"date","Gujarat/Ahmedabad","Gujarat/Amreli","Gujarat/Anand","Gujarat/Aravalli","Gujarat/Banaskantha","Gujarat/Bharuch","Gujarat/Bhavnagar","Gujarat/Botad","Gujarat/Chhota Udaipur","Gujarat/Dahod","Gujarat/Dang","Gujarat/Devbhumi Dwarka","Gujarat/Gandhinagar","Gujarat/Gir Somnath","Gujarat/Jamnagar","Gujarat/Junagadh","Gujarat/Kheda","Gujarat/Kutch","Gujarat/Mahisagar","Gujarat/Mehsana","Gujarat/Morbi","Gujarat/Narmada","Gujarat/Navsari","Gujarat/Other State","Gujarat/Other state","Gujarat/Panchmahal","Gujarat/Patan","Gujarat/Porbandar","Gujarat/Rajkot","Gujarat/Sabarkantha","Gujarat/Surat","Gujarat/Surendranagar","Gujarat/Tapi","Gujarat/Udalguri","Gujarat/Vadodara","Gujarat/Valsad","Gujarat/dahod","Gujarat/kutch","Gujarat/other state","Gujarat/porbandar","Gujarat/surat","Gujarat/surendranagar","Gujarat/tapi","Gujarat/vadodara"
"2020-06-22","  1.30 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","  4.59 %","   .00 %","","","   .00 %","   .00 %","","","","","","","",""
"2020-06-23","  1.20 %"," 25.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  9.52 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %"," 11.11 %","","   .00 %","   .00 %","  5.26 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","   .00 %","","","","",""
"2020-06-24","  1.19 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"," 33.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","   .00 %"," 20.00 %","","   .00 %"," 14.29 %","  4.17 %","   .00 %","","","   .00 %","   .00 %","","","","","","","",""
"2020-06-25","   .94 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","  8.70 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","  2.40 %"," 25.00 %","","","   .00 %","   .00 %","","","","","","","",""
"2020-06-26","   .62 %","   .00 %","   .00 %"," 14.29 %"," 12.50 %"," 50.00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.09 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  8.33 %","","   .00 %","   .00 %","  2.34 %","   .00 %","","","   .00 %","","","","","","","","",""
"2020-06-27","   .93 %","   .00 %","   .00 %","   .00 %"," 22.22 %","-33.33 %","   .00 %"," ##.## %","   .00 %","   .00 %","","","  4.00 %","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %",""," 20.00 %","   .00 %","  1.53 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","","","","","",""
"2020-06-28","   .99 %","   .00 %","   .00 %","  6.25 %","   .00 %"," 25.00 %","   .00 %","   .00 %","","","","","  3.85 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.26 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","","","","","",""
"2020-06-29","   .68 %"," 20.00 %","   .00 %","   .00 %"," -9.09 %"," 40.00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," -7.69 %","  7.69 %",""," 16.67 %","   .00 %","  2.94 %"," 40.00 %","   .00 %","","   .00 %","   .00 %","","","","","","","",""
"2020-06-30","   .68 %"," 16.67 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"," 14.29 %","   .00 %","  2.86 %"," 28.57 %","","","   .00 %","   .00 %","","","","","","","",""
"2020-07-01","   .60 %"," 14.29 %","   .00 %","  5.88 %","  9.09 %"," 14.29 %","   .00 %","   .00 %","   .00 %","   .00 %",""," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %"," 14.29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %",""," 12.50 %","   .00 %","  3.47 %","   .00 %","","","   .00 %","   .00 %","","","","","","","",""
"2020-07-02","   .52 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 50.00 %"," 12.50 %","   .00 %","   .00 %","  8.33 %","   .00 %","   .00 %","   .00 %","","","   .00 %","  7.14 %","   .00 %","   .00 %","   .00 %","  2.68 %"," 11.11 %","   .00 %","","  5.71 %"," 50.00 %","","","","","","","",""
"2020-07-03","   .74 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 22.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","  8.33 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.27 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","","","","","",""
"2020-07-04","   .66 %","   .00 %","   .00 %","  5.56 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 33.33 %","   .00 %","  7.69 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %",""," 44.44 %","   .00 %","  2.53 %","   .00 %","","","   .00 %"," 33.33 %","","","","","","","",""
"2020-07-05","   .66 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  3.70 %","   .00 %"," 25.00 %","   .00 %","  9.09 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","  3.70 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","","","","","",""
"2020-07-06","   .51 %","   .00 %","   .00 %"," 10.53 %","  8.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","  8.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","  3.57 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","","","","","",""
"2020-07-07","   .50 %","   .00 %","   .00 %","  9.52 %","  7.69 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.69 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.45 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","","","","","",""
"2020-07-08","   .22 %"," 12.50 %","   .00 %"," -8.70 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  3.57 %","   .00 %"," 60.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %","","","   .00 %","  6.67 %","   .00 %"," 30.77 %","   .00 %","  1.11 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","","","","","",""
"2020-07-09","   .36 %","   .00 %","   .00 %","  4.76 %","  7.14 %"," 12.50 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 50.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","  6.25 %","   .00 %","   .00 %","   .00 %","  3.30 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","","","","","",""
"2020-07-10","   .36 %","   .00 %","   .00 %","  4.55 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","  3.45 %","   .00 %"," 12.50 %"," 33.33 %","   .00 %","   .00 %","","  7.14 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.13 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","","","","","",""
"2020-07-11","   .28 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","  5.88 %","   .00 %","   .00 %","   .00 %","  1.56 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","","","","","",""
"2020-07-12","   .28 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 50.00 %","  7.14 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","  5.88 %","   .00 %","  2.56 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","","","","","",""
"2020-07-13","   .21 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","  3.33 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 33.33 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.50 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","","","","","",""
"2020-07-14","   .21 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %"," 11.11 %","   .00 %","   .00 %","   .00 %","","   .00 %","  3.23 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.44 %","   .00 %","   .00 %","","  8.11 %","   .00 %","","","","","","","",""
"2020-07-15","   .14 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","","   .00 %","","","  3.12 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.38 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","","","","","",""
"2020-07-16","   .35 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","  2.33 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","","","","","",""
"2020-07-17","   .35 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 18.18 %","   .00 %","   .00 %","   .00 %","","   .00 %","  3.03 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","  5.56 %",""," 11.11 %","   .00 %","  2.27 %","   .00 %","   .00 %","","  2.50 %","   .00 %","","","","","","","",""
"2020-07-18","   .28 %","   .00 %","   .00 %","   .00 %","  6.25 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 40.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 50.00 %","","","   .00 %","   .00 %","","  5.00 %","   .00 %","  4.44 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","","","","","",""
"2020-07-19","   .42 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.69 %","   .00 %","   .00 %"," ##.## %","","","   .00 %"," ##.## %"," 11.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  3.83 %","   .00 %","","","   .00 %","   .00 %","","","","   .00 %","","","   .00 %",""
"2020-07-20","   .28 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"," 50.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 66.67 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.51 %","   .00 %","   .00 %","","  4.88 %","   .00 %","","","","","","","",""
"2020-07-21","   .41 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.14 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 33.33 %"," 10.00 %","   .00 %","   .00 %"," 14.29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","  5.26 %","   .00 %","   .00 %","   .00 %","  8.24 %","   .00 %","   .00 %","","  4.65 %","   .00 %","","","","","","","",""
"2020-07-22","   .21 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 50.00 %","   .00 %"," 25.00 %","","","   .00 %","   .00 %","   .00 %"," 33.33 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","  6.88 %","   .00 %","   .00 %","","  2.22 %","   .00 %","","","","","","","",""
"2020-07-23","   .34 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %"," 33.33 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","","","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","  4.75 %","   .00 %","   .00 %","","  4.35 %","   .00 %","","","","","","","",""
"2020-07-24","   .21 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.94 %","   .00 %","  9.09 %","   .00 %","   .00 %"," 30.00 %","   .00 %","  6.25 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  4.76 %","   .00 %","  3.88 %","   .00 %","   .00 %","","  6.25 %","   .00 %","","","","","","","",""
"2020-07-25","   .27 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.25 %","   .00 %","   .00 %","   .00 %","","   .00 %","  2.86 %","   .00 %","   .00 %"," 12.50 %","   .00 %","  7.69 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","  4.55 %","   .00 %","  3.43 %","   .00 %","   .00 %","","  3.92 %","   .00 %","","","","","","","",""
"2020-07-26","   .20 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.78 %","   .00 %","  8.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","  4.35 %","   .00 %","  3.61 %","   .00 %","   .00 %","","  3.77 %","   .00 %","","","","","","","",""
"2020-07-27","   .27 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.88 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 11.11 %","   .00 %","   .00 %","   .00 %","  5.88 %","   .00 %","   .00 %","   .00 %","   .00 %","","  7.69 %","  9.09 %","   .00 %","   .00 %","   .00 %","  2.62 %","   .00 %","   .00 %","","  5.45 %","   .00 %","","","","","","","",""
"2020-07-28","   .27 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.70 %","   .00 %"," 15.38 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","  8.33 %","   .00 %","  3.40 %","   .00 %","   .00 %","","  1.72 %","   .00 %","","","","","","","",""
"2020-07-29","   .34 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.56 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  8.33 %","   .00 %","  7.69 %","   .00 %","  3.01 %","   .00 %","   .00 %","","  5.08 %","   .00 %","","","","","","","",""
"2020-07-30","   .34 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.26 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.14 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","  7.69 %","   .00 %","   .00 %","   .00 %","  2.66 %","   .00 %","   .00 %","","  3.23 %","   .00 %","","","","","","","",""
"2020-07-31","   .27 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","  5.26 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  7.14 %","   .00 %","  2.85 %","   .00 %","   .00 %","","  4.69 %","   .00 %","","","","","","","",""
"2020-08-01","   .27 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","","   .00 %","  3.57 %"," 50.00 %","   .00 %","   .00 %","  3.02 %","   .00 %","   .00 %","","  2.99 %","   .00 %","","","","","","","",""
"2020-08-02","   .13 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %",""," 33.33 %","  2.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  3.45 %","   .00 %","  3.33 %","   .00 %","  2.93 %","   .00 %","   .00 %","","  2.90 %","   .00 %","","","","","","","",""
"2020-08-03","   .40 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.55 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.09 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  3.23 %","   .00 %","  2.61 %","   .00 %","   .00 %","","  1.41 %","   .00 %","","","","","","","",""
"2020-08-04","   .20 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.35 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %"," 33.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","  3.12 %","   .00 %","  2.55 %","   .00 %","   .00 %","","  2.78 %","   .00 %","","","","","","","",""
"2020-08-05","   .33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.44 %","   .00 %","  5.56 %"," 12.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","  3.33 %","   .00 %"," 15.15 %","   .00 %","  1.35 %","   .00 %","   .00 %","","  2.70 %","   .00 %","","","","","","","",""
"2020-08-06","   .33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.26 %","   .00 %","   .00 %"," 12.50 %","   .00 %","  4.55 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %"," 13.16 %","   .00 %","  2.00 %","   .00 %","   .00 %","","  3.95 %"," 25.00 %","","","","","","","",""
"2020-08-07","   .20 %"," 11.11 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 33.33 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  2.33 %","   .00 %","  2.18 %","   .00 %","   .00 %","","  2.53 %"," 20.00 %","","","","","","","",""
"2020-08-08","   .33 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.38 %","   .00 %","   .00 %"," 11.11 %","   .00 %"," 11.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.14 %","   .00 %","   .00 %","","  2.47 %","   .00 %","","","","","","","",""
"2020-08-09","   .20 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %"," 10.00 %","   .00 %","  4.35 %","   .00 %","   .00 %","   .00 %"," ##.## %","","   .00 %","   .00 %","   .00 %"," 11.36 %","   .00 %","  1.88 %","   .00 %","   .00 %","","  3.61 %","   .00 %","","","","","","","",""
"2020-08-10","   .26 %","  9.09 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.17 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.17 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %"," 33.33 %","  2.04 %","   .00 %","  1.64 %","   .00 %"," ##.## %","","  2.33 %","   .00 %","","","","","","","",""
"2020-08-11","   .20 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","  6.45 %","   .00 %","  8.00 %","   .00 %","  2.02 %","   .00 %","   .00 %","","  2.27 %"," 16.67 %","","","","","","","",""
"2020-08-12","   .26 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %"," 11.11 %","   .00 %","   .99 %","   .00 %"," 50.00 %","","  2.22 %","   .00 %","","","","","","","",""
"2020-08-13","   .26 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.85 %","   .00 %","   .00 %","   .00 %","","   .00 %","  2.33 %"," 25.00 %","  4.76 %","   .00 %","   .00 %","  4.55 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","  5.00 %","   .00 %","   .98 %","   .00 %","","","  1.09 %","   .00 %","","","","   .00 %","","","   .00 %",""
"2020-08-14","   .26 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  2.27 %","   .00 %","  9.09 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","  3.17 %","   .00 %","   .97 %","   .00 %","   .00 %","","   .00 %"," 14.29 %","","","","","","","",""
"2020-08-15","   .19 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  2.22 %","   .00 %","   .00 %","  4.76 %","   .00 %","   .00 %","   .00 %","  4.00 %"," 12.50 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  1.54 %","   .00 %","  1.73 %","   .00 %","   .00 %","","  2.15 %","   .00 %","","","","","","","",""
"2020-08-16","   .26 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.41 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","  4.35 %","   .00 %","   .00 %"," 22.22 %","   .00 %","   .00 %","   .00 %","","   .00 %","  3.03 %","   .00 %","   .00 %","   .00 %","  1.51 %","   .00 %","   .00 %","","  1.05 %","   .00 %","","","","","","","",""
"2020-08-17","   .19 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.90 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 18.18 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  3.03 %","   .00 %","   .56 %","   .00 %","   .00 %","","  2.08 %","   .00 %","","","","","","","",""
"2020-08-18","   .26 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.45 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 14.29 %","   .00 %","   .00 %","   .00 %","  8.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  1.47 %","   .00 %","  1.30 %","   .00 %","   .00 %","","  1.02 %","   .00 %","","","","","","","",""
"2020-08-19","   .26 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.03 %","   .00 %","   .00 %","   .00 %","","   .00 %","  2.17 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  2.94 %","   .00 %","  4.35 %","   .00 %","  1.28 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","","","","","",""
"2020-08-20","   .26 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  2.13 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.85 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  2.78 %","   .00 %","  1.26 %","   .00 %","   .00 %","","  1.01 %","   .00 %","","","","","","","",""
"2020-08-21","   .19 %","   .00 %","  9.09 %","   .00 %","   .00 %","   .00 %","  2.94 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  7.14 %","   .00 %","   .00 %","  1.35 %","   .00 %","   .89 %","   .00 %","   .00 %","","  2.00 %","   .00 %","","","","","","","",""
