"date","Karnataka/BAGALKOTE","Karnataka/BIDAR","Karnataka/Bagalkote","Karnataka/Ballari","Karnataka/Belagavi","Karnataka/Bengaluru Rural","Karnataka/Bengaluru Urban","Karnataka/Bengaluru urban","Karnataka/Bidar","Karnataka/Chamarajanagara","Karnataka/Chikkaballapura","Karnataka/Chikkamagaluru","Karnataka/Chitradurga","Karnataka/DAKSHINA KANNADA","Karnataka/Dakshina Kannada","Karnataka/Davanagere","Karnataka/Dharwad","Karnataka/Gadag","Karnataka/HASSAN","Karnataka/HAVERI","Karnataka/Hassan","Karnataka/Haveri","Karnataka/KALABURAGI","Karnataka/KOPPAL","Karnataka/Kalaburagi","Karnataka/Kodagu","Karnataka/Kolar","Karnataka/Koppal","Karnataka/MANDYA","Karnataka/Mandya","Karnataka/Mysuru","Karnataka/Other State","Karnataka/RAICHUR","Karnataka/Raichur","Karnataka/Ramanagara","Karnataka/Shivamogga","Karnataka/Tumakuru","Karnataka/UDUPI","Karnataka/UTTARA KANNADA","Karnataka/Udupi","Karnataka/Uttara Kannada","Karnataka/Vijayapura","Karnataka/Yadgir"
"2020-04-02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-10","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"2020-04-11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-05-01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-05-02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-05-03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-05-04","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-05-05","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-05-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-05-07","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-05-08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-05-09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-05-10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-05-11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-05-12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-05-13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-05-14","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-05-15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-05-16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-05-17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-05-18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-05-19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-05-20","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-05-21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-05-22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-05-23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-05-24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-05-25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-05-26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-05-27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-05-28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-05-29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-05-30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-05-31","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-06-01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-06-02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-06-03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-06-04","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-06-05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-06-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-06-07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-06-08","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-06-09","","","","","","","-2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-06-10","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-06-11","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-06-12","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-06-13","","","","","","","-2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-06-14","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-06-15","","","","","","","-2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-06-16","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-06-17","","","","","","","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-06-18","","","","","","","3","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-06-19","","","","","","","-1","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1",""
"2020-06-20","","","","","","","-4","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-06-21","","","","","","","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-06-22","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-06-23","","","","0","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-06-24","","","","3","","","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","",""
"2020-06-25","","","","","","","","","","","","","","","","","","","","","","","","","-1","","","","","","","","","","","","","","","","","",""
"2020-06-26","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"2020-06-27","","","","0","","","0","","2","","","","","","","","0","","","","","","","","1","","","","","","","","","","","","","","","","","",""
"2020-06-28","","","","0","","","1","","","","","","","","","","0","","","","","","","","-1","","","","","","","","","","","","","","","","","",""
"2020-06-29","","","-1","11","","","-1","","","","","","","","-2","","","","","","0","","","","","","","","","","","","","","","","","","","","","",""
"2020-06-30","","","","-6","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-07-01","","","","","0","","-2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-07-02","","","","","0","","1","","","","","","","","2","","","","","","0","","","","","","","","","","","","","","","","","","","","","",""
"2020-07-03","","","","-3","","","2","","","","","","","","","","","","","","0","","","","2","","","","","","","","","","","","","","","","","",""
"2020-07-04","","","","","","0","19","","5","","","","","","","","","","","","0","","","","0","","","","","","","","","","","","","","","","","",""
"2020-07-05","","","","","","","-8","","3","","","","","","","","-2","","","","0","","","","-1","","","","","","","","","","","","","","","","","",""
"2020-07-06","","","","0","","","-6","","-1","","0","","","","","-1","","","","","0","","","","","","","","","","2","","","","","","0","","","","","",""
"2020-07-07","","","0","","-1","","","","-4","","","","","","","0","","","","","0","","","","","","","","","","1","","","","","","","","","","","",""
"2020-07-08","","","","","","","","","-3","","","","","","","","6","","","","2","","","","-1","","","","","","-2","","","","","","","","","","","",""
"2020-07-09","","","","","","","","","","","","","","","","","0","","","","-2","","","","1","","","","","","0","","","-2","","","-1","","","","","",""
"2020-07-10","","","","","","","","","","","","","","","","","-5","","","","","","","","0","","","","","","2","","","0","","","","","","","0","",""
"2020-07-11","","","","0","","","-6","","-2","","0","","","","-3","","1","1","","","","0","","","0","","","","","","4","","","0","","","","","","","0","",""
"2020-07-12","","","0","","1","","22","","","","","","","","0","0","-2","","","","1","1","","","","","","-1","","","-5","","","","","","-1","","","","","-1",""
"2020-07-13","","","0","","-1","","2","","","","","","","","","-2","4","","","","-2","-1","","","","","","","","","3","","","","","","0","","","","","",""
"2020-07-14","","","2","","","","9","","","","","","","","","0","-4","-2","","","0","","","","","","","","","","-2","","","","","","","","","","","",""
"2020-07-15","","","-1","","","","4","","","","","-2","","","","","4","","","","","","","","","","","","","","2","","","1","","","","","","","","",""
"2020-07-16","","","2","","","","10","","","","","","","","","","","","","","","","","","","","","","","0","-3","","","","","","","","","","","",""
"2020-07-17","","","-4","-1","1","","5","","","","","","","","-6","","","","","","","","","","","","-5","","","1","4","","","","","","","","","","","",""
"2020-07-18","","","2","0","-1","","-26","","","","0","","","","6","1","-2","","","","","","","","","0","","","","-1","-5","","","","","","2","","","-1","","",""
"2020-07-19","","","-1","0","-1","","-13","","2","","","","","","-6","-1","-2","","","","","0","","","-2","","","","","1","9","","","","","","-1","","","-1","","",""
"2020-07-20","","","1","-1","","","-5","","1","","","0","","","6","-1","2","","","","-1","-1","","","-1","","","-2","","","-6","","","","","","-1","","","0","","0",""
"2020-07-21","","","","","","","-9","","-2","","","0","","","-2","","-1","","","","2","2","","","","","","","","","0","","","","","","2","","","","","0",""
"2020-07-22","","","","","","","-7","","1","0","1","1","","","-2","","0","","","","0","1","","","","","-3","","","","0","","","","","","-1","","","","","",""
"2020-07-23","","","","","","","33","","0","","1","0","","","4","","-3","","","","-1","-3","","","","","","","","","3","","","0","","","0","","","","","",""
"2020-07-24","","","","-3","-3","","2","","","","0","1","","","-1","","3","0","","","0","0","","","","","","","","","-2","","","-1","","1","3","","","","","",""
"2020-07-25","","","","","4","","-21","","","","-1","","","","2","-1","-1","-1","","","0","","","","-1","","","0","","","2","","","","","-1","-4","","","","","",""
"2020-07-26","","","","","1","","0","","","","0","","","","-1","2","2","1","","","1","","","","2","","","","","","-3","","","","","-1","4","","","","","",""
"2020-07-27","","","0","","0","","-3","","1","","","0","","","2","-2","2","-1","","","-2","","","","-4","","","","","","-2","","","","","0","","","","","-1","1",""
"2020-07-28","","","0","","0","","14","","1","","","0","","","-6","3","-2","1","","","4","","","","4","","-1","0","","","5","","","-1","","","","","","","0","-1",""
"2020-07-29","","","0","","-3","","-10","","-3","","-2","","","","4","0","1","1","","","-1","","","","4","","","0","","","-3","","","1","","","2","","","-3","1","0",""
"2020-07-30","","","0","","1","","-8","","3","","","","","","0","-3","1","-2","","","2","","","","-3","","","0","","","4","","","","","","-2","","","0","0","",""
"2020-07-31","","","-1","","1","","-2","","0","","","","","","3","1","-1","2","","","-5","","","","-1","","","","","","-4","","","","","3","3","","","","-1","","0"
"2020-08-01","","","","","-1","","7","","2","","","","","","-2","2","1","-1","","","1","","","","-1","","","","","","4","","","","","0","-2","","","","0","-4","2"
"2020-08-02","","","","1","-3","","-6","","","","0","","","","2","-1","0","1","","","0","","","","1","","","0","","2","1","","","","","0","","","","","","0",""
"2020-08-03","","","","0","9","","6","","","-1","1","","","","-3","-1","0","-1","","","3","","","","-1","","","","","","3","","","-1","","","","","","","","1",""
"2020-08-04","","","","3","-9","","3","","0","2","0","","","","6","3","0","-1","","","-3","-1","","","-3","","","","","","-4","","","1","","","-2","","","5","","-1","1"
"2020-08-05","","","","","3","","-1","","-1","","","-1","","","-3","1","-7","0","","","0","1","","","2","","","2","","1","2","","","0","","2","3","","","-4","","","0"
"2020-08-06","","","","","-3","","-14","","1","","","","","","1","2","7","1","","","2","-1","","","1","","0","","","-2","-7","","","0","","-3","1","","","4","","","-1"
"2020-08-07","","","","0","1","","5","","-2","0","0","","","","-4","-6","1","0","","","5","0","","","2","","-1","","","","11","","","0","","-2","","","","-1","","","0"
"2020-08-08","","","","5","-1","","-2","","1","2","","0","","","-1","0","-3","-1","","","-3","1","","","0","","","-2","","","-5","","","0","","0","","","","0","","","1"
"2020-08-09","","","","0","","","4","","2","-1","","0","","","0","7","0","0","","","1","-1","","","-3","","","1","","0","2","","","0","","1","2","","","","","","-1"
"2020-08-10","","","","-2","","","14","","-3","-1","","","","","2","2","-2","1","","","-1","2","","","-3","","","4","","1","-7","","","","","1","1","","","","","",""
"2020-08-11","","","0","-3","1","","-19","","1","0","1","","","","1","-7","5","0","","","-3","0","","","0","","","-3","","0","6","","","","","","-4","","","","","",""
"2020-08-12","","","","5","2","","6","","1","2","0","-1","","","-2","2","-7","-1","","","3","-2","","","2","","","-1","","1","0","","","2","","","5","","","","","0",""
"2020-08-13","","","","0","0","","-1","","","-2","-1","0","","","","-3","4","","1","1","","","","","","","","","","","1","","","","","","-3","","","","","0",""
"2020-08-14","","","","0","","","0","","","1","","-1","","","","4","2","","","","","","","","","","","","","","-2","","","","","","-1","","","","","0",""
"2020-08-15","","","","-3","","-3","13","","2","-1","","3","","","0","-2","-1","1","","","2","0","","","-3","","","-3","","0","0","","","1","","2","0","","","-5","0","0",""
"2020-08-16","","","","3","-2","","14","","-2","-9","0","0","","","1","-2","-2","0","","","-2","0","","","0","","","1","","2","0","","","0","","-3","3","","","","1","1","2"
"2020-08-17","","","","-3","6","","-10","","","","","-2","","","1","","0","","","","7","2","","","5","","","1","","-2","-5","","","0","","2","-3","","","","-1","0",""
"2020-08-18","","","0","3","-2","","10","","","","","","","","1","","5","","","","-2","-1","","","-5","","","-3","","1","1","","","1","","-1","2","","","","0","0",""
"2020-08-19","","","","0","-4","-2","7","","-5","","","","","","-5","6","-1","0","","","","0","","","1","","","7","","","-1","","","-2","","-1","1","","","","0","-1",""
"2020-08-20","","","","-1","1","","-31","","","","","2","","","2","-2","","-1","","","","1","","","1","","","-1","","","","","","0","","2","-4","","","","2","2",""
"2020-08-21","","","","1","3","","-3","","","","","-1","","","-1","2","","0","","","-5","0","","","3","0","1","-2","","","","","","1","","","2","","","","","0",""
"2020-08-22","","","","-2","-4","","6","","0","","","-1","","","-1","-2","4","1","","","-1","","","","-5","","","1","","1","","","","0","","","3","","","","","-1",""
"2020-08-23","","","0","0","-1","","-23","","","-1","","","","","1","-3","-4","","","","2","","","","0","","","-1","","0","","","","-1","","0","-1","","","","0","1","0"
"2020-08-24","","","2","-1","3","","21","","","-2","0","","","","1","5","-1","","","","3","2","","","0","","","2","","-1","","","","0","","","-1","","","2","0","0","0"
"2020-08-25","","","","0","-3","","35","","","3","","-2","","","-3","-2","6","0","","","-4","-1","","","1","","","-1","","1","-9","","","","-2","","0","","","-2","2","0",""
"2020-08-26","","","","1","3","1","-30","","","0","","0","","","8","0","0","1","","","2","-3","","","","","1","0","","0","4","","","","","-4","-1","","","-1","-2","-1",""
"2020-08-27","","","-2","-1","0","1","28","","1","1","","","","","-4","","","0","","","-1","3","","","","","","-1","","0","-2","","","-1","","","0","","","0","2","0",""
"2020-08-28","","","0","-1","-1","","-18","","","","","","","","-1","","","1","","","-2","","","","-1","0","","-2","","0","-1","","","0","-1","","1","","","1","0","1",""
"2020-08-29","","","-2","-1","-1","","-16","","","","","-1","","","1","-3","0","-2","","","5","","","","2","0","0","0","","1","-6","","","1","0","-2","1","","","","-2","0","-2"
"2020-08-30","","","","-1","1","","2","","","","","-1","","","-1","1","0","2","","","-5","-6","","","-2","1","","0","","-1","0","","","0","1","0","-3","","","","","0","0"
"2020-08-31","","","","2","1","-1","0","","0","1","-1","0","","","6","2","0","-2","","","1","2","","","2","","","-2","","2","-5","","","0","0","-1","1","","","","","-1",""
"2020-09-01","","","1","-1","2","1","13","","","-1","1","0","","","-5","-2","-7","1","","","9","-3","","","0","","0","3","","-3","6","","","1","-1","6","0","","","0","0","1",""
"2020-09-02","","","","1","-6","","-8","","","0","","2","","","-1","-3","8","1","","","-7","0","","","1","","","-2","","1","-1","","","0","0","-3","0","","","1","","-1",""
"2020-09-03","","","","-1","","","-3","","","","","-3","","","-3","","-1","0","","","1","2","","","-4","","","6","","","-3","","","0","","1","0","","","1","","-1",""
"2020-09-04","","","0","4","","-3","-4","","","","","1","","","4","","1","-1","","","-3","","","","1","","","-7","","","3","","","0","","-2","1","","","-2","0","0",""
"2020-09-05","","","1","-3","","-1","9","","","2","0","2","","","2","-3","-2","1","","","4","","","","-1","","0","2","","3","1","","","0","","2","-2","","","2","","0",""
"2020-09-06","","","","3","","","4","","","","0","-2","","","-8","","-2","-1","","","-4","","","","1","","","1","","-3","-7","","","-1","","-5","1","","","","","0",""
"2020-09-07","","","","293","211","","2167","","139","","67","87","","","399","","374","94","","","206","","","","218","22","","152","","69","507","","","102","","164","166","","","","57","120","41"
