"date","Florida/Alachua","Florida/Baker","Florida/Bay","Florida/Bradford","Florida/Brevard","Florida/Broward","Florida/Calhoun","Florida/Charlotte","Florida/Citrus","Florida/Clay","Florida/Collier","Florida/Columbia","Florida/DeSoto","Florida/Desoto","Florida/Dixie","Florida/Duval","Florida/Escambia","Florida/Flagler","Florida/Franklin","Florida/Gadsden","Florida/Gilchrist","Florida/Glades","Florida/Gulf","Florida/Hamilton","Florida/Hardee","Florida/Hendry","Florida/Hernando","Florida/Highlands","Florida/Hillsborough","Florida/Holmes","Florida/Indian River","Florida/Jackson","Florida/Jefferson","Florida/Lafayette","Florida/Lake","Florida/Lee","Florida/Leon","Florida/Levy","Florida/Liberty","Florida/Madison","Florida/Manatee","Florida/Marion","Florida/Martin","Florida/Miami-Dade","Florida/Monroe","Florida/Nassau","Florida/Okaloosa","Florida/Okeechobee","Florida/Orange","Florida/Osceola","Florida/Palm Beach","Florida/Pasco","Florida/Pinellas","Florida/Polk","Florida/Putnam","Florida/Santa Rosa","Florida/Sarasota","Florida/Seminole","Florida/St. Johns","Florida/St. Lucie","Florida/Sumter","Florida/Suwannee","Florida/Taylor","Florida/Unassigned","Florida/Union","Florida/Volusia","Florida/Wakulla","Florida/Walton","Florida/Washington"
"2020-04-22","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.75 %","   .00 %","  4.44 %","   .00 %","  4.44 %","  4.72 %","   .00 %","  6.67 %","","   .00 %","  2.58 %"," 11.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","  3.33 %","  1.05 %","   .00 %"," 21.67 %","   .00 %","   .00 %","   .00 %","  7.33 %","  3.06 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.28 %","   .00 %","   .00 %","  4.26 %","   .00 %","   .00 %"," 40.00 %","   .00 %","  4.22 %","  4.00 %","  2.69 %","   .00 %","  3.61 %","  4.76 %","   .00 %","   .00 %","  7.35 %","  9.00 %","   .00 %","  8.05 %","   .00 %"," 13.17 %","   .00 %","   .00 %","   .00 %","  8.22 %","   .00 %","   .00 %","   .00 %"
"2020-04-23","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","  6.52 %","   .00 %","  6.26 %","  2.50 %","  6.26 %"," 12.72 %","   .00 %","   .00 %","","   .00 %","  2.58 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","  3.33 %","  2.05 %","   .00 %"," 21.67 %","   .00 %","   .00 %","   .00 %","  9.05 %","  5.12 %"," 20.00 %","   .00 %","   .00 %","   .00 %","  4.84 %","   .00 %","  5.00 %","  6.45 %","   .00 %","   .00 %"," 40.00 %","   .00 %","  4.93 %","  7.33 %","  4.85 %","   .00 %","  7.82 %","  7.43 %","   .00 %","   .00 %","  7.09 %"," 12.33 %","   .00 %","  5.66 %","  1.82 %","  9.17 %","   .00 %","   .00 %","   .00 %","  7.54 %","   .00 %","   .00 %","   .00 %"
"2020-04-24","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","  7.16 %","   .00 %","  9.60 %","  2.50 %","  5.15 %"," 14.15 %","   .00 %","   .00 %","","   .00 %","  3.76 %","  7.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","  3.33 %","  2.05 %","   .00 %"," 11.67 %","   .00 %"," 20.00 %","   .00 %"," 11.27 %","  6.02 %"," 20.00 %","   .00 %","   .00 %","   .00 %","  6.38 %","  6.67 %","  5.00 %","  6.80 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.62 %","  7.33 %","  5.15 %","  6.67 %","  8.69 %","  8.61 %","   .00 %","   .00 %","  7.09 %"," 10.19 %","   .00 %","  4.94 %","  1.82 %"," 11.39 %","   .00 %","   .00 %","   .00 %","  8.97 %","   .00 %","   .00 %","   .00 %"
"2020-04-25","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","  5.94 %","   .00 %","  5.15 %","  2.50 %","  5.15 %"," 11.65 %","   .00 %","   .00 %","","   .00 %","  2.43 %","  7.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  2.05 %","   .00 %","  5.00 %","   .00 %"," 20.00 %","   .00 %","  7.94 %","  5.28 %"," 20.00 %","   .00 %","   .00 %","   .00 %","  5.09 %","  6.67 %","  5.00 %","  5.81 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.14 %","  7.33 %","  4.99 %","  6.67 %","  8.69 %","  5.27 %","   .00 %","   .00 %","  2.74 %"," 10.19 %","   .00 %","  4.94 %","  1.82 %","  6.72 %","   .00 %","   .00 %","   .00 %","  8.97 %","   .00 %","   .00 %","   .00 %"
"2020-04-26"," 20.00 %","   .00 %","   .00 %","   .00 %","  2.86 %","  6.28 %","   .00 %","  5.15 %","  6.94 %","  5.15 %","  9.43 %","   .00 %","   .00 %","","   .00 %","  1.18 %","  2.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  1.00 %","   .00 %","  5.00 %","   .00 %"," 20.00 %","   .00 %","  7.94 %","  5.12 %"," 20.00 %","   .00 %","   .00 %","   .00 %","  4.48 %","  6.67 %","  5.00 %","  5.32 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.14 %","  3.33 %","  3.51 %","  6.67 %","  6.19 %","  3.84 %","   .00 %","   .00 %","  1.31 %","  6.19 %","   .00 %","  3.60 %","  1.82 %","  4.22 %","   .00 %","   .00 %","   .00 %","  5.63 %","   .00 %","   .00 %","   .00 %"
"2020-04-27"," 20.00 %","   .00 %","   .00 %","   .00 %","  2.86 %","  4.36 %","   .00 %","  5.15 %","  6.94 %","  5.15 %","  9.43 %","   .00 %","   .00 %","","   .00 %","  2.29 %","  2.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  6.67 %","   .00 %","  1.00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","  7.94 %","  5.12 %"," 30.00 %","   .00 %","   .00 %","   .00 %","  4.48 %","  6.67 %","  5.00 %","  4.79 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.40 %","  3.33 %","  3.64 %"," 11.67 %","  5.91 %","  3.84 %","   .00 %","   .00 %","   .65 %","  6.19 %","   .00 %","  4.66 %","  1.82 %","  4.22 %","   .00 %","   .00 %","   .00 %","  6.81 %","   .00 %","   .00 %","   .00 %"
"2020-04-28"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.67 %","   .00 %","  4.76 %","  4.44 %","  3.33 %","  2.76 %","   .00 %","   .00 %","","   .00 %","  3.34 %","  2.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .95 %","   .00 %","  4.00 %","   .00 %"," 20.00 %","   .00 %","  2.22 %","  4.68 %"," 10.00 %","   .00 %","   .00 %","   .00 %","  3.44 %","  6.67 %","   .00 %","  3.75 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.02 %","   .00 %","  3.84 %"," 15.67 %","  6.50 %","  3.40 %","   .00 %","  3.33 %","  4.38 %","  2.86 %","   .00 %","  5.41 %","  1.67 %","  9.68 %","   .00 %","   .00 %","   .00 %","  5.27 %","   .00 %","   .00 %","   .00 %"
"2020-04-29"," 20.00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","  2.37 %","   .00 %","  5.43 %","  4.44 %","  1.43 %","  2.58 %","   .00 %","   .00 %","","   .00 %","  2.16 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","  6.67 %","   .00 %","  1.86 %","   .00 %","  7.33 %","   .00 %","   .00 %","   .00 %","  2.00 %","  2.68 %"," 10.00 %","   .00 %","   .00 %","   .00 %","  3.21 %","   .00 %","   .00 %","  3.35 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.96 %","   .00 %","  2.89 %","  9.00 %","  7.57 %","  4.22 %","   .00 %","  3.33 %","  5.91 %","   .00 %","   .00 %","  3.05 %","  1.67 %","  7.45 %","   .00 %","   .00 %","   .00 %","  6.07 %","   .00 %","   .00 %","   .00 %"
"2020-04-30"," 50.00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","  2.70 %","   .00 %","  6.54 %","  4.44 %","  1.43 %","  4.94 %","   .00 %","   .00 %","","   .00 %","  2.16 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %"," 11.67 %","   .00 %","  1.86 %","   .00 %","  7.33 %","   .00 %","   .00 %","   .00 %","  3.82 %","  3.65 %"," 10.00 %","   .00 %","   .00 %","   .00 %","  5.66 %","   .00 %","  4.00 %","  3.62 %","   .00 %","   .00 %","  6.67 %","   .00 %","  2.56 %","   .00 %","  3.79 %"," 12.33 %","  9.33 %","  5.13 %","   .00 %","  3.33 %","  5.91 %","   .00 %","   .00 %","  3.05 %","  1.67 %","  5.45 %","   .00 %","   .00 %","   .00 %","  7.07 %","   .00 %","   .00 %","   .00 %"
"2020-05-01"," 30.00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","  3.22 %","   .00 %","  9.70 %","   .00 %","  2.76 %","  7.04 %","   .00 %","   .00 %","","   .00 %","  4.16 %","  1.82 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %"," 11.67 %","   .00 %","  2.73 %","   .00 %"," 10.19 %","   .00 %","   .00 %","   .00 %","  5.48 %","  2.63 %"," 10.00 %","   .00 %","   .00 %","   .00 %","  6.39 %","   .00 %","  4.00 %","  3.56 %","   .00 %","   .00 %","  6.67 %","   .00 %","  2.56 %","   .00 %","  4.32 %"," 15.19 %","  9.87 %","  6.00 %","   .00 %","  6.19 %","  6.87 %","   .00 %","   .00 %","  3.96 %","  3.21 %","  5.45 %","   .00 %","   .00 %","   .00 %","  4.40 %","   .00 %","   .00 %","   .00 %"
"2020-05-02"," 30.00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","  3.26 %","   .00 %"," 12.42 %","   .00 %","  5.26 %","  7.04 %","   .00 %","   .00 %","","   .00 %","  3.96 %","  3.48 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","  5.00 %","   .00 %","  2.73 %","   .00 %"," 10.19 %","   .00 %","   .00 %","   .00 %","  5.48 %","  2.63 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.09 %","  5.00 %","  4.00 %","  3.99 %","   .00 %","   .00 %"," 11.67 %","   .00 %","  3.15 %","  2.86 %","  4.61 %"," 10.19 %"," 10.62 %","  7.67 %"," 20.00 %","  6.19 %","  8.23 %","   .00 %","   .00 %","  3.78 %","  3.21 %","  8.31 %","   .00 %","   .00 %","   .00 %","  7.03 %","   .00 %","   .00 %","   .00 %"
"2020-05-03"," 30.00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","  2.98 %","   .00 %"," 11.00 %","   .00 %","  5.26 %","  5.71 %","   .00 %","   .00 %","","   .00 %","  3.78 %","  3.48 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","  5.00 %","   .00 %","  4.28 %","   .00 %","  6.19 %","   .00 %","   .00 %","   .00 %","  5.48 %","  2.44 %","  6.67 %","   .00 %","   .00 %","   .00 %","  5.18 %","  5.00 %","  4.00 %","  2.65 %","   .00 %","   .00 %"," 11.67 %","   .00 %","  1.82 %","  2.86 %","  2.54 %","  6.19 %","  5.82 %","  5.45 %"," 20.00 %","  2.86 %","  3.85 %","   .00 %","   .00 %","  1.78 %","  1.54 %","  2.86 %","   .00 %","   .00 %","   .00 %","  7.83 %","   .00 %","   .00 %","   .00 %"
"2020-05-04"," 30.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.74 %","   .00 %","  7.00 %","   .00 %","  3.83 %","  5.41 %","   .00 %","   .00 %","","   .00 %","  5.45 %","  3.48 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","  5.00 %","   .00 %","  4.85 %","   .00 %","  2.86 %","   .00 %","   .00 %","   .00 %","  3.48 %","  2.38 %"," 11.67 %","   .00 %","   .00 %","   .00 %","  3.88 %","  5.00 %","  4.00 %","  2.27 %","   .00 %","   .00 %"," 11.67 %","   .00 %","  1.19 %","  2.86 %","  1.96 %","  6.19 %","  4.37 %","  3.45 %"," 20.00 %","  2.86 %","  2.32 %","   .00 %","   .00 %","  2.61 %","  1.54 %","  2.86 %","   .00 %","   .00 %","   .00 %","  5.61 %","   .00 %","   .00 %","   .00 %"
"2020-05-05","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.08 %","   .00 %","  6.69 %","   .00 %","  3.83 %","  5.78 %","   .00 %","   .00 %","","   .00 %","  5.45 %","  5.02 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.67 %","   .00 %","   .00 %","  6.92 %","   .00 %","  2.86 %","   .00 %","   .00 %","   .00 %","  3.21 %","  2.71 %"," 11.67 %","   .00 %","   .00 %"," 10.00 %","  2.11 %","  5.00 %","   .00 %","  2.97 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .59 %","  5.36 %","  1.98 %","  2.86 %","  3.56 %","  4.07 %"," 40.00 %","  2.86 %","  2.74 %","   .00 %","   .00 %","  2.61 %","  1.54 %","  4.11 %","   .00 %","   .00 %","   .00 %","  5.38 %","   .00 %","   .00 %","   .00 %"
"2020-05-06","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.94 %","   .00 %","  5.83 %","   .00 %","  3.61 %","  5.28 %","   .00 %","   .00 %","","   .00 %","  3.45 %","  4.63 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.67 %","   .00 %","   .00 %","  6.68 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.54 %","  5.22 %"," 15.67 %","   .00 %","   .00 %"," 10.00 %","  2.36 %","  5.00 %","   .00 %","  3.86 %","   .00 %","   .00 %","  5.00 %","   .00 %","  1.16 %","  9.80 %","  2.42 %","   .00 %","  5.75 %","  4.63 %"," 40.00 %","   .00 %","  2.21 %","   .00 %","   .00 %","  1.70 %","   .00 %","  4.11 %","   .00 %","   .00 %","   .00 %","  5.38 %","   .00 %","   .00 %","   .00 %"
"2020-05-07","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.44 %","   .00 %","  3.80 %","   .00 %","  1.11 %","  5.28 %","   .00 %","  5.00 %","","   .00 %","  4.07 %","  4.30 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","  8.49 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.54 %","  5.22 %"," 15.67 %","   .00 %","   .00 %"," 10.00 %","  2.91 %","   .00 %","   .00 %","  4.38 %","   .00 %","   .00 %","   .00 %","   .00 %","   .57 %","  6.94 %","  2.65 %","  2.50 %","  6.57 %","  2.97 %"," 20.00 %","   .00 %","  1.66 %","   .00 %","   .00 %","   .83 %","   .00 %","  1.25 %","   .00 %","   .00 %","   .00 %","  1.57 %","   .00 %","   .00 %","   .00 %"
"2020-05-08","   .00 %","   .00 %","   .00 %","   .00 %","  2.50 %","  3.71 %","   .00 %","  4.46 %","   .00 %","  1.11 %","  5.28 %","   .00 %","  5.00 %","","   .00 %","  3.92 %","  6.80 %","  1.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","  2.86 %","  6.55 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.54 %","  6.75 %","  9.00 %","   .00 %","   .00 %"," 10.00 %","  4.09 %","   .00 %","   .00 %","  4.89 %","   .00 %","   .00 %","   .00 %","   .00 %","   .02 %","  8.76 %","  3.18 %","  2.50 %","  7.64 %","  3.63 %"," 20.00 %","  2.50 %","  2.83 %","  5.00 %","   .00 %","   .83 %","   .00 %","  2.43 %","   .00 %","   .00 %","   .00 %","  1.51 %","   .00 %","   .00 %","   .00 %"
"2020-05-09","   .00 %","   .00 %","   .00 %","   .00 %","  2.50 %","  4.34 %","   .00 %","  5.75 %","   .00 %","  1.11 %","  4.33 %","   .00 %","  5.00 %","","   .00 %","  2.25 %","  6.80 %","  8.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","  2.86 %","  5.07 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.54 %","  7.28 %","  4.00 %","   .00 %","   .00 %"," 10.00 %","  4.64 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .02 %","  8.76 %","  3.87 %","  2.50 %","  7.15 %","  4.92 %"," 20.00 %","  2.50 %","  3.95 %","  7.00 %","   .00 %","   .00 %","   .00 %","  2.43 %","   .00 %","   .00 %","   .00 %","  1.51 %","   .00 %"," 20.00 %","   .00 %"
"2020-05-10","   .00 %","   .00 %","   .00 %","   .00 %","  2.50 %","  3.67 %","   .00 %","  4.95 %","   .00 %","  1.11 %","  1.60 %","   .00 %","  5.00 %","","   .00 %","  2.25 %","  5.26 %","  1.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","  3.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.97 %","  4.00 %","   .00 %","   .00 %","   .00 %","  3.97 %","   .00 %","   .00 %","  3.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .02 %","  6.26 %","  2.96 %","  2.50 %","  6.54 %","  3.39 %","   .00 %","  2.50 %","  3.52 %","  7.00 %","   .00 %","   .00 %","   .00 %","  1.18 %","   .00 %","   .00 %","   .00 %","   .74 %","   .00 %"," 20.00 %","   .00 %"
"2020-05-11","   .00 %","   .00 %","   .00 %","   .00 %","  2.50 %","  3.37 %","   .00 %","  2.65 %","   .00 %","  2.11 %","   .74 %","   .00 %","  5.00 %","","   .00 %","  2.25 %","  3.83 %","  1.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","  2.86 %","  2.91 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.85 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.98 %","   .00 %","   .00 %","  2.56 %","   .00 %","   .00 %","   .00 %","   .00 %","  -.56 %","  3.48 %","  2.06 %","  2.50 %","  4.14 %","  1.96 %","-10.00 %","  2.50 %","  3.10 %","  7.00 %","   .00 %","   .00 %","   .00 %","  1.18 %","   .00 %","   .00 %","   .00 %","  1.46 %","   .00 %"," 20.00 %","   .00 %"
"2020-05-12","   .00 %","   .00 %","   .00 %","   .00 %","  2.50 %","  2.37 %","   .00 %","  3.17 %","   .00 %","  3.06 %","  3.60 %","   .00 %","  4.00 %","","   .00 %","   .71 %","  3.61 %","  1.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","  2.86 %","  2.68 %","   .00 %","  2.50 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.15 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.73 %","   .00 %","   .00 %","  2.16 %","   .00 %","   .00 %","   .00 %","   .00 %","  -.56 %","  6.56 %","  2.00 %","   .00 %","  2.07 %","  3.17 %","-10.00 %","  2.50 %","  2.29 %","  7.00 %","   .00 %","   .80 %","  1.43 %","  1.18 %","   .00 %","   .00 %","   .00 %","  2.14 %","   .00 %"," 20.00 %","   .00 %"
"2020-05-13","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.50 %","   .00 %","  3.65 %","   .00 %","  3.06 %","  4.85 %","   .00 %","  4.00 %","","   .00 %","  2.07 %","  1.11 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","  3.58 %","   .00 %","  2.50 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.47 %","   .00 %","   .00 %","   .00 %","   .00 %","   .83 %","   .00 %","   .00 %","  2.06 %","   .00 %","   .00 %","   .00 %","   .00 %","   .57 %","  6.08 %","  2.11 %","   .00 %","  1.32 %","  3.07 %","-10.00 %","   .00 %","  1.11 %","  2.00 %","   .00 %","   .80 %","  1.43 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.40 %","   .00 %"," 20.00 %","   .00 %"
"2020-05-14","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .78 %","   .00 %","  2.90 %","   .00 %","  3.06 %","  5.44 %","   .00 %","  4.00 %","","   .00 %","  2.07 %","  1.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.67 %","   .00 %","   .00 %","  4.49 %","   .00 %","  2.50 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.36 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.07 %","   .00 %","   .00 %","  2.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .57 %","  6.08 %","  2.12 %","   .00 %","  1.96 %","  2.34 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .80 %","  2.76 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.40 %","   .00 %","   .00 %","   .00 %"
"2020-05-15","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.15 %","   .00 %","  3.95 %","   .00 %","  3.97 %","  6.58 %","   .00 %","  4.00 %","","   .00 %","  2.07 %","  2.16 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.67 %","   .00 %","   .00 %","  4.93 %","   .00 %","  2.50 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.64 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.33 %","   .00 %","   .00 %","  2.39 %","   .00 %","   .00 %","   .00 %","   .00 %","   .57 %","  6.08 %","  2.72 %","   .00 %","  1.93 %","  3.96 %","   .00 %","   .00 %","   .35 %","   .00 %","  5.00 %","  1.57 %","  2.76 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.40 %","   .00 %","   .00 %","   .00 %"
"2020-05-16","  7.33 %","   .00 %","   .00 %","   .00 %","  2.22 %","  1.51 %","   .00 %","  4.45 %","   .00 %","  3.60 %","  5.84 %","   .00 %","  4.00 %","","   .00 %","  3.32 %","  2.16 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 18.48 %","   .00 %","   .00 %","  6.09 %","   .00 %","  2.50 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.07 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.83 %","   .00 %","   .00 %","  2.67 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.68 %","  5.66 %","  2.94 %","   .00 %","  1.90 %","  4.46 %"," 10.00 %","   .00 %","   .35 %","  1.82 %","  5.00 %","  1.57 %","  2.76 %","   .00 %","   .00 %","   .00 %","   .00 %","   .69 %","   .00 %","   .00 %","   .00 %"
"2020-05-17","  7.33 %","   .00 %","   .00 %","   .00 %","  2.22 %","  1.59 %","   .00 %","  3.24 %","  1.82 %","  2.65 %","  2.98 %","   .00 %","  3.33 %","","   .00 %","  3.91 %","  1.05 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 18.48 %","   .00 %","   .00 %","  5.29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.52 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.83 %","   .00 %","  3.33 %","  2.13 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.68 %","  2.58 %","  2.35 %","   .00 %","  1.57 %","  3.74 %"," 10.00 %","   .00 %","   .35 %","  1.82 %","  5.00 %","   .77 %","  1.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-18","  7.33 %","   .00 %","   .00 %","   .00 %","  4.22 %","  1.03 %","   .00 %","  2.09 %","  1.82 %","  2.65 %","  1.73 %","   .00 %","  3.33 %","","   .00 %","  1.84 %","  1.05 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 18.48 %","   .00 %","   .00 %","  4.59 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.05 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.56 %","   .00 %","  3.33 %","  1.79 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.11 %","  1.25 %","  1.61 %","   .00 %","  1.54 %","  3.64 %"," 10.00 %","   .00 %","   .35 %","  1.82 %","  5.00 %","   .77 %","  1.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %"
"2020-05-19","  7.33 %","   .00 %","   .00 %","   .00 %","  4.22 %","  1.10 %"," 20.00 %","  3.02 %","  1.82 %","  2.65 %","  2.76 %","   .00 %","  3.33 %","","   .00 %","  2.41 %","  2.05 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.82 %","   .00 %","   .00 %","  5.49 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.19 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.01 %","   .00 %","  6.19 %","  1.56 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.11 %","  1.25 %","  1.56 %","  6.67 %","  1.79 %","  4.02 %","   .00 %","   .00 %","  2.08 %","  1.82 %","   .00 %","  1.51 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 23.33 %","   .00 %"
"2020-05-20","  3.33 %","   .00 %","   .00 %","   .00 %","  4.22 %","   .94 %"," 20.00 %","  5.15 %","  1.82 %","  1.74 %","  1.62 %","   .00 %","  3.33 %","","   .00 %","  2.41 %","  1.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.82 %","   .00 %","   .00 %","  6.39 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.92 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.24 %","   .00 %","  6.19 %","  1.46 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.11 %","  2.43 %","  1.44 %","  6.67 %","  1.77 %","  2.39 %","   .00 %","   .00 %","  2.36 %","  3.48 %","   .00 %","   .74 %","  1.25 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %"," 27.33 %","   .00 %"
