"date","Bihar/ARWAL","Bihar/AURANGABAD","Bihar/Araria","Bihar/Arwal","Bihar/Aurangabad","Bihar/BEGUSARAI","Bihar/BHAGALPUR","Bihar/BHOJPUR","Bihar/Banka","Bihar/Begusarai","Bihar/Bhagalpur","Bihar/Bhojpur","Bihar/Buxar","Bihar/Darbhanga","Bihar/EAST CHAMPARAN","Bihar/East Champaran","Bihar/GAYA","Bihar/GOPALGANJ","Bihar/Gaya","Bihar/Gopalganj","Bihar/Jamui","Bihar/Jehanabad","Bihar/KAIMUR","Bihar/KHAGARIA","Bihar/Kaimur","Bihar/Katihar","Bihar/Khagaria","Bihar/Kishanganj","Bihar/Lakhisarai","Bihar/MUZAFFARPUR","Bihar/Madhepura","Bihar/Madhubani","Bihar/Munger","Bihar/Muzaffarpur","Bihar/NALANDA","Bihar/NAWADA","Bihar/Nalanda","Bihar/Nawada","Bihar/Other State","Bihar/PATNA","Bihar/Patna","Bihar/Purnia","Bihar/Rajmahal","Bihar/Rohtas","Bihar/SARAN","Bihar/SIWAN","Bihar/SUPAUL","Bihar/Saharsa","Bihar/Samastipur","Bihar/Saran","Bihar/Sheikhpura","Bihar/Sheohar","Bihar/Sitamarhi","Bihar/Siwan","Bihar/Supaul","Bihar/VAISHALI","Bihar/Vaishali","Bihar/West Champaran","Bihar/bhagalpur","Bihar/gaya"
"2020-08-20","","","10","5","6","","","","4","13","41","21","7","15","","23","","","40","2","6","7","","","9","5","7","6","4","","5","4","28","22","","","25","12","","","116","4","","28","","","","1","15","16","3","1","6","13","7","","21","15","",""
"2020-08-21","","","10","5","6","","","","4","17","41","21","7","15","","23","","","42","2","6","7","","","9","5","8","6","4","","5","5","28","22","","","25","12","","","116","4","","28","","","","1","15","22","3","1","6","13","7","","21","15","",""
"2020-08-22","","","10","5","6","","","","5","17","47","21","7","15","","23","","","42","2","6","7","","","9","5","8","6","4","","5","4","28","25","","","25","12","","","116","4","","28","","","","1","15","22","3","1","8","13","7","","23","15","",""
"2020-08-23","","","10","5","6","","","","5","17","47","21","7","15","","23","","","42","2","6","7","","","9","7","8","6","4","","5","4","28","25","","","25","12","","","116","5","","28","","","","1","21","22","3","1","8","13","7","","23","15","",""
"2020-08-24","","","10","5","7","","","","5","17","47","22","7","15","","23","","","42","2","6","7","","","9","8","8","6","4","","6","4","28","25","","","26","13","","","124","5","","29","","","","1","21","22","3","1","8","15","7","","23","15","",""
"2020-08-25","","","10","5","7","","","","5","17","47","24","7","15","","23","","","42","2","6","7","","","9","8","8","6","4","","6","4","28","25","","","28","13","","","135","5","","31","","","","1","21","22","3","1","8","15","7","","23","15","",""
"2020-08-26","","","10","5","7","","","","5","17","47","24","7","15","","23","","","42","2","6","7","","","9","8","8","6","4","","6","4","28","25","","","28","13","","","144","5","","31","","","","1","21","22","3","1","8","15","7","","23","15","",""
"2020-08-27","","","10","5","7","","","","5","18","47","24","7","15","","23","","","42","2","6","7","","","9","8","8","6","4","","7","4","28","26","","","28","13","","","149","5","","31","","","","2","21","22","3","1","8","15","7","","23","15","",""
"2020-08-28","","","10","5","7","","","","5","18","47","24","7","19","","23","","","42","2","6","7","","","9","8","8","6","4","","7","6","28","26","","","28","13","","","154","5","","31","","","","2","22","22","3","1","8","15","7","","23","15","",""
"2020-08-29","","","10","5","7","","","","5","19","47","24","7","19","","23","","","42","2","6","7","","","9","8","8","6","4","","7","6","28","27","","","28","13","","","156","5","","31","","","","2","22","22","3","1","8","15","7","","24","15","",""
"2020-08-30","","","10","5","7","","","","5","21","47","24","7","19","","23","","","42","2","6","7","","","9","8","8","6","4","","7","6","28","27","","","29","13","","","161","5","","31","","","","2","22","22","3","1","9","15","7","","24","15","",""
"2020-08-31","","","10","5","7","","","","5","22","48","25","7","19","","23","","","42","2","6","7","","","9","8","8","6","4","","7","6","28","27","","","29","13","","","162","5","","31","","","","2","22","24","3","1","9","15","7","","24","15","",""
"2020-09-01","","","10","5","7","","","","5","22","48","25","8","19","","23","","","42","2","6","7","","","9","8","8","6","4","","7","6","28","28","","","33","14","","","166","5","","32","","","","2","22","25","4","1","10","15","7","","24","15","",""
"2020-09-02","","","10","5","7","","","","5","22","48","25","8","19","","23","","","42","2","6","7","","","9","8","8","6","4","","7","8","28","28","","","33","14","","","172","5","","32","","","","2","23","25","4","1","10","19","7","","24","15","",""
"2020-09-03","","","10","5","7","","","","5","22","48","26","8","19","","23","","","42","2","6","7","","","9","8","8","6","4","","7","8","28","28","","","34","14","","","172","5","","32","","","","2","24","25","5","1","10","19","7","","25","16","",""
"2020-09-04","","","11","6","7","","","","5","22","48","27","9","19","","25","","","42","2","6","8","","","9","8","8","6","4","","7","8","28","28","","","34","14","","","175","5","","32","","","","4","24","25","5","1","10","19","7","","26","16","",""
"2020-09-05","","","11","6","7","","","","5","22","50","27","9","19","","26","","","42","2","6","8","","","9","8","8","6","5","","7","8","30","28","","","34","14","","","177","5","","32","","","","5","24","25","5","1","10","19","7","","26","16","",""
"2020-09-06","","","11","6","7","","","","5","23","51","28","9","19","","26","","","42","2","6","8","","","9","8","8","6","5","","7","9","30","28","","","34","14","","","177","5","","32","","","","5","24","25","5","1","10","19","7","","26","16","",""
"2020-09-07","","","11","6","8","","","","7","23","51","28","9","19","","26","","","43","2","6","8","","","9","8","9","6","5","","7","9","32","28","","","34","14","","","177","5","","32","","","","5","24","25","5","1","10","19","7","","26","16","",""
"2020-09-08","","","11","7","8","","","","7","23","51","28","9","19","","28","","","43","2","6","8","","","9","8","9","6","5","","7","9","32","28","","","34","14","","","178","5","","32","","","","5","24","25","5","1","10","19","7","","26","16","",""
"2020-09-09","","","11","7","8","","","","7","23","51","28","10","19","","33","","","44","2","6","8","","","9","8","9","6","5","","9","9","32","28","","","34","14","","","178","5","","32","","","","5","25","25","5","1","10","19","7","","26","16","",""
"2020-09-10","","","11","7","8","","","","7","23","51","29","10","19","","33","","","44","2","6","8","","","9","8","9","6","5","","9","9","33","28","","","34","14","","","184","5","","33","","","","5","25","26","5","1","10","19","7","","26","16","",""
"2020-09-11","","","11","7","8","","","","8","23","53","29","10","19","","33","","","44","2","6","8","","","9","8","9","6","6","","9","9","36","28","","","37","16","","","184","5","","33","","","","5","25","26","5","1","10","19","7","","26","16","",""
"2020-09-12","","","13","7","8","","","","8","23","53","29","10","20","","33","","","44","2","6","8","","","9","9","9","6","6","","9","12","36","29","","","37","16","","","184","5","","33","","","","6","26","26","5","1","10","19","8","","26","16","",""
"2020-09-13","","","14","7","8","","","","8","23","53","29","10","20","","33","","","44","2","6","8","","","9","11","9","7","6","","9","16","36","29","","","37","16","","","188","6","","33","","","","7","26","26","5","1","10","19","8","","26","16","",""
