"date","South Dakota/Aurora","South Dakota/Beadle","South Dakota/Bennett","South Dakota/Bon Homme","South Dakota/Brookings","South Dakota/Brown","South Dakota/Brule","South Dakota/Buffalo","South Dakota/Butte","South Dakota/Campbell","South Dakota/Charles Mix","South Dakota/Clark","South Dakota/Clay","South Dakota/Codington","South Dakota/Corson","South Dakota/Custer","South Dakota/Davison","South Dakota/Day","South Dakota/Deuel","South Dakota/Dewey","South Dakota/Douglas","South Dakota/Edmunds","South Dakota/Fall River","South Dakota/Faulk","South Dakota/Grant","South Dakota/Gregory","South Dakota/Haakon","South Dakota/Hamlin","South Dakota/Hand","South Dakota/Hanson","South Dakota/Harding","South Dakota/Hughes","South Dakota/Hutchinson","South Dakota/Hyde","South Dakota/Jackson","South Dakota/Jerauld","South Dakota/Jones","South Dakota/Kingsbury","South Dakota/Lake","South Dakota/Lawrence","South Dakota/Lincoln","South Dakota/Lyman","South Dakota/Marshall","South Dakota/McCook","South Dakota/McPherson","South Dakota/Meade","South Dakota/Mellette","South Dakota/Miner","South Dakota/Minnehaha","South Dakota/Moody","South Dakota/Oglala Lakota","South Dakota/Pennington","South Dakota/Perkins","South Dakota/Potter","South Dakota/Roberts","South Dakota/Sanborn","South Dakota/Spink","South Dakota/Stanley","South Dakota/Sully","South Dakota/Todd","South Dakota/Tripp","South Dakota/Turner","South Dakota/Unassigned","South Dakota/Union","South Dakota/Walworth","South Dakota/Yankton","South Dakota/Ziebach"
"2020-04-30","   .00 %","   .00 %","","   .00 %","  8.33 %"," 21.88 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","","","","   .00 %","   .00 %","",""," 14.29 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","  6.52 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  2.72 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %",""," 13.33 %","   .00 %","  5.88 %","   .00 %","   .00 %",""
"2020-05-01","   .00 %","   .00 %","","   .00 %","   .00 %","  7.69 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","","   .00 %","   .00 %","",""," 12.50 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","  4.08 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  2.50 %","   .00 %","   .00 %","  8.33 %","",""," ##.## %","   .00 %","   .00 %"," 14.29 %","   .00 %"," ##.## %","","   .00 %","   .00 %"," 16.67 %","   .00 %","  3.85 %",""
"2020-05-02","   .00 %","   .00 %","","   .00 %","   .00 %"," 21.43 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 20.00 %"," ##.## %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","","   .00 %","   .00 %","",""," 44.44 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","  1.96 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  1.63 %","   .00 %","   .00 %","   .00 %","",""," 12.50 %","   .00 %","   .00 %","   .00 %","   .00 %"," 50.00 %","","   .00 %","   .00 %"," 28.57 %","   .00 %","   .00 %",""
"2020-05-03","   .00 %","   .00 %","","   .00 %","   .00 %"," 15.69 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," ##.## %","   .00 %","","","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","  3.85 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .89 %"," 20.00 %","   .00 %","  7.69 %","",""," 11.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"," 14.81 %","   .00 %","  3.70 %",""
"2020-05-04","   .00 %","   .00 %","","   .00 %","   .00 %"," 10.17 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  7.14 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .62 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  1.31 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  3.23 %","   .00 %","   .00 %",""
"2020-05-05","   .00 %","   .00 %","","   .00 %","   .00 %","  9.23 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .61 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %","","   .00 %","  1.15 %","   .00 %","   .00 %"," 14.29 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %","","   .00 %","   .00 %"," 43.75 %","   .00 %","   .00 %",""
"2020-05-06","   .00 %","   .00 %","","   .00 %","  7.69 %","  7.04 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"," 25.00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","  3.66 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  1.64 %"," 16.67 %"," ##.## %","   .00 %","",""," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","","  5.88 %","   .00 %","   .00 %","   .00 %","  3.57 %","   .00 %"
"2020-05-07","   .00 %","   .00 %","","   .00 %","   .00 %"," 22.37 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","  7.69 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .59 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  4.53 %"," 57.14 %","-50.00 %","  6.25 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  4.35 %","   .00 %","   .00 %","   .00 %"
"2020-05-08","   .00 %","   .00 %","","   .00 %","   .00 %"," 15.05 %","   .00 %","   .00 %","   .00 %","","   .00 %"," ##.## %"," 28.57 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","  7.14 %","   .00 %","   .00 %","","   .00 %","","   .00 %"," 25.00 %","   .00 %","  5.26 %","   .00 %","   .00 %","   .00 %","   .00 %"," 50.00 %","","   .00 %","  8.70 %"," 27.27 %","   .00 %","  5.88 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 14.29 %","","   .00 %","   .00 %","  4.17 %","   .00 %","   .00 %","   .00 %"
"2020-05-09","   .00 %","   .00 %","","   .00 %","   .00 %","  2.80 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","-##.## %","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  9.15 %","   .00 %","   .00 %","  5.56 %","",""," 18.18 %","   .00 %"," 33.33 %"," 12.50 %","   .00 %","   .00 %","","   .00 %","   .00 %","  6.00 %","   .00 %","   .00 %","   .00 %"
"2020-05-10"," ##.## %","   .00 %","","   .00 %","   .00 %","  9.09 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"," 50.00 %","","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","  1.08 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  3.61 %","   .00 %","   .00 %"," 36.84 %","","","  7.69 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.50 %","","   .00 %","   .00 %","   .00 %","   .00 %","  3.45 %","   .00 %"
"2020-05-11","   .00 %","   .00 %","","   .00 %","   .00 %","  5.83 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","  1.60 %","   .00 %","   .00 %","   .00 %","   .00 %"," 33.33 %","","   .00 %","  2.96 %","   .00 %","   .00 %","  3.85 %","","","   .00 %","   .00 %","   .00 %","-11.11 %","   .00 %"," 11.11 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-12","   .00 %","  4.76 %","","   .00 %","   .00 %","  3.94 %","   .00 %","   .00 %","   .00 %","","   .00 %"," 50.00 %"," 11.11 %","   .00 %"," ##.## %",""," 14.29 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","  -.52 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","","   .00 %","   .88 %","  7.14 %","   .00 %"," 18.52 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 30.00 %","","   .00 %","   .00 %","  5.66 %","   .00 %","  3.33 %","   .00 %"
"2020-05-13","   .00 %","   .00 %","","   .00 %","   .00 %","  8.33 %","   .00 %","   .00 %","   .00 %",""," 20.00 %","   .00 %"," 10.00 %","  6.67 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"," 33.33 %","","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","  1.58 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","","   .00 %","  1.31 %"," 13.33 %"," ##.## %"," 12.50 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.69 %","","   .00 %","   .00 %","   .00 %","   .00 %","  6.45 %","   .00 %"
"2020-05-14","   .00 %","   .00 %","","   .00 %","   .00 %","  7.69 %","   .00 %","   .00 %","   .00 %",""," 16.67 %"," 33.33 %","   .00 %","   .00 %","   .00 %",""," 12.50 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"," 25.00 %","","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","  1.04 %"," 33.33 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  1.09 %","   .00 %","   .00 %"," 11.11 %","",""," 21.43 %","   .00 %","   .00 %","   .00 %","   .00 %"," -7.14 %","   .00 %","   .00 %","   .00 %","  1.79 %","   .00 %","  3.03 %","   .00 %"
"2020-05-15","   .00 %","   .00 %","","   .00 %","   .00 %"," 12.34 %","   .00 %","   .00 %","   .00 %",""," 14.29 %","   .00 %","  9.09 %","   .00 %"," 50.00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"," 40.00 %","","","   .00 %","   .00 %","","","  6.67 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","  1.54 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  1.67 %","   .00 %"," ##.## %","  7.50 %","","","  5.88 %"," 33.33 %","   .00 %"," 12.50 %","   .00 %"," 15.38 %","   .00 %","  5.56 %","   .00 %","   .00 %","   .00 %"," 11.76 %","   .00 %"
"2020-05-16","   .00 %"," 36.36 %","","   .00 %","   .00 %"," 12.14 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"," 28.57 %","","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","  1.52 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .58 %","   .00 %"," 50.00 %"," 13.95 %","","","  5.56 %"," 25.00 %","   .00 %","   .00 %","   .00 %","  6.67 %"," ##.## %","   .00 %","   .00 %","  5.26 %","   .00 %","  5.26 %","   .00 %"
"2020-05-17"," 50.00 %","  3.33 %","","   .00 %","   .00 %","  1.03 %","   .00 %","   .00 %","   .00 %",""," 12.50 %","   .00 %","  7.14 %","  6.25 %","   .00 %","","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","",""," 50.00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","  -.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .51 %","   .00 %"," 11.11 %","  6.12 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-18","   .00 %"," 19.35 %",""," 25.00 %","   .00 %","  2.04 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 33.33 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .48 %","  5.88 %","   .00 %"," 11.54 %","","","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","  6.25 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","  2.50 %","   .00 %"
"2020-05-19","   .00 %"," 16.22 %","","-20.00 %","   .00 %","  2.50 %","   .00 %"," ##.## %","   .00 %",""," 11.11 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 50.00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","  6.25 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","  1.99 %"," 50.00 %"," ##.## %","   .00 %","   .00 %","   .00 %","","   .00 %","   .48 %","   .00 %","   .00 %"," 27.59 %","","","  5.26 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.53 %","   .00 %","   .00 %","   .00 %","  2.44 %","   .00 %"
"2020-05-20"," ##.## %"," 58.14 %","","   .00 %","   .00 %","  2.93 %","   .00 %"," 66.67 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 33.33 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %",""," 66.67 %","","   .00 %","   .00 %","   .00 %","  1.95 %"," 50.00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .54 %","   .00 %"," 40.00 %"," 14.86 %","","","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.76 %","   .00 %","  9.68 %","   .00 %","  4.76 %","   .00 %"
"2020-05-21","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-22"," ##.## %"," 44.12 %",""," 25.00 %","   .00 %"," 11.37 %","   .00 %"," 40.00 %","   .00 %",""," 10.00 %","   .00 %","   .00 %"," 47.06 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"," 11.11 %","","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %",""," 60.00 %","","   .00 %","   .00 %","   .00 %","  4.31 %"," 11.11 %"," 33.33 %","   .00 %","   .00 %"," 20.00 %","","   .00 %","   .91 %","   .00 %","  7.14 %"," 49.41 %","",""," 10.00 %"," 14.29 %","   .00 %","   .00 %","   .00 %","   .00 %"," 50.00 %","   .00 %","   .00 %","  7.35 %","   .00 %","  2.27 %","   .00 %"
"2020-05-23"," 10.00 %"," 20.41 %",""," 20.00 %","  7.14 %","  3.83 %","   .00 %"," 28.57 %","   .00 %","","  9.09 %","   .00 %","   .00 %"," 16.00 %","   .00 %","","   .00 %","  9.09 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","  3.21 %"," 10.00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","","   .00 %","  1.15 %","   .00 %"," 13.33 %","  8.66 %","","","  4.55 %"," 12.50 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %","  2.74 %","   .00 %","  2.22 %","   .00 %"
"2020-05-24","   .00 %"," 11.02 %",""," 33.33 %","   .00 %","  2.05 %","   .00 %","   .00 %","   .00 %","","  8.33 %","   .00 %","   .00 %"," 10.34 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %","","   .00 %","   .00 %","   .00 %","",""," 33.33 %","   .00 %","",""," 11.76 %","   .00 %","   .00 %","   .00 %"," 75.00 %","","   .00 %"," 20.00 %","   .00 %","  1.78 %","  9.09 %","   .00 %","   .00 %","   .00 %"," 42.86 %","","   .00 %","   .37 %","   .00 %","   .00 %"," 10.14 %","",""," 52.17 %"," 11.11 %","   .00 %","   .00 %","   .00 %","  5.88 %","   .00 %","   .00 %","   .00 %","  5.33 %","   .00 %"," 10.87 %","   .00 %"
"2020-05-25","   .00 %","   .76 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 50.00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .44 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .43 %","   .00 %","   .00 %","  2.63 %","","","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.55 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-26","   .00 %"," 13.64 %","","   .00 %","   .00 %","  4.02 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  3.12 %","   .00 %",""," 11.11 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %"," 33.33 %","   .00 %"," ##.## %","  3.57 %","","   .00 %","   .00 %","   .00 %","  1.30 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .46 %","   .00 %","   .00 %","  3.85 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.11 %","   .00 %","   .00 %","   .00 %","  8.86 %","   .00 %","   .00 %","   .00 %"
"2020-05-27","   .00 %","  8.67 %","","   .00 %","   .00 %","   .77 %","   .00 %","   .00 %","   .00 %","","  7.69 %","   .00 %","   .00 %","  3.03 %","   .00 %",""," 10.00 %","  8.33 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"," 10.00 %","","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  1.29 %","  8.33 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .33 %","   .00 %"," 17.65 %","  6.17 %","",""," 11.43 %","   .00 %","   .00 %"," 11.11 %","   .00 %"," 10.00 %","   .00 %","  4.35 %","   .00 %","  1.16 %","   .00 %","   .00 %","   .00 %"
"2020-05-28","  4.55 %"," 16.56 %","","   .00 %","   .00 %","  1.92 %","   .00 %"," 11.11 %","   .00 %",""," 14.29 %","   .00 %","   .00 %","  2.94 %","   .00 %",""," 18.18 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %"," ##.## %","","","   .00 %","   .00 %","   .00 %"," 50.00 %"," 13.79 %","","   .00 %"," 16.67 %","   .00 %","   .42 %","  7.69 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .52 %","  5.56 %","  5.00 %","  8.14 %","","","   .00 %","  9.09 %","   .00 %","   .00 %","   .00 %","  4.55 %","   .00 %","   .00 %","-##.## %","  1.15 %","   .00 %","   .00 %","   .00 %"
"2020-05-29","   .00 %"," 16.84 %","","   .00 %","  6.67 %","  1.13 %","   .00 %"," 20.00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  7.69 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 18.18 %","","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","  3.03 %","","   .00 %"," 14.29 %"," 22.22 %","  -.42 %"," -7.14 %","   .00 %","   .00 %","   .00 %"," 30.00 %","","   .00 %","   .39 %","   .00 %","   .00 %","  8.06 %","","","-10.26 %","   .00 %"," 25.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-30","  8.70 %"," 13.51 %","","   .00 %","   .00 %","   .74 %","   .00 %"," 41.67 %","   .00 %","","  6.25 %","   .00 %","   .00 %","  2.86 %","   .00 %","","  7.14 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %"," 25.00 %","   .00 %"," 33.33 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .42 %","  7.69 %","   .00 %"," 20.00 %","   .00 %"," 38.46 %","","   .00 %","   .45 %","   .00 %"," 19.05 %","  8.46 %","","","  2.86 %","  8.33 %","   .00 %","   .00 %","   .00 %"," 13.04 %","   .00 %","   .00 %","   .00 %","  1.14 %","   .00 %","   .00 %","   .00 %"
"2020-05-31","  4.00 %","  3.57 %","","   .00 %","   .00 %","   .74 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  2.78 %","   .00 %","","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","  2.94 %","","   .00 %","   .00 %","   .00 %","   .42 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.56 %","","   .00 %","   .12 %","   .00 %","  4.00 %","  4.13 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.85 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-01","   .00 %","  5.36 %","","   .00 %","   .00 %","   .73 %","   .00 %","  5.88 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.53 %",""," ##.## %","   .18 %","   .00 %"," 19.23 %","  3.52 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.25 %","   .00 %","   .00 %","   .00 %"
"2020-06-02","   .00 %","   .36 %","","   .00 %","  6.25 %","  2.18 %","   .00 %"," 16.67 %","   .00 %","","  5.88 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %",""," ##.## %","   .00 %","   .00 %","   .42 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.76 %","","   .00 %","   .21 %","   .00 %","   .00 %","  2.55 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.70 %","   .00 %","  4.17 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-03","  3.85 %"," 11.59 %","","   .00 %"," 17.65 %","  1.78 %","   .00 %","  4.76 %","   .00 %","","   .00 %","   .00 %","   .00 %","  2.70 %","   .00 %",""," 25.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %"," 20.00 %","   .00 %","   .00 %","   .00 %","","   .00 %"," 50.00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  8.57 %",""," 50.00 %"," 25.00 %","   .00 %","   .42 %","  7.14 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .45 %","   .00 %","  3.23 %","  6.64 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.10 %","   .00 %","   .00 %","   .00 %"
"2020-06-04","   .00 %"," 10.71 %","","   .00 %","   .00 %","  1.40 %","   .00 %"," -4.55 %","   .00 %","","   .00 %","   .00 %"," 20.00 %","  2.63 %","   .00 %","   .00 %","   .00 %","  7.69 %","   .00 %","-##.## %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 25.00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  2.63 %","","   .00 %"," 20.00 %","   .00 %","  1.25 %","  6.67 %","   .00 %","   .00 %","   .00 %","  9.09 %","","   .00 %","   .24 %","   .00 %","  6.25 %","  7.00 %","","","  2.78 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.71 %","   .00 %","   .00 %","   .00 %","  1.09 %","   .00 %","   .00 %"," ##.## %"
