"date","Minnesota/Aitkin","Minnesota/Anoka","Minnesota/Becker","Minnesota/Beltrami","Minnesota/Benton","Minnesota/Big Stone","Minnesota/Blue Earth","Minnesota/Brown","Minnesota/Carlton","Minnesota/Carver","Minnesota/Cass","Minnesota/Chippewa","Minnesota/Chisago","Minnesota/Clay","Minnesota/Clearwater","Minnesota/Cook","Minnesota/Cottonwood","Minnesota/Crow Wing","Minnesota/Dakota","Minnesota/Dodge","Minnesota/Douglas","Minnesota/Faribault","Minnesota/Fillmore","Minnesota/Freeborn","Minnesota/Goodhue","Minnesota/Grant","Minnesota/Hennepin","Minnesota/Houston","Minnesota/Hubbard","Minnesota/Isanti","Minnesota/Itasca","Minnesota/Jackson","Minnesota/Kanabec","Minnesota/Kandiyohi","Minnesota/Kittson","Minnesota/Koochiching","Minnesota/Lac qui Parle","Minnesota/Lake","Minnesota/Lake of the Woods","Minnesota/Le Sueur","Minnesota/LeSeur","Minnesota/Lincoln","Minnesota/Lyon","Minnesota/Mahnomen","Minnesota/Marshall","Minnesota/Martin","Minnesota/McLeod","Minnesota/Meeker","Minnesota/Mille Lacs","Minnesota/Morrison","Minnesota/Mower","Minnesota/Murray","Minnesota/Nicollet","Minnesota/Nobles","Minnesota/Norman","Minnesota/Olmsted","Minnesota/Otter Tail","Minnesota/Pennington","Minnesota/Pine","Minnesota/Pipestone","Minnesota/Polk","Minnesota/Pope","Minnesota/Ramsey","Minnesota/Red Lake","Minnesota/Redwood","Minnesota/Renville","Minnesota/Rice","Minnesota/Rock","Minnesota/Roseau","Minnesota/Scott","Minnesota/Sherburne","Minnesota/Sibley","Minnesota/St. Louis","Minnesota/Stearns","Minnesota/Steele","Minnesota/Stevens","Minnesota/Swift","Minnesota/Todd","Minnesota/Traverse","Minnesota/Unassigned","Minnesota/Wabasha","Minnesota/Wadena","Minnesota/Waseca","Minnesota/Washington","Minnesota/Watonwan","Minnesota/Wilkin","Minnesota/Winona","Minnesota/Wright","Minnesota/Yellow Medicine"
"2020-05-29","0","35","0","0","2","0","11","0","0","12","0","5","6","4","0","","0","5","28","4","1","2","0","6","2","1","237","0","1","0","0","0","0","10","0","0","0","0","","0","","0","5","1","1","3","3","0","0","4","23","1","1","7","1","12","0","0","0","0","1","1","92","0","0","0","15","0","0","11","4","1","1","6","2","1","1","6","0","-28","0","0","1","22","5","0","1","7","0"
"2020-05-30","1","39","3","0","0","0","1","1","0","5","0","0","1","4","0","","1","4","33","2","1","3","0","7","4","0","249","0","1","0","0","0","0","4","0","0","0","0","","0","","0","6","0","0","0","1","1","0","0","49","2","3","9","1","14","1","0","0","2","1","0","73","0","0","0","14","0","1","14","11","0","0","13","8","-1","0","11","0","20","1","1","0","19","2","0","0","18","0"
"2020-05-31","0","36","1","1","2","1","2","1","0","4","1","2","0","-1","0","","5","3","64","0","1","0","0","2","0","0","212","0","-1","3","0","0","0","6","0","1","0","0","","0","","0","7","0","2","1","3","0","0","1","15","0","1","27","0","18","4","2","0","0","0","0","156","0","1","0","10","0","-1","18","6","0","0","7","-1","0","0","3","0","3","0","1","0","19","3","0","0","8","0"
"2020-06-01","0","30","0","0","1","1","2","0","2","8","0","0","1","4","0","","1","0","22","1","2","1","0","8","2","0","121","0","0","0","1","0","0","1","0","1","0","0","","0","","0","1","0","0","2","0","0","0","1","27","0","1","5","0","8","2","0","0","0","0","0","56","0","0","0","0","0","0","10","3","0","0","9","2","0","1","3","0","-1","0","0","0","9","1","0","1","7","0"
"2020-06-02","3","12","1","1","0","2","3","0","0","4","-1","0","0","3","0","","0","1","19","0","0","1","0","5","1","0","77","0","1","0","0","1","1","7","0","0","0","0","","0","","1","8","0","0","0","0","0","1","1","9","0","0","8","0","16","0","0","0","0","0","0","53","0","1","0","5","0","0","6","7","0","0","12","4","0","0","8","1","-5","0","0","0","13","2","0","0","7","0"
"2020-06-03","0","29","0","2","3","0","3","1","0","2","-1","0","2","5","0","","1","3","20","0","0","0","0","0","1","0","147","0","0","0","1","0","0","1","0","0","0","0","","2","","0","6","0","0","0","0","0","2","0","12","0","0","6","1","4","1","2","1","0","0","0","61","0","0","0","13","1","1","13","-5","0","0","5","3","0","0","3","0","-9","0","0","1","12","1","0","0","5","0"
"2020-06-04","0","18","2","0","1","0","0","-1","0","8","-1","1","0","6","0","","2","2","26","0","1","0","0","12","1","0","129","0","0","1","0","2","0","6","0","0","0","0","","0","","0","10","0","0","0","2","1","1","0","40","1","0","4","1","18","2","2","3","0","0","1","63","0","1","2","3","0","0","5","0","0","0","3","0","0","0","6","0","1","0","0","0","10","0","0","0","7","0"
"2020-06-05","1","39","1","0","3","3","1","1","0","8","0","0","5","8","0","","3","4","32","1","1","2","0","17","2","0","232","1","0","0","0","0","0","3","0","0","0","0","","1","","0","20","0","0","3","2","0","1","0","40","1","0","15","0","17","0","7","0","1","2","0","99","0","0","0","41","0","0","11","1","1","1","6","3","0","0","8","0","21","2","0","2","20","1","0","1","10","1"
"2020-06-06","0","28","0","2","2","0","2","0","0","7","0","0","1","8","0","","4","1","35","1","0","1","1","11","3","0","156","0","0","1","0","0","0","3","0","0","0","0","","1","","0","9","0","0","2","2","0","0","1","36","0","1","8","0","10","2","1","0","0","0","0","94","0","0","0","41","0","0","12","4","0","0","7","1","0","0","2","1","0","0","0","2","12","1","0","2","2","0"
"2020-06-07","0","30","0","1","1","1","1","1","2","3","0","0","0","5","0","","4","0","23","0","1","0","2","7","1","1","117","0","1","2","0","0","0","4","0","0","0","0","","1","","0","23","0","0","0","0","0","0","2","22","0","0","7","0","12","1","3","0","1","1","0","62","0","0","1","11","0","1","3","1","2","0","7","1","0","0","4","0","-9","0","0","-1","9","3","0","2","7","0"
"2020-06-08","0","31","0","0","0","0","0","-1","1","4","1","0","0","7","0","","2","3","19","0","1","1","0","8","2","0","108","1","1","2","0","0","0","1","0","0","0","0","","0","","0","11","0","0","3","1","1","0","0","20","0","1","5","1","11","1","2","0","0","0","0","46","0","1","0","11","0","1","7","3","0","0","1","1","0","0","4","0","1","0","0","0","10","0","0","0","3","0"
"2020-06-09","1","11","1","0","2","0","1","0","0","3","0","1","0","12","0","","2","1","31","0","0","1","0","3","4","0","87","1","0","2","1","0","0","4","0","0","0","0","","1","","0","1","0","0","2","1","0","0","0","13","0","1","0","0","5","1","1","1","0","3","0","73","0","0","0","6","0","0","3","4","0","0","5","0","0","0","7","0","-2","0","0","2","1","1","0","0","0","0"
"2020-06-10","0","27","0","0","0","1","1","0","0","4","-1","1","3","9","0","","0","1","18","0","0","0","0","9","3","1","107","0","0","1","1","1","0","8","0","0","0","0","","0","","0","13","0","0","1","1","0","0","1","37","0","2","2","0","13","0","0","0","0","0","0","54","0","0","0","1","0","0","8","-1","6","0","5","0","0","0","3","0","-4","0","0","0","3","2","1","1","1","1"
"2020-06-11","0","20","0","0","0","0","3","1","1","5","0","0","1","9","0","","2","1","51","2","0","0","0","3","0","0","141","0","0","4","0","0","1","6","0","0","0","0","","0","","0","16","0","0","0","6","3","2","1","30","1","0","3","1","12","2","0","1","1","0","0","60","0","0","0","10","0","1","13","1","0","4","7","0","0","0","4","0","1","0","0","0","13","0","0","-2","5","0"
"2020-06-12","0","17","2","0","0","-1","2","0","1","2","0","1","3","4","0","","5","0","25","1","1","0","0","17","6","0","119","0","0","0","0","0","0","1","0","0","0","0","","1","","0","9","0","0","0","0","-1","0","1","34","0","2","5","0","13","0","13","0","0","0","0","73","0","2","1","81","0","0","8","1","0","0","8","2","0","0","3","0","-18","1","0","1","18","10","0","0","5","0"
"2020-06-13","0","25","2","0","0","1","2","1","0","1","0","0","1","4","0","1","3","2","34","1","0","1","0","1","1","0","135","0","0","1","0","3","0","3","0","0","0","0","","1","","0","16","0","0","0","2","0","2","0","2","1","0","11","0","10","3","0","0","0","0","0","69","0","0","2","3","0","0","1","5","0","0","4","0","0","0","1","0","-8","0","0","0","21","2","2","0","3","1"
"2020-06-14","0","26","0","2","3","0","2","0","0","1","0","1","0","-3","2","0","2","0","31","0","-1","1","0","3","1","0","122","0","0","0","1","0","0","2","0","0","0","0","","0","","0","9","0","0","0","0","1","0","0","10","0","0","2","0","3","0","0","1","-1","0","0","54","0","1","1","0","2","0","2","-1","0","0","7","0","0","0","1","0","-1","0","0","0","9","0","1","0","2","0"
"2020-06-15","0","18","1","0","0","0","0","0","0","1","0","0","2","2","0","0","4","0","17","0","0","0","0","-1","0","0","90","0","0","1","0","2","0","0","0","0","0","0","","0","","0","6","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","56","0","-1","0","6","0","0","8","1","0","0","1","0","0","1","0","0","0","0","0","0","3","0","0","0","1","1"
"2020-06-16","0","10","0","0","0","0","1","1","0","5","0","1","0","0","0","0","1","0","28","0","0","1","0","2","0","0","42","0","0","0","0","0","0","2","0","0","0","1","","0","","0","8","0","0","4","0","0","0","0","10","0","0","0","0","3","0","0","0","0","0","0","41","0","2","0","3","0","0","5","3","0","1","1","0","0","0","2","0","-1","0","0","1","3","1","0","1","5","1"
"2020-06-17","0","16","-1","0","2","1","5","0","1","2","0","1","1","6","1","0","4","1","18","2","3","2","0","13","3","0","92","2","0","0","0","0","0","4","0","0","0","2","","1","","0","7","0","0","0","2","0","0","0","72","0","0","0","1","29","0","0","0","0","0","0","46","0","0","0","4","0","0","5","2","1","3","2","4","0","0","4","0","4","3","0","0","24","9","0","4","7","-1"
"2020-06-18","0","24","0","0","3","0","3","2","0","7","1","4","0","4","0","0","0","1","29","0","2","2","2","5","1","0","97","1","0","1","0","2","0","1","0","0","0","0","","0","","0","21","0","0","0","2","0","0","0","11","1","3","1","0","22","0","1","0","0","0","0","49","0","0","0","32","1","0","5","-1","1","2","11","2","0","0","2","0","-1","0","0","1","7","7","3","2","1","1"
"2020-06-19","0","26","-1","0","2","0","2","-1","0","2","0","2","1","5","0","0","3","0","42","1","0","-2","-1","3","3","0","95","-1","0","1","0","0","0","1","0","0","1","0","","1","","0","8","0","0","0","6","1","1","0","11","3","7","7","0","14","0","-2","0","0","0","0","52","-1","0","0","7","0","0","4","1","1","3","4","2","1","0","5","0","-1","3","0","1","10","13","2","2","3","3"
"2020-06-20","0","31","2","1","1","0","17","1","0","6","0","2","1","1","0","0","3","1","31","1","1","1","0","2","1","0","98","3","0","1","0","0","0","6","0","0","0","0","","3","","0","12","0","0","0","2","0","0","0","29","0","2","2","0","23","2","0","0","0","4","0","64","0","0","0","3","0","0","6","1","0","3","5","3","0","0","2","0","11","0","0","1","25","9","0","1","3","8"
"2020-06-21","0","27","-1","1","0","0","23","-1","0","1","0","0","4","4","0","0","0","1","37","2","0","2","2","6","3","0","125","3","0","2","0","2","0","0","0","0","0","0","","5","","0","4","0","0","1","1","0","1","1","13","0","1","1","0","34","0","0","1","0","1","0","62","0","0","0","5","2","0","9","2","1","7","3","8","0","0","0","0","14","0","2","3","17","7","0","0","4","0"
"2020-06-22","0","16","1","0","1","0","13","0","0","3","0","1","0","2","0","0","2","0","26","1","0","0","0","7","2","0","90","0","0","1","0","1","0","0","0","0","0","1","","0","","0","2","0","0","0","1","0","0","1","5","0","1","1","0","7","0","0","0","1","0","0","46","0","0","4","6","0","0","17","1","0","1","3","5","0","0","2","0","-2","1","0","1","13","13","0","5","2","2"
"2020-06-23","0","9","0","0","2","0","16","0","0","2","-1","1","0","2","0","0","2","3","15","0","0","2","0","1","1","0","68","2","0","0","0","0","0","1","0","0","0","0","0","4","","0","1","0","0","0","1","6","0","0","11","0","0","2","0","6","0","0","0","0","1","0","42","0","0","2","4","0","0","8","1","0","2","2","1","1","0","2","0","-3","0","2","3","7","9","0","0","2","-1"
"2020-06-24","0","21","3","2","0","0","22","2","0","6","0","1","0","7","1","0","1","0","26","1","0","0","0","0","1","0","69","0","0","0","1","0","0","0","0","0","0","0","0","4","","1","2","0","0","1","2","0","0","0","15","0","3","1","0","22","0","0","0","0","2","0","30","0","0","0","3","0","0","8","0","1","1","1","2","0","0","2","0","3","0","0","1","12","7","0","1","4","1"
"2020-06-25","0","21","0","0","-1","0","16","-1","0","3","0","0","1","0","0","0","1","0","30","0","1","6","0","3","0","0","121","1","0","0","3","0","0","3","0","0","0","0","0","1","","0","5","0","0","-1","4","0","1","0","19","0","3","2","1","10","0","0","1","0","0","0","50","0","0","1","10","0","0","6","1","5","5","1","4","0","0","1","0","-1","1","1","1","9","2","0","7","2","0"
"2020-06-26","0","29","0","0","0","0","36","1","0","8","0","1","2","8","0","0","3","3","49","3","0","3","1","3","2","0","130","1","0","0","0","0","0","0","1","1","0","0","0","4","","0","5","1","0","3","5","0","0","1","21","0","5","6","0","22","1","0","0","1","3","0","34","0","2","0","9","1","0","7","5","2","1","15","3","0","0","0","0","2","-1","0","5","22","11","0","3","8","1"
"2020-06-27","0","30","1","0","4","0","18","0","0","7","0","4","0","11","0","0","1","1","29","4","3","1","1","6","2","0","107","3","0","2","1","0","0","0","0","0","0","0","0","0","","0","2","0","0","1","0","0","1","0","26","1","3","1","0","28","1","0","0","0","-1","0","55","0","0","0","3","0","0","11","4","3","0","10","3","0","0","0","0","1","2","0","1","20","4","0","0","1","0"
"2020-06-28","0","33","0","0","1","0","33","4","0","10","1","0","2","1","0","0","0","1","43","5","0","3","0","9","4","0","141","1","0","2","0","1","0","1","0","2","0","1","0","2","","0","3","0","0","2","-1","0","0","0","16","1","5","5","0","22","1","0","1","4","2","0","47","0","0","5","10","0","0","10","4","3","4","34","0","0","0","2","0","0","0","0","3","16","6","0","2","6","2"
"2020-06-29","0","23","0","0","0","0","9","0","0","5","0","0","1","3","0","0","1","0","24","0","0","5","0","2","0","0","100","2","0","1","0","0","1","0","0","0","0","0","0","2","","2","1","0","0","1","2","0","0","1","1","1","8","2","0","7","3","0","1","0","0","0","19","0","2","0","11","1","0","4","0","3","2","28","3","0","0","0","0","0","0","0","2","11","4","0","1","12","0"
"2020-06-30","1","21","0","0","0","0","26","3","0","2","1","1","0","3","0","0","1","0","23","2","3","0","0","-1","2","0","140","1","0","0","1","0","0","0","0","1","0","1","0","3","","-1","0","0","0","1","0","1","0","0","10","1","8","1","1","20","1","0","0","5","0","0","56","0","0","0","5","0","0","17","4","2","3","37","0","1","0","1","0","1","1","0","0","13","3","0","6","7","2"
"2020-07-01","0","27","1","1","0","0","19","1","2","8","-1","1","2","13","0","0","1","0","38","0","0","0","2","5","5","2","96","0","0","3","0","0","0","0","0","1","0","-1","0","4","","1","5","0","0","5","4","0","2","-1","7","0","5","3","0","11","0","1","3","1","2","0","39","0","1","4","15","-1","3","13","2","0","8","22","4","0","0","2","0","-2","0","0","1","17","3","0","0","3","0"
"2020-07-02","0","31","0","1","4","0","20","0","0","13","2","0","2","4","0","0","0","2","30","2","0","1","0","3","3","2","156","1","0","1","-1","1","0","1","0","0","0","0","0","5","","1","5","0","0","0","0","1","0","2","4","3","6","6","0","18","0","0","0","5","0","0","53","0","0","0","3","0","1","13","6","5","5","25","4","0","1","0","0","1","0","0","4","23","9","0","1","5","0"
"2020-07-03","0","25","0","0","2","0","11","-1","2","3","1","2","0","5","0","0","0","2","38","1","1","1","1","1","2","0","102","0","1","7","0","0","0","4","0","0","0","0","0","7","","0","4","1","0","2","3","2","0","0","13","4","4","1","0","25","1","-1","0","6","0","0","28","0","1","4","8","1","3","16","4","1","3","33","5","0","0","0","0","-6","0","0","2","21","1","0","2","3","1"
"2020-07-04","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-07-05","1","20","1","1","1","0","17","0","2","12","0","1","1","2","0","0","2","0","44","2","2","1","2","2","1","1","179","0","0","0","0","0","0","3","0","1","0","0","0","2","","0","3","0","0","5","3","0","0","0","6","5","7","6","0","23","0","1","0","7","0","0","50","0","0","3","7","1","3","15","5","0","1","16","3","0","0","1","1","1","2","0","4","13","8","0","2","9","0"
"2020-07-06","0","41","0","0","2","1","9","1","0","5","1","0","2","0","1","0","0","0","52","1","1","0","0","0","1","1","127","1","1","1","0","0","0","0","0","0","0","0","0","3","","0","4","1","0","1","1","0","0","0","1","1","3","1","0","5","2","0","2","8","1","0","56","0","0","0","2","0","0","19","5","0","2","10","0","0","1","0","0","1","0","0","0","32","10","1","1","10","0"
"2020-07-07","0","25","1","4","3","0","15","3","0","14","0","0","2","4","1","0","0","2","39","1","0","4","0","5","0","5","141","1","1","2","0","0","1","5","0","3","0","0","0","5","","0","11","1","0","2","0","0","0","2","8","1","4","3","0","18","5","1","2","7","0","2","52","1","1","1","4","0","1","28","8","0","16","43","6","1","0","0","-1","7","0","0","3","23","4","0","4","8","0"
"2020-07-08","0","27","0","1","1","2","16","3","1","22","3","0","0","4","0","0","1","1","58","4","1","0","0","1","1","0","106","1","0","1","1","0","0","4","0","-1","0","0","0","2","","1","0","0","0","0","2","0","0","0","5","1","3","0","1","21","0","0","3","4","2","0","50","0","1","0","11","0","0","21","2","1","2","15","2","1","1","1","1","2","2","0","0","26","2","0","2","9","0"
"2020-07-09","0","35","0","6","7","0","25","2","1","16","0","0","1","3","1","0","1","-1","45","1","1","0","0","4","5","5","164","1","0","2","3","2","1","2","0","0","0","0","0","7","","0","4","0","0","0","2","1","0","0","7","1","11","4","0","28","2","1","1","3","2","0","53","0","1","1","3","0","2","20","13","1","5","19","1","2","2","0","0","-3","-1","1","2","27","2","0","2","13","1"
"2020-07-10","0","32","0","2","7","0","9","4","0","9","0","0","2","3","0","0","0","2","46","4","2","1","1","7","1","2","187","0","0","2","1","0","0","3","0","0","0","0","0","2","","2","1","0","0","1","3","0","2","1","2","1","4","0","0","39","2","0","0","1","0","0","61","0","0","0","11","0","2","20","4","1","15","33","3","2","4","0","0","2","1","0","2","38","3","0","3","11","0"
"2020-07-11","0","33","5","4","1","0","19","1","1","27","0","1","2","11","2","0","4","3","85","-1","1","0","4","3","2","1","274","3","2","1","2","0","1","3","0","4","1","0","0","6","","4","1","0","1","3","1","0","3","2","8","5","12","8","0","24","7","0","1","2","2","1","42","0","2","0","6","3","4","35","18","1","5","15","2","1","4","0","0","2","3","1","2","27","22","1","5","12","0"
"2020-07-12","1","29","4","6","3","0","12","2","4","25","0","1","3","1","1","0","-1","0","58","1","3","1","1","1","2","7","240","0","0","2","0","0","0","3","0","0","0","3","0","7","","2","11","3","3","0","3","2","1","2","1","9","3","4","0","17","3","1","1","5","2","0","87","0","2","0","5","0","3","23","7","0","12","27","2","0","0","1","0","0","1","0","1","28","4","0","3","11","0"
"2020-07-13","0","36","2","2","3","1","11","3","0","6","1","0","1","7","2","0","1","2","40","2","1","-1","0","1","0","0","129","0","0","0","5","1","1","2","0","1","0","0","0","4","","6","7","0","0","0","0","2","1","3","4","1","1","6","0","26","1","0","2","12","0","0","57","1","0","0","8","1","0","18","3","-1","3","13","3","0","2","1","1","0","4","1","2","23","1","0","6","8","0"
"2020-07-14","1","19","1","3","1","0","14","2","2","9","1","1","1","7","-1","0","0","1","28","1","1","3","2","2","0","-1","93","0","1","1","0","0","0","0","0","2","1","0","0","6","","7","8","0","0","1","-1","0","-1","1","3","2","5","3","0","17","6","0","-1","4","-1","1","44","0","0","0","3","0","2","24","-1","1","3","13","16","0","0","0","1","4","1","0","0","18","0","1","3","8","1"
"2020-07-15","0","33","0","4","7","0","29","2","0","9","1","2","1","5","0","0","2","3","71","5","8","0","0","0","4","0","158","0","1","2","3","1","0","5","0","2","0","1","0","0","","1","5","0","1","4","0","1","1","0","4","1","3","1","0","17","2","1","1","7","1","5","40","0","0","0","3","0","-1","30","4","1","8","26","0","0","4","1","0","2","2","0","2","20","1","0","3","9","2"
"2020-07-16","1","24","2","9","5","0","10","0","0","15","4","-1","1","6","0","0","2","3","60","2","8","3","2","1","0","1","177","1","0","1","7","1","0","1","0","3","0","2","0","2","","4","5","2","0","-1","2","1","0","0","2","3","4","0","1","17","0","0","0","6","1","0","73","0","1","0","7","1","1","12","25","3","5","21","8","2","1","0","0","-3","3","0","1","25","-1","0","7","12","1"
"2020-07-17","0","38","6","12","1","0","14","1","2","12","2","1","5","12","1","0","0","5","40","4","3","2","3","5","0","0","223","0","0","3","5","1","1","9","0","2","0","0","0","4","","1","2","1","3","2","3","1","1","0","3","2","-1","4","0","26","7","3","0","5","2","5","64","0","0","5","5","1","1","12","6","1","14","19","-1","0","3","0","1","-6","1","0","3","33","4","0","4","9","0"
"2020-07-18","0","32","1","8","7","1","5","2","1","4","1","0","2","8","-1","0","0","1","27","0","5","1","1","1","1","1","147","0","0","3","5","0","0","0","0","0","0","0","0","2","","2","5","0","0","0","4","0","2","2","3","2","2","2","0","9","0","0","0","2","1","0","51","0","0","2","2","3","-1","9","7","1","10","16","3","0","0","1","0","4","0","0","1","20","-1","0","14","13","0"
"2020-07-19","1","63","2","9","3","0","11","-1","3","10","4","2","3","10","0","0","1","0","67","1","1","0","1","2","0","0","239","0","0","0","2","0","0","1","0","5","0","0","0","3","","7","1","1","1","3","0","3","1","1","4","1","5","2","0","12","0","2","2","1","1","0","102","0","1","0","3","2","1","24","10","2","7","12","3","0","3","0","0","4","6","1","2","36","3","0","5","16","0"
"2020-07-20","0","11","0","1","3","0","10","1","1","9","-1","0","2","1","0","0","1","0","13","0","1","0","0","2","1","0","101","0","0","0","-2","-1","0","2","0","1","0","0","0","0","","0","1","1","1","2","0","0","0","0","2","2","1","0","0","3","0","-1","0","2","0","0","32","0","0","0","0","0","1","12","6","0","-1","0","-1","0","0","-2","0","666","-1","0","3","7","1","0","0","9","0"
"2020-07-21","2","74","3","12","3","2","22","4","2","28","2","1","2","9","0","1","2","8","79","1","3","2","3","2","3","0","290","0","0","0","7","0","0","9","0","9","0","2","0","7","","4","5","0","1","4","1","4","2","1","11","7","12","5","1","33","2","1","1","9","0","3","106","0","0","0","4","2","0","24","28","4","10","16","12","1","0","1","0","-648","1","1","3","50","1","0","7","24","2"
"2020-07-22","1","38","2","2","2","-1","9","1","2","6","-1","0","7","1","0","0","0","1","56","1","1","0","2","2","2","0","148","0","0","1","5","0","1","5","0","2","0","0","0","2","","0","2","0","0","0","2","0","1","0","0","1","5","2","1","12","2","0","1","2","1","1","65","0","0","0","5","1","2","26","2","-1","5","7","1","0","1","0","0","11","3","0","3","35","2","0","0","5","0"
"2020-07-23","2","58","7","7","2","0","16","2","3","16","3","0","3","7","0","0","3","7","69","4","3","1","0","2","1","0","264","0","1","2","5","0","2","4","1","1","0","-1","0","3","","0","5","-1","2","0","1","1","2","0","5","5","6","1","2","18","3","0","0","0","8","2","95","0","0","0","4","0","0","22","13","0","6","12","1","0","0","0","0","8","4","0","1","22","1","0","0","12","1"
"2020-07-24","0","55","4","0","2","0","9","4","1","21","-1","0","3","6","0","0","2","8","61","0","2","0","3","0","1","2","273","0","0","1","1","1","0","2","0","0","0","0","0","3","","0","3","0","0","2","0","1","0","0","5","1","3","7","2","21","8","0","2","4","1","1","85","1","1","1","6","4","0","25","18","4","3","17","9","1","0","2","0","12","1","0","8","25","3","0","4","11","1"
"2020-07-25","0","47","5","24","5","0","15","3","1","4","6","0","6","5","0","0","3","0","62","0","3","0","0","3","2","1","257","1","5","2","2","3","0","0","0","6","0","0","1","6","","0","2","0","0","0","0","1","0","0","6","5","10","4","2","10","1","2","0","2","3","0","94","2","0","1","10","11","0","25","9","-2","11","17","5","0","1","0","0","24","1","0","4","34","2","0","10","17","1"
"2020-07-26","0","60","9","5","4","1","17","0","2","20","2","3","7","6","0","0","1","4","89","0","2","0","0","2","2","2","249","-1","1","2","3","0","1","11","0","1","0","0","0","7","","1","6","1","0","0","1","1","0","1","3","3","4","2","-1","18","2","0","0","3","2","3","89","1","2","7","3","0","7","32","65","1","6","9","3","0","2","1","0","1","0","0","2","41","3","1","10","13","1"
"2020-07-27","1","40","1","6","1","0","7","2","1","21","0","0","2","4","1","0","0","5","62","0","0","3","2","4","0","3","190","1","1","0","1","0","0","3","0","2","0","1","0","4","","1","8","0","0","1","0","1","0","4","14","0","4","1","0","10","1","1","1","3","5","1","94","1","0","0","6","2","0","22","7","2","6","13","2","0","0","3","0","13","1","0","2","28","1","0","4","17","1"
"2020-07-28","0","33","3","0","2","0","9","1","0","9","2","0","0","10","0","0","0","5","28","0","2","-1","2","2","0","0","155","3","1","0","1","1","0","1","0","2","0","0","0","2","","0","1","2","1","3","2","0","0","0","2","0","1","0","2","6","6","2","0","0","2","0","69","-1","0","0","3","0","0","19","16","0","1","8","4","0","1","-1","0","6","4","0","2","23","1","0","7","12","1"
"2020-07-29","0","47","6","7","2","1","11","3","1","17","1","2","2","8","-1","0","3","4","91","1","2","1","-1","5","2","2","220","0","1","0","1","2","0","2","0","1","0","0","0","3","","0","2","0","0","3","1","1","2","1","0","0","10","6","1","16","4","0","0","2","4","0","87","1","0","0","5","2","0","32","8","2","16","16","0","0","0","2","0","-72","4","3","2","37","4","1","3","10","3"
"2020-07-30","0","60","9","16","2","0","7","2","4","13","4","0","2","9","0","0","3","13","54","2","1","2","2","3","2","1","211","0","3","1","1","2","0","3","0","5","0","0","0","6","","0","2","0","1","-1","2","1","1","0","5","1","6","3","1","20","3","4","1","2","3","0","104","3","0","1","9","6","1","23","7","0","18","5","3","0","0","1","1","4","0","0","4","32","1","0","8","15","1"
"2020-07-31","2","55","5","4","5","0","23","1","1","21","4","1","7","6","0","0","2","9","87","1","4","2","1","1","6","0","224","0","2","0","2","-1","0","9","0","2","0","1","0","0","","0","0","2","0","4","4","0","1","1","5","1","11","1","1","21","2","1","1","2","1","3","79","3","0","2","5","2","0","24","13","0","17","28","3","0","0","0","0","-2","4","0","5","25","1","1","1","11","0"
"2020-08-01","1","32","4","4","1","0","17","3","0","7","3","3","5","2","0","0","3","6","63","0","2","2","2","1","4","4","231","1","0","0","0","1","4","5","0","2","0","2","0","0","","0","0","0","1","-1","7","0","2","0","3","0","5","2","0","20","7","0","2","0","2","1","77","1","0","1","7","1","0","43","14","1","26","16","5","0","0","0","0","12","0","0","-1","35","-1","1","3","16","2"
"2020-08-02","0","50","4","3","4","0","7","1","3","18","1","1","4","1","0","0","1","8","82","0","3","0","0","0","2","1","242","2","1","6","4","1","1","3","1","3","0","0","0","3","","1","1","1","0","2","3","0","8","2","11","2","4","5","0","12","4","0","0","1","2","0","98","2","0","1","7","0","3","23","9","1","18","10","1","0","1","5","0","7","0","0","1","34","0","1","2","15","0"
"2020-08-03","-1","38","1","2","2","0","4","2","1","10","0","1","3","2","1","0","0","7","49","1","1","1","0","0","1","0","220","-1","0","2","3","0","1","6","0","1","0","1","0","2","","0","1","0","0","1","3","0","1","0","3","0","5","1","0","9","1","2","1","0","2","4","83","1","0","1","10","1","1","28","11","1","9","14","3","0","0","2","0","5","3","0","0","31","0","0","2","12","0"
"2020-08-04","0","45","4","7","4","0","7","0","1","13","4","1","3","7","0","0","2","0","58","0","2","1","0","1","1","2","188","0","4","0","2","0","-1","1","-1","0","0","0","0","1","","0","0","1","1","0","2","0","3","-1","3","0","8","3","3","6","3","1","1","0","4","2","103","0","2","1","3","1","0","20","8","1","17","11","3","1","0","0","0","0","1","0","2","21","1","0","2","7","0"
"2020-08-05","2","46","1","7","3","0","6","0","4","13","4","2","2","6","-1","0","0","8","63","2","4","-1","0","1","6","1","196","1","-2","4","1","1","2","4","0","0","0","0","0","1","","0","4","1","0","0","5","2","1","0","4","0","2","2","0","14","3","0","0","1","4","1","83","1","0","0","4","0","0","29","10","0","22","5","1","0","0","1","0","-31","2","1","3","40","1","3","3","7","1"
