"date","Washington/Adams","Washington/Asotin","Washington/Benton","Washington/Chelan","Washington/Clallam","Washington/Clark","Washington/Columbia","Washington/Cowlitz","Washington/Douglas","Washington/Ferry","Washington/Franklin","Washington/Garfield","Washington/Garfield County","Washington/Grant","Washington/Grays Harbor","Washington/Island","Washington/Jefferson","Washington/King","Washington/Kitsap","Washington/Kittitas","Washington/Klickitat","Washington/Lewis","Washington/Lincoln","Washington/Mason","Washington/Okanogan","Washington/Pacific","Washington/Pend Oreille","Washington/Pierce","Washington/San Juan","Washington/Skagit","Washington/Skamania","Washington/Snohomish","Washington/Spokane","Washington/Stevens","Washington/Thurston","Washington/Unassigned","Washington/Wahkiakum","Washington/Walla Walla","Washington/Walla Walla County","Washington/Whatcom","Washington/Whitman","Washington/Yakima"
"2020-08-14","5","2","121","10","0","47","1","5","7","0","51","0","","13","3","13","0","689","7","20","3","4","0","1","5","2","0","146","0","22","1","202","101","1","11","2","0","3","","39","0","218"
"2020-08-15","5","2","121","10","1","48","1","5","7","0","51","0","","13","3","12","0","688","7","20","3","4","0","1","5","2","0","146","0","23","1","203","105","1","11","4","0","4","","39","0","220"
"2020-08-16","6","2","121","10","1","49","1","5","7","0","53","0","","13","3","12","0","694","7","20","3","4","0","1","6","2","0","146","0","23","1","204","106","1","11","5","0","4","","39","0","221"
"2020-08-17","6","2","121","10","1","49","1","5","7","0","54","0","","14","3","12","0","694","7","20","3","4","0","1","6","2","0","147","0","23","1","203","109","1","11","4","0","4","","39","0","221"
"2020-08-18","6","2","122","10","1","50","1","7","7","0","55","0","","14","3","11","0","698","7","20","3","4","0","1","6","2","0","149","0","22","1","206","114","1","11","3","0","5","","39","0","227"
"2020-08-19","6","2","122","10","1","51","1","6","7","0","55","0","","15","3","11","0","701","7","21","3","4","1","1","6","2","0","153","0","22","1","205","116","1","11","3","0","5","","39","0","230"
"2020-08-20","6","2","122","10","1","51","1","6","7","0","55","0","","15","3","11","0","707","8","21","3","4","1","1","6","2","0","155","0","22","1","207","118","1","11","5","0","4","","39","0","231"
"2020-08-21","6","2","122","11","1","52","1","6","7","0","55","0","","15","5","11","0","710","8","21","3","4","1","1","6","2","0","157","0","22","1","207","120","1","11","4","0","5","","39","0","233"
"2020-08-22","6","2","122","11","1","52","1","6","7","0","55","0","","15","5","11","0","712","8","21","3","4","1","1","6","2","0","159","0","22","1","206","122","1","12","4","0","4","","39","0","235"
"2020-08-23","6","2","122","11","1","52","1","6","7","0","55","0","","15","5","11","0","713","8","21","3","4","1","1","6","2","0","162","0","22","1","206","123","1","12","4","0","5","","39","0","235"
"2020-08-24","6","2","122","11","1","52","1","6","7","0","55","0","","15","5","11","0","716","8","21","3","4","1","1","6","2","0","162","0","22","1","207","124","1","12","4","0","4","","39","0","235"
"2020-08-25","6","2","122","11","1","53","1","6","7","0","55","0","","15","5","11","0","715","8","21","3","4","1","1","6","3","0","164","0","22","1","207","127","1","12","4","0","4","","40","0","237"
"2020-08-26","6","2","122","11","1","53","1","6","7","0","55","0","","14","5","11","0","719","9","21","3","4","1","1","6","3","0","163","0","22","1","208","128","1","12","4","0","4","","39","0","237"
"2020-08-27","7","2","122","11","1","54","1","6","7","0","56","0","","14","6","11","0","722","9","21","3","4","1","1","6","3","0","164","0","22","1","208","128","1","12","5","0","4","","39","0","238"
"2020-08-28","7","2","122","12","1","54","1","6","8","0","57","0","","15","6","11","0","723","9","21","3","4","1","1","7","3","0","166","0","22","1","209","131","1","13","4","0","6","","39","0","239"
"2020-08-29","7","2","122","12","1","54","1","6","8","0","57","0","","15","6","11","0","723","9","21","3","4","1","1","7","3","0","166","0","22","1","209","131","1","13","4","0","6","","39","0","239"
"2020-08-30","7","2","122","12","1","54","1","6","8","0","57","0","","15","6","11","0","723","9","21","3","4","1","1","7","3","0","166","0","22","1","209","131","1","13","4","0","6","","39","0","239"
"2020-08-31","7","2","122","12","1","55","1","6","8","0","57","0","","15","6","11","0","723","9","21","3","4","1","1","7","3","0","169","0","22","1","209","135","1","13","4","0","5","","39","0","242"
"2020-09-01","7","2","122","12","1","56","1","6","8","0","58","0","","15","6","11","0","728","9","21","3","4","1","1","7","3","0","173","0","22","1","208","136","1","15","5","0","5","","39","0","244"
"2020-09-02","8","2","122","12","1","56","1","6","8","0","58","0","","15","7","11","0","731","9","21","3","4","1","1","7","3","0","174","0","22","1","207","138","1","15","4","0","5","","39","0","242"
"2020-09-03","8","2","123","12","1","56","1","6","8","0","58","0","","17","6","11","0","732","11","21","3","4","1","1","7","3","0","175","0","22","1","207","138","1","16","6","0","5","","39","0","243"
"2020-09-04","8","2","125","12","1","57","1","6","8","0","58","0","","17","6","11","0","735","11","21","3","4","1","1","7","3","0","177","0","22","1","207","138","2","16","5","0","5","","39","0","243"
"2020-09-05","8","2","125","12","1","57","1","6","8","0","58","0","","17","6","11","0","736","11","21","3","4","1","1","7","3","0","177","0","22","1","207","138","2","16","4","0","5","","39","0","243"
"2020-09-06","8","2","125","12","1","57","1","6","8","0","58","0","","17","6","11","0","736","11","21","3","4","1","1","7","3","0","177","0","22","1","207","138","2","16","4","0","5","","39","0","243"
"2020-09-07","8","2","125","12","1","57","1","6","8","0","58","0","","17","6","11","0","736","11","21","3","4","1","1","7","3","0","177","0","22","1","207","138","2","16","4","0","5","","39","0","243"
"2020-09-08","8","2","125","12","1","57","1","6","8","0","58","0","","17","6","11","0","736","11","21","3","4","1","1","7","3","0","177","0","22","1","207","138","2","16","4","0","5","","39","0","243"
"2020-09-09","9","2","126","12","1","58","1","6","8","0","58","0","","17","6","11","0","743","11","21","3","4","1","2","9","3","0","180","0","22","1","205","141","2","16","4","0","5","","39","0","251"
"2020-09-10","9","2","127","13","1","59","1","6","8","0","59","0","","17","6","11","0","744","11","21","3","4","1","3","9","3","0","181","0","23","1","205","142","2","15","4","0","5","","39","0","250"
"2020-09-11","9","2","126","13","1","59","1","6","9","0","59","0","","17","6","11","0","744","11","22","3","4","1","3","9","3","0","185","0","22","1","205","143","2","15","4","0","5","","39","0","251"
"2020-09-12","9","2","126","13","1","59","1","6","9","0","59","0","","17","6","11","0","744","11","22","3","4","1","3","9","3","0","185","0","22","1","205","143","2","15","4","0","5","","39","0","251"
"2020-09-13","9","2","126","13","1","59","1","6","9","0","59","0","","17","6","11","0","744","11","22","3","4","1","3","9","3","0","185","0","22","1","205","143","2","15","4","0","5","","39","0","251"
"2020-09-14","9","2","126","13","1","60","1","6","9","0","59","0","","18","6","11","0","747","11","22","3","4","1","3","9","3","0","188","0","22","1","207","147","2","15","4","0","5","","40","0","251"
"2020-09-15","9","2","126","14","1","60","1","6","9","0","61","0","","18","6","11","0","748","11","22","3","4","1","3","9","3","0","190","0","22","1","208","147","2","16","4","0","5","","40","0","252"
"2020-09-16","9","2","126","14","1","60","1","6","9","0","62","0","","19","6","11","0","749","11","22","3","4","1","3","9","3","0","190","0","22","1","208","148","2","16","4","0","5","","40","0","253"
"2020-09-17","9","2","127","14","1","62","1","6","9","0","62","0","","19","6","11","0","750","11","22","3","4","1","3","10","3","0","192","0","22","1","208","150","2","16","4","0","5","","40","0","255"
"2020-09-18","9","2","127","14","1","62","1","6","9","0","63","0","","19","6","11","0","751","11","22","3","4","1","3","10","3","0","191","0","22","1","210","150","2","17","5","0","5","","40","0","256"
"2020-09-19","9","2","127","14","1","62","1","6","9","0","63","0","","19","6","11","0","751","11","22","3","4","1","3","10","3","0","191","0","22","1","210","150","2","17","5","0","5","","40","0","256"
"2020-09-20","9","2","127","14","1","62","1","6","9","0","63","0","","19","6","11","0","751","11","22","3","4","1","3","10","3","0","191","0","22","1","210","150","2","17","5","0","5","","40","0","256"
"2020-09-21","9","2","127","14","1","62","1","6","9","0","63","0","","19","6","11","0","757","11","22","3","4","1","3","10","3","0","192","0","22","1","210","155","2","17","5","0","5","","40","0","256"
"2020-09-22","9","2","129","15","1","62","1","6","9","0","64","0","","20","6","11","0","757","14","22","3","4","1","5","10","3","0","196","0","22","1","213","156","2","17","5","0","5","","42","0","257"
"2020-09-23","10","2","130","15","1","62","1","6","9","0","65","0","","20","6","11","0","759","13","22","3","4","1","5","10","3","0","200","0","22","1","211","162","2","17","4","0","5","","42","0","257"
"2020-09-24","10","2","130","15","1","62","1","6","9","0","66","0","","20","6","12","0","759","12","22","3","4","1","4","10","3","0","198","0","22","1","211","163","2","17","4","0","5","","42","0","257"
"2020-09-25","10","2","130","15","1","62","1","7","9","0","66","0","","21","7","12","0","768","13","22","3","4","1","4","10","3","0","200","0","22","1","212","165","2","17","4","0","6","","42","0","258"
"2020-09-26","10","2","130","15","1","62","1","7","9","0","66","0","","21","7","12","0","768","13","22","3","4","1","4","10","3","0","200","0","22","1","212","165","2","17","4","0","6","","42","0","258"
"2020-09-27","10","2","130","15","1","62","1","7","9","0","66","0","","21","7","12","0","768","13","22","3","4","1","4","10","3","0","200","0","22","1","212","165","2","17","4","0","6","","42","0","258"
"2020-09-28","10","2","130","15","1","62","1","7","9","0","66","0","","21","7","12","0","768","13","22","3","4","1","4","10","3","0","200","0","22","1","212","165","2","17","4","0","6","","42","0","258"
"2020-09-29","10","3","133","16","1","66","1","7","9","0","66","0","","21","10","12","0","761","12","22","3","5","1","5","10","3","0","206","0","23","1","215","169","2","19","3","0","5","","44","0","260"
"2020-09-30","10","3","132","16","1","66","1","7","9","0","66","0","","22","11","12","0","761","12","22","3","5","1","5","10","3","0","207","0","22","1","212","170","2","18","4","0","5","","45","0","262"
"2020-10-01","10","3","132","16","1","69","1","7","9","0","66","0","","22","10","12","0","759","14","22","3","5","1","6","10","3","0","207","0","22","1","212","170","3","18","5","0","5","","46","0","262"
"2020-10-02","10","3","132","16","1","68","1","7","9","0","66","0","","22","10","12","0","767","14","22","3","5","1","7","10","3","0","207","0","22","1","212","172","3","19","4","0","5","","46","0","263"
"2020-10-03","10","3","132","16","1","68","1","7","9","0","66","0","","22","10","12","0","767","14","22","3","5","1","7","10","3","0","207","0","22","1","212","172","3","19","4","0","5","","46","0","262"
"2020-10-04","10","3","132","16","1","68","1","7","9","0","66","0","","22","10","12","0","767","14","22","3","5","1","7","10","3","0","207","0","22","1","212","172","3","19","4","0","5","","46","0","262"
"2020-10-05","10","3","132","16","1","68","1","7","9","0","66","0","","23","10","12","0","771","14","22","3","6","1","8","10","3","0","207","0","22","1","214","173","3","19","5","0","5","","49","0","264"
"2020-10-06","10","3","132","16","1","68","1","7","9","0","66","0","","23","10","12","0","775","14","22","3","7","1","8","10","3","0","207","0","22","1","214","175","3","20","4","0","6","","48","1","263"
"2020-10-07","10","5","132","16","1","69","1","7","9","0","66","0","","23","12","12","0","780","14","22","3","7","1","8","10","3","0","208","0","22","1","214","177","3","20","3","0","6","","48","1","263"
"2020-10-08","10","5","132","16","1","69","1","7","9","0","66","0","","23","11","12","0","782","16","22","3","7","1","8","10","3","0","208","0","22","1","217","177","3","20","3","0","6","","48","1","263"
"2020-10-09","10","5","132","16","1","69","1","7","9","0","66","0","","23","11","12","0","784","16","22","3","8","1","8","10","3","0","210","0","22","1","218","178","3","20","3","0","6","","48","1","263"
"2020-10-10","10","5","132","16","1","69","1","7","9","0","66","0","","23","11","12","0","784","16","22","3","8","1","8","10","3","0","210","0","22","1","218","178","3","20","3","0","6","","48","1","263"
"2020-10-11","10","5","132","16","1","69","1","7","9","0","66","0","","23","11","12","0","784","16","22","3","8","1","8","10","3","0","210","0","22","1","218","178","3","20","3","0","6","","48","1","263"
"2020-10-12","10","5","132","16","1","69","1","7","9","0","66","0","","23","11","12","0","784","16","22","3","8","1","8","10","3","0","210","0","22","1","218","178","3","20","3","0","6","","48","1","263"
"2020-10-13","10","6","132","16","1","71","1","7","9","0","67","0","","23","11","12","0","788","17","22","3","8","1","8","10","3","0","213","0","22","1","218","181","4","20","4","0","6","","49","1","266"
"2020-10-14","10","6","132","16","1","73","1","7","9","0","67","0","","23","11","12","0","790","18","22","3","8","1","8","10","3","0","214","0","23","1","218","181","4","21","4","0","6","","49","3","266"
"2020-10-15","10","6","132","16","1","74","1","7","9","0","67","0","","23","11","12","0","791","19","22","3","8","1","9","10","3","0","217","0","23","1","219","183","4","21","4","0","6","","49","3","267"
"2020-10-16","10","6","132","16","1","74","1","7","9","0","67","0","","23","11","12","0","792","19","22","3","8","2","9","10","3","0","217","0","23","1","220","185","5","21","5","0","6","","49","3","267"
"2020-10-17","10","6","132","16","1","74","1","7","9","0","67","0","","23","11","12","0","793","19","22","3","8","2","9","10","3","0","217","0","23","1","220","185","5","21","4","0","6","","49","3","267"
"2020-10-18","10","6","132","16","1","74","1","7","9","0","67","0","","23","11","12","0","793","19","22","3","8","2","9","10","3","0","217","0","23","1","220","185","5","21","4","0","6","","49","3","267"
"2020-10-19","10","6","133","16","1","77","1","7","9","0","67","0","","25","11","12","0","794","21","22","3","11","2","9","10","3","1","219","0","23","1","223","186","5","21","4","0","6","","49","3","267"
"2020-10-20","10","7","135","17","1","77","1","7","9","0","67","0","","26","11","12","0","800","21","22","3","12","2","9","10","3","1","218","0","23","1","225","191","5","22","3","0","6","","49","9","267"
"2020-10-21","10","7","134","16","1","77","1","7","9","0","67","0","","26","12","12","0","800","21","22","3","12","2","9","11","3","1","219","0","23","1","227","191","5","22","3","0","6","","49","10","267"
"2020-10-22","10","7","134","16","1","77","1","7","9","0","67","0","","26","11","12","0","798","22","22","3","12","2","9","11","3","1","217","0","23","1","228","193","5","22","3","0","6","","49","11","270"
"2020-10-23","10","7","134","16","1","77","1","7","9","0","67","0","","26","11","12","0","798","22","22","3","12","2","9","11","3","1","219","0","23","1","228","195","5","23","3","0","6","","49","12","271"
"2020-10-24","10","7","134","16","1","77","1","7","9","0","67","0","","26","11","12","0","798","22","22","3","12","2","9","11","3","1","219","0","23","1","228","195","5","23","3","0","6","","49","12","271"
"2020-10-25","10","7","134","16","1","77","1","7","9","0","67","0","","26","11","12","0","798","22","22","3","12","2","9","11","3","1","219","0","23","1","228","195","5","23","3","0","6","","49","12","271"
"2020-10-26","10","8","134","16","1","79","1","7","9","0","67","0","","26","11","12","0","809","22","22","3","12","2","9","11","3","1","222","0","23","1","230","199","5","23","3","0","6","","50","13","271"
"2020-10-27","10","8","135","17","1","79","1","7","11","0","68","0","","26","11","12","0","809","22","22","3","12","2","10","11","3","1","223","0","23","1","230","198","5","31","3","0","6","","50","14","272"
"2020-10-28","12","8","136","17","1","79","1","7","11","0","67","0","","27","11","12","0","814","22","22","3","12","2","10","11","3","1","223","0","23","1","234","198","5","33","3","0","6","","50","15","273"
"2020-10-29","11","8","135","17","1","79","1","7","11","0","67","0","","28","11","12","0","814","22","22","3","12","2","10","11","3","1","225","0","24","1","232","201","5","33","3","0","6","","50","18","273"
"2020-10-30","11","8","135","17","1","79","1","7","11","0","68","0","","28","11","12","0","815","22","22","3","12","2","10","11","3","1","227","0","24","1","233","203","5","33","3","0","6","","50","18","273"
"2020-10-31","11","8","135","17","1","79","1","7","11","0","68","0","","28","11","12","0","815","22","22","3","12","2","10","11","3","1","227","0","24","1","233","203","5","33","3","0","6","","50","18","273"
"2020-11-01","11","8","135","17","1","79","1","7","11","0","68","0","","28","11","12","0","815","22","22","3","12","2","10","11","3","1","227","0","24","1","233","203","5","33","3","0","6","","50","18","273"
"2020-11-02","11","8","135","17","1","79","1","7","11","0","68","0","","28","11","12","0","817","22","22","3","13","2","10","11","3","1","229","0","25","1","234","204","5","33","3","0","7","","51","18","275"
"2020-11-03","11","8","135","17","1","81","1","7","11","1","69","0","","29","11","12","0","821","22","22","3","13","2","10","11","3","1","231","0","25","1","235","207","5","35","3","0","7","","51","20","278"
"2020-11-04","11","8","136","18","1","85","1","7","11","1","69","0","","29","11","12","0","822","23","22","3","13","2","10","11","3","1","233","0","26","1","237","208","5","35","3","0","8","","51","20","279"
"2020-11-05","11","8","137","18","1","86","1","7","11","1","69","0","","29","12","12","0","822","23","22","3","13","2","10","11","3","1","236","0","26","1","240","210","5","37","3","0","10","","51","21","278"
"2020-11-06","11","9","137","19","1","88","1","7","10","1","69","0","","29","12","12","0","822","23","23","3","13","2","10","11","3","1","234","0","26","1","240","212","6","38","3","0","10","","51","21","280"
"2020-11-07","11","9","137","19","1","88","1","7","10","1","69","0","","29","12","12","0","822","23","23","3","13","2","10","11","3","1","234","0","26","1","240","212","6","38","3","0","10","","51","21","280"
"2020-11-08","11","9","137","19","1","88","1","7","10","1","69","0","","29","12","12","0","822","23","23","3","13","2","10","11","3","1","234","0","26","1","240","212","6","38","3","0","10","","51","21","280"
"2020-11-09","11","9","137","19","1","91","1","7","10","1","69","0","","30","14","12","0","826","23","22","3","13","2","10","11","3","1","238","0","26","1","245","213","6","38","3","0","11","","51","21","281"
"2020-11-10","11","9","138","19","1","92","1","8","10","1","69","0","","30","15","12","0","829","23","22","3","13","2","10","11","3","1","241","0","25","1","248","218","6","38","3","0","11","","52","22","284"
"2020-11-11","11","9","138","19","1","92","1","8","10","1","69","0","","30","15","12","0","829","23","22","3","13","2","10","11","3","1","241","0","25","1","248","218","6","38","3","0","11","","52","22","284"
"2020-11-12","11","10","138","20","2","96","2","8","10","1","69","0","","30","15","12","0","838","26","22","3","13","2","10","11","3","1","244","0","25","1","248","219","6","38","3","0","13","","53","23","281"
"2020-11-13","11","10","140","20","3","100","2","8","11","1","69","0","","30","15","12","0","836","26","22","3","13","2","10","11","3","1","247","0","25","1","247","221","6","38","3","0","14","","52","23","283"
"2020-11-14","11","10","140","20","3","100","2","8","11","1","69","0","","30","15","12","0","836","26","22","3","13","2","10","11","3","1","247","0","25","1","247","221","6","38","3","0","14","","52","23","283"
"2020-11-15","11","10","140","20","3","100","2","8","11","1","69","0","","30","15","12","0","836","26","22","3","13","2","10","11","3","1","247","0","25","1","247","221","6","38","3","0","14","","52","23","283"
"2020-11-16","11","10","140","20","3","101","2","8","10","1","70","0","","31","15","12","0","838","27","22","3","13","3","10","11","3","1","254","0","25","1","252","222","6","41","3","0","15","","52","23","289"
"2020-11-17","11","10","139","20","3","105","2","8","11","1","70","0","","32","15","12","0","845","28","23","3","13","2","10","11","3","1","257","0","26","1","252","226","6","42","3","0","16","","52","23","289"
"2020-11-18","11","10","139","22","3","106","2","8","11","1","70","0","","32","15","12","0","845","28","22","3","14","2","11","11","3","1","259","0","26","1","258","227","6","45","3","0","19","","52","23","291"
"2020-11-19","11","12","139","22","3","107","2","8","11","1","70","0","","32","15","12","0","846","28","23","3","15","3","11","11","3","1","261","0","26","1","258","229","6","44","3","0","20","","52","23","291"
"2020-11-20","11","12","140","21","3","110","2","8","11","1","70","0","","32","16","12","0","847","29","23","3","15","3","11","11","3","1","261","0","26","1","261","232","6","45","4","0","21","","52","23","292"
"2020-11-21","11","12","140","21","3","110","2","8","11","1","70","0","","32","16","12","0","847","29","23","3","15","3","11","11","3","1","261","0","26","1","261","232","6","45","4","0","21","","52","23","292"
"2020-11-22","11","12","140","21","3","110","2","8","11","1","70","0","","32","16","12","0","847","29","23","3","15","3","11","11","3","1","261","0","26","1","261","232","6","45","4","0","21","","52","23","292"
"2020-11-23","12","12","140","21","3","114","2","8","11","1","71","0","","33","17","12","0","859","29","23","3","15","3","11","11","3","1","262","0","26","1","268","236","6","46","3","0","21","","53","24","294"
"2020-11-24","12","12","140","22","3","113","2","9","11","1","72","0","","33","17","12","0","864","30","23","3","16","3","11","11","3","1","268","0","26","1","277","246","6","46","3","0","21","","53","24","295"
"2020-11-25","12","12","141","22","3","115","2","8","11","1","72","0","","33","17","12","1","866","30","23","3","16","3","11","11","3","1","274","0","26","1","276","247","7","46","3","0","23","","53","24","295"
"2020-11-26","12","12","141","22","3","115","2","8","11","1","72","0","","33","17","12","1","866","30","23","3","16","3","11","11","3","1","274","0","26","1","276","247","7","46","3","0","23","","53","24","295"
"2020-11-27","12","12","141","22","3","115","2","8","11","1","72","0","","33","17","12","1","866","30","23","3","16","3","11","11","3","1","273","0","26","1","276","247","7","46","3","0","23","","53","24","295"
"2020-11-28","12","12","141","22","3","115","2","8","11","1","72","0","","33","17","12","1","866","30","23","3","16","3","11","11","3","1","273","0","26","1","276","247","7","46","3","0","23","","53","24","295"
"2020-11-29","12","12","141","22","3","115","2","8","11","1","72","0","","33","17","12","1","866","30","23","3","16","3","11","11","3","1","273","0","26","1","276","247","7","46","3","0","23","","53","24","295"
"2020-11-30","12","13","146","23","4","118","3","8","11","1","74","0","","35","17","14","1","881","30","23","3","17","3","11","11","3","1","283","0","27","1","290","256","7","46","3","0","24","","53","24","297"
"2020-12-01","12","13","147","23","4","119","3","9","12","1","75","0","","39","17","15","1","887","30","23","3","17","4","11","12","3","1","284","0","27","1","294","260","9","47","3","0","25","","53","24","297"
"2020-12-02","12","13","146","23","4","122","3","11","12","1","76","0","","40","17","17","1","897","30","23","3","19","3","12","13","3","3","289","0","27","1","300","261","10","48","3","0","26","","53","24","304"
"2020-12-03","12","13","147","24","5","123","3","14","12","1","75","0","","40","20","18","1","905","30","23","3","18","4","14","13","3","3","289","0","31","1","303","265","10","53","3","0","29","","56","24","312"
"2020-12-04","12","13","147","24","4","128","3","14","12","1","75","0","","40","20","18","1","914","31","23","3","18","4","13","13","3","3","292","0","31","1","304","271","10","53","3","0","30","","56","24","313"
"2020-12-05","12","13","147","24","4","128","3","14","12","1","75","0","","40","20","18","1","914","31","23","3","18","4","13","13","3","3","292","0","31","1","304","271","10","53","3","0","30","","56","24","313"
"2020-12-06","12","13","147","24","4","128","3","14","12","1","75","0","","40","20","18","1","914","31","23","3","18","4","13","13","3","3","292","0","31","1","304","271","10","53","3","0","30","","56","24","313"
"2020-12-07","12","13","149","25","4","135","4","16","12","1","76","0","","41","13","18","1","928","32","23","3","18","3","12","13","3","3","295","0","30","1","308","278","10","50","3","0","27","","53","24","304"
"2020-12-08","12","13","148","25","4","134","4","14","12","1","76","0","","41","17","18","1","929","32","23","3","18","3","12","13","3","3","303","0","31","1","312","287","10","50","4","0","27","","53","24","306"
"2020-12-09","13","14","151","26","4","137","4","15","12","1","76","0","","42","17","18","1","944","35","23","3","18","4","13","15","3","3","302","0","31","1","319","290","10","50","7","0","27","","54","24","309"
"2020-12-10","13","15","143","22","4","127","3","14","10","1","74","0","","38","19","16","1","894","32","23","3","17","4","12","14","3","3","283","0","30","1","302","270","10","46","4","0","27","","51","25","296"
"2020-12-11","13","15","143","22","4","129","3","15","10","1","75","0","","38","17","16","1","912","30","23","3","17","4","12","14","3","3","285","0","31","1","306","276","10","47","3","0","26","","52","25","294"
"2020-12-12","13","15","143","22","4","129","3","15","10","1","75","0","","38","17","16","1","912","30","23","3","17","4","12","14","3","3","285","0","31","1","306","276","10","47","3","0","26","","52","25","294"
"2020-12-13","13","15","143","22","4","129","3","15","10","1","75","0","","38","17","16","1","912","30","23","3","17","4","12","14","3","3","285","0","31","1","306","276","10","47","3","0","26","","52","25","294"
"2020-12-14","13","16","146","22","4","132","3","16","10","2","76","0","","38","19","17","1","918","31","23","3","18","4","13","14","3","3","286","0","31","1","314","279","10","48","3","0","26","","52","25","298"
