"date","Nebraska/Adams","Nebraska/Antelope","Nebraska/Arthur","Nebraska/Banner","Nebraska/Blaine","Nebraska/Boone","Nebraska/Box Butte","Nebraska/Boyd","Nebraska/Brown","Nebraska/Buffalo","Nebraska/Burt","Nebraska/Butler","Nebraska/Cass","Nebraska/Cedar","Nebraska/Chase","Nebraska/Cherry","Nebraska/Cheyenne","Nebraska/Clay","Nebraska/Colfax","Nebraska/Cuming","Nebraska/Custer","Nebraska/Dakota","Nebraska/Dawes","Nebraska/Dawson","Nebraska/Deuel","Nebraska/Dixon","Nebraska/Dodge","Nebraska/Douglas","Nebraska/Dundy","Nebraska/Fillmore","Nebraska/Franklin","Nebraska/Frontier","Nebraska/Furnas","Nebraska/Gage","Nebraska/Garden","Nebraska/Garfield","Nebraska/Gosper","Nebraska/Grant","Nebraska/Greeley","Nebraska/Hall","Nebraska/Hamilton","Nebraska/Harlan","Nebraska/Hayes","Nebraska/Hitchcock","Nebraska/Holt","Nebraska/Hooker","Nebraska/Howard","Nebraska/Jefferson","Nebraska/Johnson","Nebraska/Kearney","Nebraska/Keith","Nebraska/Keya Paha","Nebraska/Kimball","Nebraska/Knox","Nebraska/Lancaster","Nebraska/Lincoln","Nebraska/Logan","Nebraska/Loup","Nebraska/Madison","Nebraska/McPherson","Nebraska/Merrick","Nebraska/Morrill","Nebraska/Nance","Nebraska/Nemaha","Nebraska/Nuckolls","Nebraska/Otoe","Nebraska/Pawnee","Nebraska/Perkins","Nebraska/Phelps","Nebraska/Pierce","Nebraska/Platte","Nebraska/Polk","Nebraska/Red Willow","Nebraska/Richardson","Nebraska/Rock","Nebraska/Saline","Nebraska/Sarpy","Nebraska/Saunders","Nebraska/Scotts Bluff","Nebraska/Seward","Nebraska/Sheridan","Nebraska/Sherman","Nebraska/Sioux","Nebraska/Stanton","Nebraska/Thayer","Nebraska/Thomas","Nebraska/Thurston","Nebraska/Unassigned","Nebraska/Valley","Nebraska/Washington","Nebraska/Wayne","Nebraska/Webster","Nebraska/Wheeler","Nebraska/York"
"2020-04-24","  4.18 %","   .00 %","","","","","   .00 %","","","  7.72 %","   .00 %","   .00 %"," -2.33 %","   .00 %","","   .00 %","  5.00 %","  1.00 %"," 19.00 %"," 10.00 %","   .00 %"," 64.57 %",""," 20.58 %","","   .00 %"," 29.03 %","  5.31 %","","   .00 %","   .00 %","","   .00 %","   .71 %","",""," 10.19 %","","   .00 %"," 10.03 %"," 11.20 %","","","","",""," 27.67 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","  7.09 %","   .00 %","   .00 %",""," 49.12 %","","  7.94 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %"," 12.18 %","   .67 %","   .00 %","",""," 30.45 %","  5.84 %","  6.67 %","   .91 %"," 29.00 %","","   .00 %","","   .00 %","","","-40.00 %","-49.83 %","","  1.95 %","   .00 %"," 10.00 %","","  5.71 %"
"2020-04-25","  4.60 %"," 20.00 %","","","","","   .00 %","","","  9.23 %","   .00 %","   .00 %","  1.67 %","   .00 %","","   .00 %","  5.00 %","  6.00 %"," 14.00 %"," 10.00 %","  1.00 %"," 56.39 %",""," 15.77 %",""," 20.00 %"," 27.46 %","  5.63 %","","   .00 %","   .00 %","","   .00 %","   .71 %","","","  6.19 %","","   .00 %","  8.51 %"," 18.89 %","","","","",""," 32.11 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","  7.15 %","  2.22 %","   .00 %",""," 48.08 %","","  2.22 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %"," 18.84 %"," -3.33 %","   .00 %","",""," 36.82 %","  7.08 %","  9.17 %","  3.52 %"," 29.00 %","","   .00 %","","   .00 %","","","-20.00 %","-48.33 %","","   .95 %","   .00 %"," 10.00 %","","  5.71 %"
"2020-04-26","  5.04 %"," 20.00 %","   .00 %","","","","   .00 %","","","  9.46 %"," 20.00 %"," 20.00 %","  1.67 %","   .00 %","","   .00 %","  5.00 %"," -3.00 %"," 38.44 %"," 10.00 %","  1.95 %"," 52.04 %","   .00 %"," 16.27 %",""," 20.00 %"," 27.46 %","  7.23 %","","   .00 %","   .00 %","","   .00 %","   .71 %","","","  6.19 %","","   .00 %","  9.62 %"," 16.89 %","","","","",""," 27.26 %","   .00 %"," 20.00 %","   .00 %","","","   .00 %","   .00 %","  8.84 %","  2.22 %","   .00 %",""," 46.26 %","","  2.22 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %"," 29.73 %"," -3.33 %","   .00 %","",""," 40.90 %","  9.68 %","  9.17 %","  4.29 %","  9.00 %","","   .00 %","","   .00 %","","","-20.00 %","-28.33 %","","   .95 %","   .00 %"," 10.00 %","","  7.94 %"
"2020-04-27","  6.51 %"," 20.00 %","   .00 %","","","","   .00 %","","","  8.44 %"," 20.00 %"," 10.00 %","  6.67 %","   .00 %","","   .00 %","  4.00 %","  2.00 %"," 40.44 %"," 16.67 %","  1.95 %"," 51.26 %","   .00 %"," 16.05 %",""," 30.00 %"," 29.68 %","  9.00 %","","   .00 %","   .00 %","","   .00 %","  3.47 %","","","  2.86 %",""," 20.00 %","  9.13 %"," 10.17 %","","","","",""," 18.93 %"," 20.00 %"," 20.00 %","   .00 %","","","   .00 %","   .00 %"," 10.18 %","  2.22 %","   .00 %",""," 51.40 %","","  4.22 %","   .00 %","   .00 %","   .00 %","","   .00 %","",""," 20.00 %","   .00 %"," 30.38 %"," -3.33 %"," 20.00 %","",""," 40.81 %","  9.87 %","  9.17 %","  4.29 %"," 12.33 %","","   .00 %","","   .00 %","","","-20.00 %"," 19.67 %","   .00 %","   .95 %","   .00 %"," 10.00 %","","  9.94 %"
"2020-04-28","  5.24 %"," 20.00 %","   .00 %","","","","   .00 %","","","  5.27 %"," 20.00 %"," 30.00 %","   .00 %","   .00 %","","   .00 %","  4.00 %","  6.00 %"," 37.35 %","  6.67 %","  1.95 %"," 20.54 %","   .00 %"," 10.11 %",""," 30.00 %","  4.13 %","  8.24 %","","   .00 %","   .00 %","","   .00 %","  3.47 %","","","   .00 %",""," 20.00 %","  7.12 %","  9.43 %","","","","","","  2.93 %"," 30.00 %"," 20.00 %","   .00 %","","","   .00 %","   .00 %","  8.45 %","  2.22 %","   .00 %",""," 17.28 %","","  4.22 %","   .00 %","   .00 %","   .00 %","","   .00 %","",""," 20.00 %","   .00 %"," 30.91 %"," -3.33 %"," 20.00 %","",""," 35.81 %","  8.47 %","  2.50 %","  3.38 %","  7.33 %","","   .00 %","","   .00 %","",""," 20.00 %"," 21.53 %","   .00 %","   .95 %","   .00 %"," 10.00 %","","  9.94 %"
"2020-04-29","  4.18 %"," 20.00 %","   .00 %","","","","   .00 %","","","  5.40 %"," 20.00 %"," 30.00 %","  5.00 %","   .00 %","","   .00 %","  4.00 %"," 22.00 %"," 45.61 %"," 11.67 %","  1.95 %"," 20.54 %","   .00 %","  6.80 %",""," 43.33 %","  4.35 %"," 10.07 %","","   .00 %","   .00 %",""," 10.00 %","  3.97 %","","","  2.50 %",""," 20.00 %","  5.20 %","  6.58 %","","","","","","  6.93 %"," 30.00 %"," 20.00 %","   .00 %","","","   .00 %","   .00 %"," 12.76 %","  5.22 %","   .00 %",""," 18.87 %","","  3.82 %","   .00 %","   .00 %","   .00 %","","   .00 %","",""," 20.00 %","   .00 %"," 42.94 %","  8.00 %"," 20.00 %","",""," 34.41 %"," 10.35 %","  2.50 %","  4.86 %","  3.33 %","","   .00 %",""," 20.00 %","",""," 46.67 %"," 41.53 %","   .00 %","   .00 %","   .00 %","   .00 %","","  4.22 %"
"2020-04-30","  5.66 %","   .00 %","   .00 %","","","","   .00 %","","","  3.56 %"," 30.00 %"," 50.00 %","  5.00 %"," 20.00 %","","   .00 %","  4.00 %"," 17.00 %"," 56.98 %"," 15.67 %","  1.86 %"," 15.13 %","   .00 %","  5.38 %",""," 31.33 %","  4.18 %"," 11.58 %","","   .00 %"," 13.33 %","   .00 %"," 10.00 %","  4.54 %","","","  2.50 %",""," 20.00 %","  5.22 %"," -1.69 %","","","   .00 %","","","  2.48 %"," 36.67 %"," 20.00 %","   .00 %","","","   .00 %","   .00 %"," 15.24 %","  4.74 %","   .00 %",""," 16.56 %","","  3.82 %","   .00 %"," 20.00 %","   .00 %","","   .00 %","",""," 50.00 %","   .00 %"," 41.42 %","  8.00 %"," 30.00 %","",""," 29.29 %","  9.95 %","   .00 %","  2.25 %","  6.19 %","","   .00 %",""," 25.00 %","",""," 46.67 %"," 63.27 %","   .00 %","   .00 %","   .00 %","  6.67 %","","  6.04 %"
"2020-05-01","  7.82 %"," 10.00 %","   .00 %","","","","   .00 %","","","  5.30 %"," 10.00 %"," 35.00 %","  5.00 %"," 20.00 %","","   .00 %","  4.00 %"," 23.22 %"," 46.16 %"," 15.67 %","  1.78 %"," 19.57 %","-20.00 %","  6.59 %",""," 31.33 %","  6.00 %"," 12.33 %","","   .00 %"," 13.33 %","   .00 %"," 10.00 %","  5.65 %","","","  4.72 %",""," 20.00 %","  4.92 %","  -.73 %","","","   .00 %","","","  5.67 %"," 36.67 %","   .00 %","   .00 %","","","   .00 %","   .00 %"," 15.24 %","  8.74 %","   .00 %",""," 15.88 %","","  5.48 %","   .00 %"," 20.00 %","   .00 %",""," 20.00 %","",""," 54.00 %","   .00 %"," 34.18 %"," 13.71 %"," 30.00 %","",""," 27.79 %","  9.15 %","   .00 %","  1.48 %","  6.19 %",""," 20.00 %",""," 25.00 %","",""," 51.67 %"," 43.27 %","   .00 %","   .00 %","   .00 %"," 11.67 %","","  3.82 %"
"2020-05-02","  7.57 %"," 10.00 %","   .00 %","","","","   .00 %","","","  4.50 %"," 16.67 %"," 49.00 %","  9.00 %"," 20.00 %","","   .00 %","  3.33 %"," 20.22 %"," 50.54 %"," 12.33 %","  2.61 %"," 16.79 %","-20.00 %","  4.90 %",""," 35.62 %","  8.11 %"," 11.78 %",""," 20.00 %"," 13.33 %","   .00 %"," 16.67 %","  2.89 %","","","  6.72 %","","   .00 %","  5.07 %","  1.44 %","","","   .00 %","","   .00 %"," 10.33 %"," 16.67 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"," 14.10 %"," 10.74 %","   .00 %",""," 10.31 %","","  8.10 %","   .00 %"," 30.00 %","   .00 %",""," 20.00 %","",""," 34.00 %","   .00 %"," 31.12 %"," 15.94 %"," 10.00 %","",""," 18.99 %","  8.83 %","   .00 %","  2.86 %","  2.86 %",""," 20.00 %",""," 25.00 %","",""," 55.67 %"," -4.73 %","   .00 %","   .00 %","   .00 %"," 11.67 %","","  1.82 %"
"2020-05-03","  7.38 %"," 10.00 %","   .00 %","","","","   .00 %","","","  4.90 %"," 21.67 %"," 29.00 %","  9.00 %"," 20.00 %","","   .00 %","  3.33 %"," 22.04 %"," 50.67 %"," 12.33 %","  3.41 %"," 11.11 %","-20.00 %","  5.82 %",""," 37.29 %"," 18.52 %"," 12.73 %",""," 20.00 %"," 13.33 %","   .00 %"," 16.67 %","  2.89 %","","","  6.72 %","","   .00 %","  6.73 %","  1.89 %","","","   .00 %","   .00 %","-20.00 %"," 11.58 %","  6.67 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"," 16.12 %"," 10.74 %","   .00 %","","  9.56 %",""," 11.85 %","   .00 %"," 30.00 %","   .00 %",""," 20.00 %","",""," 34.00 %","   .00 %"," 33.35 %"," 13.94 %"," 10.00 %","",""," 20.63 %","  9.56 %","   .00 %","  4.80 %","  2.86 %",""," 20.00 %",""," 25.00 %","",""," 15.67 %","  1.74 %","   .00 %","   .00 %","   .00 %"," 11.67 %","","  1.82 %"
"2020-05-04","  6.92 %"," 16.67 %","   .00 %","","","","   .00 %","","","  3.69 %"," 21.67 %"," 32.33 %","  4.00 %"," 20.00 %","","   .00 %","  3.33 %","  7.71 %"," 42.35 %"," 13.05 %","  3.41 %"," 11.11 %","-20.00 %","  5.46 %",""," 25.49 %"," 18.76 %"," 10.27 %",""," 20.00 %"," 13.33 %","   .00 %","  6.67 %","  2.21 %","","","  4.22 %","","   .00 %","  6.35 %","  1.89 %","","","   .00 %","   .00 %","-20.00 %","  7.58 %","  6.67 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"," 13.93 %","  7.74 %","   .00 %","","  7.69 %",""," 10.03 %"," 40.00 %"," 36.67 %","   .00 %",""," 30.00 %","",""," 34.00 %"," 20.00 %"," 23.07 %","  5.94 %"," 16.67 %","",""," 20.93 %","  6.98 %","  4.44 %","  3.31 %"," 10.36 %",""," 20.00 %",""," 13.00 %","","","  9.00 %","  1.74 %","   .00 %","   .91 %","   .00 %"," 11.67 %","","  1.82 %"
"2020-05-05","  4.61 %"," 16.67 %","   .00 %","","","   .00 %","   .00 %","","","  2.87 %"," 11.67 %"," 15.19 %","  4.00 %","   .00 %","","   .00 %","  3.33 %","  7.71 %"," 32.15 %"," 11.27 %","  2.50 %","  9.53 %","-20.00 %","  6.31 %",""," 17.49 %"," 18.84 %","  9.87 %",""," 30.00 %","   .00 %","   .00 %","  6.67 %","  1.64 %","","","  6.04 %","","   .00 %","  4.66 %","  1.41 %","","","   .00 %","   .00 %","-20.00 %","  7.58 %","   .00 %","   .00 %","  5.00 %","   .00 %","","   .00 %"," 20.00 %"," 13.02 %","  6.00 %","   .00 %",""," 10.03 %",""," 10.03 %"," 40.00 %"," 16.67 %","   .00 %",""," 30.00 %","","","  4.00 %"," 20.00 %"," 20.08 %","  5.94 %","  6.67 %","",""," 18.41 %","  6.65 %","  4.44 %","  3.31 %"," 11.14 %",""," 20.00 %",""," 10.86 %","",""," 12.33 %","-20.00 %","   .00 %","   .04 %","   .00 %","  5.00 %","","  5.00 %"
"2020-05-06","  2.59 %","  6.67 %","   .00 %","","","   .00 %","   .00 %","","","   .89 %"," 11.67 %"," 15.19 %","  7.33 %","   .00 %","","   .00 %","  3.33 %","   .87 %"," 21.43 %"," 11.27 %","  1.63 %","   .81 %","   .00 %","  6.16 %",""," 17.49 %"," 17.35 %","  8.41 %",""," 30.00 %","   .00 %","   .00 %","  6.67 %","   .53 %","","","  3.82 %","","   .00 %","  3.03 %","   .45 %","","","   .00 %","   .00 %","-20.00 %","  4.94 %","   .00 %","   .00 %","  9.00 %","   .00 %","","   .00 %"," 25.00 %"," 10.18 %","  3.82 %","   .00 %",""," 11.64 %","   .00 %","  9.42 %"," 66.67 %"," 16.67 %","   .00 %",""," 10.00 %","","","   .00 %"," 10.00 %"," 18.94 %","   .22 %"," 11.67 %","","","  8.34 %","  6.28 %","  2.63 %","  3.90 %"," 11.14 %","","   .00 %",""," 10.86 %","","   .00 %","  7.33 %","   .00 %","   .00 %","   .04 %","   .00 %","   .00 %","","  5.00 %"
"2020-05-07","  1.36 %","  6.67 %","   .00 %","","","   .00 %","   .00 %","","","  1.05 %","  5.00 %"," 17.19 %","  9.05 %","  5.00 %","","   .00 %","   .00 %"," -1.13 %"," 18.20 %","  7.94 %","  1.57 %","  1.56 %","   .00 %","  5.65 %","","  4.63 %"," 14.92 %","  8.17 %",""," 10.00 %","   .00 %","   .00 %","   .00 %","  1.04 %","","","  1.82 %","","   .00 %","  2.44 %","   .45 %","","","   .00 %","   .00 %","-20.00 %","  3.60 %","   .00 %","   .00 %","  9.00 %","   .00 %","","   .00 %"," 25.00 %"," 11.15 %","  2.37 %","   .00 %",""," 10.19 %","-20.00 %","  4.80 %"," 66.67 %","  6.67 %","   .00 %",""," 10.00 %","","","  6.67 %"," 10.00 %"," 15.85 %"," -2.00 %"," 11.67 %","",""," 10.59 %","  7.68 %","  2.63 %","  2.52 %"," 14.21 %","","   .00 %",""," 10.86 %","","   .00 %","  9.05 %","   .00 %","   .00 %","   .04 %","   .00 %","   .00 %","","  5.00 %"
"2020-05-08","  1.45 %"," 11.67 %","   .00 %","","","   .00 %","   .00 %","","","   .87 %","   .00 %"," 20.27 %","  9.05 %","  5.00 %","","   .00 %","  2.86 %","  -.95 %"," 20.29 %","  7.94 %","   .77 %","  6.77 %","   .00 %","  4.72 %",""," 13.63 %","  4.65 %","  8.87 %",""," 10.00 %","   .00 %","   .00 %","   .00 %","  1.04 %","","","  1.82 %","","   .00 %","   .86 %","   .00 %","","","   .00 %","   .00 %","   .00 %","  4.46 %","   .00 %","  5.00 %","  9.00 %"," 20.00 %","","   .00 %"," 25.00 %"," 10.76 %","  3.45 %","   .00 %",""," 10.56 %","-20.00 %","  2.05 %"," 69.52 %","  6.67 %","   .00 %","","  3.33 %","","","  6.67 %"," 10.00 %"," 15.75 %","   .00 %"," 11.67 %","","","  8.95 %","  8.97 %","  4.63 %","  2.87 %"," 15.55 %","","   .00 %",""," 10.86 %","","   .00 %"," 15.71 %","-10.68 %","   .00 %","   .04 %","   .00 %","   .00 %","","  5.00 %"
"2020-05-09","  1.81 %","  5.00 %","   .00 %","","","   .00 %","   .00 %","","","   .85 %","  4.00 %"," 18.27 %"," 13.49 %","  5.00 %","","   .00 %","  2.86 %"," -2.62 %"," 11.48 %","  6.22 %","   .77 %","  7.06 %","   .00 %","  5.12 %",""," 12.96 %","  4.36 %","  9.74 %",""," 10.00 %","   .00 %","   .00 %","   .00 %","   .51 %","","","  1.82 %","","   .00 %","   .68 %","   .00 %","","","   .00 %","   .00 %","   .00 %","  4.46 %","   .00 %","  5.00 %","  9.00 %"," 20.00 %","","   .00 %"," 25.00 %","  8.88 %","  3.45 %","   .00 %","","  9.98 %","-20.00 %","  2.05 %"," 32.02 %","   .00 %","   .00 %",""," -6.67 %","",""," 11.67 %","-10.00 %"," 13.98 %","   .00 %","  5.00 %","","","  5.86 %","  8.18 %","   .18 %","  3.90 %","  9.30 %","","   .00 %","","  2.86 %","","   .00 %"," 15.71 %","-30.68 %","   .00 %","  -.87 %"," 20.00 %","   .00 %","","  7.67 %"
"2020-05-10","  1.81 %","  5.00 %","   .00 %","","","   .00 %","   .00 %","","","   .85 %","  4.00 %"," 15.41 %"," 13.49 %","  9.00 %","","   .00 %","  2.86 %"," -2.62 %"," 10.22 %","  7.33 %","   .77 %","  7.15 %","   .00 %","  2.82 %",""," 12.96 %","  3.52 %","  8.18 %","","   .00 %","   .00 %","   .00 %","   .00 %","  1.01 %","","","   .00 %","","   .00 %","   .68 %","   .44 %","","","   .00 %","   .00 %","   .00 %","  4.46 %","   .00 %","  5.00 %","  4.00 %"," 20.00 %","","   .00 %","  9.00 %","  6.26 %","  3.45 %","   .00 %","","  6.70 %","-20.00 %","  2.05 %"," 32.02 %","   .00 %","   .00 %",""," -6.67 %","",""," 11.67 %","-10.00 %"," 12.27 %","   .00 %","  5.00 %","","","  4.27 %","  7.09 %","   .18 %","  3.90 %","  5.66 %","","   .00 %","","   .00 %","","   .00 %"," 14.05 %","-30.68 %","   .00 %","   .00 %"," 20.00 %","   .00 %","","  2.67 %"
"2020-05-11","  1.38 %","  5.00 %","   .00 %","","","   .00 %","   .00 %","","","   .85 %","  4.00 %"," 17.91 %"," 10.16 %","  9.00 %","","   .00 %","  2.86 %","  2.00 %","  7.70 %","  7.33 %","   .77 %","  7.59 %","   .00 %","  1.05 %",""," 12.96 %","  4.56 %","  7.80 %","","   .00 %","   .00 %","   .00 %","   .00 %","  1.01 %","","","   .00 %","","   .00 %","   .69 %","   .44 %","","","   .00 %","   .00 %","   .00 %","  2.11 %","  5.00 %","  5.00 %","  3.33 %"," 20.00 %","","   .00 %","  4.00 %","  7.07 %","  2.15 %","   .00 %","","  2.61 %","-20.00 %","  2.90 %","  5.36 %","   .00 %","   .00 %",""," -6.67 %","",""," 13.67 %","   .00 %","  7.57 %","   .00 %","   .00 %","","","  5.30 %","  6.68 %","  2.00 %","  4.77 %","  5.66 %","","   .00 %","","   .00 %","","   .00 %"," 14.05 %","-30.68 %","   .00 %","   .00 %"," 20.00 %","   .00 %",""," 12.08 %"
"2020-05-12","  1.09 %","  5.00 %","   .00 %","","","   .00 %","   .00 %","","","  1.16 %","  4.00 %"," 12.82 %","  8.08 %","  4.00 %","","   .00 %","  2.86 %","  2.00 %","  5.13 %","  7.33 %","   .00 %","  6.61 %","   .00 %","  1.10 %",""," 11.54 %","  3.80 %","  6.50 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .50 %","","   .00 %","  1.67 %","","   .00 %","   .58 %","   .44 %","","","   .00 %","   .00 %","   .00 %","  4.01 %","  5.00 %","  5.00 %","  9.05 %"," 20.00 %","","   .00 %","  4.00 %","  5.32 %","  1.59 %","   .00 %","","  1.56 %","   .00 %","  2.90 %","  5.36 %","   .00 %","   .00 %",""," -6.67 %","","","  7.00 %","   .00 %","  6.05 %","   .00 %","   .00 %","","","  2.84 %","  5.40 %","  2.00 %","  5.68 %","  2.58 %","","   .00 %","","   .00 %","","   .00 %","  8.33 %","-30.68 %","   .00 %","   .91 %"," 20.00 %","   .00 %",""," 12.08 %"
"2020-05-13","  1.61 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","  1.48 %","   .67 %","  9.74 %"," 11.16 %","  4.00 %","","   .00 %","   .00 %","  3.64 %","  2.69 %","  8.76 %","  1.48 %","   .80 %","   .00 %","  2.08 %","","  1.70 %","  8.00 %","  5.85 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .50 %","","","  1.67 %","","   .00 %","   .99 %","   .88 %","","","   .00 %","   .00 %","   .00 %","  6.25 %","  9.00 %","   .00 %","  9.05 %","   .00 %","","   .00 %","  4.00 %","  4.71 %","   .51 %","   .00 %","","  1.68 %","   .00 %","  4.51 %","  2.50 %","   .00 %"," 20.00 %",""," 20.00 %","","","  7.00 %","   .00 %","  3.81 %","   .00 %","   .00 %","   .00 %","","  4.21 %","  4.55 %","  1.82 %","  3.83 %","  2.43 %",""," 10.00 %","","   .00 %","","   .00 %"," 10.90 %","-20.00 %"," 20.00 %","   .91 %"," 30.00 %","   .00 %",""," 12.08 %"
"2020-05-14","  1.32 %","   .00 %","   .00 %","",""," 10.00 %","   .00 %","","","  1.46 %"," -3.33 %"," 11.89 %","  6.71 %","  4.00 %","","   .00 %","   .00 %","  5.17 %","  2.50 %","  4.76 %","  1.48 %","  1.03 %","   .00 %","  1.42 %","","   .83 %","  6.94 %","  5.51 %","","  6.67 %","   .00 %","   .00 %","   .00 %","   .50 %","","","  1.67 %","","   .00 %","   .99 %","   .88 %","","","   .00 %","   .00 %","   .00 %","  6.25 %","  5.67 %","   .00 %"," 11.27 %","   .00 %","","   .00 %","  4.00 %","  3.36 %","   .51 %","   .00 %","","  2.47 %","   .00 %","  4.51 %","  2.22 %","   .00 %"," 20.00 %",""," 25.00 %","","","  2.00 %","   .00 %","  2.89 %","   .00 %","   .00 %","   .00 %","","  2.55 %","  4.48 %","  6.82 %","  3.23 %","  2.29 %","","  3.33 %","","   .00 %","","   .00 %"," 10.90 %","   .00 %"," 30.00 %","  1.78 %"," 10.00 %","   .00 %",""," 11.01 %"
"2020-05-15","  1.99 %","   .00 %","   .00 %","",""," 10.00 %","   .00 %","","","  2.07 %"," -3.33 %"," 12.63 %","  6.71 %","   .00 %","","   .00 %","   .00 %","  6.60 %","  3.20 %","  2.76 %","  1.48 %","  1.39 %","   .00 %","  1.95 %","","   .83 %","  9.11 %","  6.20 %","","  6.67 %","   .00 %","   .00 %","  5.00 %","   .49 %","","","  1.67 %","","   .00 %","  1.19 %","   .86 %","","","   .00 %","   .00 %","   .00 %","  9.11 %","  5.67 %","  4.00 %"," 11.27 %","   .00 %","","   .00 %","  6.67 %","  4.27 %","  1.51 %","   .00 %","","  1.10 %","   .00 %","  6.05 %","  2.22 %","   .00 %"," 20.00 %",""," 25.00 %","","","  5.64 %","   .00 %","  3.37 %","   .00 %","   .00 %","   .00 %","","  2.95 %","  5.54 %"," 10.82 %","  4.48 %","  6.50 %","","  3.33 %",""," 17.50 %","   .00 %","   .00 %","  8.18 %","   .00 %"," 30.00 %","  1.78 %"," 16.67 %","   .00 %",""," 11.75 %"
"2020-05-16","  2.04 %","   .00 %","   .00 %","",""," 10.00 %","   .00 %","","","  2.37 %"," -3.33 %","  5.84 %"," 10.71 %","   .00 %","","   .00 %","   .00 %","  9.27 %","  3.93 %","  2.76 %","  1.48 %","  1.09 %"," 20.00 %","  2.47 %","","  1.63 %","  8.73 %","  7.39 %","","  6.67 %","   .00 %","   .00 %","  5.00 %","   .49 %","","","  1.67 %","","   .00 %","  1.35 %","   .86 %","","","   .00 %","   .00 %","   .00 %"," 10.98 %","  4.67 %","  4.00 %","  9.94 %","   .00 %","","   .00 %","  6.67 %","  4.55 %","  1.48 %","   .00 %","","  1.08 %","   .00 %","  4.15 %","  2.22 %","   .00 %"," 20.00 %","   .00 %"," 25.00 %","","","  3.64 %","   .00 %","  3.74 %","   .00 %","   .00 %","   .00 %","","  2.42 %","  5.95 %"," 13.04 %","  3.02 %","  7.37 %","","  3.33 %",""," 17.50 %","-20.00 %","   .00 %","  9.29 %","   .00 %"," 30.00 %","  1.78 %"," 16.67 %","   .00 %","","  3.06 %"
"2020-05-17","  2.03 %","   .00 %","   .00 %","",""," 10.00 %","   .00 %","","","  1.54 %"," -3.33 %","  4.93 %","  7.08 %","   .00 %","","   .00 %","  2.50 %"," 10.45 %","  3.67 %","  4.01 %","  1.48 %","  1.38 %"," 10.00 %","  2.36 %","","  2.40 %","  8.09 %","  7.24 %","","  6.67 %","   .00 %","   .00 %","  9.00 %","   .01 %","","","   .00 %","","   .00 %","  1.25 %","  1.69 %","","","   .00 %","   .00 %","   .00 %","  9.65 %","  4.67 %","  7.33 %","  4.22 %","   .00 %","","   .00 %","  6.67 %","  4.27 %","  1.94 %","   .00 %","","  1.23 %","   .00 %","  4.86 %","  2.22 %","   .00 %"," 20.00 %","   .00 %"," 29.00 %","","","  3.64 %","   .00 %","  3.39 %","   .00 %","   .00 %","   .00 %","","  2.42 %","  5.89 %"," 13.04 %","  3.29 %","  8.20 %","","  3.33 %",""," 17.50 %","-20.00 %","   .00 %","  9.29 %","-20.00 %"," 30.00 %","   .87 %"," 16.67 %","   .00 %","","  3.74 %"
"2020-05-18","  1.33 %","  4.00 %","   .00 %","",""," 10.00 %","   .00 %","","","  1.23 %","   .00 %","  6.31 %","  7.33 %","   .00 %","","   .00 %","  2.50 %","  6.81 %","  3.44 %","  2.58 %","   .00 %","  1.42 %"," 10.00 %","  1.50 %","","  1.57 %","  5.74 %","  6.62 %","","  6.67 %","   .00 %","   .00 %","  9.00 %","   .50 %","","","   .00 %","","   .00 %","   .80 %","  1.66 %","","","   .00 %","   .00 %","   .00 %","  5.30 %","   .67 %","  7.33 %","  4.22 %","   .00 %","","   .00 %","  6.67 %","  5.43 %","  2.40 %","   .00 %","","   .46 %","   .00 %","  2.25 %","  2.22 %","   .00 %"," 10.00 %","   .00 %","  9.00 %","","","  3.64 %","   .00 %","  3.46 %","   .00 %","   .00 %","   .00 %","","  1.97 %","  5.13 %"," 12.22 %","  2.85 %","  7.82 %",""," -6.67 %",""," 17.50 %","-20.00 %","   .00 %","   .06 %","-20.00 %"," 10.00 %","   .87 %","  6.67 %","   .00 %","","  3.74 %"
