"date","North Dakota/Adams","North Dakota/Barnes","North Dakota/Benson","North Dakota/Billings","North Dakota/Bottineau","North Dakota/Bowman","North Dakota/Burke","North Dakota/Burleigh","North Dakota/Cass","North Dakota/Cavalier","North Dakota/Dickey","North Dakota/Divide","North Dakota/Dunn","North Dakota/Eddy","North Dakota/Emmons","North Dakota/Foster","North Dakota/Golden Valley","North Dakota/Grand Forks","North Dakota/Grant","North Dakota/Griggs","North Dakota/Hettinger","North Dakota/Kidder","North Dakota/LaMoure","North Dakota/Logan","North Dakota/McHenry","North Dakota/McIntosh","North Dakota/McKenzie","North Dakota/McLean","North Dakota/Mercer","North Dakota/Morton","North Dakota/Mountrail","North Dakota/Nelson","North Dakota/Oliver","North Dakota/Pembina","North Dakota/Pierce","North Dakota/Ramsey","North Dakota/Ransom","North Dakota/Renville","North Dakota/Richland","North Dakota/Rolette","North Dakota/Sargent","North Dakota/Sheridan","North Dakota/Sioux","North Dakota/Slope","North Dakota/Stark","North Dakota/Steele","North Dakota/Stutsman","North Dakota/Towner","North Dakota/Traill","North Dakota/Unassigned","North Dakota/Walsh","North Dakota/Ward","North Dakota/Wells","North Dakota/Williams"
"2020-07-21","","1","4","0","0","0","0","15","10","-1","0","0","0","0","0","0","0","16","0","1","0","0","0","0","0","1","4","0","1","3","2","0","0","1","0","1","0","0","1","0","0","0","0","0","1","0","1","0","2","0","4","4","0","9"
"2020-07-22","","1","5","0","0","2","3","38","42","1","0","0","0","1","1","0","1","6","0","0","0","1","0","0","0","0","2","2","1","12","4","0","1","0","0","0","1","0","4","0","1","0","1","0","2","0","8","0","0","0","2","5","1","11"
"2020-07-23","0","-1","6","0","1","2","0","47","19","1","0","0","-1","2","0","0","0","5","0","0","0","1","0","0","1","0","3","1","0","11","1","0","0","0","0","2","1","0","1","1","-1","0","0","0","2","0","1","0","0","0","1","11","0","8"
"2020-07-24","0","1","2","0","1","0","0","16","28","2","0","0","0","0","1","4","0","9","0","4","0","1","0","0","0","0","0","3","4","7","2","1","0","1","0","0","0","1","8","2","1","0","1","0","6","1","5","0","1","0","1","2","0","5"
"2020-07-25","0","2","7","0","0","1","1","33","3","0","0","0","0","0","1","2","1","6","0","3","0","1","0","0","0","0","1","1","0","13","1","1","1","2","0","0","0","0","3","1","-1","1","1","0","10","1","3","1","1","0","8","7","0","5"
"2020-07-26","0","0","10","0","0","0","0","34","29","0","0","0","0","0","2","0","0","21","0","0","0","0","0","0","0","0","3","4","0","8","1","0","0","2","0","1","0","0","2","0","0","0","2","0","7","3","1","0","0","0","0","8","1","1"
"2020-07-27","0","0","9","0","0","0","1","25","22","1","1","0","0","4","0","1","0","5","0","2","0","2","0","0","0","4","0","0","1","5","-1","0","1","1","0","1","0","0","4","1","0","0","0","0","3","-1","7","0","1","0","0","4","0","6"
"2020-07-28","2","1","4","0","1","0","1","51","25","0","1","0","0","1","0","1","0","4","0","5","0","0","0","1","0","1","1","3","1","11","1","3","0","1","0","1","0","0","2","2","0","0","3","0","12","0","0","0","3","0","-1","7","1","5"
"2020-07-29","0","0","0","0","0","0","0","27","9","0","0","0","0","0","0","0","0","2","0","2","0","0","0","1","2","0","5","1","0","10","5","2","0","0","0","3","0","0","0","1","0","0","2","0","0","0","2","0","3","0","0","6","0","3"
"2020-07-30","0","0","4","0","0","0","1","11","22","1","0","0","1","0","1","1","0","1","0","1","0","0","0","0","0","0","2","1","0","2","1","1","0","-1","0","1","1","0","5","1","1","0","1","0","2","0","1","0","0","0","0","1","0","10"
"2020-07-31","0","0","12","1","1","0","2","38","25","1","1","0","1","0","0","0","0","11","0","4","0","1","0","1","0","2","0","5","3","8","0","2","0","0","3","2","0","0","5","7","-1","0","0","0","16","0","1","1","-1","0","2","9","1","4"
"2020-08-01","0","1","7","0","6","0","2","29","20","0","0","0","1","0","0","5","0","5","0","4","0","0","0","0","0","1","5","2","0","6","5","4","0","0","0","3","0","0","4","3","0","0","1","0","5","0","4","0","1","0","2","2","0","5"
"2020-08-02","0","1","1","0","0","0","0","17","5","0","0","0","0","0","0","0","0","2","0","1","0","0","0","1","0","5","1","0","0","4","2","0","1","0","0","3","0","0","1","1","0","0","0","0","5","0","6","-1","0","0","0","1","0","1"
"2020-08-03","0","1","0","0","1","0","3","18","10","0","0","0","1","0","1","2","0","11","0","0","0","0","0","1","1","2","0","2","0","9","4","1","0","0","0","4","0","0","1","1","1","0","1","0","22","1","3","0","4","0","0","14","2","3"
"2020-08-04","0","1","33","0","0","0","1","28","6","0","1","0","0","2","1","-2","0","5","0","0","0","0","1","0","0","1","5","0","0","11","3","1","0","0","0","13","0","0","2","1","2","1","0","0","7","2","3","0","1","0","1","4","2","11"
"2020-08-05","0","1","3","0","0","0","0","42","20","0","0","0","0","2","0","6","0","8","0","0","0","1","0","1","0","0","0","3","1","5","0","3","0","0","0","5","0","-1","6","3","-1","0","0","0","6","0","0","0","2","0","2","2","1","3"
"2020-08-06","0","1","1","0","0","0","0","33","19","0","0","0","0","0","0","0","0","7","0","1","0","1","1","0","1","0","1","4","0","17","1","0","0","1","0","0","0","0","0","10","0","0","1","0","2","0","4","0","1","0","2","7","1","3"
"2020-08-07","0","0","1","0","0","0","0","26","29","0","0","1","0","-2","0","4","0","5","0","1","0","0","0","0","0","0","1","5","2","19","0","2","0","-1","0","1","1","1","3","4","1","2","3","0","19","1","1","0","2","0","0","5","0","13"
"2020-08-08","0","0","2","0","0","0","0","34","22","0","0","0","0","3","0","-2","0","10","0","2","0","0","0","0","0","3","3","8","2","24","6","1","0","0","0","3","1","0","1","9","0","0","16","0","11","0","1","0","2","0","1","12","0","6"
"2020-08-09","0","0","2","0","1","0","0","29","11","0","1","0","0","0","0","0","0","5","0","0","0","1","0","0","0","0","0","2","1","10","1","0","0","0","1","0","0","0","4","11","-1","0","4","0","2","0","0","0","1","0","0","1","0","1"
"2020-08-10","1","2","1","0","0","2","0","30","7","0","0","0","0","0","0","1","1","6","0","0","0","4","0","0","1","7","1","11","0","16","5","1","0","0","0","1","0","0","0","1","0","1","0","0","3","0","0","0","0","0","0","12","0","2"
"2020-08-11","0","-1","5","0","1","2","0","43","12","0","0","0","1","0","0","1","0","18","0","1","0","0","0","0","0","0","1","5","3","19","1","0","0","0","0","5","0","0","1","9","0","0","3","1","28","1","1","0","2","0","2","3","0","4"
"2020-08-12","0","0","3","0","0","1","0","11","15","0","0","1","0","1","1","-1","1","9","0","0","0","0","0","0","0","2","0","2","-1","5","5","0","0","0","1","0","0","0","3","0","0","0","3","0","8","0","0","0","0","0","0","1","2","12"
"2020-08-13","0","1","12","1","1","0","0","39","15","0","0","1","0","1","0","0","2","18","0","2","0","1","0","0","2","2","0","4","1","18","5","0","0","0","2","5","0","0","1","3","0","0","2","0","49","0","-1","0","1","0","1","7","0","5"
"2020-08-14","0","0","6","0","1","0","0","31","16","0","1","0","0","-2","1","1","2","9","0","0","1","0","0","0","2","0","1","7","2","10","3","0","0","0","0","3","0","1","1","1","0","0","2","0","24","1","2","0","2","0","5","9","2","6"
"2020-08-15","0","4","2","0","0","0","0","19","13","0","0","0","0","1","4","-1","1","38","0","0","0","3","0","0","0","0","0","8","0","5","2","1","0","0","1","2","0","0","0","2","0","0","0","0","2","0","1","0","2","0","2","9","-1","2"
"2020-08-16","0","2","3","0","0","0","0","44","11","0","0","0","1","1","0","0","1","14","0","0","0","0","0","0","3","0","1","4","0","12","4","0","0","0","0","2","0","0","2","0","0","0","4","0","16","0","0","0","2","0","2","13","0","1"
"2020-08-17","0","1","5","0","0","0","0","21","7","0","0","0","0","0","0","1","0","10","0","0","1","1","0","0","0","0","1","0","0","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","4","0","0","1","0","0","0","1","0","1"
"2020-08-18","1","1","3","0","0","0","0","51","13","0","0","1","0","1","0","-1","2","6","0","0","0","0","0","0","0","0","0","3","0","18","1","0","0","0","0","0","0","0","0","1","0","0","5","0","7","0","0","0","0","0","6","12","0","4"
"2020-08-19","1","1","1","0","1","3","1","42","34","0","0","0","1","0","0","0","0","22","0","1","0","1","0","0","1","1","0","3","0","11","0","0","0","0","2","0","2","0","2","3","0","0","2","0","16","0","1","0","0","0","5","20","2","6"
"2020-08-20","0","0","20","0","1","0","0","50","21","0","1","0","3","1","1","0","1","31","0","0","2","0","0","0","0","0","0","5","0","14","0","0","0","0","2","6","1","0","0","0","0","0","2","1","65","0","3","0","1","0","5","34","0","3"
"2020-08-21","0","3","5","0","-1","1","0","73","20","0","0","0","1","0","0","1","0","45","1","0","0","0","1","0","0","1","2","3","1","18","3","0","0","0","1","3","2","0","2","5","0","0","0","0","8","1","1","0","2","0","5","20","1","3"
"2020-08-22","0","6","1","1","1","0","0","48","27","0","1","0","2","0","0","1","7","77","3","0","2","0","1","0","2","0","4","5","2","13","0","1","0","1","1","0","1","0","0","3","0","0","3","0","22","0","2","0","0","0","0","18","0","6"
"2020-08-23","0","1","0","0","0","0","0","28","24","0","0","0","0","1","0","0","0","39","1","0","0","0","0","0","0","0","0","5","0","8","1","0","1","0","0","1","0","0","1","0","0","0","1","0","10","0","0","0","0","0","0","17","0","1"
"2020-08-24","0","1","2","0","0","0","0","15","15","0","3","0","1","1","0","0","1","25","0","0","0","1","0","0","1","0","0","1","0","7","1","0","0","0","0","8","1","0","2","1","0","0","0","0","21","0","5","0","0","0","1","5","0","5"
