"date","Tamil Nadu/Airport Quarantine","Tamil Nadu/Airport quarantine","Tamil Nadu/Ariyalur","Tamil Nadu/CHENNAI","Tamil Nadu/Chengalpattu","Tamil Nadu/Chennai","Tamil Nadu/Coimbatore","Tamil Nadu/Cuddalore","Tamil Nadu/Dharmapuri","Tamil Nadu/Dindigul","Tamil Nadu/Erode","Tamil Nadu/KARUR","Tamil Nadu/Kallakurichi","Tamil Nadu/Kancheepuram","Tamil Nadu/Kanyakumari","Tamil Nadu/Karur","Tamil Nadu/Krishnagiri","Tamil Nadu/MADURAI","Tamil Nadu/Madurai","Tamil Nadu/Nagapattinam","Tamil Nadu/Namakkal","Tamil Nadu/Nilgiris","Tamil Nadu/Other State","Tamil Nadu/Perambalur","Tamil Nadu/Pudukkottai","Tamil Nadu/Railway Quarantine","Tamil Nadu/Ramanathapuram","Tamil Nadu/Ranipet","Tamil Nadu/Salem","Tamil Nadu/Sivaganga","Tamil Nadu/TENKASI","Tamil Nadu/Tenkasi","Tamil Nadu/Thanjavur","Tamil Nadu/Theni","Tamil Nadu/Thiruvallur","Tamil Nadu/Thiruvarur","Tamil Nadu/Thoothukkudi","Tamil Nadu/Tiruchirappalli","Tamil Nadu/Tirunelveli","Tamil Nadu/Tirupathur","Tamil Nadu/Tiruppur","Tamil Nadu/Tiruvannamalai","Tamil Nadu/Vellore","Tamil Nadu/Viluppuram","Tamil Nadu/Virudhunagar","Tamil Nadu/chengalpattu","Tamil Nadu/chennai"
"2020-08-05","1495","","1130","","16482","104982","5805","4016","808","3201","823","","4063","10653","5607","653","1206","","11583","917","868","897","","568","2666","","3483","6073","4084","2742","","2562","3323","6539","15570","1850","8210","4733","5820","1356","1024","6905","6705","4239","9339","",""
"2020-08-06","1523","","1154","","16895","106074","5997","4232","815","3330","882","","4131","10991","5829","679","1263","","11679","921","890","919","","572","2755","","3503","6342","4247","2768","","2627","3485","6836","15890","1873","8450","4834","6071","1436","1059","7058","6897","4316","9441","",""
"2020-08-07","1526","","1205","","17225","107087","6227","4445","830","3464","949","","4270","11172","6015","705","1310","","11787","999","924","931","","641","2928","","3546","6597","4416","2832","","2746","3702","7188","16220","1918","8648","4939","6265","1498","1089","7312","7056","4390","9542","",""
"2020-08-08","1532","","1245","","17409","108102","6450","4628","851","3746","1006","","4394","11420","6222","737","1361","","11888","1076","953","948","","686","3050","","3585","6744","4454","2887","","2950","3935","7538","16612","1946","8905","5032","6425","1552","1106","7610","7206","4463","9773","",""
"2020-08-09","1546","","1291","","17809","109095","6670","4774","880","3877","1058","","4480","11805","6348","770","1422","","11995","1145","991","958","","718","3189","","3646","6964","4618","2936","","3130","4090","7898","17013","1997","9159","5129","6578","1605","1154","7832","7355","4530","9966","",""
"2020-08-10","1560","","1345","","18330","110099","6961","5061","898","4050","1095","","4564","12129","6553","815","1480","","12094","1204","1020","965","","753","3324","","3682","7151","4740","2996","","3244","4216","8257","17340","2025","9357","5170","6662","1689","1197","7988","7546","4620","10155","",""
"2020-08-11","1568","","1432","","18733","111032","7296","5344","906","4203","1109","","4639","12468","6746","847","1523","","12185","1249","1033","967","","789","3388","428","3719","7487","4947","3053","","3380","4347","8554","17706","2112","9469","5250","6801","1726","1233","8153","7723","4713","10337","",""
"2020-08-12","1582","","1497","","19173","112037","7592","5685","913","4245","1158","","4650","12850","6863","887","1530","","12356","1321","1064","990","","808","3534","","3780","7729","5166","3139","","3479","4407","8836","18096","2118","9626","5386","6938","1799","1315","8279","7770","4811","10629","",""
"2020-08-13","1589","","1573","","19638","113036","7884","5943","934","4385","1200","","4745","13083","7050","927","1539","","12505","1392","1112","996","","839","3662","","3840","7786","5340","3203","","3630","4562","9122","18477","2145","9730","5550","7112","1863","1379","8432","7915","4906","10849","",""
"2020-08-14","1599","","1642","","20078","114238","8274","6165","969","4523","1328","","4776","13407","7178","938","1552","","12551","1422","1144","1010","","863","3818","","3898","7963","5533","3271","","3723","4653","9489","18958","2201","9790","5654","7229","1932","1431","8514","8078","5033","10938","",""
"2020-08-15","1617","","1715","","20463","115422","8569","6505","987","4644","1343","","4857","13574","7359","981","1611","","12633","1504","1181","1033","","889","3990","","3957","8217","5733","3320","","3812","4765","9703","19382","2253","9869","5762","7398","1998","1495","8622","8236","5117","11107","",""
"2020-08-16","1619","","1792","","20909","116628","8967","6690","1009","4754","1439","","4919","13874","7492","1011","1658","","12754","1570","1221","1057","","938","4177","","4015","8358","5913","3374","","3903","4889","9909","19870","2318","9964","5867","7522","2013","1531","8720","8498","5248","11183","",""
"2020-08-17","1631","","1868","","21149","117817","9362","7081","1035","4909","1576","","4972","14033","7699","1047","1672","","12878","1580","1287","1083","","975","4342","","4064","8512","6181","3423","","4050","5001","10189","20179","2389","10040","5990","7625","2085","1601","8797","8554","5387","11400","",""
"2020-08-18","1632","","1941","","21497","119037","9758","7332","1046","5062","1634","","5039","14294","7846","1093","1688","","12945","1650","1326","1089","","1010","4449","","4113","8647","6467","3478","","4144","5131","10484","20618","2430","10108","6113","7743","2159","1647","8922","8641","5504","11455","",""
"2020-08-19","1636","","1992","","21822","120245","10158","7571","1064","5165","1720","","5096","14546","7968","1132","1707","","13057","1718","1361","1120","","1048","4555","","4149","8772","6762","3545","","4212","5246","10772","21005","2550","10210","6212","7883","2210","1707","9017","8822","5573","11639","",""
"2020-08-20","1642","","2030","","22284","121428","10558","7845","1070","5302","1798","","5180","14840","8091","1166","1710","","13139","1737","1411","1178","","1076","4660","","4199","8914","7119","3593","","4353","5359","11009","21402","2611","10293","6335","8048","2299","1774","9129","8932","5648","11791","",""
"2020-08-21","1652","","2115","","22735","122735","10957","8090","1094","5431","1901","","5237","15029","8248","1209","1760","","13227","1786","1476","1220","","1116","4759","","4307","9091","7385","3630","","4471","5458","11131","21756","2679","10422","6439","8198","2394","1875","9188","9133","5771","11843","",""
"2020-08-22","1657","","2164","","23143","124049","11358","8401","1121","5558","2018","","5295","15287","8356","1249","1790","","13318","1867","1515","1238","","1123","4913","","4347","9184","7675","3691","","4601","5567","11275","22122","2754","10544","6560","8340","2467","1947","9275","9377","5897","11885","",""
"2020-08-23","1671","","2228","","23496","125367","11751","8783","1133","5736","2065","","5385","15512","8538","1298","1809","","13423","1889","1557","1325","","1153","5068","","4385","9339","7938","3734","","4749","5683","11445","22453","2783","10635","6660","8487","2521","2020","9376","9556","6057","11895","",""
"2020-08-24","1682","","2280","","23804","126655","12141","9155","1141","5868","2246","","5441","15740","8687","1321","1867","","13498","1954","1615","1400","","1181","5256","","4415","9460","8210","3783","","4838","5797","11638","22759","2895","10736","6764","8565","2578","2099","9521","9715","6213","11952","",""
"2020-08-25","1689","","2334","","24127","127927","12467","9525","1149","5989","2390","","5493","15958","8840","1349","1913","","13580","2105","1672","1473","","1203","5372","","4484","9646","8507","3826","","4924","5872","11864","23062","2954","10801","6873","8770","2617","2143","9626","9850","6398","12049","",""
"2020-08-26","1693","","2378","","24426","129225","12954","9814","1183","6026","2492","","5565","16293","8994","1383","1944","","13611","2191","1739","1472","","1221","5517","","4523","9768","8962","3841","","5035","5987","12048","23331","3061","10909","6957","8911","2673","2241","9680","10008","6595","12128","",""
"2020-08-27","1708","","2452","","24747","130542","13398","10076","1184","6123","2614","","5635","16528","9094","1417","1977","","13675","2283","1821","1497","","1240","5654","","4599","9931","9375","3907","","5097","6109","12179","23627","3155","11008","7072","9018","2711","2337","9780","10167","6742","12281","",""
"2020-08-28","1714","","2519","","25056","131847","13897","10334","1200","6217","2729","","5708","16701","9175","1453","2006","","13778","2339","1917","1536","","1249","5751","","4628","10069","9811","3962","","5155","6239","12293","23926","3275","11112","7158","9148","2759","2458","9988","10320","6896","12433","",""
"2020-08-29","1726","","2579","","25364","133151","14393","10755","1218","6344","2885","","5790","16948","9336","1483","2046","","13884","2440","1986","1551","","1268","5875","","4665","10189","10244","3995","","5231","6374","12420","24191","3385","11201","7261","9301","2790","2557","10147","10507","7069","12559","",""
"2020-08-30","1734","","2670","","25761","134414","14894","11140","1232","6433","3043","","6017","17153","9460","1536","2115","","14020","2577","2051","1584","","1292","5985","","4687","10385","10579","4028","","5316","6495","12599","24475","3480","11296","7380","9437","2824","2649","10316","10671","7253","12622","",""
"2020-08-31","1747","","2746","","26107","135575","15490","11449","1249","6557","3171","","6083","17349","9558","1584","2128","","14142","2687","2144","1614","","1303","6071","428","4718","10513","11070","4053","","5414","6611","12676","24767","3585","11409","7478","9537","2872","2719","10457","10785","7429","12712","",""
"2020-09-01","1758","","2819","","26507","136675","16075","11737","1254","6668","3258","","6288","17524","9710","1617","2187","","14269","2774","2220","1653","","1336","6167","","4758","10702","11408","4089","","5463","6738","12731","25051","3685","11475","7575","9688","2910","2812","10613","10919","7595","12779","",""
"2020-09-02","1771","","2862","","26905","137710","16662","12145","1309","6801","3353","","6343","17661","9821","1681","2236","","14376","2845","2298","1667","","1347","6245","","4815","10796","11822","4114","","5545","6887","12827","25330","3818","11532","7684","9796","3000","2904","10825","11081","7821","12842","",""
"2020-09-03","1779","","2909","","27284","138702","17258","12737","1330","6938","3469","","6464","17816","9913","1713","2322","","14445","2912","2355","1720","","1368","6350","","4889","10949","12039","4145","","5604","7027","12910","25563","3897","11587","7799","9959","3067","3018","10974","11217","7971","12970","",""
"2020-09-04","1785","","2967","","27652","139698","17865","13235","1371","7031","3581","","6646","17971","10022","1757","2390","","14565","3010","2427","1810","","1381","6452","","4911","11065","12281","4191","","5693","7192","12994","25827","3995","11633","7903","10067","3143","3109","11191","11352","8119","13063","",""
"2020-09-05","1788","","3033","","27945","140663","18410","13669","1421","7153","3722","","6779","18123","10099","1801","2478","","14664","3179","2513","1857","","1401","6578","","4931","11174","12531","4225","","5753","7306","13073","26071","4106","11680","8011","10194","3187","3305","11430","11517","8264","13181","",""
"2020-09-06","1794","","3070","","28309","141632","18955","14060","1445","7277","3836","","6965","18309","10217","1844","2561","","14765","3325","2614","1897","","1418","6680","","4974","11315","12650","4256","","5810","7451","13158","26311","4218","11738","8123","10315","3232","3459","11701","11668","8395","13251","",""
"2020-09-07","1796","","3099","","28639","142581","19479","14458","1501","7413","3953","","7154","18499","10313","1898","2632","","14871","3389","2711","1933","","1431","6769","","5007","11441","12835","4297","","5875","7573","13246","26559","4360","11829","8235","10396","3289","3653","11963","11815","8534","13348","",""
"2020-09-08","1797","","3148","","28992","143580","19948","14865","1560","7500","4076","","7292","18626","10404","1947","2715","","14978","3413","2795","1989","","1446","6886","","5039","11567","13001","4345","","5957","7692","13338","26841","4559","11894","8336","10523","3339","3792","12211","11949","8660","13458","",""
"2020-09-09","","","3192","","29229","144573","20393","15209","1674","7596","4166","","7406","18797","10540","1985","2790","","15041","3585","2888","2058","","1461","7004","","5079","11675","13280","4382","","6017","7823","13424","27122","4686","11952","8434","10662","3421","3912","12353","12089","8799","13548","",""
"2020-09-10","1798","","3230","","29505","145584","20839","15473","1796","7680","4199","","7521","18965","10615","2052","2916","","15108","3716","3004","2128","","1494","7105","","5132","11783","13586","4399","","6090","7907","13520","27416","4815","12066","8540","10774","3506","4066","12442","12234","8990","13576","",""
"2020-09-11","1800","","3246","","29802","146571","21233","15762","1892","7727","4269","","7668","19097","10738","2079","2955","","15159","3764","3118","2218","","1504","7214","","5142","11875","13884","4424","","6140","8052","13605","27728","4974","12167","8680","10910","3590","4190","12738","12416","9151","13607","",""
"2020-09-12","1802","","3260","","30063","147569","21665","16023","1987","7795","4403","","7761","19233","10847","2126","3107","","15228","3919","3210","2279","","1521","7293","","5165","11952","14176","4475","","6222","8193","13685","28025","5122","12251","8753","11017","3631","4446","12878","12543","9312","13647","",""
"2020-09-13","1806","","3271","","30364","148562","22156","16275","2029","7862","4528","","7888","19423","10958","2160","3174","","15300","4075","3344","2349","","1545","7427","","5181","12093","14471","4521","","6258","8341","13775","28325","5266","12300","8846","11131","3701","4748","13071","12629","9441","13683","",""
"2020-09-14","1812","","3289","","30741","149561","22662","16567","2116","7939","4662","","8019","19568","11094","2219","3252","","15384","4201","3462","2443","","1555","7525","","5207","12195","14770","4557","","6342","8467","13833","28620","5408","12374","8914","11192","3783","4938","13296","12765","9571","13726","",""
"2020-09-15","1819","","3315","","31065","150550","23147","16835","2204","8000","4797","","8146","19766","11197","2280","3327","","15467","4312","3559","2528","","1581","7588","","5233","12287","15062","4585","","6398","8627","13914","28903","5537","12458","9017","11309","3857","5200","13485","12899","9705","13767","",""
"2020-09-16","1824","","3343","","31386","151538","23702","17097","2322","8064","4897","","8308","19957","11311","2326","3395","","15568","4390","3673","2596","","1597","7721","","5269","12364","15337","4625","","6465","8752","13965","29198","5677","12543","9114","11429","3951","5349","13642","13019","9847","13817","",""
"2020-09-17","1825","","3378","","31710","152545","24234","17309","2446","8138","4996","","8411","20077","11432","2379","3481","","15637","4471","3786","2678","","1611","7839","","5299","12465","15629","4669","","6538","8900","14043","29446","5783","12620","9227","11516","4042","5544","13802","13162","9981","13889","",""
"2020-09-18","1829","","3411","","31970","153594","24778","17568","2554","8229","5110","","8506","20203","11547","2447","3538","","15714","4555","3898","2750","","1622","7962","","5332","12519","15919","4701","","6636","9064","14112","29664","5882","12710","9363","11620","4119","5727","13949","13274","10121","13929","",""
"2020-09-19","1842","","3451","","32254","154602","25344","17857","2666","8303","5276","","8598","20381","11652","2511","3614","","15782","4613","3998","2837","","1648","8052","","5363","12582","16205","4738","","6701","9206","14167","29924","5983","12775","9469","11729","4204","5890","14108","13420","10266","13984","",""
"2020-09-20","1844","","3487","","32578","155617","25914","18153","2793","8385","5421","","8654","20475","11786","2571","3739","","15868","4720","4133","2968","","1659","8154","","5378","12616","16491","4799","","6792","9372","14220","30140","6070","12858","9552","11815","4275","6059","14214","13516","10394","14031","",""
"2020-09-21","1846","","3517","","32797","156603","26562","18301","2882","8450","5622","","8759","20592","11883","2626","3838","","15953","4814","4263","3090","","1669","8254","","5393","12695","16786","4840","","6859","9496","14277","30352","6193","12956","9633","11898","4383","6220","14311","13651","10525","14066","",""
"2020-09-22","1847","","3537","","33028","157592","27157","18534","2988","8504","5758","","8832","20801","11960","2682","3928","","16014","4860","4355","3178","","1676","8343","","5401","12783","17077","4878","","6913","9651","14337","30582","6309","13016","9746","11989","4440","6589","14437","13746","10616","14108","",""
"2020-09-23","1848","","3548","","33325","158572","27744","18717","3118","8544","5883","","8887","21006","12077","2723","3991","","16093","4906","4487","3267","","1698","8424","","5411","12872","17375","4922","","6959","9837","14408","30800","6408","13071","9858","12081","4505","6836","14563","13889","10721","14143","",""
"2020-09-24","1854","","3576","","33624","159661","28388","18972","3247","8576","6023","","8911","21202","12138","2785","4077","","16165","4952","4619","3364","","1719","8536","","5427","12970","17688","4964","","7014","10027","14473","31065","6551","13110","9986","12196","4573","7024","14685","14015","10876","14176","",""
"2020-09-25","1861","","3606","","33906","160904","29057","19214","3396","8645","6134","","8969","21381","12225","2830","4185","","16206","4996","4728","3501","","1738","8605","","5445","13037","18001","5012","","7071","10182","14541","31220","6682","13164","10083","12260","4636","7202","14855","14141","11044","14225","",""
"2020-09-26","1862","","3635","","34166","162103","29715","19427","3493","8701","6274","","9007","21535","12321","2905","4257","","16277","5045","4853","3646","","1765","8697","","5467","13094","18300","5040","","7135","10370","14608","31449","6823","13214","10168","12350","4702","7390","14996","14277","11205","14263","",""
"2020-09-27","1863","","3673","","34576","163401","30314","19686","3587","8741","6382","","9034","21591","12413","2943","4319","","16349","5088","5027","3807","","1779","8793","","5478","13170","18681","5070","","7165","10552","14686","31652","6949","13256","10254","12463","4768","7681","15075","14397","11350","14313","",""
"2020-09-28","","","3709","","34853","164722","30915","19849","3682","8787","6519","","9097","21691","12513","2999","4417","","16432","5151","5178","3944","","1807","8891","","5508","13211","18904","5109","","7213","10734","14761","31887","7075","13317","10345","12518","4838","7867","15232","14535","11483","14359","",""
"2020-09-29","1864","","3726","","35226","166007","31489","19955","3776","8821","6636","","9154","21804","12610","3028","4512","","16530","5194","5327","4093","","1822","8992","","5530","13306","19250","5145","","7281","10923","14825","32173","7135","13360","10429","12645","4913","8023","15321","14655","11586","14395","",""
"2020-09-30","1870","","3753","","35588","167354","32068","20096","3818","8843","6770","","9185","21967","12707","3086","4589","","16619","5242","5489","4173","","1838","9080","","5542","13390","19635","5172","","7320","11195","14894","32387","7191","13450","10527","12729","4972","8180","15495","14792","11701","14413","",""
"2020-10-01","1872","","3788","","35944","168667","32620","20276","3874","8884","6915","","9235","22120","12825","3134","4698","","16696","5297","5602","4245","","1863","9167","","5551","13477","19975","5204","","7373","11428","14959","32622","7314","13524","10612","12809","5055","8373","15589","14939","11836","14446","",""
"2020-10-02","1874","","3817","","36356","170003","33116","20442","3937","8929","7112","","9289","22260","12917","3171","4775","","16763","5336","5767","4318","","1880","9266","","5568","13553","20330","5230","","7409","11651","15044","32822","7456","13567","10708","12882","5127","8530","15714","15072","11936","14476","",""
"2020-10-03","1880","","3851","","36743","171393","33611","20598","4014","8968","7258","","9339","22415","13011","3211","4850","","16820","5388","5910","4459","","1895","9333","","5587","13600","20685","5268","","7442","11901","15113","33104","7599","13643","10781","12952","5216","8698","15787","15207","11983","14512","",""
"2020-10-04","1885","","3892","","37148","172751","34089","20739","4074","9006","7389","","9369","22534","13129","3266","4919","","16904","5410","6087","4581","","1906","9407","","5609","13670","21045","5304","","7481","12144","15173","33303","7745","13698","10842","13023","5299","8852","15892","15337","12042","14570","",""
"2020-10-05","1888","","3926","","37492","174121","34558","20869","4156","9061","7482","","9420","22689","13227","3293","4993","","16960","5500","6231","4746","","1917","9485","","5629","13705","21382","5336","","7521","12395","15236","33501","7841","13753","10919","13101","5379","8989","15981","15480","12129","14618","",""
"2020-10-06","","","3955","","37755","175462","35000","21013","4224","9102","7551","","9450","22849","13322","3326","5069","","17034","5565","6382","4835","","1927","9557","","5647","13764","21712","5356","","7538","12617","15295","33746","7942","13789","11003","13173","5422","9151","16066","15585","12215","14639","",""
"2020-10-07","1895","","3991","","38101","176757","35479","21155","4308","9151","7696","","9507","23014","13415","3390","5144","","17120","5620","6523","4940","","1936","9638","","5664","13841","22038","5392","","7548","12864","15358","33977","8048","13856","11083","13238","5495","9329","16189","15738","12258","14677","",""
"2020-10-08","1899","","4007","","38485","178086","35933","21281","4382","9195","7831","","9547","23118","13504","3432","5218","","17204","5661","6669","5032","","1951","9711","","5678","13906","22404","5408","","7556","13109","15425","34154","8098","13916","11149","13300","5543","9499","16289","15868","12311","14702","",""
"2020-10-09","1900","","4042","","38805","179402","36332","21429","4449","9234","7970","","9593","23244","13600","3466","5304","","17300","5716","6818","5141","","1961","9781","","5700","13963","22702","5434","","7570","13349","15490","34388","8210","13994","11225","13372","5611","9659","16390","16009","12371","14722","",""
"2020-10-10","1902","","4070","","39100","180729","36725","21572","4541","9274","8107","","9630","23412","13684","3513","5387","","17385","5782","6981","5238","","1978","9848","","5718","14054","23037","5473","","7594","13542","15563","34542","8299","14052","11308","13436","5671","9859","16492","16139","12459","14792","",""
"2020-10-11","1902","","4105","","39345","181992","37117","21659","4610","9306","8270","","9676","23561","13763","3561","5486","","17476","5845","7140","5366","","1993","9899","","5744","14129","23336","5499","","7612","13720","15630","34741","8395","14121","11396","13512","5724","10032","16592","16274","12545","14829","",""
"2020-10-12","1903","","4129","","39619","183229","37511","21793","4693","9337","8420","","9722","23660","13849","3598","5586","","17564","5900","7281","5512","","2000","9944","","5760","14186","23646","5524","","7628","13865","15691","34958","8510","14181","11435","13573","5783","10219","16674","16403","12624","14872","",""
"2020-10-13","1903","","4161","","39868","184407","37919","21932","4806","9408","8521","","9753","23797","13927","3631","5671","","17626","5952","7417","5635","","2005","9998","428","5777","14246","23911","5543","","7659","13985","15750","35179","8620","14236","11497","13633","5842","10367","16730","16500","12712","14924","",""
"2020-10-14","","","4191","","40146","185551","38315","22040","4879","9445","8642","","9789","23955","14009","3665","5765","","17700","5997","7565","5727","","2013","10048","","5797","14287","24191","5557","","7667","14085","15799","35342","8702","14282","11568","13680","5903","10537","16788","16615","12792","14973","",""
"2020-10-15","","","4209","","40414","186645","38712","22163","4966","9478","8766","","9829","24071","14086","3701","5839","","17780","6060","7714","5821","","2023","10100","","5817","14326","24451","5583","","7688","14185","15846","35545","8764","14325","11642","13733","5963","10690","16864","16731","12859","15028","",""
"2020-10-16","1903","","4229","","40727","187830","39102","22280","5034","9510","8898","","9875","24164","14156","3734","5902","","17864","6125","7849","5915","","2030","10139","","5835","14383","24697","5602","","7703","14288","15885","35654","8833","14381","11723","13792","6025","10839","16934","16852","12949","15068","",""
"2020-10-17","","","4243","","40993","188922","39495","22397","5101","9548","9023","","9923","24281","14223","3770","5982","","17933","6185","7973","6003","","2040","10193","","5849","14447","24935","5625","","7714","14390","15917","35889","8920","14430","11788","13839","6057","10994","17002","16944","13031","15102","",""
"2020-10-18","","","4260","","41162","189973","39818","22498","5170","9573","9125","","9955","24419","14293","3791","6044","","18008","6245","8095","6089","","2050","10242","","5863","14513","25123","5651","","7716","14480","15952","36066","9006","14491","11850","13880","6109","11165","17064","17033","13109","15134","",""
"2020-10-19","1903","","4272","","41425","190927","40108","22586","5244","9614","9217","","9989","24471","14362","3826","6109","","18074","6283","8186","6149","","2065","10278","","5887","14560","25311","5674","","7738","14561","15984","36178","9079","14537","11912","13916","6137","11305","17118","17125","13185","15159","",""
"2020-10-20","1903","","4288","","41643","191732","40374","22657","5306","9635","9284","","10031","24573","14422","3843","6139","","18130","6319","8279","6180","","2075","10301","","5900","14589","25489","5697","","7746","14650","16016","36307","9143","14576","11980","13936","6180","11436","17156","17205","13228","15200","",""
"2020-10-21","","","4295","","41843","192505","40690","22719","5331","9643","9390","","10049","24662","14470","3858","6173","","18194","6369","8349","6210","","2087","10327","","5913","14609","25690","5715","","7757","14716","16041","36510","9187","14593","12045","13977","6251","11558","17213","17279","13293","15220","",""
"2020-10-22","1903","","4302","","42061","193277","40982","22796","5371","9671","9453","","10074","24770","14506","3897","6221","","18246","6407","8422","6273","","2096","10355","","5924","14637","25834","5730","","7764","14791","16065","36657","9250","14639","12097","14002","6305","11727","17258","17343","13355","15250","",""
"2020-10-23","","","4318","","42243","194117","41262","22847","5409","9689","9558","","10095","24871","14557","3922","6270","","18313","6432","8518","6318","","2101","10378","","5930","14669","26023","5747","","7775","14866","16086","36806","9302","14694","12153","14022","6349","11858","17296","17398","13409","15264","",""
"2020-10-24","","","4322","","42405","194879","41555","22897","5439","9705","9647","","10123","25024","14609","3956","6308","","18381","6462","8590","6336","","2106","10403","","5943","14682","26182","5768","","7782","14929","16105","36966","9353","14735","12201","14045","6398","11964","17346","17466","13445","15294","",""
"2020-10-25","1903","","4325","","42653","195650","41830","22948","5469","9723","9717","","10146","25054","14667","3981","6334","","18438","6490","8681","6367","","2113","10435","","5955","14703","26377","5791","","7786","14992","16126","37117","9399","14779","12251","14075","6449","12079","17391","17511","13498","15320","",""
"2020-10-26","","","4331","","42799","196356","42084","22997","5490","9736","9800","","10170","25180","14723","4009","6363","","18503","6517","8758","6409","","2116","10464","","5965","14718","26544","5814","","7789","15057","16143","37269","9445","14817","12297","14106","6488","12188","17428","17567","13544","15344","",""
"2020-10-27","","","4335","","42949","197055","42296","23041","5515","9740","9874","","10193","25282","14772","4035","6395","","18554","6553","8828","6490","","2121","10489","","5967","14738","26687","5833","","7796","15121","16164","37364","9486","14856","12333","14134","6526","12286","17449","17635","13587","15371","",""
"2020-10-28","","","4347","","43163","197729","42516","23078","5540","9748","10009","","10213","25320","14810","4055","6422","","18601","6600","8887","6520","","2125","10523","","5977","14761","26834","5850","","7800","15173","16183","37487","9519","14887","12379","14156","6561","12397","17471","17714","13620","15391","",""
"2020-10-29","","","4356","","43314","198465","42776","23110","5561","9757","10121","","10226","25418","14841","4085","6451","","18649","6640","8939","6556","","2128","10554","","5988","14787","27003","5865","","7808","15263","16207","37618","9558","14946","12426","14176","6588","12497","17497","17771","13668","15405","",""
"2020-10-30","","","4364","","43479","199151","43008","23162","5575","9766","10232","","10239","25521","14879","4107","6491","","18681","6674","9017","6589","","2135","10573","","5993","14822","27125","5882","","7812","15312","16223","37760","9594","15017","12467","14194","6612","12644","17563","17834","13710","15419","",""
"2020-10-31","","","4374","","43652","199894","43252","23198","5604","9774","10297","","10263","25584","14903","4137","6535","","18726","6721","9083","6616","","2139","10595","","6004","14874","27271","5901","","7821","15344","16233","37851","9631","15060","12505","14209","6640","12745","17619","17899","13746","15437","",""
"2020-11-01","","","4385","","43838","200511","43504","23246","5620","9801","10387","","10292","25627","14947","4169","6574","","18768","6752","9151","6661","","2146","10614","","6007","14904","27384","5912","","7824","15393","16250","38023","9679","15087","12543","14235","6681","12837","17687","17972","13775","15455","",""
"2020-11-02","","","4393","","43997","201173","43751","23290","5637","9820","10472","","10320","25689","14987","4193","6598","","18803","6775","9206","6723","","2153","10635","","6021","14942","27510","5922","","7828","15443","16268","38116","9729","15128","12570","14260","6719","12992","17730","18037","13821","15471","",""
"2020-11-03","","","4402","","44134","201826","43989","23340","5660","9842","10555","","10346","25781","15023","4224","6642","","18844","6808","9267","6775","","2160","10663","","6030","14972","27614","5935","","7847","15490","16280","38232","9769","15154","12617","14289","6752","13093","17767","18096","13848","15491","",""
"2020-11-04","","","4409","","44294","202473","44209","23382","5688","9857","10664","","10365","25905","15069","4258","6690","","18890","6846","9320","6800","","2168","10688","","6043","15008","27717","5959","","7866","15545","16299","38323","9805","15198","12663","14313","6771","13215","17797","18150","13891","15506","",""
"2020-11-05","","","4419","","44414","203063","44449","23419","5709","9872","10759","","10381","26018","15110","4286","6714","","18933","6882","9358","6833","","2178","10713","","6057","15015","27854","5971","","7871","15590","16315","38476","9850","15227","12693","14328","6786","13325","17842","18210","13949","15523","",""
"2020-11-06","","","4429","","44605","203663","44676","23454","5726","9898","10871","","10391","26030","15148","4317","6760","","18968","6921","9410","6867","","2183","10741","","6066","15062","27963","5989","","7874","15640","16323","38626","9882","15263","12740","14365","6818","13445","17883","18241","13987","15537","",""
"2020-11-07","","","4439","","44727","204236","44889","23494","5748","9915","10977","","10405","26119","15188","4352","6805","","19006","6955","9469","6900","","2191","10769","","6077","15100","28071","6013","","7880","15686","16333","38769","9921","15294","12777","14398","6847","13559","17920","18293","14028","15553","",""
"2020-11-08","","","4451","","44847","204840","45094","23537","5769","9932","11076","","10416","26214","15221","4380","6840","","19041","6995","9529","6939","","2199","10796","","6084","15131","28174","6036","","7889","15730","16346","38893","9957","15327","12817","14426","6874","13680","17962","18351","14075","15569","",""
"2020-11-09","","","4462","","44997","205397","45287","23576","5787","9945","11171","","10431","26267","15257","4416","6859","","19085","7021","9580","6975","","2205","10819","","6089","15154","28284","6054","","7893","15772","16369","39030","9987","15361","12857","14452","6903","13794","18032","18402","14143","15581","",""
"2020-11-10","","","4472","","45120","206002","45492","23609","5800","9963","11268","","10441","26356","15288","4444","6894","","19126","7068","9651","7000","","2210","10840","","6092","15173","28389","6072","","7899","15837","16385","39100","10017","15375","12884","14475","6920","13886","18081","18453","14157","15601","",""
"2020-11-11","","","4479","","45250","206566","45685","23664","5810","9986","11359","","10457","26450","15313","4469","6949","","19161","7110","9701","7013","","2214","10868","","6094","15194","28480","6093","","7913","15873","16399","39241","10043","15389","12919","14500","6934","13983","18104","18549","14197","15615","",""
"2020-11-12","","","4488","","45401","207151","45875","23710","5827","10000","11422","","10474","26551","15347","4489","6993","","19192","7136","9749","7036","","2219","10885","","6100","15221","28545","6113","","7920","15911","16410","39337","10065","15415","12956","14530","6962","14065","18170","18607","14229","15635","",""
"2020-11-13","","","4494","","45588","207664","46055","23736","5846","10016","11474","","10486","26608","15366","4510","7031","","19236","7179","9809","7069","","2223","10905","","6113","15276","28609","6127","","7924","15942","16419","39437","10091","15434","12983","14559","6989","14148","18196","18633","14247","15653","",""
