"date","Bihar/ARWAL","Bihar/AURANGABAD","Bihar/Araria","Bihar/Arwal","Bihar/Aurangabad","Bihar/BEGUSARAI","Bihar/BHAGALPUR","Bihar/BHOJPUR","Bihar/Banka","Bihar/Begusarai","Bihar/Bhagalpur","Bihar/Bhojpur","Bihar/Buxar","Bihar/Darbhanga","Bihar/EAST CHAMPARAN","Bihar/East Champaran","Bihar/GAYA","Bihar/GOPALGANJ","Bihar/Gaya","Bihar/Gopalganj","Bihar/Jamui","Bihar/Jehanabad","Bihar/KAIMUR","Bihar/KHAGARIA","Bihar/Kaimur","Bihar/Katihar","Bihar/Khagaria","Bihar/Kishanganj","Bihar/Lakhisarai","Bihar/MUZAFFARPUR","Bihar/Madhepura","Bihar/Madhubani","Bihar/Munger","Bihar/Muzaffarpur","Bihar/NALANDA","Bihar/NAWADA","Bihar/Nalanda","Bihar/Nawada","Bihar/Other State","Bihar/PATNA","Bihar/Patna","Bihar/Purnia","Bihar/Rajmahal","Bihar/Rohtas","Bihar/SARAN","Bihar/SIWAN","Bihar/SUPAUL","Bihar/Saharsa","Bihar/Samastipur","Bihar/Saran","Bihar/Sheikhpura","Bihar/Sheohar","Bihar/Sitamarhi","Bihar/Siwan","Bihar/Supaul","Bihar/VAISHALI","Bihar/Vaishali","Bihar/West Champaran","Bihar/bhagalpur","Bihar/gaya"
"2020-05-08","","","","","","","","","","0","0","","26","","","","","","","","","","","","","","","","","","","","4","","","","5","0","","","2","","","12","","","","","","","","","","","","","","","",""
"2020-05-09","","","","1","2","","","","","0","","0","9","","","","","","","","","","","","9","","","","","","","","1","","","","0","","","","1","","","6","","","","","","3","","","","1","","","0","","",""
"2020-05-10","","","","0","0","","","","","0","1","8","1","","","","","","0","","","","","","-1","","","","3","","0","","17","","","","0","0","","","2","","","1","","","","","","","","","","3","","","","","",""
"2020-05-11","","","","2","3","","","","","","0","","","","","","","","","0","","3","","","","","","","","","","","","","","","1","0","","","12","","","","","","","","","","","","0","2","","","","","",""
"2020-05-12","","","","0","0","","","","","1","0","0","1","","","","","","","0","","0","","","","","","","-1","","","","0","","","","0","0","","","1","","","0","","","","","","2","","","","1","","","","0","",""
"2020-05-13","","","","","0","","","","","0","4","0","0","","","0","","","","0","","1","","","3","","","","1","","","","5","","","","","0","","","-1","","","0","","","","","","","","","1","0","","","","","",""
"2020-05-14","","","","","1","","","","","1","0","0","","","","","","","","","","0","","","","","","","0","","","","3","","","","0","","","","1","","","1","","","","","","","","","","","","","0","","",""
"2020-05-15","","","","","","","","","","3","0","0","","2","","8","","","","1","","","","","5","","","","0","","0","0","","","","","1","1","","","6","","","0","","","","","","","","","1","0","","","0","","",""
"2020-05-16","","","","","0","","","","0","0","0","0","","","","0","","","","0","","0","","","0","","","","0","","","0","22","","","","0","0","","","0","","","3","","","","","","","","0","","0","","","0","8","",""
"2020-05-17","","","","0","","","","","0","0","","","0","","","0","","","","","","","","","0","","","","","","0","0","0","","","","0","","","","0","","","0","","","","","","0","","","0","","","","","","",""
"2020-05-18","","","","0","","","","","1","7","4","0","","","","","","","","0","","","","","0","","","","","","","8","2","","","","1","0","","","0","","","3","","","","","","0","","3","0","","","","0","","",""
"2020-05-19","","","","0","0","","","","","0","0","","0","","","","","","0","","","0","","","0","0","","","","","0","","","","","","","0","","","0","","","","","","","","0","","","","","","","","","","",""
"2020-05-20","","","","","","","","","0","","0","","","0","","","","","","0","","","","","","0","","2","","","","0","","3","","","10","","","","4","","","11","","","","","","","","","1","","","","","","",""
"2020-05-21","","","","","","","","","0","0","","","0","","","0","","","0","0","","0","","","","0","","4","0","","","0","0","","","","","","","","0","0","","0","","","","","2","","","","","","","","0","0","",""
"2020-05-22","","","1","1","2","","","","0","1","15","5","0","2","","2","","","0","0","","0","","","0","1","0","0","0","","7","7","1","5","","","11","0","","","6","0","","0","","","","","-1","0","","-1","2","0","","","0","0","",""
"2020-05-23","","","","0","0","","","","0","4","2","","0","0","","","","","0","4","","2","","","","0","8","","0","","0","0","","","","","3","0","","","0","","","0","","","","","","0","","","0","0","","","0","0","",""
"2020-05-24","","","","0","0","","","","0","0","0","0","","","","0","","","0","0","","0","","","0","0","0","","0","","","0","0","0","","","0","0","","","0","0","","0","","","","","0","0","","","","0","0","","","0","",""
"2020-05-25","","","1","4","4","","","","1","1","-2","0","","0","","1","","","2","0","","-2","","","","2","2","4","2","","0","0","12","6","","","1","9","","","18","","","3","","","","","1","0","","1","-2","0","0","","2","0","",""
"2020-05-26","","","-1","1","","","","","3","5","2","","3","1","","-1","","","-2","28","","2","","","","-2","-1","1","-2","","0","1","1","","","","7","6","","","4","","","-3","","","","-6","0","0","6","-1","2","9","2","","2","","",""
"2020-05-27","","","3","0","5","","","","2","3","6","","","7","","1","","","2","","","0","","","3","","0","0","2","","0","1","11","0","","","1","6","","","0","5","","6","","","","0","22","1","3","","0","0","5","","5","7","",""
"2020-05-28","","","","","4","","","","","18","18","2","32","","","","","","","","","","","","","","7","","","","","1","3","","","","3","","","","","0","","3","","","","22","1","10","","","","","4","","","4","",""
"2020-05-29","","","0","5","0","","","","16","","0","0","0","","","17","","","3","0","0","3","","","0","8","31","1","0","","","37","0","7","","","-3","10","","","2","3","","0","","","","","5","0","0","2","","","12","","0","","",""
"2020-05-30","","","1","0","","","","","26","0","0","0","1","0","","0","","","1","","0","14","","","0","","16","0","","","25","","0","1","","","6","0","","","5","","","0","","","","0","0","0","0","4","2","0","","","0","0","",""
"2020-05-31","","","0","0","0","","","","","26","0","0","0","0","","","","","0","17","0","27","","","0","13","0","0","8","","0","1","7","0","","","","0","","","21","0","","53","","","","0","9","0","4","","0","","0","","16","4","",""
"2020-06-01","","","6","10","","","","","10","6","14","9","0","0","","6","","","5","7","0","32","","","0","17","1","0","0","","1","2","","2","","","4","8","","","35","6","","0","","","","22","2","0","0","","0","7","0","","1","8","",""
"2020-06-02","","","0","","","","","","0","1","4","","0","9","","3","","","0","0","7","0","","","0","","17","2","0","","0","0","0","0","","","0","","","","18","0","","1","","","","","0","0","0","0","0","0","0","","0","","",""
"2020-06-03","","","0","7","13","","","","7","19","13","5","3","19","","11","","","1","0","0","8","","","4","2","1","0","3","","1","14","1","4","","","2","1","","","15","20","","2","","","","0","6","9","5","0","12","4","9","","0","1","",""
"2020-06-04","","","1","0","6","","","","1","7","1","","","3","","0","","","8","0","0","0","","","12","","0","4","2","","0","1","4","0","","","1","0","","","9","0","","30","","","","0","3","1","","1","0","","0","","0","","",""
"2020-06-05","","","3","1","0","","","","0","3","0","0","9","8","","16","","","7","0","1","0","","","","16","1","0","0","","","3","1","0","","","3","5","","","1","0","","0","","","","","3","2","1","0","13","0","6","","10","","",""
"2020-06-06","","","0","5","0","","","","13","0","0","0","0","0","","0","","","0","0","","15","","","0","10","0","0","","","","0","0","0","","","","0","","","3","0","","14","","","","-1","0","1","5","0","0","0","0","","0","0","",""
"2020-06-07","","","12","0","0","","","","0","3","0","0","0","","","1","","","0","0","0","16","","","0","4","0","0","1","","","5","0","0","","","0","0","","","4","14","","17","","","","0","0","4","8","","0","0","5","","11","2","",""
"2020-06-08","","","1","0","7","","","","0","","44","0","0","0","","","","","0","1","4","1","","","5","0","19","0","9","","0","0","0","4","","","","9","","","8","0","","1","","","","0","9","9","0","","","6","0","","0","0","",""
"2020-06-09","","","10","2","0","","","","0","67","12","35","0","7","","0","","","1","26","0","0","","","4","0","1","-1","0","","2","0","6","1","","","17","13","","","1","6","","4","","","","0","-1","0","11","","","1","3","","0","","",""
"2020-06-10","","","0","3","9","","","","15","16","9","0","0","14","","6","","","4","0","5","4","","","0","0","6","0","1","","9","22","0","3","","","7","9","","","-15","0","","6","","","","6","1","-1","7","-2","2","8","2","","8","","",""
"2020-06-11","","","10","0","0","","","","","6","9","1","8","0","","11","","","7","0","0","17","","","0","3","7","20","4","","0","25","5","0","","","0","6","","","1","0","","0","","","","0","4","4","1","","0","0","0","","3","","",""
"2020-06-12","","","10","0","0","","","","0","24","3","0","1","1","","11","","","6","","1","0","","","0","28","1","1","5","","","0","7","10","","","3","33","","","11","17","","0","","","","8","1","17","3","","23","-1","","","6","0","",""
"2020-06-13","","","8","3","5","","","","0","14","20","0","0","29","","2","","","18","12","","6","","","14","10","41","15","0","","24","0","0","3","","","1","0","","","5","5","","31","","","","1","1","12","","0","5","2","42","","11","30","",""
"2020-06-14","","","6","","7","","","","0","5","15","0","3","0","","22","","","0","8","","11","","","3","0","65","38","0","","6","0","0","0","","","10","2","","","2","1","","","","","","0","0","10","0","0","0","46","24","","1","4","",""
"2020-06-15","","","2","0","0","","","","0","10","6","","4","0","","4","","","5","","5","0","","","6","24","13","0","3","","0","0","1","17","","","0","17","","","4","41","","18","","","","0","13","5","12","1","0","0","33","","5","2","",""
"2020-06-16","","","0","7","6","","","","33","3","19","5","5","0","","0","","","33","10","0","10","","","0","8","21","19","0","","10","27","2","3","","","0","27","","","8","57","","0","","","","0","0","7","5","0","7","1","1","","3","8","",""
"2020-06-17","","","5","","0","","","","2","2","9","","0","22","","2","","","2","2","","3","","","2","18","1","","0","","19","0","0","51","","","0","0","","","3","2","","1","","","","16","5","0","6","0","29","0","3","","0","0","",""
"2020-06-18","","","0","0","20","","","","","11","14","","3","1","","9","","","4","","","8","","","1","","5","0","","","","0","43","1","","","3","0","","","3","1","","6","","","","5","11","9","","","1","0","1","","11","14","",""
"2020-06-19","","","","2","0","","","","0","0","7","11","9","10","","1","","","1","3","","0","","","0","14","","0","","","","1","7","0","","","1","9","","","2","0","","15","","","","7","0","15","0","18","0","0","4","","0","","",""
"2020-06-20","","","1","2","23","","","","0","","14","36","","2","","12","","","5","0","0","0","","","","23","","4","24","","5","0","4","33","","","0","","","","3","28","","","","","","","2","0","7","25","","0","8","","0","8","",""
"2020-06-21","","","","7","","","","","38","1","15","0","0","7","","1","","","4","17","9","3","","","","13","","0","","","19","14","14","7","","","3","8","","","2","1","","3","","","","1","0","12","7","15","8","31","1","","3","0","",""
"2020-06-22","","","1","2","0","","","","0","6","13","0","7","2","","","","","","0","4","0","","","0","0","1","0","0","","0","0","0","5","","","7","","","","47","0","","","","","","0","0","0","0","","","39","1","","0","1","",""
"2020-06-23","","","","1","4","","","","0","3","11","10","1","10","","3","","","7","21","0","3","","","","11","","4","0","","4","0","37","3","","","6","1","","","15","7","","","","","","3","22","0","11","3","6","32","12","","2","7","",""
"2020-06-24","","","","0","0","","","","0","0","13","0","","0","","","","","6","0","","2","","","","0","11","","0","","","0","0","0","","","3","5","","","0","6","","","","","","0","28","0","0","","0","0","0","","","5","",""
"2020-06-25","","","","3","14","","","","4","45","2","0","2","12","","6","","","","10","0","0","","","53","0","6","7","3","","0","97","9","3","","","10","4","","","3","0","","27","","","","0","16","25","0","3","2","6","1","","1","0","",""
"2020-06-26","","","3","3","11","","","","","7","1","","17","15","","1","","","0","0","","11","","","1","4","3","0","0","","10","0","6","2","","","2","0","","","0","31","","8","","","","0","0","0","11","1","","18","18","","9","-4","",""
"2020-06-27","","","15","3","16","","","","25","0","11","1","31","1","","0","","","1","0","0","0","","","0","7","0","0","13","","1","5","8","1","","","3","4","","","10","5","","0","","","","25","8","17","5","0","","35","5","","1","4","",""
"2020-06-28","","","0","1","2","","","","1","1","4","19","1","25","","7","","","0","0","7","12","","","1","0","","2","0","","","0","1","25","","","1","13","","","10","0","","7","","","","34","22","0","2","4","0","12","4","","2","6","",""
"2020-06-29","","","0","4","17","","","","0","5","6","0","3","0","","0","","","24","0","","4","","","0","0","1","8","","","0","13","9","1","","","0","4","","","11","0","","0","","","","0","32","0","0","0","9","60","1","","6","0","",""
"2020-06-30","","","2","6","0","","","","0","0","1","0","10","45","","0","","","0","0","0","1","","","6","0","0","0","","","0","8","4","28","","","0","0","","","5","8","","5","","","","2","17","0","5","","1","6","2","","0","8","",""
"2020-07-01","","","0","","11","","","","14","16","3","0","","1","","0","","","1","11","0","","","","0","7","0","0","8","","12","35","2","21","","","6","0","","","59","0","","0","","","","5","10","4","1","0","0","20","10","","3","7","",""
"2020-07-02","","","0","6","0","","","","3","5","12","0","0","4","","0","","","1","17","9","","","","0","1","","6","31","","0","15","0","6","","","0","0","","","28","11","","0","","","","0","13","0","1","0","0","0","5","","3","6","",""
"2020-07-03","","","9","1","0","","","","12","0","2","0","0","2","","37","","","1","12","3","1","","","0","1","","4","2","","0","8","0","3","","","6","10","","","30","0","","3","","","","0","9","7","0","1","0","17","8","","9","19","",""
"2020-07-04","","","5","2","0","","","","0","9","15","2","8","0","","","","","6","17","12","7","","","0","","0","1","3","","1","12","5","57","","","9","49","","","23","","","4","","","","9","2","2","3","","0","1","8","","4","1","",""
"2020-07-05","","","0","0","0","","","","0","0","52","31","0","0","","1","","","5","7","0","11","","","31","1","0","3","0","","1","6","4","16","","","7","4","","","56","1","","1","","","","0","16","1","0","5","0","0","7","","1","9","",""
"2020-07-06","","","","5","","","","","0","11","10","2","1","6","","19","","","9","6","1","8","","","","1","0","12","","","5","22","0","3","","","25","0","","","50","0","","6","","","","0","1","2","3","0","0","0","14","","15","12","",""
"2020-07-07","","","0","5","","","","","0","9","15","9","1","5","","4","","","7","0","1","0","","","0","36","0","0","0","","19","28","15","25","","","0","11","","","53","1","","0","","","","15","19","0","0","8","2","12","3","","18","3","",""
"2020-07-08","","","1","0","0","","","","3","1","20","7","5","17","","7","","","4","7","4","0","","","1","1","0","10","2","","0","7","7","2","","","9","15","","","16","0","","5","","","","4","1","12","3","0","","7","15","","1","9","",""
"2020-07-09","","","4","3","0","","","","5","49","30","9","0","3","","0","","","0","2","0","1","","","0","27","7","0","3","","","0","7","11","","","14","6","","","1","8","","3","","","","","24","0","10","0","0","5","8","","5","6","",""
"2020-07-10","","","1","4","20","","","","0","29","36","6","0","3","","0","","","25","5","1","0","","","19","16","1","1","0","","20","0","14","4","","","3","0","","","160","0","","0","","","","1","3","24","5","0","15","","2","","19","22","",""
"2020-07-11","","","2","0","46","","","","4","0","16","26","6","28","","7","","","18","5","7","13","","","0","34","15","17","0","","4","75","0","51","","","82","6","","","92","32","","14","","","","60","16","7","0","0","","39","0","","12","6","",""
"2020-07-12","","","1","2","2","","","","14","45","33","45","12","13","","19","","","16","7","11","11","","","15","36","0","13","8","","13","30","18","75","","","43","77","","","253","2","","11","","","","21","7","11","8","7","1","21","7","","28","26","",""
"2020-07-13","","","2","2","10","","","","0","1","38","20","0","9","","10","","","16","20","0","1","","","0","17","15","5","5","","0","0","30","35","","","53","0","","","25","0","","4","","","","0","2","16","4","0","1","11","12","","14","33","",""
"2020-07-14","","","9","2","31","","","","3","0","16","5","0","16","","21","","","31","78","2","11","","","0","22","7","4","11","","14","5","13","28","","","15","24","","","124","28","","35","","","","0","11","39","0","4","1","2","2","","2","39","",""
"2020-07-15","","","9","10","18","","","","7","1","50","19","1","5","","110","","","4","17","6","8","","","20","6","7","1","0","","2","8","6","20","","","3","4","","","59","16","","13","","","","16","16","10","1","4","0","23","13","","0","1","",""
"2020-07-16","","","4","12","5","","","","2","1","68","5","9","13","","1","","","23","12","5","13","","","0","12","14","0","16","","1","8","24","7","","","1","17","","","183","6","","9","","","","1","33","30","3","2","2","2","20","","2","2","",""
"2020-07-17","","","4","9","0","","","","2","65","62","16","8","3","","70","","","28","23","3","5","","","1","29","44","10","39","","11","15","44","43","","","4","59","","","105","6","","7","","","","9","20","25","13","6","13","1","16","","76","2","",""
"2020-07-18","","","4","3","0","","","","13","102","92","7","24","6","","14","","","14","21","24","11","","","1","21","24","2","10","","4","0","19","57","","","11","86","","","123","5","","7","","","","0","10","17","0","0","6","29","6","","1","0","",""
"2020-07-19","","","10","7","14","","","","23","1","52","2","9","0","","7","","","11","4","47","14","","","5","17","14","0","0","","3","37","36","77","","","6","10","","","185","29","","41","","","","2","12","37","1","2","2","48","13","","25","23","",""
"2020-07-20","","","12","16","5","","","","0","68","94","4","5","6","","7","","","34","17","","12","","","0","27","18","11","0","","10","0","39","95","","","11","50","","","186","14","","10","","","","7","24","23","4","0","8","29","4","","38","50","",""
"2020-07-21","","","0","10","3","","","","7","55","93","67","9","12","","21","","","14","10","5","5","","","13","14","67","8","86","","24","3","16","180","","","22","33","","","172","48","","60","","","","20","4","37","3","5","9","34","8","","17","12","",""
"2020-07-22","","","19","0","3","","","","2","96","65","65","18","23","","15","","","51","7","27","4","","","12","4","52","0","0","","11","18","16","41","","","62","15","","","281","22","","14","","","","0","18","27","0","9","6","71","10","","11","40","",""
"2020-07-23","","","0","24","7","","","","2","1","70","4","8","2","","5","","","48","27","33","10","","","","4","19","14","37","","1","0","4","56","","","46","27","","","449","16","","36","","","","0","28","42","3","2","12","0","1","","12","33","",""
"2020-07-24","","","17","5","2","","","","34","148","35","13","42","7","","48","","","93","12","49","14","","","8","17","31","26","60","","10","21","115","68","","","182","27","","","403","24","","49","","","","19","18","47","47","3","25","0","23","","57","74","",""
"2020-07-25","","","17","9","6","","","","8","4","159","72","33","7","","97","","","140","36","8","53","","","0","38","17","22","46","","18","18","69","68","","","86","75","","","251","14","","24","","","","37","31","42","7","0","15","1","23","","28","109","",""
"2020-07-26","","","24","17","20","","","","7","39","45","89","22","16","","33","","","78","36","18","33","","","1","61","22","28","0","","7","12","12","69","","","100","50","","","220","41","","70","","","","5","26","36","20","21","40","336","17","","21","96","",""
"2020-07-27","","","30","9","63","","","","20","43","122","39","1","19","","21","","","80","29","34","24","","","27","5","33","7","32","","12","10","6","12","","","57","53","","","258","34","","103","","","","36","71","47","26","2","21","36","20","","23","71","",""
"2020-07-28","","","17","25","58","","","","17","5","69","37","43","18","","27","","","80","35","9","36","","","3","7","6","31","35","","30","11","13","38","","","60","44","","","232","41","","68","","","","5","53","47","24","5","5","2","34","","57","49","",""
"2020-07-29","","","37","16","36","","","","2","5","21","106","30","16","","49","","","92","18","28","36","","","7","9","30","9","0","","44","15","10","2","","","61","40","","","144","46","","121","","","","17","48","54","18","8","4","3","23","","26","53","",""
"2020-07-30","","","7","19","35","","","","23","0","82","144","45","1","","32","","","56","2","12","2","","","0","23","29","10","0","","0","3","8","24","","","33","29","","","299","41","","45","","","","19","0","29","26","0","0","22","16","","51","2","",""
"2020-07-31","","","48","14","16","","","","3","57","123","36","33","28","","107","","","103","45","59","46","","","19","51","35","20","8","","36","3","4","2","","","97","40","","","451","38","","85","","","","1","28","72","15","23","20","58","63","","65","25","",""
"2020-08-01","","","3","47","13","","","","0","12","87","59","67","38","","29","","","74","23","89","36","","","6","44","38","27","25","","32","4","0","102","","","85","33","","","353","84","","108","","","","3","22","61","14","13","12","51","23","","82","24","",""
"2020-08-02","","","2","26","21","","","","0","33","23","38","17","15","","26","","","76","1","23","22","","","3","15","31","49","16","","15","6","6","21","","","52","10","","","266","43","","90","","","","13","13","89","17","9","20","0","23","","12","22","",""
"2020-08-03","","","4","21","22","","","","2","39","90","45","47","12","","23","","","90","10","53","41","","","52","40","32","20","89","","14","61","3","57","","","64","21","","","505","20","","119","","","","22","46","63","16","5","6","18","19","","56","24","",""
"2020-08-04","","","16","12","33","","","","9","56","80","34","32","24","","42","","","61","30","24","26","","","57","28","46","39","32","","23","32","47","341","","","50","34","","","590","32","","49","","","","20","69","61","23","2","12","21","33","","64","68","",""
"2020-08-05","","","21","15","53","","","","44","50","89","64","27","40","","16","","","123","20","16","17","","","1","35","15","41","10","","24","62","20","66","","","106","31","","","117","71","","78","","","","14","25","59","19","5","24","27","27","","64","74","",""
"2020-08-06","","","13","29","26","","","","24","51","4","36","58","32","","22","","","52","24","12","13","","","4","53","9","29","4","","8","23","22","85","","","83","8","","","431","50","","35","","","","14","14","31","1","6","42","16","31","","35","20","",""
"2020-08-07","","","34","19","52","","","","21","68","67","48","93","31","","40","","","97","39","59","25","","","30","65","32","28","13","","38","88","34","113","","","144","20","","","456","42","","101","","","","29","65","94","21","46","74","45","37","","67","70","",""
"2020-08-08","","","50","0","66","","","","18","109","44","66","39","37","","30","","","90","43","39","28","","","16","44","65","39","22","","37","29","34","140","","","126","16","","","555","72","","130","","","","79","82","59","24","6","33","35","37","","31","38","",""
"2020-08-09","","","36","30","67","","","","33","100","75","75","45","44","","64","","","91","65","43","31","","","9","94","77","34","31","","14","98","17","20","","","68","36","","","698","74","","127","","","","9","83","89","11","9","40","53","39","","60","53","",""
"2020-08-10","","","62","43","49","","","","77","48","117","65","51","44","","23","","","124","49","41","43","","","44","51","47","51","36","","41","60","44","118","","","128","56","","","533","102","","105","","","","33","97","120","26","15","37","47","56","","100","41","",""
"2020-08-11","","","47","29","43","","","","36","159","89","65","116","42","","110","","","151","51","25","52","","","15","44","72","11","19","","54","70","54","85","","","134","38","","","510","66","","101","","","","60","64","65","50","13","52","68","56","","110","74","",""
