"date","Australia","Brazil","China","France","India","Indonesia","Iran","Italy","Korea, South","Mexico","New Zealand","Russia","Spain","Sweden","Turkey","US","United Kingdom"
"2020-06-15","102","43959","4638","64","9900","2198","8950","34371","278","15575","22","7081","27136","4891","4825","116127","41821"
"2020-06-16","102","45241","4638","66","11903","2231","9065","34405","279","16201","22","7274","27136","4939","4842","116963","42054"
"2020-06-17","102","46510","4638","66","12237","2276","9185","34448","280","16858","22","7468","27136","5041","4861","117717","42238"
"2020-06-18","102","47748","4638","66","12573","2339","9272","34514","280","17404","22","7650","27136","5053","4882","118438","42373"
"2020-06-19","102","48954","4638","66","12948","2373","9392","34561","280","17937","22","7831","28315","5053","4905","119125","42546"
"2020-06-20","102","49976","4639","68","13254","2429","9507","34610","280","18279","22","7992","28322","5053","4927","119719","42674"
"2020-06-21","102","50617","4639","69","13699","2465","9623","34634","280","18733","22","8101","28323","5053","4950","119977","42717"
"2020-06-22","102","51271","4639","71","14011","2500","9742","34657","281","19169","22","8196","28324","5122","4974","120402","42731"
"2020-06-23","103","52645","4640","71","14476","2535","9863","34675","281","19862","22","8349","28325","5161","5001","121228","43011"
"2020-06-24","104","53830","4640","73","14894","2573","9996","34644","282","20613","22","8503","28327","5209","5025","121980","43165"
"2020-06-25","104","54971","4641","75","15301","2620","10130","34678","282","21187","22","8594","28330","5230","5046","124410","43314"
"2020-06-26","104","55961","4641","76","15685","2683","10239","34708","282","21758","22","8770","28338","5280","5065","125039","43498"
"2020-06-27","104","57070","4641","77","16095","2720","10364","34716","282","22225","22","8958","28341","5280","5082","125539","43598"
"2020-06-28","104","57622","4641","77","16475","2754","10508","34738","282","22484","22","9060","28343","5280","5097","125803","43634"
"2020-06-29","104","58314","4641","80","16893","2805","10670","34744","282","22921","22","9152","28346","5310","5115","126140","43659"
"2020-06-30","104","59594","4641","83","17400","2876","10817","34767","282","23457","22","9306","28355","5333","5131","127417","43815"
"2020-07-01","104","60632","4641","84","17834","2934","10958","34788","282","24060","22","9521","28364","5370","5150","128062","43991"
"2020-07-02","104","61884","4641","84","18213","2987","11106","34818","282","24675","22","9668","28368","5411","5167","128740","44080"
"2020-07-03","104","63174","4641","84","18655","3036","11260","34833","283","25228","22","9844","28385","5420","5186","129434","44216"
"2020-07-04","104","64265","4641","84","19268","3089","11408","34854","283","25696","22","10011","28385","5420","5206","129676","44283"
"2020-07-05","106","64867","4641","83","19693","3171","11571","34861","284","25958","22","10145","28385","5420","5225","129947","44305"
"2020-07-06","106","65487","4641","87","20159","3241","11731","34869","285","26365","22","10280","28388","5433","5241","130285","44321"
"2020-07-07","106","66741","4641","89","20642","3309","11931","34899","285","27120","22","10478","28392","5447","5260","131480","44476"
"2020-07-08","106","67964","4641","90","21129","3359","12084","34914","287","27811","22","10650","28396","5482","5282","132300","44602"
"2020-07-09","106","69184","4641","93","21604","3417","12305","34926","288","28464","22","10826","28401","5500","5300","133290","44687"
"2020-07-10","107","70398","4641","95","22123","3469","12447","34938","288","29082","22","11000","28403","5526","5323","134092","44735"
"2020-07-11","108","71469","4641","98","22673","3535","12635","34945","289","29570","22","11188","28403","5526","5344","134777","44883"
"2020-07-12","108","72100","4641","98","23174","3606","12829","34954","289","29822","22","11318","28403","5526","5363","135205","44894"
"2020-07-13","108","72833","4641","101","23727","3656","13032","34967","289","30254","22","11422","28406","5536","5382","135566","44915"
"2020-07-14","111","74133","4642","103","24309","3710","13211","34984","289","30949","22","11597","28409","5545","5402","136466","45053"
"2020-07-15","113","75366","4644","105","24914","3797","13410","34997","291","31467","22","11753","28413","5572","5419","137407","45138"
"2020-07-16","116","76688","4644","106","25602","3873","13608","35017","293","32050","22","11920","28416","5593","5440","138358","45204"
"2020-07-17","118","77851","4644","106","26273","3957","13791","35028","294","32714","22","12106","28420","5619","5458","139266","45318"
"2020-07-18","122","78772","4644","109","26816","4016","13979","35042","295","33237","22","12228","28420","5619","5475","140119","45358"
"2020-07-19","123","79488","4644","109","27497","4143","14188","35045","296","33519","22","12323","28420","5619","5491","140534","45385"
"2020-07-20","126","80120","4644","111","28082","4239","14405","35058","296","33797","22","12408","28422","5639","5508","140913","45397"
"2020-07-21","128","81487","4644","112","28732","4320","14634","35073","297","34586","22","12561","28424","5646","5526","141995","45507"
"2020-07-22","133","82771","4648","112","29861","4459","14853","35082","297","35291","22","12726","28426","5667","5545","143190","45586"
"2020-07-23","139","84082","4649","113","30601","4576","15074","35092","298","35929","22","12873","28429","5676","5563","144304","45639"
"2020-07-24","145","85238","4650","114","31358","4665","15289","35097","298","36610","22","13026","28432","5697","5580","145546","45762"
"2020-07-25","155","86449","4652","114","32060","4714","15484","35102","298","37266","22","13172","28432","5697","5596","146460","45823"
"2020-07-26","161","87004","4652","114","32771","4781","15700","35107","299","37551","22","13249","28432","5697","5613","146935","45837"
"2020-07-27","167","87618","4656","116","33408","4838","15912","35112","300","37877","22","13334","28434","5700","5630","148012","45844"
"2020-07-28","176","88539","4657","117","33425","4901","16147","35123","300","38654","22","13483","28436","5702","5645","149310","45963"
"2020-07-29","189","90134","4658","118","34955","4975","16343","35129","300","39097","22","13650","28441","5730","5659","150713","46046"
"2020-07-30","196","91263","4659","118","35718","5058","16569","35132","301","39684","22","13778","28443","5739","5674","152055","46084"
"2020-07-31","201","92475","4661","118","36511","5131","16766","35141","301","40309","22","13939","28445","5743","5691","153314","46204"
"2020-08-01","208","93563","4667","118","37364","5193","16982","35146","301","40972","22","14034","28445","5743","5710","154447","46278"
"2020-08-02","221","94104","4669","118","38135","5236","17190","35154","301","41235","22","14104","28445","5743","5728","154860","46286"
"2020-08-03","232","94665","4672","119","38938","5302","17405","35166","301","41476","22","14183","28472","5744","5747","155402","46295"
"2020-08-04","247","95819","4676","120","39795","5388","17617","35171","302","42240","22","14327","28498","5747","5765","156801","46384"
"2020-08-05","255","97256","4677","123","40699","5452","17802","35181","302","43003","22","14465","28499","5760","5784","158250","46449"
"2020-08-06","266","98493","4680","123","41585","5521","17976","35187","303","43749","22","14579","28500","5766","5798","160104","46498"
"2020-08-07","278","99572","4681","124","42518","5593","18132","35190","304","44442","22","14698","28503","5763","5813","161347","46596"
"2020-08-08","295","100477","4681","125","43379","5658","18264","35203","305","45091","22","14827","28503","5763","5829","162423","46651"
"2020-08-09","313","101049","4686","125","44386","5723","18427","35205","305","45370","22","14903","28503","5763","5844","162938","46659"
"2020-08-10","331","101752","4689","126","45257","5765","18616","35209","305","46036","22","14973","28576","5766","5858","163463","46611"
"2020-08-11","352","103026","4693","127","46091","5824","18800","35215","305","46877","22","15103","28581","5770","5873","164527","46611"
"2020-08-12","361","104201","4697","128","47033","5903","18988","35225","305","47550","22","15231","28579","5774","5891","166034","46791"
"2020-08-13","375","105463","4700","129","48040","5968","19162","35231","305","48131","22","15353","28605","5776","5912","167110","46791"
"2020-08-14","379","105490","4701","131","49036","6021","19331","35234","305","48683","22","15467","28617","5783","5934","168452","46791"
"2020-08-15","396","107232","4703","131","49980","6071","19492","35392","305","49257","22","15585","28617","5783","5955","169481","46791"
"2020-08-16","421","107852","4703","131","50921","6150","19639","35396","305","49460","22","15653","28617","5783","5974","170052","46791"
"2020-08-17","438","108536","4703","132","51797","6207","19804","35400","306","49704","22","15707","28646","5787","5996","170497","41454"
"2020-08-18","450","109888","4705","133","52888","6277","19972","35405","306","50366","22","15836","28670","5790","6016","171821","41466"
"2020-08-19","463","111100","4706","134","53866","6346","20125","35412","307","51000","22","15951","28797","5802","6039","173177","41483"
"2020-08-20","472","112304","4709","134","54849","6418","20264","35418","309","51571","22","16058","28813","5805","6058","174255","41489"
"2020-08-21","485","113358","4709","135","55794","6500","20376","35427","309","52031","22","16148","28838","5810","6080","175363","41491"
"2020-08-22","502","114250","4711","136","56706","6594","20502","35430","309","52613","22","16268","28838","5810","6102","176353","41509"
"2020-08-23","517","114744","4711","136","57542","6680","20643","35437","309","52826","22","16341","28838","5810","6121","176802","41515"
"2020-08-24","525","115309","4711","137","58390","6759","20776","35441","310","53127","22","16406","28872","5813","6139","177252","41519"
"2020-08-25","549","116580","4712","137","59357","6858","20901","35445","312","53701","22","16524","28924","5814","6163","178486","41535"
"2020-08-26","572","117665","4713","137","60472","6944","21020","35458","313","54253","22","16638","28971","5817","6183","179708","41552"
"2020-08-27","583","118649","4715","140","61529","7064","21137","35463","316","54718","22","16758","28996","5820","6209","180824","41564"
"2020-08-28","600","119504","4718","141","62550","7169","21249","35472","321","55200","22","16866","29011","5821","6245","181800","41573"
"2020-08-29","611","120262","4721","141","63498","7261","21359","35473","323","55835","22","16977","29011","5821","6284","182761","41585"
"2020-08-30","652","120828","4722","141","64469","7343","21462","35477","324","56156","22","17045","29011","5821","6326","183066","41586"
"2020-08-31","657","121381","4723","145","65288","7417","21571","35483","324","56397","22","17128","29094","5808","6370","183597","41589"
"2020-09-01","663","122596","4724","148","66333","7505","21672","35491","326","57159","22","17250","29152","5813","6417","184664","41592"
"2020-09-02","678","123780","4727","153","67376","7616","21797","35497","329","57685","22","17365","29194","5820","6462","185720","41602"
"2020-09-03","737","124614","4728","153","68472","7750","21926","35507","331","58159","22","17479","29234","5832","6511","186790","41616"
"2020-09-04","748","125502","4728","154","69561","7832","22044","35518","333","58626","24","17598","29418","5835","6564","187755","41626"
"2020-09-05","753","126203","4728","155","70626","7940","22154","35534","334","59068","24","17707","29418","5835","6620","188538","41638"
"2020-09-06","762","126650","4730","157","71642","8025","22293","35541","336","59291","24","17768","29418","5835","6673","188941","41640"
"2020-09-07","770","126960","4732","157","72775","8130","22410","35553","341","59498","24","17818","29516","5837","6730","189208","41643"
"2020-09-08","781","127464","4733","157","73890","8230","22542","35563","344","60117","24","17939","29594","5838","6782","189653","41675"
"2020-09-09","788","128539","4733","162","75062","8336","22669","35577","346","60567","24","18080","29628","5842","6837","190859","41683"
"2020-09-10","797","129522","4733","163","76271","8456","22798","35587","350","61133","24","18207","29699","5843","6895","191766","41697"
"2020-09-11","803","130396","4733","166","77472","8544","22913","35597","355","61617","24","18309","29747","5846","6951","192979","41703"
"2020-09-12","810","131210","4734","167","78586","8650","23029","35603","358","62005","24","18426","29747","5846","6999","193693","41712"
"2020-09-13","816","131625","4734","168","78586","8723","23157","35610","363","62184","24","18517","29747","5846","7056","194071","41717"
"2020-09-14","816","132006","4735","168","79722","8841","23313","35624","367","62379","24","18573","29848","5846","7119","194489","41726"
"2020-09-15","824","133119","4736","169","82066","8965","23453","35633","367","62884","25","18723","30004","5851","7186","195915","41753"
"2020-09-16","832","134106","4736","172","82066","9100","23632","35645","372","63162","25","18853","30243","5860","7249","196763","41773"
"2020-09-17","837","134935","4736","172","83198","9222","23808","35658","377","63355","25","18996","30405","5864","7315","197633","41794"
"2020-09-18","844","135793","4737","172","84372","9336","23952","35668","378","63914","25","19128","30495","5865","7377","198570","41821"
"2020-09-19","849","136532","4737","172","85619","9448","24118","35692","383","64322","25","19270","30495","5865","7445","199259","41848"
"2020-09-20","851","136895","4737","172","86752","9553","24301","35707","385","64543","25","19349","30495","5865","7506","199509","41866"
"2020-09-21","854","137272","4737","172","87882","9677","24478","35724","388","64733","25","19420","30663","5865","7574","199865","41877"
"2020-09-22","859","138105","4737","174","88935","9837","24656","35738","388","65245","25","19575","30904","5870","7639","200786","41914"
"2020-09-23","861","138105","4738","195","90020","9977","24840","35758","393","65789","25","19720","31034","5876","7711","201884","41951"
"2020-09-24","869","139808","4738","191","91149","10105","25015","35781","395","66222","25","19867","31118","5878","7785","202798","41991"
"2020-09-25","870","140537","4739","192","92290","10218","25222","35801","399","66581","25","19973","31232","5880","7858","203750","42025"
"2020-09-26","872","141406","4739","192","93379","10308","25394","35818","401","66912","25","20140","31232","5880","7929","204490","42060"
"2020-09-27","875","141741","4739","192","94503","10386","25589","35835","406","67091","25","20239","31232","5880","7997","204756","42077"
"2020-09-28","882","142058","4739","195","96318","10473","25779","35851","407","67252","25","20299","31411","5880","8062","205072","42090"
"2020-09-29","886","142921","4739","197","96318","10601","25986","35875","413","67764","25","20456","31411","5890","8130","205986","42162"
"2020-09-30","888","143952","4739","217","97497","10740","26169","35894","415","68204","25","20630","31791","5893","8195","206932","42233"
"2020-10-01","890","144680","4739","218","98678","10856","26380","35918","416","68610","25","20796","31973","5893","8262","207789","42292"
"2020-10-02","893","144680","4739","219","99773","10972","26567","35941","420","68996","25","20981","32086","5895","8325","208695","42358"
"2020-10-03","894","145987","4739","219","100842","11055","26746","35968","421","69369","25","21153","32086","5895","8384","209382","42407"
"2020-10-04","894","146352","4739","219","101782","11151","26957","35986","422","69574","25","21260","32086","5895","8441","209794","42440"
"2020-10-05","895","146675","4739","221","102685","11253","27192","36002","422","72004","25","21375","32225","5895","8498","210181","42459"
"2020-10-06","897","147494","4739","243","103569","11374","27419","36030","425","72424","25","21559","32486","5883","8553","210886","42535"
"2020-10-07","897","148228","4739","244","104555","11472","27658","36061","427","72761","25","21755","32562","5892","8609","211801","42605"
"2020-10-08","897","148957","4739","244","105526","11580","27888","36083","428","73106","25","21939","32688","5892","8667","212762","42682"
"2020-10-09","897","149639","4739","245","106490","11677","28098","36111","430","73472","25","22137","32929","5894","8722","213752","42769"
"2020-10-10","898","150198","4739","245","108334","11765","28293","36140","432","73594","25","22331","32929","5894","8778","214370","42850"
"2020-10-11","898","150488","4739","245","109150","11844","28544","36166","433","73727","25","22471","32929","5894","8837","214768","42915"
"2020-10-12","899","150689","4739","247","109856","11935","28816","36205","434","73873","25","22594","33124","5894","8895","215085","42965"
"2020-10-13","904","150998","4739","268","109856","12027","29070","36246","438","74309","25","22834","33204","5899","8957","215887","43108"
"2020-10-14","904","151747","4739","270","110586","12156","29349","36289","439","74761","25","23069","33413","5907","9014","216872","43245"
"2020-10-15","904","152460","4739","270","111266","12268","29605","36372","441","75118","25","23350","33553","5910","9080","217692","43383"
"2020-10-16","904","153214","4739","271","112161","12347","29870","36427","443","75507","25","23580","33775","5918","9153","218575","43519"
"2020-10-17","904","153675","4739","271","112998","12431","30123","36474","444","75845","25","23857","33775","5918","9224","219286","43669"
"2020-10-18","905","153675","4739","271","114031","12511","30375","36543","444","75949","25","24039","33775","5918","9296","219674","43736"
"2020-10-19","905","154176","4739","273","114610","12617","30712","36616","447","76114","25","24205","33992","5918","9371","220119","43816"
