"date","Uttarakhand/Almora","Uttarakhand/Bageshwar","Uttarakhand/Chamoli","Uttarakhand/Champawat","Uttarakhand/Dehradun","Uttarakhand/Haridwar","Uttarakhand/Nainital","Uttarakhand/Pauri Garhwal","Uttarakhand/Pithoragarh","Uttarakhand/Rudraprayag","Uttarakhand/Tehri Garhwal","Uttarakhand/Udham Singh Nagar","Uttarakhand/Uttarkashi","Uttarakhand/lmora"
"2020-10-19","   .00 %"," 16.67 %","   .00 %","   .00 %","   .58 %","   .86 %","   .75 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2020-10-20"," 12.50 %","   .00 %","   .00 %","   .00 %","  1.92 %","   .85 %","   .00 %","  4.35 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2020-10-21","   .00 %","   .00 %","   .00 %"," 20.00 %","   .94 %","   .85 %","  2.24 %"," 12.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2020-10-22","   .00 %","   .00 %","   .00 %","   .00 %","   .56 %","   .84 %","  2.19 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.22 %","   .00 %",""
"2020-10-23","   .00 %"," 14.29 %","   .00 %","   .00 %","  1.11 %","   .00 %","   .71 %","  3.70 %","   .00 %","   .00 %","   .00 %","  2.41 %","   .00 %",""
"2020-10-25","","   .00 %","   .00 %","   .00 %","   .92 %","   .00 %","   .71 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.53 %","   .00 %",""
"2020-10-26","   .00 %"," 12.50 %","   .00 %","   .00 %","  1.09 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.14 %","   .00 %",""
"2020-10-27","   .00 %","   .00 %","   .00 %","   .00 %","   .72 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.25 %","   .00 %",""
"2020-10-28","   .00 %","   .00 %","   .00 %","   .00 %","   .18 %","   .00 %","   .70 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2020-10-29","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2020-10-30","   .00 %","   .00 %","   .00 %","   .00 %","   .36 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2020-10-31","   .00 %","   .00 %","   .00 %","   .00 %","  1.60 %","   .00 %","  1.40 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2020-11-01"," 11.11 %","   .00 %","   .00 %","   .00 %","   .35 %","   .00 %","   .00 %","  3.57 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2020-11-02","   .00 %","   .00 %","   .00 %","   .00 %","   .17 %","   .83 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2020-11-03","   .00 %","   .00 %","   .00 %","   .00 %","   .35 %","   .83 %","   .00 %","   .00 %","   .00 %"," 50.00 %","   .00 %","   .00 %","   .00 %",""
"2020-11-04","   .00 %","   .00 %","   .00 %","   .00 %","   .35 %","   .82 %","   .69 %","  3.45 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2020-11-05","   .00 %","   .00 %","   .00 %","   .00 %","   .69 %","   .00 %","   .68 %"," -3.33 %"," 33.33 %"," 33.33 %","   .00 %","  2.20 %","   .00 %",""
"2020-11-06","   .00 %","   .00 %","   .00 %","   .00 %","   .34 %","   .81 %","   .68 %","   .00 %"," 12.50 %"," 25.00 %","   .00 %","   .00 %","   .00 %",""
"2020-11-07","   .00 %","   .00 %","-33.33 %","   .00 %","   .34 %","   .00 %","  2.03 %","   .00 %","   .00 %"," 20.00 %","   .00 %","  1.08 %"," 10.00 %",""
"2020-11-08"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  1.06 %","   .00 %",""
"2020-11-09","   .00 %"," 11.11 %"," 50.00 %","","  1.36 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2020-11-10","   .00 %","   .00 %","   .00 %","   .00 %","   .67 %","   .00 %","   .00 %","   .00 %"," 11.11 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2020-11-11","   .00 %","   .00 %"," 33.33 %","   .00 %","   .17 %","   .00 %","   .00 %"," 13.79 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2020-11-12","  9.09 %","   .00 %","   .00 %","   .00 %","   .67 %","   .81 %","   .66 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2020-11-15","   .00 %","   .00 %","   .00 %","","   .17 %","  1.60 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","  1.05 %","   .00 %",""
"2020-11-16","   .00 %","   .00 %","   .00 %","   .00 %","   .33 %","   .79 %","  1.97 %","  3.03 %","   .00 %"," 16.67 %","   .00 %","  1.04 %","   .00 %",""
"2020-11-17","   .00 %","   .00 %","   .00 %","   .00 %","   .33 %","   .00 %","   .00 %","  2.94 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2020-11-18","   .00 %","   .00 %"," 25.00 %","   .00 %","   .33 %","   .00 %","   .65 %","  2.86 %"," 10.00 %","   .00 %"," 40.00 %","  1.03 %","   .00 %",""
"2020-11-19","   .00 %","   .00 %","   .00 %","   .00 %","   .33 %","   .00 %","  1.28 %","  2.78 %","  9.09 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2020-11-20","   .00 %","   .00 %","   .00 %","   .00 %","   .16 %","   .00 %","   .00 %","   .00 %","  8.33 %","   .00 %","   .00 %","  1.02 %","  9.09 %",""
"2020-11-21","   .00 %","   .00 %"," 20.00 %","   .00 %","   .16 %","   .00 %","  1.27 %","  5.41 %"," 15.38 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2020-11-22","   .00 %","   .00 %","   .00 %","   .00 %","   .81 %","   .00 %","   .62 %","  2.56 %","  6.67 %","   .00 %","   .00 %","  1.01 %","   .00 %",""
"2020-11-23","   .00 %","   .00 %","   .00 %","   .00 %","   .16 %","   .00 %","  2.48 %","  2.50 %","  6.25 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2020-11-24","   .00 %","   .00 %","   .00 %","   .00 %","   .96 %","   .78 %","  2.42 %","  4.88 %"," 17.65 %","   .00 %"," 14.29 %","   .00 %","  8.33 %",""
"2020-11-25","   .00 %","   .00 %"," 33.33 %","   .00 %","  1.27 %","   .78 %"," -1.78 %"," -4.65 %"," -5.00 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2020-11-26","  8.33 %","   .00 %","   .00 %","   .00 %","  1.10 %","   .00 %","   .00 %","   .00 %"," 10.53 %","   .00 %"," 12.50 %","   .00 %","   .00 %",""
"2020-11-27","   .00 %","   .00 %","   .00 %"," 16.67 %","   .31 %","   .00 %","   .00 %","  2.44 %","  4.76 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2020-11-28","   .00 %","   .00 %"," 25.00 %","   .00 %","  1.09 %","   .00 %","   .60 %","   .00 %","   .00 %"," 14.29 %"," 22.22 %","   .00 %","   .00 %",""
"2020-11-29","   .00 %","   .00 %","   .00 %","   .00 %","   .92 %","  1.54 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2020-11-30","   .00 %","   .00 %"," 10.00 %","   .00 %","   .91 %","   .00 %","   .60 %","   .00 %","   .00 %","   .00 %","  9.09 %","   .00 %","   .00 %","   .00 %"
"2020-12-01","   .00 %","   .00 %","   .00 %","   .00 %","   .30 %","   .00 %","  1.19 %","   .00 %","  9.09 %"," 12.50 %","   .00 %","   .00 %","   .00 %",""
"2020-12-26","  7.69 %","   .00 %","  9.09 %","   .00 %","  1.35 %","   .76 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.69 %",""
"2020-12-27","   .00 %"," 10.00 %","   .00 %","   .00 %","   .74 %","   .00 %","   .00 %","   .00 %","  4.17 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2020-12-28","  7.14 %","   .00 %","   .00 %","   .00 %","   .44 %","   .00 %","   .00 %","   .00 %","  8.00 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2020-12-29","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .75 %","   .59 %","   .00 %","  3.70 %","   .00 %","   .00 %","  1.00 %"," 14.29 %",""
"2020-12-30","   .00 %","  9.09 %","   .00 %","   .00 %","   .59 %","   .00 %","  1.75 %","   .00 %","  3.57 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2020-12-31","   .00 %","   .00 %","   .00 %","   .00 %","   .29 %","   .00 %","  1.15 %","   .00 %","  3.45 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2021-01-01","   .00 %","   .00 %","   .00 %","   .00 %","   .44 %","   .00 %","  1.70 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2021-01-02","  6.67 %","   .00 %","   .00 %","   .00 %","   .29 %","   .00 %","  1.12 %","   .00 %","   .00 %","   .00 %","   .00 %","   .99 %","  6.25 %",""
"2021-01-03","  6.25 %","   .00 %","   .00 %","   .00 %","   .43 %","   .75 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2021-01-04","   .00 %","","   .00 %","   .00 %","   .57 %","   .74 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .98 %","   .00 %",""
"2021-01-05","   .00 %","   .00 %","   .00 %","   .00 %","   .86 %","   .00 %","  1.10 %","   .00 %","  3.12 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2021-01-06","   .00 %","   .00 %","   .00 %","   .00 %","   .42 %","   .00 %","   .00 %","   .00 %","  6.06 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2021-01-07","   .00 %","   .00 %","   .00 %","   .00 %","   .56 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %","   .00 %","   .97 %","   .00 %",""
"2021-01-08","   .00 %","   .00 %","   .00 %","   .00 %","   .84 %","   .00 %","   .55 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2021-01-09","   .00 %","   .00 %","   .00 %","   .00 %","   .69 %","   .74 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2021-01-10","   .00 %","   .00 %","   .00 %","   .00 %","   .41 %","   .00 %","   .54 %","   .00 %","   .00 %","   .00 %","   .00 %","   .96 %","   .00 %",""
"2021-01-11","   .00 %","   .00 %","   .00 %","   .00 %","   .55 %","   .00 %","   .54 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2021-01-12","   .00 %","   .00 %","   .00 %"," 14.29 %","   .82 %","   .00 %","  1.08 %","   .00 %","  2.78 %","   .00 %","   .00 %","   .95 %","   .00 %",""
"2021-01-13","   .00 %","   .00 %","   .00 %","   .00 %","   .54 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2021-01-14","   .00 %","   .00 %","   .00 %","   .00 %","   .40 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %",""
"2021-01-15","   .00 %","   .00 %","   .00 %","   .00 %","   .54 %","   .00 %","   .53 %","  2.38 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2021-01-16","   .00 %","   .00 %","  8.33 %","   .00 %","   .27 %","   .00 %","   .53 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2021-01-17","","","   .00 %","   .00 %","   .53 %","   .73 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %",""
"2021-01-18","   .00 %","","   .00 %","","   .53 %","   .00 %","   .53 %","   .00 %","   .00 %","   .00 %","   .00 %","   .94 %","   .00 %",""
"2021-01-19","  5.88 %","   .00 %"," -7.69 %","   .00 %","   .13 %","   .00 %","   .52 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2021-01-20","   .00 %","","   .00 %","","   .26 %","   .72 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %",""
"2021-01-21","-11.11 %","   .00 %","   .00 %","   .00 %","   .39 %","   .00 %","  1.56 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2021-01-22","   .00 %","   .00 %","   .00 %","   .00 %","   .13 %","   .00 %","  1.03 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2021-01-23","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2021-01-24","","","   .00 %","   .00 %","   .26 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %",""
"2021-01-25","","","   .00 %","","   .26 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.87 %","   .00 %",""
"2021-01-26","","   .00 %","   .00 %","","   .13 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %",""
"2021-01-27","   .00 %","   .00 %","   .00 %","   .00 %","   .26 %","   .00 %","   .51 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2021-01-28","   .00 %"," -8.33 %","   .00 %","","   .26 %","   .00 %","  1.01 %","   .00 %","   .00 %","","","   .00 %","   .00 %",""
"2021-01-29","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2021-01-30","   .00 %","","   .00 %","","   .13 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %",""
"2021-01-31","","","","   .00 %","   .13 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %",""
"2021-02-01","   .00 %","","   .00 %","","   .26 %","   .72 %","   .50 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2021-02-02","   .00 %","   .00 %","","   .00 %","   .39 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %",""
"2021-02-03","","","   .00 %","","   .26 %","   .71 %","   .50 %","","","","","   .00 %","   .00 %",""
"2021-02-04","   .00 %","","   .00 %","","   .51 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %",""
"2021-02-05","   .00 %","   .00 %","   .00 %","","   .13 %","  1.42 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","",""
"2021-02-06","   .00 %","","   .00 %","   .00 %","   .25 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","",""
"2021-02-07","","","","","   .51 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","",""
"2021-02-08","","   .00 %","","   .00 %","   .00 %","   .70 %","   .00 %","  2.33 %","  2.70 %","   .00 %","   .00 %","   .00 %","",""
"2021-02-09","","   .00 %","   .00 %","","   .25 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","",""
"2021-02-10","   .00 %","   .00 %","   .00 %","","   .13 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2021-02-11","   .00 %","","   .00 %","","   .25 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %",""
"2021-02-12","","   .00 %","   .00 %","   .00 %","   .12 %","   .00 %","   .50 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %",""
"2021-02-13","   .00 %","","","","   .00 %","   .00 %","   .99 %","","   .00 %","","   .00 %","   .00 %","",""
"2021-02-14","","","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","",""
"2021-02-15","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","",""
"2021-02-16","   .00 %","   .00 %","   .00 %","","   .25 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","",""
"2021-02-17","   .00 %","","","","   .00 %","   .00 %","   .00 %","","  2.63 %","","   .00 %","   .00 %","",""
"2021-02-18","","","   .00 %","","   .00 %","   .00 %","   .49 %","","","","","   .00 %","",""
"2021-02-19","","","   .00 %","","   .12 %","   .69 %","   .00 %","","","","","   .00 %","",""
"2021-02-20","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %",""
"2021-02-21","","","   .00 %","","   .12 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","",""
"2021-02-22","   .00 %","   .00 %","   .00 %","   .00 %","   .12 %","   .00 %","   .00 %","  2.27 %","","","   .00 %","   .00 %","   .00 %",""
"2021-02-23","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .49 %","   .00 %","   .00 %","","   .00 %","   .00 %","",""
"2021-02-24","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","","","   .00 %","",""
"2021-02-25","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","",""
"2021-02-26","","   .00 %","","","   .12 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","",""
"2021-02-27","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  2.56 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2021-02-28","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","",""
"2021-03-01","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","",""
"2021-03-02","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","",""
"2021-03-03","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","",""
"2021-03-04","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","",""
"2021-03-05","","   .00 %","","","   .12 %","   .69 %","   .00 %","   .00 %","","","","   .00 %","",""
"2021-03-06","","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %",""
"2021-03-07","   .00 %","","","","   .12 %","   .00 %","   .00 %","   .00 %","","","","   .00 %","",""
"2021-03-08","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","","   .00 %","",""
"2021-03-09","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","","   .00 %","",""
"2021-03-10","","","","","   .25 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","",""
"2021-03-11","","   .00 %","","","   .00 %","   .68 %","   .00 %","   .00 %","","   .00 %","","   .00 %","",""
"2021-03-12","","   .00 %","","","   .12 %","   .68 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","",""
"2021-03-13","  6.25 %","   .00 %","","","   .12 %","   .00 %","   .00 %","   .00 %","   .00 %","","","","",""
"2021-03-14","","","","","   .12 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %",""
"2021-03-15","","","   .00 %","","   .12 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","",""
"2021-03-16","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","",""
"2021-03-17","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","",""
"2021-03-18","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %",""
"2021-03-19","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %",""
