"date","Ohio/Adams","Ohio/Allen","Ohio/Ashland","Ohio/Ashtabula","Ohio/Athens","Ohio/Auglaize","Ohio/Belmont","Ohio/Brown","Ohio/Butler","Ohio/Carroll","Ohio/Champaign","Ohio/Clark","Ohio/Clermont","Ohio/Clinton","Ohio/Columbiana","Ohio/Coshocton","Ohio/Crawford","Ohio/Cuyahoga","Ohio/Darke","Ohio/Defiance","Ohio/Delaware","Ohio/Erie","Ohio/Fairfield","Ohio/Fayette","Ohio/Franklin","Ohio/Fulton","Ohio/Gallia","Ohio/Geauga","Ohio/Greene","Ohio/Guernsey","Ohio/Hamilton","Ohio/Hancock","Ohio/Hardin","Ohio/Harrison","Ohio/Henry","Ohio/Highland","Ohio/Hocking","Ohio/Holmes","Ohio/Huron","Ohio/Jackson","Ohio/Jefferson","Ohio/Knox","Ohio/Lake","Ohio/Lawrence","Ohio/Licking","Ohio/Logan","Ohio/Lorain","Ohio/Lucas","Ohio/Madison","Ohio/Mahoning","Ohio/Marion","Ohio/Medina","Ohio/Meigs","Ohio/Mercer","Ohio/Miami","Ohio/Monroe","Ohio/Montgomery","Ohio/Morgan","Ohio/Morrow","Ohio/Muskingum","Ohio/Noble","Ohio/Ottawa","Ohio/Paulding","Ohio/Perry","Ohio/Pickaway","Ohio/Pike","Ohio/Portage","Ohio/Preble","Ohio/Putnam","Ohio/Richland","Ohio/Ross","Ohio/Sandusky","Ohio/Scioto","Ohio/Seneca","Ohio/Shelby","Ohio/Stark","Ohio/Summit","Ohio/Trumbull","Ohio/Tuscarawas","Ohio/Unassigned","Ohio/Union","Ohio/Van Wert","Ohio/Vinton","Ohio/Warren","Ohio/Washington","Ohio/Wayne","Ohio/Williams","Ohio/Wood","Ohio/Wyandot"
"2020-04-16","   .00 %"," 50.00 %","   .00 %"," 10.00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","-20.00 %"," 11.67 %","   .00 %","   .00 %"," 14.45 %","  4.72 %","   .00 %"," 10.00 %","   .00 %"," 20.00 %","   .00 %","  6.54 %","   .00 %","   .00 %"," 16.67 %"," 20.00 %","   .00 %"," 11.54 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %"," 13.05 %","  6.21 %","   .00 %","  6.50 %","   .00 %","  7.58 %","   .00 %","   .00 %","  8.39 %","   .00 %"," 10.86 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.44 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 14.86 %","  2.76 %"," 12.54 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 46.67 %"," 45.00 %"," 22.00 %","   .00 %"," 11.67 %","   .00 %"
"2020-04-17","   .00 %"," 40.00 %","   .00 %"," 16.67 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 13.67 %","   .00 %","   .00 %"," 16.40 %","  4.72 %","   .00 %"," 10.00 %","   .00 %"," 20.00 %","   .00 %","  9.70 %","   .00 %","   .00 %"," 16.67 %"," 20.00 %","   .00 %"," 12.23 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %"," 24.16 %","  6.21 %","   .00 %","  7.45 %","   .00 %","  7.58 %","   .00 %","   .00 %","  8.39 %","   .00 %"," 10.86 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.01 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 15.81 %","  4.01 %"," 13.97 %","   .00 %","-20.00 %","   .00 %","   .00 %",""," 51.67 %"," 45.00 %"," 22.00 %","   .00 %"," 15.67 %","   .00 %"
"2020-04-18","   .00 %"," 24.44 %","   .00 %"," 16.67 %","   .00 %"," 20.00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 17.30 %","   .00 %","   .00 %"," 17.20 %","  2.22 %","   .00 %"," 10.00 %","   .00 %"," 20.00 %","   .00 %"," 12.81 %","   .00 %","   .00 %"," 16.67 %"," 20.00 %","   .00 %","  7.53 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %"," 23.02 %","  8.35 %","   .00 %","  7.90 %","   .00 %","  4.72 %","   .00 %","   .00 %","  8.39 %","   .00 %","  2.86 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.35 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 14.90 %","  6.11 %"," 10.30 %","   .00 %","-20.00 %","   .00 %","   .00 %",""," 63.67 %"," 49.00 %"," 23.82 %","   .00 %"," 19.00 %","   .00 %"
"2020-04-19","   .00 %"," 24.44 %","   .00 %"," 21.67 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.64 %","   .00 %","   .00 %"," 10.08 %","   .00 %","   .00 %"," 10.00 %"," 20.00 %"," 20.00 %","   .00 %"," 10.30 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %"," 20.93 %","  5.83 %","   .00 %","  6.66 %","   .00 %","  2.22 %","   .00 %","   .00 %","  3.06 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.82 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.44 %","  7.11 %","  8.05 %","   .00 %","-20.00 %","   .00 %","   .00 %",""," 26.17 %"," 29.00 %"," 23.82 %","   .00 %"," 19.00 %","   .00 %"
"2020-04-20","   .00 %"," 24.44 %","   .00 %"," 15.67 %","   .00 %"," 20.00 %"," 13.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","  5.64 %","   .00 %","   .00 %","  7.20 %","  2.00 %","   .00 %","   .00 %"," 20.00 %"," 20.00 %","   .00 %"," 13.32 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","  6.60 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %"," 22.11 %","  3.43 %","   .00 %","  4.06 %","   .00 %","  2.00 %","   .00 %","   .00 %","   .95 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","  1.82 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.27 %","  9.97 %","  9.10 %","   .00 %","-20.00 %","   .00 %","   .00 %",""," 26.17 %","  9.00 %","  7.15 %","   .00 %"," 20.67 %","   .00 %"
"2020-04-21","   .00 %"," 16.26 %","   .00 %"," 15.67 %","   .00 %"," 30.00 %"," 17.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 30.00 %","   .00 %"," 10.25 %","   .00 %","   .00 %","  8.94 %","  2.00 %","   .00 %","   .00 %"," 30.00 %","   .00 %","   .00 %"," 14.47 %","   .00 %","   .00 %"," 25.00 %"," 10.00 %","   .00 %","  6.19 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 17.51 %","  5.25 %","   .00 %","  5.17 %","   .00 %","  2.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.96 %"," 11.97 %","  8.56 %","   .00 %","-20.00 %","   .00 %","   .00 %",""," 21.72 %","  4.00 %","  8.01 %","   .00 %"," 22.33 %","   .00 %"
"2020-04-22","   .00 %","  6.26 %","   .00 %","  9.00 %","   .00 %"," 30.00 %"," 17.33 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %"," 23.33 %","   .00 %","  8.25 %","   .00 %","   .00 %"," 10.77 %","  2.00 %","   .00 %","   .00 %"," 30.00 %","   .00 %","   .00 %"," 14.01 %","   .00 %","   .00 %"," 25.00 %"," 10.00 %","   .00 %","  8.58 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.39 %","  9.70 %","   .00 %","  4.96 %"," 40.00 %","  3.82 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","  5.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.01 %"," 12.15 %","  7.14 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 16.72 %","  4.00 %"," 10.51 %","   .00 %"," 18.33 %","   .00 %"
"2020-04-23","   .00 %","  5.15 %","   .00 %"," 12.33 %","   .00 %"," 10.00 %"," 17.33 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %"," 23.33 %","   .00 %","  4.62 %","   .00 %","   .00 %"," 10.11 %","  3.82 %","   .00 %","   .00 %"," 30.00 %","   .00 %","   .00 %"," 11.37 %","   .00 %","   .00 %"," 25.00 %"," 10.00 %","   .00 %","  9.47 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.54 %"," 12.55 %","   .00 %","  6.65 %"," 40.00 %","  5.48 %","   .00 %","   .00 %","   .91 %","   .00 %","  9.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","  5.67 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.53 %","  9.95 %","  6.76 %","   .00 %","   .00 %","   .00 %","   .00 %","","  4.72 %","  6.67 %","  8.69 %","   .00 %"," 11.41 %","   .00 %"
"2020-04-24","   .00 %","  6.58 %","   .00 %"," 10.19 %","   .00 %"," 10.00 %"," 17.33 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %"," 23.33 %","   .00 %","  7.12 %","   .00 %","   .00 %"," 11.66 %","  3.82 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %"," 10.76 %","   .00 %","   .00 %"," 25.00 %"," 10.00 %","   .00 %","  9.17 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","  2.29 %"," 12.35 %","   .00 %","  6.28 %"," 46.67 %","  5.48 %","   .00 %","   .00 %","  1.78 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","  5.67 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.33 %"," 10.83 %","  3.91 %","   .00 %","   .00 %","   .00 %","   .00 %","","  2.22 %","  6.67 %","  8.69 %","   .00 %"," 11.41 %","   .00 %"
"2020-04-25","   .00 %","  9.25 %","   .00 %"," 11.19 %","   .00 %"," 10.00 %","  4.00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","  7.12 %","   .00 %","   .00 %"," 10.90 %","  1.82 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","  7.45 %","   .00 %","   .00 %"," 11.11 %"," 10.00 %","   .00 %","  7.93 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","  1.11 %"," 12.70 %","   .00 %","  5.76 %"," 46.67 %","  3.48 %","   .00 %","   .00 %","  2.61 %","   .00 %","  1.78 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.67 %","   .00 %"," 21.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.50 %","  7.97 %","  2.86 %","   .00 %","   .00 %","   .00 %","   .00 %","","  2.22 %","  6.67 %","  7.58 %","   .00 %","  6.08 %","   .00 %"
"2020-04-26","   .00 %","  8.61 %","   .00 %"," 11.19 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %"," 20.00 %"," -6.67 %","   .00 %","  2.50 %","   .00 %","   .00 %","  7.63 %","  3.48 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.51 %","   .00 %","   .00 %"," 11.11 %","   .00 %","   .00 %","  7.59 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.88 %","   .00 %","  4.16 %"," 46.67 %","  3.48 %","   .00 %","   .00 %","  2.61 %","   .00 %","  1.78 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .67 %","   .00 %"," 21.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.10 %","  6.35 %","  2.73 %","   .00 %","   .00 %","   .00 %","   .00 %","","  2.00 %"," 11.67 %","  5.72 %","   .00 %","  5.66 %","   .00 %"
"2020-04-27","   .00 %","  8.61 %","   .00 %"," 13.19 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  4.72 %","   .00 %","   .00 %","  4.04 %","  3.48 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.32 %","   .00 %","   .00 %","  9.68 %","   .00 %","   .00 %","  4.51 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","-10.00 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","  5.00 %","   .00 %","  1.05 %","  7.11 %","   .00 %","  3.12 %","  6.67 %","  1.67 %","   .00 %","   .00 %","  2.61 %","   .00 %"," -3.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.29 %","   .00 %"," 21.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.68 %","  5.45 %","  5.23 %","   .00 %","   .00 %","   .00 %","   .00 %","","  2.00 %"," 11.67 %","  4.17 %","   .00 %","  6.84 %","   .00 %"
"2020-04-28","   .00 %","  6.38 %","   .00 %","  9.86 %","   .00 %","   .00 %","  3.33 %","   .00 %","  5.00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  5.72 %","   .00 %","   .00 %","  5.73 %","  1.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.17 %","   .00 %","   .00 %","  9.68 %","  6.67 %","   .00 %","  4.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","  5.00 %","   .00 %","  1.05 %","  3.75 %","   .00 %","  1.59 %","  6.67 %","  1.54 %","   .00 %","   .00 %","  1.70 %","   .00 %"," -7.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.00 %","   .00 %","  2.50 %","   .00 %"," 15.67 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","  3.83 %","  6.17 %","  4.28 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.00 %","  5.00 %","  5.08 %","   .00 %","  4.87 %","   .00 %"
"2020-04-29","   .00 %","  8.11 %","   .00 %"," 14.27 %","   .00 %","   .00 %","  3.33 %","   .00 %"," 13.00 %","   .00 %","   .00 %"," 20.00 %"," 10.00 %","   .00 %","  5.13 %","   .00 %","   .00 %","  3.99 %","  3.21 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","  8.20 %","   .00 %","   .00 %","  9.68 %","  6.67 %","   .00 %","  6.08 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","  3.05 %"," 17.21 %","   .00 %","  4.80 %","   .00 %","  2.97 %","   .00 %","   .00 %","  2.43 %","   .00 %","  2.78 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 45.14 %","   .00 %","  4.79 %"," 20.00 %","  9.00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","  2.83 %","  7.08 %","  5.59 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.00 %","  9.00 %","  5.95 %","   .00 %","  5.92 %","   .00 %"
"2020-04-30","   .00 %","  6.35 %","   .00 %","  9.27 %","   .00 %","   .00 %","  3.33 %","   .00 %"," 13.00 %","   .00 %","   .00 %"," 20.00 %"," 10.00 %","   .00 %","  5.13 %","   .00 %","   .00 %","  4.35 %","  3.21 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","  7.93 %","   .00 %","   .00 %"," -1.43 %","  6.67 %","   .00 %","  5.79 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %"," 10.33 %"," 17.39 %","   .00 %","  4.24 %","   .00 %","  2.97 %","   .00 %","   .00 %","  1.60 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 46.14 %","   .00 %","  5.30 %"," 10.00 %"," 10.67 %"," 20.00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","   .00 %","  8.47 %","  7.08 %","  6.26 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.00 %","  9.00 %","  7.06 %","   .00 %","  4.59 %","   .00 %"
"2020-05-01","   .00 %","  5.18 %","   .00 %","  9.27 %","   .00 %","   .00 %","  3.33 %","   .00 %"," 13.00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  5.13 %","   .00 %","   .00 %","  4.89 %","  1.54 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","  7.55 %","   .00 %","   .00 %"," -1.43 %","  6.67 %","   .00 %","  6.17 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %","  5.00 %","   .00 %"," 11.66 %"," 17.73 %","   .00 %","  4.74 %","   .00 %","  2.97 %","   .00 %","   .00 %","  1.60 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 47.10 %","   .00 %","  5.80 %"," 10.00 %"," 10.67 %"," 20.00 %","   .00 %"," 29.00 %","   .00 %","   .00 %","   .00 %","  8.87 %","  5.37 %","  5.39 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","  7.49 %","   .00 %","  6.34 %","   .00 %"
"2020-05-02","   .00 %","  5.18 %","   .00 %","  7.27 %","   .00 %","   .00 %","   .00 %","   .00 %"," 13.00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  3.77 %","   .00 %","   .00 %","  3.79 %","  1.54 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","  6.57 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","  6.97 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %","   .00 %","   .00 %"," 11.23 %"," 17.05 %","   .00 %","  5.05 %","   .00 %","  2.97 %","   .00 %","   .00 %","  1.60 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 47.10 %","   .00 %","  4.51 %"," 10.00 %"," 13.17 %"," 20.00 %","   .00 %"," 29.00 %","   .00 %","   .00 %","   .00 %","  8.67 %","  8.11 %","  2.89 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","  7.87 %","   .00 %","  5.16 %","   .00 %"
"2020-05-03","   .00 %","  4.07 %","   .00 %","  7.27 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  2.77 %","   .00 %","   .00 %","  1.95 %","  1.54 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","  5.07 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.77 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %","   .00 %","   .00 %"," 12.44 %"," 15.41 %","   .00 %","  4.68 %","   .00 %","  2.76 %","   .00 %","   .00 %","  1.60 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 39.10 %","   .00 %","  3.30 %"," 10.00 %","  9.17 %"," 20.00 %","   .00 %","  9.00 %","   .00 %","   .00 %","   .00 %","  8.48 %","  6.41 %","  2.89 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.33 %","  6.96 %","   .00 %","  4.05 %","   .00 %"
"2020-05-04","   .00 %","   .91 %","   .00 %","  1.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.70 %","   .00 %","   .00 %","  1.94 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.43 %","   .00 %","   .00 %","  4.62 %","   .00 %","   .00 %","  3.32 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %","   .00 %","   .00 %"," 11.59 %","  1.04 %","   .00 %","   .50 %","   .00 %","  1.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.95 %","   .00 %","  1.50 %","-10.00 %","  9.17 %"," 20.00 %","   .00 %"," 12.33 %","   .00 %","   .00 %","   .00 %","  6.82 %","  3.62 %","   .67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","  6.72 %","   .00 %","  3.87 %","   .00 %"
"2020-05-05","   .00 %","  1.74 %","   .00 %","  2.58 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.10 %","   .00 %","   .00 %","  2.73 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  3.58 %","   .00 %","   .00 %","  4.62 %","  5.00 %","   .00 %","  3.19 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %","  8.00 %","   .00 %","  5.39 %","  2.68 %","   .00 %","  2.91 %"," 25.00 %","  1.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .95 %","   .00 %","  1.46 %","   .00 %","  4.72 %","   .00 %"," 20.00 %","  7.33 %","   .00 %","   .00 %","   .00 %","  2.69 %","  6.37 %","  2.58 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.82 %","  4.76 %","  3.39 %","   .00 %","  6.37 %","   .00 %"
"2020-05-06","   .00 %","  4.14 %","   .00 %","  2.58 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.86 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.82 %","   .00 %","   .00 %","  2.66 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  5.52 %","   .00 %","   .00 %","  8.37 %","  5.00 %","   .00 %","  4.47 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","  8.00 %","   .00 %","  5.09 %","  5.04 %","   .00 %","  5.89 %"," 33.89 %","  1.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.36 %","   .00 %","  8.72 %","   .00 %"," 10.00 %","  3.33 %","   .00 %","   .00 %","   .00 %","  2.99 %","  7.59 %","  2.01 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.82 %","  6.10 %","  3.78 %","   .00 %","  3.37 %","   .00 %"
"2020-05-07","   .00 %","  4.14 %","   .00 %","  3.76 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.86 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.02 %","   .00 %","   .00 %","  3.43 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","  6.61 %","   .00 %","   .00 %","  8.37 %","  5.00 %","   .00 %","  3.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","  8.00 %","   .00 %","  4.95 %","  5.57 %","   .00 %","  7.19 %"," 33.89 %","  2.58 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .91 %","   .00 %","  2.36 %","   .00 %","  6.22 %","   .00 %"," 10.00 %","  3.33 %","   .00 %","   .00 %","   .00 %","  2.93 %","  5.18 %","  2.60 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.48 %","  7.35 %","  5.22 %","   .00 %","  4.85 %","   .00 %"
