"date","Tamil Nadu/Airport Quarantine","Tamil Nadu/Airport quarantine","Tamil Nadu/Ariyalur","Tamil Nadu/CHENNAI","Tamil Nadu/Chengalpattu","Tamil Nadu/Chennai","Tamil Nadu/Coimbatore","Tamil Nadu/Cuddalore","Tamil Nadu/Dharmapuri","Tamil Nadu/Dindigul","Tamil Nadu/Erode","Tamil Nadu/KARUR","Tamil Nadu/Kallakurichi","Tamil Nadu/Kancheepuram","Tamil Nadu/Kanyakumari","Tamil Nadu/Karur","Tamil Nadu/Krishnagiri","Tamil Nadu/MADURAI","Tamil Nadu/Madurai","Tamil Nadu/Nagapattinam","Tamil Nadu/Namakkal","Tamil Nadu/Nilgiris","Tamil Nadu/Other State","Tamil Nadu/Perambalur","Tamil Nadu/Pudukkottai","Tamil Nadu/Railway Quarantine","Tamil Nadu/Ramanathapuram","Tamil Nadu/Ranipet","Tamil Nadu/Salem","Tamil Nadu/Sivaganga","Tamil Nadu/TENKASI","Tamil Nadu/Tenkasi","Tamil Nadu/Thanjavur","Tamil Nadu/Theni","Tamil Nadu/Thiruvallur","Tamil Nadu/Thiruvarur","Tamil Nadu/Thoothukkudi","Tamil Nadu/Tiruchirappalli","Tamil Nadu/Tirunelveli","Tamil Nadu/Tirupathur","Tamil Nadu/Tiruppur","Tamil Nadu/Tiruvannamalai","Tamil Nadu/Vellore","Tamil Nadu/Viluppuram","Tamil Nadu/Virudhunagar","Tamil Nadu/chengalpattu","Tamil Nadu/chennai"
"2020-08-31","0","","0","","2","18","14","2","0","0","2","","0","8","1","0","0","","1","2","1","0","","0","4","","2","2","3","0","","1","2","0","6","1","1","1","1","0","0","6","8","1","1","",""
"2020-09-01","0","","0","","9","23","2","2","0","2","1","","3","2","2","1","0","","0","0","1","0","","0","4","","1","4","10","1","","1","1","4","7","2","1","0","2","0","1","3","4","1","1","",""
"2020-09-02","0","","0","","9","18","5","3","0","2","1","","3","5","9","0","2","","2","3","0","1","","0","1","","0","1","4","1","","0","0","2","4","2","1","2","3","2","3","3","2","3","1","",""
"2020-09-03","0","","0","","8","26","3","2","0","2","1","","2","2","2","2","1","","0","3","1","1","","0","1","","0","2","5","0","","1","2","2","8","3","0","0","2","1","3","2","0","2","2","",""
"2020-09-04","0","","0","","3","12","4","3","0","4","0","","2","4","1","1","0","","4","3","1","1","","0","1","","0","2","5","0","","2","0","0","6","2","1","0","2","1","2","3","1","5","3","",""
"2020-09-05","0","","0","","4","22","1","4","0","0","1","","1","1","5","0","0","","0","0","0","1","","0","3","","1","2","6","0","","0","1","1","1","2","0","1","3","1","2","0","0","0","0","",""
"2020-09-06","0","","1","","3","14","5","5","1","4","4","","1","3","2","0","0","","2","2","2","0","","0","2","","1","1","6","0","","1","1","0","8","1","0","0","2","1","4","2","3","2","1","",""
"2020-09-07","0","","3","","3","16","4","5","2","1","0","","0","4","2","0","1","","1","2","2","0","","1","5","","0","4","6","2","","1","2","1","6","4","0","1","0","1","2","4","2","0","1","",""
"2020-09-08","0","","1","","3","18","0","9","0","3","2","","0","5","0","1","2","","1","2","1","0","","0","2","","1","2","6","2","","2","0","2","4","1","1","1","2","0","0","2","6","3","2","",""
"2020-09-09","","","0","","4","14","6","2","0","3","0","","0","2","4","1","5","","1","1","1","0","","0","0","","1","0","3","1","","2","1","1","9","2","1","5","1","1","1","3","0","1","1","",""
"2020-09-10","0","","1","","2","11","2","6","0","0","2","","0","1","4","0","0","","0","7","1","0","","0","1","","1","2","7","0","","0","2","0","4","1","1","0","2","1","0","2","3","0","0","",""
"2020-09-11","0","","0","","2","21","3","2","3","2","0","","2","2","1","0","1","","2","1","0","2","","1","1","","1","2","6","0","","0","2","2","8","1","0","1","0","1","0","2","2","2","1","",""
"2020-09-12","0","","0","","4","17","6","4","0","1","2","","0","7","0","0","2","","0","1","2","1","","0","0","","0","1","8","0","","3","0","1","3","0","1","1","1","2","1","3","4","0","0","",""
"2020-09-13","0","","0","","6","17","4","4","1","1","3","","0","2","1","1","0","","4","0","0","0","","0","3","","0","2","10","0","","0","0","0","6","1","0","1","0","0","1","2","2","2","0","",""
"2020-09-14","0","","0","","6","16","4","5","0","0","3","","3","-1","1","1","0","","-3","2","1","0","","0","0","","1","0","3","0","","2","2","0","9","0","0","-2","-2","0","1","0","1","-2","2","",""
"2020-09-15","0","","0","","4","12","4","5","0","1","1","","0","0","2","0","1","","2","1","1","0","","0","1","","0","0","9","0","","3","2","3","5","0","0","1","0","3","1","3","2","0","1","",""
"2020-09-16","0","","0","","5","9","4","5","1","0","1","","0","0","0","0","0","","0","1","1","0","","0","0","","0","0","5","0","","1","3","2","8","0","0","2","1","2","0","5","0","1","0","",""
"2020-09-17","0","","0","","2","10","3","5","0","1","0","","0","3","1","2","2","","3","0","2","0","","0","0","","0","0","3","1","","1","3","1","9","0","0","0","0","0","3","0","2","2","0","",""
"2020-09-18","0","","0","","6","14","4","4","0","1","3","","0","0","4","0","1","","0","1","1","0","","0","0","","0","2","3","0","","1","2","1","5","1","0","3","1","0","2","2","2","1","2","",""
"2020-09-19","0","","1","","6","9","4","2","0","0","0","","1","1","0","1","0","","0","3","2","1","","0","0","","1","3","6","0","","0","2","3","4","0","0","2","2","2","1","3","4","2","0","",""
"2020-09-20","0","","0","","7","12","6","3","1","1","3","","0","2","0","0","0","","1","0","0","2","","0","2","","0","1","6","1","","2","2","0","5","0","1","0","-1","0","2","0","0","1","0","",""
"2020-09-21","0","","0","","6","16","6","0","0","0","2","","1","4","0","0","3","","1","0","3","0","","1","0","","0","1","1","0","","0","4","1","1","0","0","2","0","1","0","1","4","0","1","",""
"2020-09-22","0","","0","","3","17","4","3","0","1","5","","1","4","1","0","0","","1","0","1","1","","0","1","","0","0","11","2","","3","3","2","2","1","0","1","0","1","2","3","1","1","0","",""
"2020-09-23","0","","0","","2","6","4","5","0","1","0","","1","1","0","0","1","","0","1","1","2","","0","1","","3","1","9","-1","","1","6","2","7","0","0","0","1","1","4","2","0","1","0","",""
"2020-09-24","0","","0","","2","14","6","1","1","0","1","","0","1","1","1","1","","1","1","1","0","","0","0","","0","0","6","0","","1","2","1","2","1","0","0","1","2","9","3","4","1","1","",""
"2020-09-25","0","","0","","5","17","6","2","1","1","1","","1","2","0","0","3","","2","0","0","0","","0","2","","0","0","8","1","","1","2","0","2","1","0","0","0","0","4","3","7","0","0","",""
"2020-09-26","0","","1","","4","21","5","1","0","0","3","","0","1","0","0","1","","2","2","1","0","","0","4","","1","2","6","1","","1","6","3","4","0","1","1","0","1","4","3","4","1","0","",""
"2020-09-27","0","","0","","3","17","5","5","0","2","2","","0","2","1","2","3","","1","1","1","1","","0","3","","0","0","6","1","","1","2","1","2","1","0","2","2","1","8","1","1","1","1","",""
"2020-09-28","","","0","","3","13","6","1","0","2","0","","0","5","2","0","1","","1","1","4","1","","0","3","","0","1","2","0","","2","3","0","3","1","0","0","1","4","3","4","3","0","0","",""
"2020-09-29","0","","0","","6","16","1","2","0","0","4","","1","1","1","0","1","","2","0","1","0","","0","1","","0","0","9","1","","1","2","0","1","1","1","0","1","2","2","2","9","1","0","",""
"2020-09-30","0","","0","","3","15","11","4","2","0","1","","0","2","1","1","1","","0","1","1","0","","0","0","","0","0","5","0","","1","4","0","0","0","0","0","-1","1","6","3","4","0","1","",""
"2020-10-01","0","","0","","6","18","8","0","0","2","2","","1","1","1","0","1","","0","1","1","0","","0","0","","0","3","3","0","","1","2","0","5","1","0","3","0","4","0","0","2","0","0","",""
"2020-10-02","0","","1","","1","13","6","3","1","2","0","","0","4","1","1","0","","2","1","3","0","","0","2","","0","2","8","0","","1","3","0","2","0","0","3","0","0","2","3","2","0","0","",""
"2020-10-03","0","","-1","","3","21","5","6","2","1","0","","0","3","0","0","2","","0","0","0","0","","0","2","","0","0","7","0","","0","1","0","5","1","0","1","0","1","3","0","1","0","1","",""
"2020-10-04","0","","1","","7","12","7","1","1","0","2","","1","1","1","0","3","","2","1","0","3","","0","1","","1","0","3","0","","3","1","2","3","0","1","3","0","2","2","0","1","0","0","",""
"2020-10-05","0","","1","","3","19","7","0","0","2","2","","0","3","2","0","0","","1","0","2","0","","0","1","","0","2","1","0","","2","2","1","1","0","0","0","0","4","3","0","2","0","1","",""
"2020-10-06","","","0","","2","25","1","2","0","1","0","","0","7","0","0","0","","0","0","2","1","","0","0","","0","1","9","0","","0","1","2","6","0","0","1","1","1","3","1","3","1","0","",""
"2020-10-07","0","","1","","3","18","6","2","0","1","0","","0","4","1","0","3","","-1","2","4","0","","0","1","","0","1","6","1","","0","2","0","3","1","0","0","0","0","2","4","1","1","0","",""
"2020-10-08","0","","1","","5","15","3","3","2","1","1","","1","1","2","0","3","","2","0","2","0","","0","0","","0","2","2","0","","0","5","1","3","3","0","0","0","0","2","0","7","0","1","",""
"2020-10-09","0","","1","","6","22","4","1","3","2","0","","0","2","0","0","1","","1","0","0","0","","0","0","","3","3","3","0","","1","1","2","1","0","1","0","1","1","1","2","5","0","0","",""
"2020-10-10","0","","0","","5","23","4","2","0","0","3","","0","1","2","2","3","","1","1","0","1","","0","0","","0","1","3","0","","1","3","0","2","1","0","1","1","1","0","2","1","1","1","",""
"2020-10-11","0","","0","","2","19","4","2","4","0","2","","0","3","2","0","0","","1","2","1","0","","0","0","","0","1","2","1","","1","2","1","7","3","0","0","0","1","0","1","3","0","0","",""
"2020-10-12","1","","0","","7","13","6","3","2","1","1","","0","2","2","0","0","","0","2","1","0","","0","0","","1","0","2","0","","0","2","0","7","0","0","0","2","1","1","1","4","0","0","",""
"2020-10-13","0","","0","","4","13","5","3","0","1","2","","0","2","0","0","3","","1","0","0","1","","0","0","","0","0","3","0","","0","2","1","2","0","1","0","0","4","4","2","2","1","0","",""
"2020-10-14","","","1","","4","11","5","2","0","3","0","","0","2","1","0","2","","3","1","0","1","","0","0","","0","1","2","0","","0","2","0","3","2","0","1","1","0","1","0","3","0","0","",""
"2020-10-15","","","1","","2","21","4","1","0","0","2","","1","3","0","0","0","","0","2","0","1","","0","0","","0","0","1","0","","1","1","0","2","1","0","1","0","0","1","2","1","0","0","",""
"2020-10-16","0","","0","","4","18","1","2","3","0","5","","0","1","0","0","2","","0","2","0","0","","0","0","","0","0","3","0","","1","2","0","1","0","1","3","0","2","2","1","4","0","2","",""
"2020-10-17","","","0","","5","13","6","1","2","0","2","","1","2","0","0","2","","2","1","2","1","","0","0","","0","0","3","1","","1","0","1","1","1","0","0","0","0","0","2","4","0","0","",""
"2020-10-18","","","0","","7","16","5","0","1","3","0","","0","2","0","0","1","","1","2","0","1","","0","1","","1","0","5","0","","0","1","1","1","1","0","0","0","0","1","1","4","0","0","",""
"2020-10-19","0","","0","","4","19","1","2","0","0","0","","1","1","0","0","4","","4","2","1","1","","0","0","","0","0","1","0","","0","1","0","3","1","0","0","0","0","1","2","1","2","0","",""
"2020-10-20","0","","0","","5","7","2","1","2","0","0","","0","4","2","0","2","","1","2","0","0","","0","0","","2","0","1","0","","0","0","0","4","1","0","1","1","1","5","1","1","0","1","",""
"2020-10-21","","","0","","4","10","1","0","0","1","2","","0","3","0","0","1","","2","1","0","0","","0","0","","0","2","2","0","","0","1","1","2","0","0","1","1","0","0","0","3","0","1","",""
"2020-10-22","0","","0","","5","13","1","0","-1","0","1","","0","1","0","0","2","","1","1","0","1","","0","0","","0","0","5","1","","0","2","1","2","0","0","3","0","0","3","2","0","1","0","",""
"2020-10-23","","","0","","1","11","2","1","0","1","1","","0","3","0","0","1","","0","1","0","0","","0","1","","0","0","1","0","","0","0","0","2","1","1","0","1","0","2","1","1","0","0","",""
"2020-10-24","","","0","","5","3","4","0","0","1","1","","0","4","1","0","3","","1","2","0","0","","1","0","","0","0","2","0","","0","1","0","1","0","2","-1","0","0","1","0","2","1","0","",""
"2020-10-25","0","","0","","3","9","3","1","2","0","1","","0","0","0","0","0","","0","1","2","0","","0","0","","0","0","2","0","","1","0","0","0","1","0","0","0","1","2","0","2","0","0","",""
"2020-10-26","","","0","","8","7","1","1","-1","0","0","","0","0","2","0","2","","1","1","0","1","","0","1","","1","1","0","0","","1","0","0","1","0","0","1","0","0","1","0","1","0","1","",""
"2020-10-27","","","0","","2","8","2","1","-1","0","1","","1","0","0","0","2","","2","0","0","0","","0","0","","1","0","3","1","","0","0","0","-1","0","0","0","0","0","5","0","0","0","0","",""
"2020-10-28","","","1","","2","9","7","1","0","0","0","","0","1","0","1","0","","0","0","1","0","","0","0","","0","1","2","0","","0","0","0","2","0","1","0","0","1","2","1","1","1","0","",""
"2020-10-29","","","0","","2","10","6","0","0","0","1","","0","2","0","0","0","","0","2","0","0","","0","0","","1","0","2","0","","0","1","1","0","4","0","0","0","0","2","0","1","0","0","",""
"2020-10-30","","","0","","1","13","3","1","0","1","0","","0","1","2","0","0","","1","2","0","1","","0","0","","0","0","2","0","","0","3","1","2","2","0","0","0","0","2","0","0","0","0","",""
"2020-10-31","","","0","","2","12","1","0","0","0","3","","0","1","0","0","0","","1","0","0","1","","0","0","","0","0","0","0","","0","0","0","4","2","0","1","0","0","3","0","0","0","0","",""
"2020-11-01","","","0","","1","11","0","1","0","0","0","","1","5","0","1","0","","0","2","1","0","","0","0","","0","0","0","0","","2","1","0","0","0","0","1","0","0","0","0","2","1","0","",""
"2020-11-02","","","0","","8","7","5","0","0","0","1","","0","6","1","0","0","","1","0","0","0","","0","0","","0","0","2","0","","0","0","0","-2","0","0","0","0","0","0","0","1","0","1","",""
"2020-11-03","","","0","","1","8","2","1","1","0","2","","1","2","1","0","0","","0","1","1","-1","","0","0","","0","0","4","0","","0","0","0","3","1","0","0","0","0","0","1","1","0","1","",""
"2020-11-04","","","0","","1","5","4","0","0","0","3","","0","4","0","0","0","","2","2","0","0","","0","0","","0","0","1","0","","0","0","0","3","0","0","0","0","0","1","1","2","1","0","",""
"2020-11-05","","","0","","3","11","1","0","0","0","1","","0","2","0","0","0","","1","0","0","1","","0","2","","0","0","1","0","","0","0","0","1","1","1","0","0","0","0","1","1","0","0","",""
"2020-11-06","","","0","","0","13","2","0","0","2","2","","0","0","1","0","1","","0","0","0","0","","0","1","","0","0","1","0","","0","0","0","1","0","1","0","0","0","0","1","1","0","0","",""
"2020-11-07","","","0","","5","5","1","0","1","0","0","","0","2","0","0","0","","1","1","0","0","","0","0","","0","0","1","0","","0","0","0","2","0","1","1","0","0","1","0","2","1","0","",""
"2020-11-08","","","0","","0","5","4","0","0","1","1","","0","1","0","0","0","","0","0","0","0","","0","1","","0","0","1","0","","0","0","0","4","0","0","0","0","0","0","0","2","0","0","",""
"2020-11-09","","","0","","0","10","0","0","0","0","-1","","0","1","1","0","0","","0","1","1","0","","0","0","","0","0","1","0","","0","0","0","1","0","0","0","1","0","1","0","0","1","0","",""
"2020-11-10","","","0","","1","8","1","1","0","0","1","","0","1","0","1","1","","0","0","1","0","","0","0","","0","0","0","0","","0","2","0","1","0","0","0","1","1","2","3","0","-1","0","",""
"2020-11-11","","","0","","0","13","5","1","0","0","0","","0","0","1","0","1","","0","0","0","0","","0","1","","0","0","1","0","","0","0","0","0","1","0","1","0","0","0","0","2","0","1","",""
"2020-11-12","","","0","","1","6","1","-1","0","1","0","","1","5","0","0","0","","2","1","1","0","","0","0","","0","0","1","0","","0","1","0","1","0","1","0","-1","0","1","1","1","0","1","",""
"2020-11-13","","","1","","0","5","1","1","0","0","0","","0","0","0","0","0","","0","0","0","1","","0","0","","0","0","0","0","","0","1","0","3","0","1","0","0","0","0","0","0","0","0","",""
"2020-11-14","","","0","","0","4","1","0","0","0","1","","0","0","0","0","2","","1","0","0","0","","0","0","","0","0","0","0","","0","0","0","0","0","0","0","1","0","0","0","1","0","1","",""
"2020-11-15","","","0","","0","3","1","1","0","0","1","","0","1","0","0","0","","2","0","0","0","","0","0","","0","0","0","0","","0","0","0","3","0","0","0","-1","0","0","0","1","0","0","",""
"2020-11-16","0","","0","","1","7","1","0","0","0","0","","0","1","1","1","0","","3","0","0","0","","0","0","","0","0","0","0","","0","0","1","1","0","0","0","0","0","0","0","0","0","0","",""
"2020-11-17","","","0","","0","11","5","0","0","1","0","","0","0","0","0","0","","0","0","1","-1","","0","0","","0","0","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"2020-11-18","0","","0","","2","5","1","0","0","1","0","","0","2","0","0","0","","0","0","0","0","","0","0","","0","1","0","0","","0","0","0","1","0","0","0","0","0","2","2","1","0","0","",""
"2020-11-19","0","","0","","3","4","0","0","0","1","1","","0","1","0","0","1","","2","0","0","0","","0","0","","0","0","2","0","","0","0","0","2","0","0","0","0","0","1","0","1","0","0","",""
"2020-11-20","0","","0","","2","10","2","0","0","1","0","","0","1","0","0","0","","2","0","0","0","","0","0","","0","0","1","0","","0","0","0","-2","0","0","0","0","0","1","0","0","0","0","",""
"2020-11-21","0","","0","","2","6","2","0","0","0","1","","0","0","1","0","0","","0","0","0","0","","0","0","","1","0","0","0","","0","1","0","0","0","0","0","0","0","2","0","2","0","0","",""
"2020-11-22","","","0","","0","8","2","0","0","0","1","","0","0","0","0","0","","0","0","1","0","","0","0","","0","0","0","0","","0","0","1","2","0","0","1","0","1","1","0","1","0","0","",""
"2020-11-23","0","","0","","1","6","0","0","0","0","0","","0","2","0","0","0","","1","0","0","0","","0","0","","0","0","1","0","","0","1","1","2","1","0","0","0","0","0","0","1","0","0","",""
"2020-11-24","0","","0","","2","7","2","0","0","0","0","","0","0","0","0","0","","0","0","1","0","","","0","","0","0","0","0","","0","0","0","1","0","0","1","0","0","0","1","2","0","0","",""
"2020-11-25","0","","0","","1","4","2","0","0","0","0","","0","3","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","","0","1","0","0","0","0","0","0","2","0","1","1","0","1","",""
"2020-11-26","0","","0","","2","4","2","0","0","0","0","","0","1","0","0","0","","1","1","0","1","","0","0","","0","1","2","0","","0","0","0","0","0","0","-1","0","0","0","1","-1","0","0","",""
"2020-11-27","","","0","","1","1","2","0","0","1","0","","0","0","0","0","0","","0","0","0","0","","0","0","","0","0","1","0","","0","1","0","1","0","0","0","1","0","1","1","1","0","0","",""
"2020-11-28","","","0","","0","5","4","0","0","0","0","","0","0","0","0","0","","0","0","0","0","","0","0","","0","0","1","0","","0","0","1","0","1","1","0","0","0","0","0","0","0","0","",""
"2020-11-29","","","0","","1","4","1","0","0","0","0","","0","0","1","0","0","","1","0","0","0","","0","0","","0","0","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"2020-11-30","","","0","","0","3","1","0","0","0","0","","0","0","0","0","0","","0","0","0","1","","0","0","","0","0","0","0","","0","0","0","3","0","0","0","0","0","0","0","0","0","1","",""
"2020-12-01","0","","0","","2","4","0","0","0","0","0","","1","0","0","0","0","","1","0","0","0","","0","0","","0","0","2","0","","0","0","0","0","0","0","0","0","0","1","0","0","-1","0","",""
"2020-12-26","0","","0","","3","4","2","0","0","0","0","","0","0","0","0","0","","0","0","0","0","","0","0","","0","0","1","0","","0","0","0","1","0","0","0","0","0","0","0","0","0","0","",""
"2020-12-27","","","0","","1","5","0","0","0","0","0","","0","0","1","1","0","","0","0","0","0","","0","0","","0","0","0","0","","0","1","0","1","0","0","0","0","0","0","0","0","0","0","",""
"2020-12-28","0","","0","","2","3","1","0","0","0","0","","0","1","0","0","0","","1","0","0","0","","","0","","0","0","0","0","","0","0","0","3","0","0","0","0","0","0","0","0","0","0","",""
"2020-12-29","","","0","","0","1","2","1","0","0","1","","0","0","0","0","0","","1","0","1","0","","0","0","","0","0","0","0","","0","2","0","0","0","0","3","0","0","0","0","0","0","0","",""
"2020-12-30","0","","0","","0","8","6","1","0","0","1","","0","0","0","0","0","","1","0","1","1","","0","0","","0","0","0","0","","0","2","1","1","0","0","3","0","1","1","1","0","0","0","",""
"2020-12-31","0","","0","","0","4","1","0","0","0","0","","0","0","0","0","0","","1","1","0","0","","","0","","0","0","2","0","","0","1","0","1","0","0","0","0","0","1","0","0","0","1","",""
"2021-01-01","0","","0","","1","6","1","0","0","0","0","","0","0","0","0","0","","0","0","0","0","","0","0","","1","0","2","0","","0","1","0","0","0","0","0","0","0","0","1","0","0","0","",""
"2021-01-02","","","0","","0","4","0","0","0","0","0","","0","0","0","0","0","","0","3","0","0","","0","0","","1","0","1","0","","0","0","0","0","0","0","0","0","0","2","0","0","0","0","",""
"2021-01-03","","","0","","0","5","1","0","1","0","0","","0","0","0","0","0","","0","0","0","0","","0","0","","0","1","0","0","","0","0","0","1","0","0","0","0","0","0","1","0","0","0","",""
"2021-01-04","","","0","","2","2","1","0","0","0","1","","0","0","0","0","1","","0","0","0","0","","0","0","","0","0","1","0","","0","1","0","0","0","0","0","1","0","0","0","0","0","0","",""
"2021-01-05","","","0","","1","5","1","0","0","0","0","","0","0","0","0","0","","2","0","1","0","","0","0","","0","0","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"2021-01-06","","","1","","2","5","1","0","0","0","0","","0","0","1","0","0","","0","0","0","0","","0","0","","0","1","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"2021-01-07","0","","0","","1","3","1","0","0","0","0","","0","0","0","0","0","","0","0","0","1","","","0","","0","2","0","0","","0","0","0","0","0","0","2","0","0","1","0","1","0","0","",""
"2021-01-08","0","","0","","0","4","1","0","0","1","1","","0","0","0","0","0","","0","0","0","0","","","0","","0","0","0","0","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","",""
"2021-01-09","","","0","","0","2","0","0","0","0","0","","0","1","0","0","0","","0","0","0","0","","0","0","","0","1","0","0","","0","1","0","0","0","0","0","0","0","0","0","2","0","0","",""
"2021-01-10","0","","0","","0","1","1","0","0","0","0","","0","0","0","0","0","","0","0","0","0","","","0","","2","0","0","0","","0","2","0","1","0","0","0","0","0","0","0","0","0","0","",""
"2021-01-11","0","","0","","0","3","0","0","0","0","0","","0","0","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","","0","1","0","1","0","0","0","0","0","0","0","0","0","1","",""
"2021-01-12","0","","0","","0","5","0","1","0","0","0","","0","1","0","0","0","","0","0","0","0","","","0","","1","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"2021-01-13","0","","0","","2","1","1","0","0","0","1","","0","0","0","0","0","","0","0","0","0","","","0","","0","0","0","0","","0","0","0","0","0","0","1","0","0","0","0","0","0","0","",""
"2021-01-14","0","","0","","0","3","0","0","0","0","0","","0","0","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","1","0","0","",""
"2021-01-15","0","","0","","2","2","0","0","0","0","0","","0","0","0","0","0","","0","0","0","0","","0","0","","0","0","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"2021-01-16","0","","0","","2","3","0","0","0","0","0","","0","1","0","0","0","","0","0","0","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"2021-01-17","","","0","","1","3","0","0","0","0","0","","0","0","0","0","0","","0","0","0","0","","","0","","0","0","0","0","","0","0","0","2","0","0","0","0","0","0","0","0","0","1","",""
"2021-01-18","","","0","","0","4","1","0","0","0","0","","0","0","0","0","0","","0","0","0","0","","","1","","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","2","0","0","",""
"2021-01-19","0","","0","","0","3","1","0","0","0","1","","0","1","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","","0","0","0","2","0","0","0","0","0","0","0","0","1","0","",""
"2021-01-20","0","","0","","2","4","0","0","0","0","0","","0","0","0","0","0","","1","1","0","0","","0","0","","0","0","0","0","","0","0","0","1","0","0","0","0","0","0","0","0","0","0","",""
"2021-01-21","","","0","","2","4","1","0","0","0","0","","0","0","0","0","0","","0","0","0","0","","","0","","0","0","0","0","","0","1","0","0","0","0","0","0","0","0","0","0","1","0","",""
"2021-01-22","0","","0","","1","4","1","0","0","0","0","","0","0","0","0","0","","0","0","0","0","","","0","","0","1","0","0","","0","0","0","0","0","0","0","0","0","0","0","1","0","0","",""
"2021-01-23","","","0","","0","1","0","0","0","0","0","","0","0","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","",""
"2021-01-24","0","","0","","1","0","2","0","0","0","0","","0","1","0","0","0","","1","0","0","0","","0","0","","0","0","0","0","","0","0","0","1","0","0","0","0","0","1","0","0","0","0","",""
"2021-01-25","0","","0","","0","1","1","1","0","0","0","","0","0","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","","0","0","0","1","0","0","0","0","0","0","0","0","0","0","",""
"2021-01-26","","","0","","1","2","1","0","0","0","0","","0","0","0","0","0","","0","0","0","0","","","0","","0","0","0","0","","0","0","0","0","0","0","1","0","0","0","0","0","0","0","",""
"2021-01-27","0","","0","","1","4","0","0","0","0","2","","0","0","0","0","0","","0","0","0","0","","","0","","0","0","0","0","","0","0","0","1","0","0","0","0","0","0","0","0","0","0","",""
"2021-01-28","0","","0","","0","4","0","0","0","0","0","","0","0","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","","0","1","0","1","0","0","0","0","0","0","0","0","0","0","",""
"2021-01-29","0","","0","","1","1","1","0","0","0","0","","0","0","0","0","0","","0","0","0","0","","0","0","","0","0","1","0","","0","1","0","0","0","0","0","0","0","0","0","1","0","0","",""
"2021-01-30","","","0","","2","1","0","0","0","0","0","","0","0","0","0","0","","0","0","1","0","","0","0","","0","0","0","0","","0","0","0","0","0","0","0","0","1","0","0","0","0","0","",""
"2021-01-31","","","0","","0","4","0","0","0","1","0","","0","0","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","","0","1","0","0","0","0","0","0","0","0","0","0","0","0","",""
"2021-02-01","","","0","","0","7","0","0","0","0","0","","0","0","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"2021-02-02","0","","0","","0","1","0","0","0","0","0","","0","0","1","0","0","","0","0","0","0","","0","0","","0","0","0","1","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"2021-02-03","","","0","","2","1","0","0","0","0","0","","0","0","0","0","0","","1","1","0","0","","0","0","","0","0","0","-1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"2021-02-04","0","","0","","0","0","1","1","0","0","0","","0","1","1","0","0","","0","0","0","0","","0","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","","0","",""
"2021-02-05","0","","0","","0","2","1","0","0","0","0","","0","0","0","0","0","","0","0","0","0","","","0","","0","0","0","0","","0","1","0","0","0","0","0","0","0","0","0","0","0","0","",""
"2021-02-06","0","","0","","0","1","0","1","0","0","0","","0","0","0","0","0","","1","0","0","0","","0","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"2021-02-07","0","","0","","0","0","1","0","0","0","0","","0","0","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"2021-02-08","0","","0","","0","2","0","0","0","0","0","","0","0","0","0","0","","0","0","0","0","","0","0","","0","1","0","0","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","",""
"2021-02-09","0","","0","","1","2","0","0","0","0","0","","0","0","0","0","0","","0","0","0","0","","","0","","0","0","0","0","","0","0","0","1","0","0","0","0","0","0","0","0","0","0","",""
"2021-02-10","","","0","","1","0","1","0","0","0","0","","0","0","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","","0","0","1","0","0","0","1","0","0","1","0","0","0","0","",""
"2021-02-11","0","","0","","0","2","1","0","0","0","0","","0","1","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","1","1","0","0","",""
