"date","Australia","Brazil","China","France","India","Indonesia","Iran","Italy","Korea, South","Mexico","New Zealand","Russia","Spain","Sweden","Turkey","US","United Kingdom"
"2020-07-02","0","1252","0","0","379","53","148","30","0","615","0","147","4","41","17","678","89"
"2020-07-03","0","1290","0","0","442","49","154","15","1","553","0","176","17","9","19","694","136"
"2020-07-04","0","1091","0","0","613","53","148","21","0","468","0","167","0","0","20","242","67"
"2020-07-05","2","602","0","-1","425","82","163","7","1","262","0","134","0","0","19","271","22"
"2020-07-06","0","620","0","4","466","70","160","8","1","407","0","135","3","13","16","338","16"
"2020-07-07","0","1254","0","2","483","68","200","30","0","755","0","198","4","14","19","1195","155"
"2020-07-08","0","1223","0","1","487","50","153","15","2","691","0","172","4","35","22","820","126"
"2020-07-09","0","1220","0","3","475","58","221","12","1","653","0","176","5","18","18","990","85"
"2020-07-10","1","1214","0","2","519","52","142","12","0","618","0","174","2","26","23","802","48"
"2020-07-11","1","1071","0","3","550","66","188","7","1","488","0","188","0","0","21","685","148"
"2020-07-12","0","631","0","0","501","71","194","9","0","252","0","130","0","0","19","428","11"
"2020-07-13","0","733","0","3","553","50","203","13","0","432","0","104","3","10","19","361","21"
"2020-07-14","3","1300","1","2","582","54","179","17","0","695","0","175","3","9","20","900","138"
"2020-07-15","2","1233","2","2","605","87","199","13","2","518","0","156","4","27","17","941","85"
"2020-07-16","3","1322","0","1","688","76","198","20","2","583","0","167","3","21","21","951","66"
"2020-07-17","2","1163","0","0","671","84","183","11","1","664","0","186","4","26","18","908","114"
"2020-07-18","4","921","0","3","543","59","188","14","1","523","0","122","0","0","17","853","40"
"2020-07-19","1","716","0","0","681","127","209","3","1","282","0","95","0","0","16","415","27"
"2020-07-20","3","632","0","2","585","96","217","13","0","278","0","85","2","20","17","379","12"
"2020-07-21","2","1367","0","1","650","81","229","15","1","789","0","153","2","7","18","1082","110"
"2020-07-22","5","1284","4","0","1129","139","219","9","0","705","0","165","2","21","19","1195","79"
"2020-07-23","6","1311","1","1","740","117","221","10","1","638","0","147","3","9","18","1114","53"
"2020-07-24","6","1156","1","1","757","89","215","5","0","681","0","153","3","21","17","1242","123"
"2020-07-25","10","1211","2","0","702","49","195","5","0","656","0","146","0","0","16","914","61"
"2020-07-26","6","555","0","0","711","67","216","5","1","285","0","77","0","0","17","475","14"
"2020-07-27","6","614","4","2","637","57","212","5","1","326","0","85","2","3","17","1077","7"
"2020-07-28","9","921","1","1","17","63","235","11","0","777","0","149","2","2","15","1298","119"
"2020-07-29","13","1595","1","1","1530","74","196","6","0","443","0","167","5","28","14","1403","83"
"2020-07-30","7","1129","1","0","763","83","226","3","1","587","0","128","2","9","15","1342","38"
"2020-07-31","5","1212","2","0","793","73","197","9","0","625","0","161","2","4","17","1259","120"
"2020-08-01","7","1088","6","0","853","62","216","5","0","663","0","95","0","0","19","1133","74"
"2020-08-02","13","541","2","0","771","43","208","8","0","263","0","70","0","0","18","413","8"
"2020-08-03","11","561","3","1","803","66","215","12","0","241","0","79","27","1","19","542","9"
"2020-08-04","15","1154","4","1","857","86","212","5","1","764","0","144","26","3","18","1399","89"
"2020-08-05","8","1437","1","3","904","64","185","10","0","763","0","138","1","13","19","1449","65"
"2020-08-06","11","1237","3","0","886","69","174","6","1","746","0","114","1","6","14","1854","49"
"2020-08-07","12","1079","1","1","933","72","156","3","1","693","0","119","3","-3","15","1243","98"
"2020-08-08","17","905","0","1","861","65","132","13","1","649","0","129","0","0","16","1076","55"
"2020-08-09","18","572","5","0","1007","65","163","2","0","279","0","76","0","0","15","515","8"
"2020-08-10","18","703","3","1","871","42","189","4","0","666","0","70","73","3","14","525","-48"
"2020-08-11","21","1274","4","1","834","59","184","6","0","841","0","130","5","4","15","1064","0"
"2020-08-12","9","1175","4","1","942","79","188","10","0","673","0","128","-2","4","18","1507","180"
"2020-08-13","14","1262","3","1","1007","65","174","6","0","581","0","122","26","2","21","1076","0"
"2020-08-14","4","27","1","2","996","53","169","3","0","552","0","114","12","7","22","1342","0"
"2020-08-15","17","1742","2","0","944","50","161","158","0","574","0","118","0","0","21","1029","0"
"2020-08-16","25","620","0","0","941","79","147","4","0","203","0","68","0","0","19","571","0"
"2020-08-17","17","684","0","1","876","57","165","4","1","244","0","54","29","4","22","445","-5337"
"2020-08-18","12","1352","2","1","1091","70","168","5","0","662","0","129","24","3","20","1324","12"
"2020-08-19","13","1212","1","1","978","69","153","7","1","634","0","115","127","12","23","1356","17"
"2020-08-20","9","1204","3","0","983","72","139","6","2","571","0","107","16","3","19","1078","6"
"2020-08-21","13","1054","0","1","945","82","112","9","0","460","0","90","25","5","22","1108","2"
"2020-08-22","17","892","2","1","912","94","126","3","0","582","0","120","0","0","22","990","18"
"2020-08-23","15","494","0","0","836","86","141","7","0","213","0","73","0","0","19","449","6"
"2020-08-24","8","565","0","1","848","79","133","4","1","301","0","65","34","3","18","450","4"
"2020-08-25","24","1271","1","0","967","99","125","4","2","574","0","118","52","1","24","1234","16"
"2020-08-26","23","1085","1","0","1115","86","119","13","1","552","0","114","47","3","20","1222","17"
"2020-08-27","11","984","2","3","1057","120","117","5","3","465","0","120","25","3","26","1116","12"
"2020-08-28","17","855","3","1","1021","105","112","9","5","482","0","108","15","1","36","976","9"
"2020-08-29","11","758","3","0","948","92","110","1","2","635","0","111","0","0","39","961","12"
"2020-08-30","41","566","1","0","971","82","103","4","1","321","0","68","0","0","42","305","1"
"2020-08-31","5","553","1","4","819","74","109","6","0","241","0","83","83","-13","44","531","3"
"2020-09-01","6","1215","1","3","1045","88","101","8","2","762","0","122","58","5","47","1067","3"
"2020-09-02","15","1184","3","5","1043","111","125","6","3","526","0","115","42","7","45","1056","10"
"2020-09-03","59","834","1","0","1096","134","129","10","2","474","0","114","40","12","49","1070","14"
"2020-09-04","11","888","0","1","1089","82","118","11","2","467","2","119","184","3","53","965","10"
"2020-09-05","5","701","0","1","1065","108","110","16","1","442","0","109","0","0","56","783","12"
"2020-09-06","9","447","2","2","1016","85","139","7","2","223","0","61","0","0","53","403","2"
"2020-09-07","8","310","2","0","1133","105","117","12","5","207","0","50","98","2","57","267","3"
"2020-09-08","11","504","1","0","1115","100","132","10","3","619","0","121","78","1","52","445","32"
"2020-09-09","7","1075","0","5","1172","106","127","14","2","450","0","141","34","4","55","1206","8"
"2020-09-10","9","983","0","1","1209","120","129","10","4","566","0","127","71","1","58","907","14"
"2020-09-11","6","874","0","3","1201","88","115","10","5","484","0","102","48","3","56","1213","6"
"2020-09-12","7","814","1","1","1114","106","116","6","3","388","0","117","0","0","48","714","9"
"2020-09-13","6","415","0","1","0","73","128","7","5","179","0","91","0","0","57","378","5"
"2020-09-14","0","381","1","0","1136","118","156","14","4","195","0","56","101","0","63","418","9"
"2020-09-15","8","1113","1","1","2344","124","140","9","0","505","1","150","156","5","67","1426","27"
"2020-09-16","8","987","0","3","0","135","179","12","5","278","0","130","239","9","63","848","20"
"2020-09-17","5","829","0","0","1132","122","176","13","5","193","0","143","162","4","66","870","21"
"2020-09-18","7","858","1","0","1174","114","144","10","1","559","0","132","90","1","62","937","27"
"2020-09-19","5","739","0","0","1247","112","166","24","5","408","0","142","0","0","68","689","27"
"2020-09-20","2","363","0","0","1133","105","183","15","2","221","0","79","0","0","61","250","18"
"2020-09-21","3","377","0","0","1130","124","177","17","3","190","0","71","168","0","68","356","11"
"2020-09-22","5","833","0","2","1053","160","178","14","0","512","0","155","241","5","65","921","37"
"2020-09-23","2","0","1","21","1085","140","184","20","5","544","0","145","130","6","72","1098","37"
"2020-09-24","8","1703","0","-4","1129","128","175","23","2","433","0","147","84","2","74","914","40"
