"date","West Bengal/Alipurduar","West Bengal/Bankura","West Bengal/Birbhum","West Bengal/Cooch Behar","West Bengal/Dakshin Dinajpur","West Bengal/Darjeeling","West Bengal/Hooghly","West Bengal/Howrah","West Bengal/Jalpaiguri","West Bengal/Jhargram","West Bengal/Kalimpong","West Bengal/Kolkata","West Bengal/Malda","West Bengal/Murshidabad","West Bengal/Nadia","West Bengal/North 24 Parganas","West Bengal/Other State","West Bengal/Paschim Bardhaman","West Bengal/Paschim Medinipur","West Bengal/Purba Bardhaman","West Bengal/Purba Medinipur","West Bengal/Purulia","West Bengal/South 24 Parganas","West Bengal/Uttar Dinajpur","West Bengal/other State"
"2020-08-08","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","-62.50 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %"," 35.71 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %",""
"2020-08-09","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %"," ##.## %"," ##.## %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","","-21.05 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2020-08-10","   .00 %","   .00 %","   .00 %","   .00 %","","","-75.00 %","-33.33 %","","   .00 %","   .00 %","-33.33 %","   .00 %","   .00 %","   .00 %","-20.00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 50.00 %","   .00 %",""
"2020-08-11","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %"," 25.00 %","   .00 %","   .00 %","   .00 %"," 28.57 %","   .00 %"," ##.## %","","-25.00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %",""
"2020-08-12","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","-66.67 %","-40.00 %","   .00 %","   .00 %","   .00 %","  5.56 %","   .00 %","","   .00 %"," 44.44 %","","   .00 %","","   .00 %"," ##.## %","   .00 %","-33.33 %","   .00 %",""
"2020-08-13","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %"," ##.## %","-66.67 %","","   .00 %","-15.79 %","   .00 %","   .00 %","-33.33 %"," -7.69 %","","-50.00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %",""
"2020-08-14","","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %","-33.33 %","-33.33 %","   .00 %","   .00 %","   .00 %"," 31.25 %","   .00 %","   .00 %",""," 33.33 %","","   .00 %","   .00 %","   .00 %","-33.33 %","   .00 %","   .00 %","",""
"2020-08-15","   .00 %","   .00 %","   .00 %","","   .00 %","-50.00 %","   .00 %","-50.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," -6.25 %","","   .00 %","","   .00 %"," 50.00 %","   .00 %"," ##.## %","   .00 %",""
"2020-08-16","   .00 %","   .00 %","   .00 %","   .00 %",""," ##.## %","-50.00 %"," ##.## %"," ##.## %","   .00 %","   .00 %","-38.10 %","   .00 %","","","-33.33 %","","","   .00 %","   .00 %","   .00 %","   .00 %","-20.00 %","",""
"2020-08-17","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","-60.00 %"," ##.## %","-77.78 %","","   .00 %","   .00 %"," 76.92 %","","   .00 %","   .00 %","-60.00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","-50.00 %","   .00 %",""
"2020-08-18","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","-50.00 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %","-26.09 %","   .00 %","   .00 %","-50.00 %"," ##.## %","","   .00 %","-66.67 %","","   .00 %","   .00 %"," 50.00 %","   .00 %",""
"2020-08-19","   .00 %","   .00 %","","   .00 %","   .00 %"," ##.## %","-50.00 %","-11.11 %","   .00 %","   .00 %","   .00 %","-35.29 %","   .00 %"," 50.00 %",""," 45.45 %","",""," ##.## %","   .00 %","","   .00 %"," 33.33 %","   .00 %",""
"2020-08-20","   .00 %","   .00 %","   .00 %",""," ##.## %","-50.00 %","   .00 %","-62.50 %","   .00 %","   .00 %","   .00 %","   .00 %","","-66.67 %","   .00 %","-12.50 %","","   .00 %","","   .00 %","   .00 %","   .00 %"," ##.## %","   .00 %",""
"2020-08-21","   .00 %","   .00 %","   .00 %","   .00 %","","","-50.00 %","-33.33 %","","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %"," ##.## %","-28.57 %","","","   .00 %","   .00 %","-40.00 %","   .00 %","   .00 %","   .00 %",""
"2020-08-22","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"," ##.## %"," ##.## %","   .00 %","   .00 %","   .00 %","-45.45 %","","   .00 %","-50.00 %","-10.00 %","","   .00 %","   .00 %","","-66.67 %","   .00 %","-62.50 %","   .00 %",""
"2020-08-23","   .00 %","   .00 %","","   .00 %","   .00 %",""," 20.00 %","-16.67 %","   .00 %","   .00 %","   .00 %","-33.33 %","   .00 %","   .00 %","   .00 %"," ##.## %","","   .00 %"," 50.00 %","   .00 %"," ##.## %","   .00 %","   .00 %"," ##.## %",""
"2020-08-24","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","-33.33 %"," 80.00 %","   .00 %","   .00 %",""," 62.50 %","-66.67 %","   .00 %","","-33.33 %","","   .00 %","-33.33 %","   .00 %","-50.00 %","   .00 %"," ##.## %","",""
"2020-08-25","   .00 %","   .00 %","   .00 %","",""," ##.## %","-75.00 %","-77.78 %"," ##.## %","   .00 %","   .00 %"," 23.08 %"," ##.## %","","   .00 %"," 50.00 %","","","-50.00 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %",""
"2020-08-26","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %"," ##.## %"," ##.## %"," ##.## %","","   .00 %","   .00 %"," 18.75 %","","   .00 %","   .00 %","-44.44 %","","   .00 %"," ##.## %","","-50.00 %","   .00 %","   .00 %","",""
"2020-08-27","","   .00 %","   .00 %","   .00 %","   .00 %","-50.00 %"," ##.## %","-28.57 %","   .00 %","   .00 %","   .00 %","-15.79 %","   .00 %","   .00 %"," ##.## %","   .00 %","","   .00 %","-50.00 %","   .00 %"," ##.## %","   .00 %","-66.67 %","   .00 %",""
"2020-08-28","   .00 %"," 50.00 %","   .00 %","","   .00 %"," 50.00 %","-71.43 %","-20.00 %"," ##.## %","   .00 %","   .00 %","-31.25 %"," ##.## %"," ##.## %","   .00 %"," 40.00 %","","   .00 %","   .00 %","   .00 %"," 50.00 %","   .00 %"," 50.00 %","   .00 %",""
"2020-08-29","   .00 %","   .00 %","","   .00 %","","-33.33 %"," 50.00 %"," 75.00 %","-50.00 %","   .00 %","   .00 %","  9.09 %"," 50.00 %","-50.00 %","-50.00 %","-42.86 %","","","   .00 %","   .00 %","","   .00 %"," ##.## %","   .00 %",""
"2020-08-30",""," 66.67 %","   .00 %","-50.00 %","   .00 %","-50.00 %","-33.33 %","-57.14 %","","   .00 %","   .00 %"," 58.33 %","","   .00 %","","-12.50 %","","   .00 %","   .00 %","","   .00 %","","-66.67 %","   .00 %",""
"2020-08-31","   .00 %","-80.00 %","   .00 %","","",""," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","-47.37 %","   .00 %","   .00 %","   .00 %"," 85.71 %","","-66.67 %","","   .00 %","-25.00 %","   .00 %"," ##.## %","   .00 %",""
"2020-09-01"," ##.## %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","-25.00 %"," 66.67 %","","   .00 %","   .00 %"," 10.00 %","   .00 %"," ##.## %",""," -7.69 %",""," ##.## %","   .00 %","","-33.33 %","   .00 %","-22.22 %","   .00 %",""
"2020-09-02"," ##.## %","-66.67 %","   .00 %","","","   .00 %","-33.33 %"," ##.## %","   .00 %","   .00 %","   .00 %"," 54.55 %","   .00 %","   .00 %","   .00 %","-50.00 %","","-50.00 %","   .00 %","   .00 %"," 50.00 %","   .00 %","-28.57 %","",""
"2020-09-03","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 50.00 %","-45.45 %","   .00 %","   .00 %","   .00 %","-11.76 %","   .00 %","-50.00 %"," ##.## %"," ##.## %","","   .00 %","-50.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2020-09-04","   .00 %","","","   .00 %","   .00 %"," ##.## %","-33.33 %","-16.67 %","","   .00 %","   .00 %"," 13.33 %","   .00 %"," ##.## %","-50.00 %"," 16.67 %",""," ##.## %"," ##.## %","   .00 %","","","   .00 %","   .00 %",""
"2020-09-05","","   .00 %","   .00 %","   .00 %","   .00 %","","-50.00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","  5.88 %","   .00 %","-50.00 %","","   .00 %","",""," 20.00 %","   .00 %","   .00 %","   .00 %","-40.00 %","",""
"2020-09-06","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 66.67 %","   .00 %","   .00 %","   .00 %","-55.56 %","   .00 %","","   .00 %","-28.57 %","","   .00 %","-83.33 %","   .00 %","   .00 %","   .00 %"," 66.67 %","   .00 %",""
"2020-09-07"," ##.## %"," ##.## %","   .00 %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %",""
