"date","Odisha/Angul","Odisha/Balangir","Odisha/Balasore","Odisha/Bargarh","Odisha/Bhadrak","Odisha/Boudh","Odisha/Cuttack","Odisha/Deogarh","Odisha/Dhenkanal","Odisha/Gajapati","Odisha/Ganjam","Odisha/Jagatsinghpur","Odisha/Jajpur","Odisha/Jharsuguda","Odisha/Kalahandi","Odisha/Kandhamal","Odisha/Kendrapara","Odisha/Kendujhar","Odisha/Khordha","Odisha/Koraput","Odisha/Malkangiri","Odisha/Mayurbhanj","Odisha/Nabarangapur","Odisha/Nayagarh","Odisha/Nuapada","Odisha/Others","Odisha/Puri","Odisha/Rayagada","Odisha/Sambalpur","Odisha/State","Odisha/State Pool","Odisha/Subarnapur","Odisha/Sundargarh"
"2020-06-06","","","1","","","","1","","","","3","","","","","","","","5","","","","","","","","","","","","","",""
"2020-06-07","","","1","","","","1","","","","4","","","","","","","","5","","","","","","","","","","","","","",""
"2020-06-08","","","1","","","","1","","","","4","","","","","","","","5","","","","","","","","","","","","","",""
"2020-06-09","","","1","","","","1","","","","4","","","","","","","","5","","","","","","","","","","","","","",""
"2020-06-10","","","1","","","","1","","","","4","","","","","","","","5","","","","","","","","","","","","","",""
"2020-06-11","","","1","","","","1","","","","4","","","","","","","","6","","","","","","","","","","","","","",""
"2020-06-12","","","1","","","","1","","","","5","","","","","","","","6","","","","","","","","","","","","","",""
"2020-06-13","","","1","","","","1","","","","5","","","","","","","","6","","","","","","","","","","","","","",""
"2020-06-14","","","1","","","","1","","","","6","","","","","","","","6","","","","","","","","","","","","","",""
"2020-06-15","","","1","","","","1","","","","6","","","","","","","","6","","","","","","","","","","","","","",""
"2020-06-16","","","1","","","","1","","","","6","","","","","","","","6","","","","","","","","","","","","","",""
"2020-06-17","","","1","","","","1","","","","6","","","","","","","","6","","","","","","","","","","","","","",""
"2020-06-18","","","1","","","","1","","","","6","","","","","","","","6","","","","","","","","","","","","","",""
"2020-06-19","","","1","","","","1","","","","6","","","","","","","","6","","","","","","","","","","","","","",""
"2020-06-20","","","","","","","1","","","","6","","","","","","","","6","","","","","","","","1","","","","","",""
"2020-06-21","","","1","1","","","1","","","","7","","","","","","","","6","","","","1","","","","2","","","","","",""
"2020-06-22","","","1","1","","","1","","","","8","","","","","","","","6","","","1","","","","","2","","","","","",""
"2020-06-23","","","1","1","","","4","","","","8","","","","","","","","6","","","1","","","","","2","","","","","",""
"2020-06-24","","","1","1","","","4","","","","8","","","","","","","","6","","","1","","","","","2","","","","","",""
"2020-06-25","","","1","1","","","4","","","","8","","","","","","","","6","","","1","1","","","","2","","","","","",""
"2020-06-26","","","1","1","","","4","","","","8","","","","","","","","6","","","1","1","","","","2","","","","","",""
"2020-06-27","","","1","1","","","4","","","","9","","","","","","","","6","","","1","1","","","","2","","","","","",""
"2020-06-28","","","1","1","","","5","","","","10","","","","","","","","7","","","1","","","","","2","","","","","",""
"2020-06-29","","","1","1","","","5","","","","12","","","","","","","","7","","","1","1","","","","","","","","","",""
"2020-06-30","","","1","1","","","5","","","","14","","","","","","","","7","","","1","1","","","","2","","","","","",""
"2020-07-01","","","1","1","","","5","","","","15","","","","","","","","7","","","1","","","","","2","","","","","",""
"2020-07-02","1","","1","1","","","5","","","","16","","","","","","","","7","","","1","","","","","2","","","","","",""
"2020-07-03","","","1","1","","","5","","","","18","","","","","","","","7","","","1","1","","","","2","","","","","",""
"2020-07-04","1","","1","1","","","6","","","","21","","","","","","","","9","","","1","1","","","","2","","","","","",""
"2020-07-05","1","","2","1","","","6","","","1","21","","","","","","","","9","","","1","1","","","","2","","","","","","1"
"2020-07-06","1","","2","1","","","6","","","1","22","","1","","","","","","9","","","1","1","","","","2","","","","","","1"
"2020-07-07","1","","2","1","","","8","","","1","25","","1","","","","","","9","","","2","1","","","","2","","","","","","1"
"2020-07-08","1","","2","1","","","8","","","1","28","","1","","","","1","","11","","","2","1","","","","2","1","","","","","1"
"2020-07-09","1","","2","1","2","","8","","","1","31","","1","","","","1","1","11","","","2","1","","","","2","","","","","","1"
"2020-07-10","1","","2","1","3","","8","","","1","35","","1","","","","1","1","11","","","2","1","","","","2","1","","","","","2"
"2020-07-11","1","","2","1","3","","9","","","1","37","","1","","","","2","1","12","","","2","","","","","3","","","","","","2"
"2020-07-12","1","","2","1","3","","9","","","1","40","","1","","","","2","1","14","","","2","1","","","","3","1","","","","","2"
"2020-07-13","1","","2","1","3","","10","","","1","45","","1","","","","2","1","15","","","2","1","","","","3","1","","","","","2"
"2020-07-14","1","","2","1","3","","11","","","1","46","","1","","","","2","1","17","","","2","1","","","","3","1","","","","","3"
"2020-07-15","1","","2","1","3","","11","","","1","49","","1","","","","2","1","19","","","2","","","","","3","1","","","","","3"
"2020-07-16","1","","2","1","3","","11","","","1","51","","1","","","","2","1","19","","","2","1","","","","3","1","","","","","3"
"2020-07-17","2","","2","1","4","","11","","","2","53","","2","","","","2","1","19","","","2","1","","","","3","1","","","","","3"
"2020-07-18","2","","2","1","4","","11","","","3","55","","2","","","","2","1","19","","","2","1","","","","3","1","","","","","3"
"2020-07-19","2","","2","1","4","","11","","","3","59","1","2","","","","2","1","20","","","2","1","","","","3","1","","","","","4"
"2020-07-20","2","","2","1","4","","11","","","4","63","1","2","","","","2","1","20","","","2","1","1","","","3","1","","","","","4"
"2020-07-21","2","","2","1","4","","12","","","5","63","2","2","","","","3","1","21","","","2","1","1","","","4","2","","","","","5"
"2020-07-22","2","","2","1","4","","12","","","6","67","2","2","","","1","3","1","21","","","2","1","1","","","4","2","","","","","5"
"2020-07-23","2","","2","1","4","","12","","","6","72","2","2","","","1","3","1","22","","","2","1","1","","","4","2","","","","","5"
"2020-07-24","2","","2","1","5","","12","","","7","75","2","2","","","1","3","1","23","","","2","1","2","","","4","3","","","","","5"
"2020-07-25","2","","4","1","5","","12","","","8","78","2","2","1","","1","3","1","23","","","2","1","2","","","4","4","","","","","7"
"2020-07-26","2","","4","1","5","","12","","","9","85","2","2","1","","1","3","1","25","","","2","1","2","","","4","4","","","","","8"
"2020-07-27","2","","4","1","5","","13","","","9","88","2","2","1","","1","3","1","26","","1","2","1","2","","","4","4","","","","","9"
"2020-07-28","2","","5","1","5","","14","","","9","91","2","2","1","","1","3","1","27","","1","2","1","2","","","4","6","","","","","9"
"2020-07-29","2","","6","1","6","","14","","","9","92","2","2","1","","2","3","1","27","","2","2","1","2","","","5","6","","","","","9"
"2020-07-30","2","","6","1","6","","14","","","9","96","2","2","1","","2","3","1","29","","2","2","1","3","","","5","7","1","","","","10"
"2020-07-31","2","","6","1","6","","14","","","10","100","2","2","1","","2","3","2","30","","2","2","1","4","","","5","7","1","","","","11"
"2020-08-01","2","","6","1","6","","14","","","11","105","2","2","1","","2","3","2","33","","2","2","1","5","","","5","7","1","","","","12"
"2020-08-02","2","","6","1","6","","14","","","12","109","2","3","1","1","2","3","2","36","","2","2","1","5","","","5","7","1","","","","13"
"2020-08-03","2","","6","1","6","","14","","","14","113","2","3","1","2","2","3","2","37","","3","2","1","5","","","5","10","1","","","","13"
"2020-08-04","2","","6","1","6","","14","","","14","119","2","4","1","2","2","3","2","38","","4","2","1","5","","","6","10","1","","","","13"
"2020-08-05","2","","6","1","6","","15","","","15","124","2","4","1","2","2","3","3","39","","5","2","1","5","","","6","10","1","","","","14"
"2020-08-06","2","","6","1","7","","15","","","15","128","2","4","1","2","3","3","4","39","","5","2","2","6","","","6","10","1","","","","16"
"2020-08-07","2","","6","1","8","","15","","1","16","131","2","4","1","2","3","4","4","39","","5","3","2","6","","","6","10","2","","","","19"
"2020-08-08","2","","8","2","8","","15","","1","17","133","2","4","1","2","5","4","6","42","","5","4","2","6","","","6","10","2","","","","20"
"2020-08-09","2","","9","3","8","","15","","1","17","139","2","4","1","2","5","4","6","44","2","5","4","2","7","","","7","10","2","","","","20"
"2020-08-10","2","","10","3","8","","15","","1","17","145","2","4","1","2","5","4","6","47","2","5","4","2","10","","","7","11","2","","","","22"
"2020-08-11","2","","11","3","8","","15","","1","17","148","2","4","1","2","5","4","6","51","2","5","4","3","10","","","8","12","2","","","","23"
"2020-08-12","3","","12","3","8","","15","","1","17","152","2","4","1","2","5","4","6","52","2","5","4","3","10","","","8","14","2","","","","23"
"2020-08-13","3","","12","3","8","","17","","1","17","155","2","4","1","2","6","4","6","52","2","5","6","3","10","","","8","14","2","","","","24"
"2020-08-14","3","","12","3","8","","18","","1","17","159","2","4","1","2","6","4","6","52","2","5","6","3","10","","","11","14","3","","","","25"
"2020-08-15","3","","12","3","8","","20","","1","17","160","2","4","1","2","6","4","7","52","2","5","6","3","11","","","11","14","7","","","","25"
"2020-08-16","3","1","12","3","9","","21","","1","17","162","2","5","1","2","7","4","7","54","2","5","6","3","11","","","11","14","7","","","1","25"
"2020-08-17","3","1","12","4","9","","22","","1","17","163","2","5","1","2","7","4","7","58","2","5","6","3","11","","","12","15","7","","","1","26"
"2020-08-18","3","1","13","4","9","","22","","1","17","166","2","5","1","2","7","4","7","59","2","6","6","3","11","","","12","17","8","","","1","26"
"2020-08-19","3","1","13","5","10","","22","","1","17","170","2","5","1","2","7","4","7","61","2","6","6","3","11","","","12","17","8","","","1","28"
"2020-08-20","3","1","13","5","10","","23","","2","17","174","2","5","1","2","7","4","7","62","2","6","6","3","11","","","13","17","8","","","1","28"
"2020-08-21","4","1","13","5","10","","23","","2","17","178","2","5","1","2","7","4","7","64","3","6","6","3","12","","","13","17","8","","","2","28"
"2020-08-22","4","2","13","5","10","","26","","2","17","179","2","5","1","2","7","4","7","64","3","7","6","3","12","","","13","18","8","","","2","30"
"2020-08-23","4","3","13","5","10","","28","","2","18","182","2","5","1","2","7","4","7","64","3","7","6","3","13","","","13","20","8","","","2","30"
"2020-08-24","4","3","13","5","10","","29","","2","18","187","2","5","1","2","7","4","7","64","3","7","6","3","14","","","13","21","8","","","2","32"
"2020-08-25","4","4","14","5","10","","30","","2","19","189","2","5","1","2","7","4","7","65","3","7","6","3","14","","","13","21","8","","","2","34"
"2020-08-26","4","4","14","5","10","","32","","2","19","191","2","5","1","2","7","4","8","66","3","7","6","3","14","","","14","21","11","","","2","37"
"2020-08-27","4","4","14","7","11","","32","","2","19","191","2","5","1","2","7","4","8","67","3","7","6","3","14","","","14","21","14","","","2","37"
"2020-08-28","4","5","14","8","12","","32","","2","19","193","2","5","1","2","7","4","8","69","3","7","6","3","14","","","14","22","14","","","2","37"
"2020-08-29","4","5","16","9","12","","34","","2","19","193","4","6","1","2","7","4","8","71","3","9","6","3","14","","","15","22","14","","","2","38"
"2020-08-30","4","5","16","9","12","","35","","2","19","197","4","7","1","2","7","4","8","72","3","10","6","4","14","","","16","23","14","","","2","39"
"2020-08-31","4","5","16","9","12","","35","","2","19","198","4","7","1","2","10","4","8","75","3","10","6","4","15","","","16","24","14","","","2","40"
"2020-09-01","4","5","16","9","12","","36","","2","19","199","5","7","1","2","11","4","8","77","3","10","8","4","15","","","18","25","14","","","2","40"
"2020-09-02","4","5","17","9","13","","36","","2","19","202","6","7","1","2","11","4","8","79","3","10","8","4","15","","","19","26","15","","","2","40"
"2020-09-03","4","5","18","9","13","","38","","2","19","205","6","7","1","2","12","4","8","80","3","10","8","4","15","","","19","26","15","","","2","40"
"2020-09-04","4","7","18","9","13","","40","","2","19","207","6","7","1","2","12","4","8","82","3","10","8","4","15","","","19","27","15","","","2","40"
"2020-09-05","4","8","18","9","13","","41","","2","19","208","6","7","1","2","12","4","8","84","3","11","8","4","15","","","19","27","15","","","2","41"
"2020-09-06","4","8","18","9","13","","41","","2","19","212","6","7","1","2","12","4","8","85","4","11","8","4","15","","","19","28","15","","","2","42"
"2020-09-07","4","8","19","9","13","","42","","2","19","215","6","7","1","3","12","4","8","86","5","11","8","4","16","","","19","29","15","","","2","42"
"2020-09-08","4","8","19","9","13","","43","","2","19","217","6","7","1","3","13","4","8","87","5","11","10","4","16","","","22","31","15","","","3","42"
"2020-09-09","4","9","19","9","13","","43","","2","19","221","6","7","1","3","14","4","9","90","5","11","10","4","16","","","23","31","15","","","3","42"
"2020-09-10","4","9","19","9","14","","45","","2","19","222","6","7","1","3","14","4","9","92","6","11","10","4","17","","","25","32","15","","","3","42"
"2020-09-11","4","9","19","9","14","","46","","2","19","222","6","7","1","4","14","4","9","97","7","11","12","4","17","","","28","32","16","","","3","42"
"2020-09-12","4","10","19","9","14","","49","","2","19","222","6","8","1","4","15","4","10","99","7","11","12","4","18","","","28","33","16","","","3","42"
"2020-09-13","4","10","20","9","14","","51","","2","19","223","6","8","1","5","15","4","10","102","7","11","13","4","18","","","28","33","16","","","4","42"
"2020-09-14","4","12","20","9","14","","55","","2","19","223","6","8","1","5","16","4","10","104","7","11","14","4","19","","","28","33","16","","","4","42"
"2020-09-15","4","12","20","9","14","1","58","","2","19","223","6","8","1","5","17","4","10","104","7","11","14","4","19","","","28","34","17","","","5","42"
"2020-09-16","4","12","20","9","14","1","58","","2","19","223","6","8","1","6","17","4","10","106","7","11","15","4","19","","","31","34","20","","","5","43"
"2020-09-17","4","12","21","9","14","1","59","","2","21","223","6","8","1","6","17","4","10","110","7","11","15","4","19","","","35","34","20","","","6","43"
"2020-09-18","4","13","21","10","14","1","60","","2","22","223","6","8","1","6","18","6","10","113","7","11","16","4","19","","","37","34","20","","","6","43"
"2020-09-19","4","14","21","12","15","1","61","","2","23","223","6","8","1","6","18","6","10","113","7","11","16","4","19","","","38","35","21","","","6","43"
"2020-09-20","4","15","21","12","15","1","63","","2","23","224","6","8","1","7","18","6","10","114","7","11","17","4","19","","","40","35","22","","","6","43"
"2020-09-21","4","15","22","12","15","1","63","","2","23","224","7","8","1","7","19","6","12","115","7","11","18","5","20","","","40","35","22","","","6","43"
"2020-09-22","4","17","24","12","16","1","63","","2","23","226","7","8","1","7","19","6","12","116","7","13","18","5","20","","","41","35","22","","","6","43"
"2020-09-23","4","17","25","12","16","1","64","","3","23","226","7","8","1","7","20","6","12","120","7","14","20","5","21","1","","43","35","22","","","6","43"
"2020-09-24","4","18","25","12","16","1","64","","3","23","226","7","8","1","7","20","8","12","125","7","14","21","5","22","1","","47","36","22","","","7","43"
"2020-09-25","5","19","25","12","16","1","65","","3","23","226","7","8","1","7","21","9","12","129","7","14","23","5","22","1","","50","37","22","","","7","43"
"2020-09-26","5","20","26","12","16","1","66","","3","23","226","8","9","1","7","21","9","12","133","10","14","24","5","22","1","","53","37","22","","","7","43"
"2020-09-27","5","21","26","12","16","1","69","","4","24","226","8","11","1","7","21","11","12","136","10","14","24","5","22","1","","53","37","22","","","8","43"
"2020-09-28","5","22","29","12","16","1","70","","5","24","227","8","11","1","8","22","11","12","138","10","14","26","6","22","1","","55","37","22","","","8","43"
"2020-09-29","5","23","32","12","16","1","73","","5","24","227","8","11","2","8","22","11","12","141","10","14","26","7","22","1","","57","37","22","","","8","44"
"2020-09-30","5","23","33","12","17","1","74","","5","24","228","8","11","2","9","23","11","12","144","10","14","26","7","25","1","","59","37","22","","","8","44"
"2020-10-01","6","24","33","12","18","1","76","","6","24","228","9","11","2","10","23","12","12","148","10","14","26","7","27","1","","60","38","22","","","8","44"
"2020-10-02","6","24","35","13","18","1","78","","6","24","228","10","11","2","11","23","12","12","154","10","14","26","7","30","1","","60","38","22","","","8","44"
"2020-10-03","6","24","38","13","19","1","78","","9","24","229","12","12","2","11","23","12","12","156","10","14","27","7","31","1","","62","38","22","","","8","44"
"2020-10-04","6","24","38","13","19","2","81","","10","24","229","13","12","2","11","23","14","13","159","11","15","27","7","31","1","","62","38","23","","","8","44"
"2020-10-05","7","24","40","13","19","4","84","","10","24","229","13","12","2","11","23","14","14","161","11","15","27","8","31","1","","65","39","23","","","8","45"
"2020-10-06","8","24","44","13","19","5","86","","10","24","229","13","12","2","11","23","14","14","164","11","15","28","9","32","1","","66","39","23","","","9","45"
"2020-10-07","8","24","48","13","19","6","86","1","10","24","229","13","13","2","11","24","14","14","165","12","15","29","9","34","1","","68","39","24","","","9","47"
"2020-10-08","8","24","52","13","19","6","86","1","10","24","229","13","13","3","13","24","14","14","169","12","15","31","9","36","1","","68","39","24","","","9","48"
"2020-10-09","8","24","55","14","19","6","86","1","10","24","229","13","13","3","14","25","14","14","173","12","16","33","9","37","1","","70","39","24","","","10","48"
"2020-10-10","8","25","56","14","19","6","88","1","10","24","230","14","14","3","14","25","15","14","178","12","16","34","9","37","1","","70","39","24","","","10","49"
"2020-10-11","8","25","60","14","19","6","88","1","12","25","230","14","14","3","15","25","16","14","183","13","16","34","9","37","1","","71","39","24","","","10","49"
"2020-10-12","8","25","63","14","19","6","92","1","12","25","230","15","16","3","15","25","16","14","186","13","16","35","10","37","1","","72","39","24","","","10","51"
"2020-10-13","8","26","64","14","19","6","92","1","12","25","230","16","16","4","15","25","17","14","189","13","16","39","10","37","1","","74","39","25","","","10","53"
"2020-10-14","8","26","65","14","19","7","95","1","12","25","231","16","17","4","16","26","18","14","190","13","16","40","10","37","1","","75","40","25","","","10","54"
"2020-10-15","8","26","66","14","19","8","98","1","12","25","233","16","18","4","17","26","18","14","194","13","16","40","10","38","1","","75","40","25","","","10","57"
"2020-10-16","8","26","67","15","20","9","103","1","12","25","235","17","19","5","18","26","19","14","200","13","16","40","12","39","1","","76","40","27","","","10","61"
"2020-10-17","9","26","68","15","20","9","105","1","12","25","235","18","19","5","18","27","19","15","205","13","16","41","12","40","1","","77","40","28","","","10","62"
"2020-10-18","9","27","68","15","20","9","107","1","13","25","235","20","19","5","18","28","19","15","209","13","16","42","12","40","1","","78","40","29","","","10","62"
"2020-10-19","9","29","68","16","20","10","110","1","13","25","235","21","19","7","18","28","19","15","212","13","16","43","12","40","2","","78","40","29","","","12","62"
"2020-10-20","9","29","68","16","21","10","111","1","13","25","235","21","19","8","21","28","20","15","215","13","16","47","12","40","4","","78","40","29","","","12","62"
"2020-10-21","10","30","69","16","21","10","111","1","13","25","235","21","19","8","21","28","20","15","217","13","16","51","12","40","5","","81","40","29","","","12","62"
"2020-10-22","10","30","69","16","21","10","111","1","13","25","235","21","19","8","21","28","20","15","217","13","16","51","12","40","5","","81","40","29","","","12","62"
"2020-10-23","19","30","69","16","22","10","113","1","18","28","235","21","21","8","21","28","20","15","224","13","17","59","13","40","5","","84","40","29","","","16","64"
"2020-10-24","19","30","69","16","22","10","113","1","18","28","235","21","21","8","21","28","20","15","224","13","17","59","13","40","5","","84","40","29","","","16","64"
"2020-10-25","22","30","73","19","23","11","113","1","20","31","236","21","21","10","21","30","20","16","230","13","18","63","13","40","5","","87","40","31","","","16","70"
"2020-10-26","22","30","73","20","23","11","113","1","20","31","237","21","21","10","21","30","20","18","233","13","18","65","13","40","7","","87","40","32","","","16","72"
"2020-10-27","22","30","73","20","23","11","113","1","20","","237","21","21","12","21","30","20","20","237","13","19","65","13","40","10","","87","40","32","","","16","73"
"2020-10-28","22","30","73","20","23","11","114","1","20","31","238","21","21","14","21","30","20","20","239","13","19","65","14","40","12","","88","40","33","","","16","74"
"2020-10-29","24","30","75","20","23","11","116","1","20","31","238","22","21","14","21","30","20","21","241","13","19","65","14","40","14","","88","40","34","","","16","74"
"2020-10-30","25","30","75","20","23","11","118","1","20","31","239","22","21","15","21","31","20","21","244","13","19","65","14","40","15","","88","41","34","","","16","74"
"2020-10-31","25","30","75","20","23","11","118","1","20","31","240","22","21","16","21","31","20","23","247","13","19","65","14","40","16","","89","41","34","","","16","77"
"2020-11-01","26","30","75","20","23","11","119","2","20","31","240","22","21","16","21","31","21","24","248","13","20","65","14","40","17","","89","41","34","","","16","80"
"2020-11-02","26","30","75","20","23","11","120","2","20","31","240","22","21","16","21","32","21","24","249","13","20","65","14","40","17","","90","41","35","","","17","83"
"2020-11-03","26","30","76","20","24","11","121","2","22","31","240","23","21","16","22","32","21","24","252","13","20","65","14","40","18","","90","41","35","","","17","84"
"2020-11-04","26","30","76","20","24","11","121","2","22","31","240","23","22","17","22","32","21","25","254","13","23","68","14","40","18","","90","42","35","","","17","84"
"2020-11-05","26","30","76","20","24","11","123","2","22","31","241","23","22","17","22","32","21","25","257","13","23","71","15","41","18","","90","42","36","","","17","86"
"2020-11-06","26","31","77","22","24","11","124","2","22","31","241","23","22","17","22","32","21","25","260","13","24","73","15","41","18","","91","42","39","","","17","86"
"2020-11-07","26","31","78","24","25","11","126","2","22","31","241","23","22","17","23","32","22","25","263","14","24","75","15","41","18","","92","42","41","","","17","86"
"2020-11-08","26","33","78","26","25","11","127","3","22","31","242","23","22","18","23","32","22","25","266","14","24","75","15","41","18","","92","42","44","","","17","87"
"2020-11-09","26","33","79","27","25","12","128","3","22","31","242","23","23","18","23","32","22","28","269","14","24","76","15","42","18","","92","42","46","","","17","88"
"2020-11-10","26","33","80","28","25","12","128","3","22","31","242","23","23","18","23","32","22","29","271","14","24","79","15","42","18","","92","42","49","","","17","90"
"2020-11-11","27","33","84","28","25","12","131","3","22","31","242","25","23","18","23","32","24","29","272","14","24","80","15","42","18","","92","42","50","","","17","90"
"2020-11-12","27","33","85","29","25","12","132","3","22","31","242","25","23","18","24","32","25","29","275","14","24","81","15","42","20","","92","42","51","","","17","92"
"2020-11-13","28","33","85","29","25","12","132","3","24","31","242","25","23","18","24","33","25","29","277","15","24","81","15","42","20","","93","42","52","","","17","95"
"2020-11-14","28","33","86","29","25","12","132","3","24","31","242","26","23","18","24","34","25","29","281","15","24","83","15","42","20","","94","42","52","","","17","100"
"2020-11-15","28","33","86","32","25","13","132","3","25","31","242","26","23","18","25","34","25","29","285","15","24","83","15","42","20","","94","42","55","","","17","104"
