"date","Alaska/Aleutians East","Alaska/Aleutians West","Alaska/Anchorage","Alaska/Bethel","Alaska/Bristol Bay","Alaska/Denali","Alaska/Dillingham","Alaska/Fairbanks North Star","Alaska/Haines","Alaska/Hoonah-Angoon","Alaska/Juneau","Alaska/Kenai Peninsula","Alaska/Ketchikan Gateway","Alaska/Kodiak Island","Alaska/Kusilvak","Alaska/Lake and Peninsula","Alaska/Matanuska-Susitna","Alaska/Nome","Alaska/North Slope","Alaska/Northwest Arctic","Alaska/Petersburg","Alaska/Prince of Wales-Hyder","Alaska/Sitka","Alaska/Skagway","Alaska/Soldotna","Alaska/Southeast Fairbanks","Alaska/Sterling","Alaska/Unassigned","Alaska/Valdez-Cordova","Alaska/Wrangell","Alaska/Yakutat","Alaska/Yukon-Koyukuk"
"2020-04-28","","","4","0","","","","1","","","0","0","0","0","","","0","0","","","0","0","0","","","0","","4","","","","0"
"2020-04-29","","","4","0","","","","1","","","0","0","0","0","","","0","0","","","0","0","0","","","0","","4","","","","0"
"2020-04-30","","","4","0","","","","1","","","0","0","0","0","","","0","0","","","0","0","0","","","0","","4","","","","0"
"2020-05-01","","","4","0","","","","2","","","0","1","0","0","","","1","0","","","1","0","0","","","0","","0","","","","0"
"2020-05-02","","","4","0","","","","2","","","0","1","0","0","","","1","0","","","1","0","0","","","0","","0","","","","0"
"2020-05-03","","","4","0","","","","2","","","0","1","0","0","","","1","0","","","1","0","0","","","0","","0","","","","0"
"2020-05-04","","","4","0","","","","2","","","0","1","0","0","","","1","0","","","1","0","0","","","0","","0","","","","0"
"2020-05-05","","","4","0","","","","2","","","0","1","0","0","","","1","0","","","1","0","0","","","0","","0","","","","0"
"2020-05-06","","","4","0","","","","2","","","0","2","0","0","","","1","0","","","1","0","0","","","0","","0","","","","0"
"2020-05-07","","","4","0","","","","2","","","0","2","0","0","","","1","0","","","1","0","0","","","0","","0","","","","0"
"2020-05-08","","","4","0","","","","2","","","0","2","0","0","","","1","0","","","1","0","0","","","0","","0","","","","0"
"2020-05-09","","","4","0","","","","2","","","0","2","0","0","","","1","0","","","1","0","0","","","0","","0","","","","0"
"2020-05-10","","","4","0","","","","2","","","0","2","0","0","","","1","0","","","1","0","0","","","0","","0","","","","0"
"2020-05-11","","","4","0","","","","2","","","0","2","0","0","","","1","0","","","1","0","0","","","0","","0","","","","0"
"2020-05-12","","","4","0","","","","2","","","0","2","0","0","","","1","0","","","1","0","0","","","0","","0","","","","0"
"2020-05-13","","","4","0","","","","2","","","0","2","0","0","","","1","0","","","1","0","0","","","0","","0","","","","0"
"2020-05-14","","","4","0","","","","2","","","0","2","0","0","","","1","0","","","1","0","0","","","0","","0","","","","0"
"2020-05-15","","","4","0","","","","2","","","0","2","0","0","","","1","0","","","1","0","0","","","0","","0","","","","0"
"2020-05-16","","","4","0","","","","2","","","0","2","0","0","","","1","0","","","1","0","0","","","0","","0","","","","0"
"2020-05-17","","","4","0","","","","2","","","0","2","0","0","","","1","0","","","1","0","0","","","0","","0","","","","0"
"2020-05-18","","","4","0","","","","2","","","0","2","0","0","","","1","0","","","1","0","0","","","0","","0","","","","0"
"2020-05-19","","","4","0","","","","2","","","0","2","0","0","","","1","0","","","1","0","0","","","0","","0","","","","0"
"2020-05-20","","","4","0","","","","2","","","0","2","0","0","","","1","0","","0","1","0","0","","","0","","0","","","","0"
"2020-05-21","","","4","0","","","","2","","","0","2","0","0","","","1","0","","0","1","0","0","","","0","","0","","","","0"
"2020-05-22","","","4","0","","","","2","","","0","2","0","0","","","1","0","","0","1","0","0","","","0","","0","","","","0"
"2020-05-23","","","4","0","","","","2","","","0","2","0","0","","","1","0","","0","1","0","0","","","0","","0","","","","0"
"2020-05-24","","","4","0","","","","2","","","0","2","0","0","","","1","0","","0","1","0","0","","","0","","0","","","","0"
"2020-05-25","","","4","0","","","","2","","","0","2","0","0","","","1","0","","0","1","0","0","","","0","","0","","","","0"
"2020-05-26","","","4","0","","","","2","","","0","2","0","0","","","1","0","","0","1","0","0","","","0","","0","","","","0"
"2020-05-27","","","4","0","","","","2","","","0","2","0","0","","","1","0","","0","1","0","0","","","0","","0","","","","0"
"2020-05-28","","","4","0","","","","2","","","0","2","0","0","","","1","0","0","0","1","0","0","","","0","","0","","","","0"
"2020-05-29","","","4","0","","","","2","","","0","2","0","0","","","1","0","0","0","1","0","0","","","0","","0","","","","0"
"2020-05-30","","","4","0","","","","2","","","0","2","0","0","","","1","0","0","0","1","0","0","","","0","","0","","","","0"
"2020-05-31","","","4","0","","","","2","","","0","2","0","0","","","1","0","0","0","1","0","0","","","0","","0","","","","0"
"2020-06-01","","","4","0","","","","2","","","0","2","0","0","","","1","0","0","0","1","0","0","","","0","","0","","","","0"
"2020-06-02","","","4","0","","","","2","","","0","2","0","0","","","1","0","0","0","1","0","0","","","0","","0","","","","0"
"2020-06-03","","","4","0","","","","2","","","0","2","0","0","","","1","0","0","0","1","0","0","","","0","","0","","","","0"
"2020-06-04","","","4","0","","","","2","","","0","2","0","0","","","1","0","0","0","1","0","0","","","0","","0","","","","0"
"2020-06-05","","","4","0","","","","2","","","0","2","0","0","","","1","0","0","0","1","0","0","","","0","","0","","","","0"
"2020-06-06","","","4","0","","","","2","","","0","2","0","0","","","1","0","0","0","1","0","0","","","0","","0","","","","0"
"2020-06-07","","","4","0","","","","2","","","0","2","0","0","","","1","0","0","0","1","0","0","","","0","","0","","","","0"
"2020-06-08","","","4","0","","","","2","","","0","2","0","0","","","1","0","0","0","1","0","0","","","0","","0","","0","","0"
"2020-06-09","","","5","0","","","","2","0","","0","2","0","0","","","1","0","0","0","1","0","0","","","0","","0","","0","","0"
"2020-06-10","","","5","0","","","","2","0","","0","2","0","0","","","1","0","0","0","1","0","0","","","0","","0","","0","","0"
"2020-06-11","","","5","0","","","","2","0","","0","2","0","0","","","1","0","0","0","1","0","0","","","0","","0","","0","","0"
"2020-06-12","","","6","0","","","","2","0","","0","2","0","0","","","1","0","0","0","1","0","0","","","0","","0","","0","","0"
"2020-06-13","","","6","0","","","","2","0","","0","2","0","0","","","1","0","0","0","1","0","0","","","0","","0","","0","","0"
"2020-06-14","","","6","0","","","","2","0","","0","2","0","0","","","1","0","0","0","1","0","0","","","0","","0","","0","","0"
"2020-06-15","","","6","0","","","","2","0","","0","2","0","0","","","1","0","0","0","1","0","0","","","0","","0","","0","","0"
"2020-06-16","","","6","0","","","","2","0","","0","2","0","0","","","1","0","0","0","1","0","0","","","0","","0","","0","","0"
"2020-06-17","","","6","0","","","","2","0","","0","2","0","0","","","1","0","0","0","1","0","0","","","0","","0","","0","","0"
"2020-06-18","","","6","0","","","","2","0","","0","2","0","0","","","1","0","0","0","1","0","0","","","0","","0","","0","","0"
"2020-06-19","","","6","0","","","","2","0","","0","2","0","0","","","1","0","0","0","1","0","0","","","0","","0","","0","","0"
"2020-06-20","","","6","0","","","","2","0","","0","2","0","0","","","1","0","0","0","1","0","0","","","0","","0","","0","","0"
"2020-06-21","","","6","0","","","","2","0","","0","2","0","0","","","1","0","0","0","1","0","0","","","0","","0","","0","","0"
"2020-06-22","","","6","0","","","","2","0","","0","2","0","0","","","1","0","0","0","1","0","0","","","0","","0","","0","","0"
"2020-06-23","","","6","0","","","","2","0","","0","2","0","0","","","1","0","0","0","1","0","0","","","0","","0","","0","","0"
"2020-06-24","","","6","0","","","","2","0","","0","2","0","0","","","1","0","0","0","1","0","0","","","0","","0","","0","","0"
"2020-06-25","","","6","0","","","","2","0","","0","2","0","0","","","1","0","0","0","1","0","0","","","0","","0","0","0","","0"
"2020-06-26","","","6","0","","","","2","0","","2","2","0","0","","","1","0","0","0","1","0","0","","","0","","0","0","0","","0"
"2020-06-27","","","6","0","","","","2","0","","2","2","0","0","","","1","0","0","0","1","0","0","","","0","","0","0","0","","0"
"2020-06-28","","","6","0","","","","2","0","","2","2","0","0","","","1","0","0","0","1","0","0","","","0","","0","0","0","","0"
"2020-06-29","","","6","0","","","","2","0","","2","2","0","0","","","1","0","0","0","1","0","0","","","0","","0","0","0","","0"
"2020-06-30","","","6","0","","","","2","0","","2","2","0","0","","","1","0","0","0","1","0","0","","","0","","0","0","0","","0"
"2020-07-01","","","6","0","","","","2","0","","2","2","0","0","","","1","0","0","0","1","0","0","","","0","","0","0","0","","0"
"2020-07-02","","","6","0","","","","2","0","","2","2","0","0","","","1","0","0","0","1","0","0","","","0","","0","0","0","","0"
"2020-07-03","","","6","0","","","","2","0","","2","2","0","0","0","","1","0","0","0","1","0","0","","","0","","1","0","0","","0"
"2020-07-04","","","7","0","","","","2","0","","2","2","0","0","0","","1","0","0","0","1","0","0","","","0","","1","0","0","","0"
"2020-07-05","","","7","0","","","","2","0","","2","2","0","0","0","","1","0","0","0","1","0","0","","","0","","1","0","0","","0"
"2020-07-06","","","7","0","","","","2","0","","2","2","0","0","0","","1","0","0","0","1","0","0","","","0","","1","0","0","","0"
"2020-07-07","","","7","0","","","","2","0","","2","2","0","0","0","","1","0","0","0","1","0","0","","","0","","2","0","0","","0"
"2020-07-08","","0","7","0","","","","2","0","","2","2","0","0","0","","1","0","0","0","1","0","0","","","0","","2","0","0","","0"
"2020-07-09","","0","7","0","","","","2","0","","2","2","0","0","0","","1","0","0","0","1","0","0","","","0","","2","0","0","","0"
"2020-07-10","","0","8","0","0","","","2","0","","2","2","0","0","0","","2","0","0","0","1","0","0","","","0","","0","0","0","","0"
"2020-07-11","","0","8","0","0","","","2","0","","2","2","0","0","0","","2","0","0","0","1","0","0","","","0","","0","0","0","","0"
"2020-07-12","","0","8","0","0","","","2","0","","2","2","0","0","0","","2","0","0","0","1","0","0","","","0","","0","0","0","","0"
"2020-07-13","","0","8","0","0","","","2","0","","2","2","0","0","0","","2","0","0","0","1","0","0","","","0","","0","0","0","","0"
"2020-07-14","","0","8","0","0","","","2","0","","2","2","0","0","0","","2","0","0","0","1","0","0","","","0","","0","0","0","","0"
"2020-07-15","","0","8","0","0","","","2","0","","2","2","0","0","0","","2","0","0","0","1","0","0","","","0","","0","0","0","","0"
"2020-07-16","","0","8","0","0","","0","2","0","","2","2","0","0","0","","2","0","0","0","1","0","0","","","0","","0","0","0","","0"
"2020-07-17","","0","8","0","0","","0","2","0","","2","2","0","0","0","","2","0","0","0","1","0","0","","","0","","0","0","0","","0"
"2020-07-18","","0","9","0","0","","0","2","0","","2","2","0","0","0","","2","0","0","0","1","0","0","","","0","","0","0","0","","0"
"2020-07-19","","0","9","0","0","","0","2","0","","2","2","0","0","0","","2","0","0","0","1","0","0","","","0","","0","0","0","","0"
"2020-07-20","","0","9","0","0","0","0","2","0","","2","2","0","0","0","","2","0","0","0","1","0","0","","","0","","0","0","0","","0"
"2020-07-21","0","0","9","0","0","0","0","2","0","","2","2","0","0","0","","2","0","0","0","1","0","0","","","0","","0","0","0","","0"
"2020-07-22","0","0","9","0","0","0","0","3","0","","2","2","0","0","0","","2","0","0","0","1","0","0","","","0","","0","0","0","","0"
"2020-07-23","0","0","9","0","0","0","0","3","0","","2","2","0","0","0","","2","0","0","0","1","0","0","","","0","","0","0","0","","0"
"2020-07-24","0","0","9","0","0","0","0","3","0","","2","2","0","0","0","","2","0","0","0","1","0","0","","","0","","0","0","0","0","0"
"2020-07-25","0","0","9","0","0","0","0","4","0","","2","2","0","0","0","","2","0","0","0","1","0","0","","","0","","0","0","0","0","0"
"2020-07-26","0","0","9","0","0","0","0","4","0","","2","2","0","0","0","","2","0","0","0","1","0","0","","","0","","0","0","0","0","0"
"2020-07-27","0","0","9","0","0","0","0","4","0","","2","2","0","0","0","","2","0","0","0","1","0","0","","","0","","0","0","0","0","1"
"2020-07-28","0","0","9","0","0","0","0","5","0","","2","2","0","0","0","","2","0","0","0","1","0","0","","","0","","0","0","0","0","1"
"2020-07-29","0","0","9","0","0","0","0","5","0","","2","2","0","0","0","","2","0","0","0","1","0","0","","","0","","0","0","0","0","1"
"2020-07-30","0","0","10","0","0","0","0","5","0","","2","2","0","0","0","","2","0","0","0","1","0","0","","","0","","0","0","0","0","1"
"2020-07-31","0","0","11","0","0","0","0","5","0","","1","2","0","0","0","","2","0","0","0","1","0","0","","","0","","0","0","0","0","1"
"2020-08-01","0","0","12","0","0","0","0","5","0","","1","2","0","0","0","","2","0","0","0","1","0","0","","","0","","0","0","0","0","1"
"2020-08-02","0","0","12","0","0","0","0","5","0","","1","2","0","0","0","","2","0","0","0","1","0","0","","","0","","0","0","0","0","1"
"2020-08-03","0","0","13","0","0","0","0","5","0","","1","2","0","0","0","","2","0","0","0","1","0","0","","","0","","0","0","0","0","1"
"2020-08-04","0","0","13","0","0","0","0","5","0","","1","2","0","0","0","","2","0","0","0","1","0","0","","","0","","0","0","0","0","1"
"2020-08-05","0","0","13","0","0","0","0","5","0","","1","2","0","0","0","","2","0","0","0","1","0","0","","","0","","0","0","0","0","1"
"2020-08-06","0","0","13","0","0","0","0","5","0","","1","2","0","0","0","","2","0","0","0","1","0","0","","","0","","0","0","0","0","1"
"2020-08-07","0","0","13","0","0","0","0","5","0","","1","2","0","0","0","","2","0","0","0","1","0","0","","","0","","0","0","0","0","1"
"2020-08-08","0","0","14","0","0","0","0","5","0","","1","2","0","0","0","","2","0","0","0","1","0","0","","","0","","0","0","0","0","1"
"2020-08-09","0","0","14","0","0","0","0","5","0","","1","2","0","0","0","","2","0","0","0","1","0","0","","","0","","0","0","0","0","1"
"2020-08-10","0","0","14","0","0","0","0","5","0","","1","2","0","0","0","","2","0","0","0","1","0","0","","","0","","0","0","0","0","1"
"2020-08-11","0","0","14","0","0","0","0","5","0","","1","2","0","0","0","","2","0","0","0","1","0","0","","","0","","0","0","0","0","1"
"2020-08-12","0","0","14","0","0","0","0","6","0","","1","2","0","0","0","","2","0","0","0","1","0","0","","","0","","0","0","0","0","1"
"2020-08-13","0","0","14","0","0","0","0","6","0","","1","2","0","0","0","","2","0","0","0","1","0","0","","","0","","0","0","0","0","1"
"2020-08-14","0","0","14","0","0","0","0","6","0","","1","2","0","0","0","","2","0","0","0","1","0","0","","","0","","0","0","0","0","1"
"2020-08-15","0","0","15","0","0","0","0","6","0","","1","2","0","0","0","","2","0","0","0","1","0","0","","","0","","0","0","0","0","1"
"2020-08-16","0","0","15","0","0","0","0","6","0","","1","2","0","0","0","","2","0","0","0","1","0","0","","","0","","0","0","0","0","1"
"2020-08-17","0","0","15","0","0","0","0","6","0","","1","2","0","0","0","","2","0","0","0","1","0","0","","","0","","0","0","0","0","1"
"2020-08-18","0","0","16","0","0","0","0","6","0","","1","2","0","0","0","","2","0","0","0","1","0","0","","","0","","0","0","0","0","1"
"2020-08-19","0","0","16","0","0","0","0","6","0","","1","2","0","0","0","","2","0","0","0","1","0","0","","","0","","0","0","0","0","1"
"2020-08-20","0","0","16","0","0","0","0","6","0","","1","2","0","0","0","","2","0","0","0","1","0","0","","","0","","0","0","0","0","1"
"2020-08-21","0","0","16","0","0","0","0","7","0","","1","2","0","0","0","","2","0","0","0","1","0","0","","","0","","0","0","0","0","1"
"2020-08-22","0","0","16","1","0","0","0","7","0","","1","2","0","0","0","","2","0","0","0","1","0","0","","","0","","0","0","0","0","1"
"2020-08-23","0","0","16","1","0","0","0","8","0","","1","2","0","0","0","","2","0","0","0","1","0","0","","","0","","0","0","0","0","1"
"2020-08-24","0","0","16","1","0","0","0","8","0","","1","2","0","0","0","","2","0","0","0","1","0","0","","","0","","0","0","0","0","1"
