"date","Assam/.","Assam/Airport","Assam/Airport Quarantine","Assam/Baksa","Assam/Barpeta","Assam/Biswanath","Assam/Bongaigaon","Assam/Cachar","Assam/Charaideo","Assam/Chirang","Assam/Darrang","Assam/Dhemaji","Assam/Dhubri","Assam/Dibrugarh","Assam/Dima Hasao","Assam/Goalpara","Assam/Golaghat","Assam/Hailakandi","Assam/Hojai","Assam/Jorhat","Assam/Kamrup","Assam/Kamrup Metropolitan","Assam/Karbi Anglong","Assam/KarimganJ","Assam/Karimganj","Assam/Kishanganj","Assam/KokraJhar","Assam/Kokrajhar","Assam/LakhImpur","Assam/Lakhimpur","Assam/Majuli","Assam/Morigaon","Assam/Nagaon","Assam/Nalbari","Assam/Other State","Assam/Others","Assam/Sarusajai Quarantine Centre","Assam/Sivasagar","Assam/Sonitpur","Assam/South Salmara Mankachar","Assam/Tinsukia","Assam/Tinsukla","Assam/Udalguri","Assam/West Karbi Anglong","Assam/cachar"
"2021-04-12","","","","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .15 %","   .00 %","","   .00 %","","","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","","   .00 %","","   .00 %","",""
"2021-04-13","","","","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .15 %","   .00 %","","   .00 %","","","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","","   .00 %","","   .00 %","",""
"2021-04-14","","","","  3.33 %","   .00 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .15 %","   .00 %","","   .00 %","","","   .00 %","","   .00 %"," 15.67 %","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","","   .00 %","","   .00 %","",""
"2021-04-15","","","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .15 %","   .00 %","","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","","   .00 %","","   .00 %","",""
"2021-04-16","","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .15 %","   .00 %","","   .00 %","","","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","",""
"2021-04-17","","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .65 %","   .29 %","   .00 %","","   .00 %","","","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","",""
"2021-04-18","","","","","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .65 %","   .29 %","   .00 %","","   .00 %","","","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","   .00 %","","","",""
"2021-04-20","","","","   .00 %","   .00 %","   .00 %","   .00 %","   .54 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .65 %","   .58 %","   .00 %","","   .00 %","","","   .00 %","","   .00 %","  9.00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %",""
"2021-04-23","","","","   .00 %","   .00 %","   .00 %","   .00 %","   .54 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .65 %","   .43 %","   .00 %","","   .00 %","","","   .00 %","","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %",""
"2021-04-24","","","","   .00 %","  1.82 %","   .00 %","   .00 %","   .54 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .43 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .85 %","  1.90 %","   .86 %","   .00 %","","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","  1.67 %","   .00 %","   .53 %","","   .00 %","   .00 %",""
"2021-04-26","","","","   .00 %","  5.15 %","   .00 %","   .00 %","   .54 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.06 %","   .00 %","  2.22 %","   .00 %","   .00 %","  2.86 %","   .85 %","  1.84 %","  1.82 %","   .00 %","","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","  1.67 %","   .00 %","   .53 %","","   .00 %","   .00 %",""
"2021-04-27","","","","   .00 %","  6.58 %","   .00 %","  3.33 %","  1.59 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.06 %","   .00 %","  6.22 %","   .00 %","   .00 %","  4.11 %","  1.26 %","  2.41 %","  2.48 %","   .00 %","","   .80 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  2.50 %","   .00 %","","","   .62 %","  1.67 %","   .00 %","   .53 %","","   .00 %","   .00 %",""
"2021-04-28","","","","   .00 %"," 10.58 %","   .00 %","  3.33 %","  1.55 %","  2.50 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.06 %","   .00 %","  6.22 %","   .00 %","   .00 %","  4.11 %","  2.06 %","  4.08 %","  2.96 %","  2.00 %","","  1.57 %","","","   .00 %","","   .91 %","   .00 %","   .00 %","   .00 %","  2.50 %","","","","   .62 %","  4.74 %","   .00 %","  1.04 %","","   .00 %","   .00 %",""
"2021-04-29","","","","   .00 %"," 10.58 %","   .00 %","  6.19 %","  2.53 %","  2.50 %","  2.86 %","  1.11 %","  2.86 %","   .00 %","  1.06 %","   .00 %","  6.22 %","   .00 %","   .00 %","  4.11 %","  3.21 %","  4.08 %","  4.80 %","  2.00 %","","  1.57 %","","","  1.67 %","","   .91 %","   .00 %","   .00 %","   .00 %","  2.50 %","   .00 %","","","   .62 %","  4.74 %","   .00 %","  1.54 %","","   .00 %","   .00 %",""
"2021-04-30","","","","   .00 %","  9.87 %","   .00 %","  6.19 %","  2.99 %","  2.50 %","  2.86 %","  2.16 %","  2.86 %","   .00 %","  1.04 %","   .00 %","  6.22 %","   .48 %","   .00 %","  3.60 %","  2.36 %","  4.88 %","  5.27 %","  2.00 %","","  1.57 %","","","  1.67 %","","   .91 %","   .00 %","   .00 %","  1.67 %","  3.61 %","   .00 %","","","  1.84 %","  3.08 %","   .00 %","  1.01 %","","  3.33 %","   .00 %",""
"2021-05-01","","","","   .00 %","  9.70 %","   .00 %","  8.69 %","  3.90 %","  2.50 %","  2.86 %","  2.16 %","  2.86 %","   .00 %","   .61 %","   .00 %","  5.67 %","   .48 %","   .00 %","  3.60 %","  2.36 %","  4.29 %","  5.13 %","  2.00 %","","  1.57 %","","","  1.67 %","","  1.78 %","   .00 %","   .00 %","  2.44 %","  3.61 %","   .00 %","","","  2.41 %","  4.41 %","   .00 %","  1.99 %","","  3.33 %","   .00 %",""
"2021-05-03","","","","   .00 %","  8.27 %","   .00 %","  7.58 %","  3.28 %","  2.50 %","  2.86 %","  2.16 %","  2.86 %","   .00 %","  1.40 %","   .00 %","  3.21 %","   .48 %","   .00 %","  2.35 %","  1.95 %","  4.18 %","  5.80 %","  2.00 %","","  2.99 %","","","  1.67 %","","  1.78 %","   .00 %","   .00 %","  2.44 %","  2.16 %","   .00 %","","","  1.78 %","  5.66 %","   .00 %","  2.45 %","","  9.05 %","   .00 %",""
"2021-05-04","","","","  2.86 %","  5.18 %","   .00 %"," 15.58 %","  2.78 %","   .00 %","  2.86 %","  4.16 %","  2.86 %","   .00 %","  1.59 %","   .00 %","  4.63 %","  1.41 %","   .00 %","  2.35 %","  2.24 %","  3.43 %","  6.48 %","   .00 %","","  2.22 %","","","  1.67 %","","  1.70 %","   .00 %","   .00 %","  3.18 %","  3.16 %","   .00 %","","","  1.78 %","  3.76 %","   .00 %","  2.85 %",""," 15.71 %","   .00 %",""
"2021-05-05","","","","  2.86 %"," 10.40 %","   .00 %"," 15.58 %","  2.66 %","  2.22 %","   .00 %","  3.96 %","  5.00 %","   .00 %","  1.78 %","   .00 %","  8.63 %","  1.41 %","   .00 %","  3.41 %","  1.44 %","  4.30 %","  6.26 %","   .00 %","","  2.89 %","","","  3.08 %","","  2.50 %","   .00 %","   .00 %","  5.32 %","  4.12 %","   .00 %","","","  2.89 %","  7.09 %","   .00 %","  2.78 %",""," 17.38 %","   .00 %",""
"2021-05-06","","","","  2.86 %","  9.28 %","   .00 %"," 15.58 %","  2.19 %","  2.22 %","   .00 %","  2.91 %","  5.00 %","   .00 %","  1.37 %","   .00 %","  8.63 %","   .93 %","   .00 %","  1.05 %","  1.44 %","  2.24 %","  5.36 %","   .00 %","","  2.89 %","","","  3.08 %","","  2.50 %","   .00 %","   .00 %","  3.65 %","  3.01 %","","","","  1.68 %","  7.09 %","   .00 %","  2.78 %",""," 14.05 %","   .00 %",""
"2021-05-07","","","","  5.36 %","  7.51 %","  4.00 %"," 14.33 %","  2.51 %","  2.22 %","   .00 %","  2.91 %","  5.00 %","   .00 %","  2.67 %","   .00 %","  6.97 %","  2.26 %","   .00 %","  2.05 %","  1.77 %","  2.66 %","  5.63 %","   .00 %","","  3.53 %","","","  3.08 %","","  1.63 %","   .00 %","   .00 %","  2.88 %","  4.82 %","   .00 %","","","  2.16 %","  7.66 %","   .00 %","  2.23 %",""," 17.12 %","   .00 %",""
"2021-05-08","","","","  7.58 %","  8.80 %","  4.00 %"," 13.28 %","  2.84 %","  2.22 %","   .00 %","  3.78 %","  7.00 %","  3.33 %","  2.57 %","   .00 %","  5.43 %","  2.68 %","   .00 %","  2.05 %","  1.77 %","  4.64 %","  5.55 %","   .00 %","","  1.31 %","","","  4.41 %","","  2.40 %","   .00 %","   .00 %","  4.17 %","  7.10 %","   .00 %","","","  2.66 %","  8.15 %","   .00 %","  2.19 %",""," 12.74 %","   .00 %",""
"2021-05-09","","","","  4.72 %","  8.49 %","  4.00 %","  7.51 %","  3.59 %","  2.22 %","   .00 %","  1.78 %","  8.82 %","  3.33 %","  2.88 %","   .00 %","  5.11 %","  1.75 %","   .00 %","  3.01 %","  1.35 %","  5.19 %","  5.36 %","  5.45 %","","  1.31 %","","","  4.41 %","","  3.05 %","   .00 %","   .00 %","  3.43 %","  6.82 %","   .00 %","","","  3.15 %","  9.38 %","   .00 %","  2.50 %","","  7.33 %","   .00 %",""
"2021-05-10","","","","  4.72 %","  3.28 %","  4.00 %","  8.65 %","  2.73 %","   .00 %","   .00 %","  1.70 %","  3.82 %","  4.76 %","  4.33 %","   .00 %","  1.11 %","  2.97 %","   .00 %","  3.77 %","  1.33 %","  7.71 %","  5.82 %","  5.45 %","","  1.27 %","","","  1.33 %","","  2.25 %","   .00 %","   .00 %","  3.11 %","  7.93 %","   .00 %","","","  3.47 %","  6.76 %","   .00 %","  2.84 %","","  8.01 %","   .00 %",""
"2021-05-11","","","","  4.72 %","  5.63 %","  4.00 %","  9.48 %","  3.45 %","   .00 %","   .00 %","  1.70 %","  5.48 %","  6.10 %","  5.40 %","   .00 %","  3.22 %","  3.36 %","  6.67 %","  4.60 %","  2.28 %","  9.16 %","  8.02 %","  6.88 %","","  1.27 %","","","  1.33 %","","  2.25 %","   .00 %","   .00 %","  6.44 %","  9.18 %","   .00 %","","","  5.25 %","  9.52 %","   .00 %","  3.95 %","","  8.01 %","   .00 %",""
"2021-05-12","","","","  2.22 %","  4.25 %","   .00 %","  8.23 %","  2.22 %","   .00 %","   .00 %","  1.70 %","  5.48 %","  6.10 %","  3.90 %","   .00 %","  3.22 %","  2.03 %","  6.67 %","  3.60 %","  1.94 %","  8.74 %","  6.77 %","  6.88 %","","   .62 %","","","  1.33 %","","  2.25 %","   .00 %","   .00 %","  6.44 %","  7.37 %","","","","  4.19 %","  7.61 %","   .00 %","  3.52 %","","  4.94 %","   .00 %",""
"2021-05-13","","","","   .00 %","  4.54 %","   .00 %","  8.66 %","  1.46 %","  2.00 %","   .00 %","  3.23 %","  5.02 %","  4.01 %","  4.21 %","   .00 %","  4.17 %","  2.74 %","  9.17 %","  5.20 %","  2.24 %","  7.65 %","  6.82 %"," 10.88 %","","  1.23 %","","","   .00 %","","  2.17 %","   .00 %","  2.50 %","  6.10 %","  5.80 %","   .00 %","","","  3.69 %","  7.69 %","   .00 %","  4.86 %","","  5.71 %","   .00 %",""
"2021-05-14","","","","  4.00 %","  5.88 %","   .00 %","  7.91 %","  1.06 %","  2.00 %","  2.50 %","  3.23 %","  4.63 %","  5.19 %","  4.26 %","   .00 %","  4.88 %","  3.10 %","  9.17 %","  4.25 %","  1.88 %","  7.46 %","  6.63 %","  8.76 %","","  2.41 %","","","  6.25 %","","  1.36 %","   .00 %","  2.50 %","  7.01 %","  7.25 %","   .00 %","","","  3.61 %","  7.51 %"," 60.00 %","  5.57 %","","  4.46 %","   .00 %",""
"2021-05-15","","","","  4.00 %","  6.77 %","   .00 %","  5.98 %","  2.75 %","  2.00 %","  2.50 %","  3.83 %","  5.97 %","  4.87 %","  3.28 %","   .00 %","  6.54 %","  2.58 %","  9.17 %","  3.17 %","  1.85 %","  4.78 %","  5.61 %"," 11.62 %","","  2.34 %","","","  7.20 %","","  2.00 %","   .00 %","  4.72 %","  5.63 %","  6.15 %","   .00 %","","","  2.19 %","  7.80 %"," 65.00 %","  5.10 %","","  2.11 %","   .00 %",""
"2021-05-16","","","","  5.67 %","  4.84 %","   .00 %","  5.15 %","  2.98 %","  2.00 %","  2.50 %","  5.16 %","  5.55 %","  4.59 %","  2.74 %","   .00 %","  4.44 %","  3.21 %","  2.50 %","  3.77 %","  2.06 %","  4.25 %","  4.04 %"," 12.69 %","","  2.34 %","","","  7.20 %","","  2.63 %","   .00 %","  4.72 %","  2.72 %","  5.37 %","   .00 %","","","   .41 %","  6.95 %"," 65.00 %","  4.56 %","","  6.87 %","   .00 %",""
"2021-05-17","","","","  5.67 %","  6.09 %","  3.33 %","  5.78 %","  4.47 %","  5.64 %","  2.50 %","  8.91 %","  5.55 %","  4.59 %","  3.37 %","   .00 %","  5.21 %","  3.85 %","  2.50 %","  5.10 %","  2.60 %","  6.67 %","  5.25 %"," 13.43 %","","  2.34 %","","","  7.20 %","","  2.63 %","   .00 %","  6.72 %","  3.97 %","  6.73 %","   .00 %","","","  1.61 %","  9.99 %"," 69.00 %","  5.97 %","","  7.64 %","   .00 %",""
"2021-05-18","","","","  8.74 %","  6.08 %","  6.19 %","  5.39 %","  6.14 %","  3.64 %","  2.50 %","  8.09 %","  4.01 %","  3.34 %","  3.09 %","   .00 %","  4.99 %","  3.35 %","  4.44 %","  6.63 %","  2.57 %","  6.69 %","  4.65 %"," 10.15 %","","  1.73 %","","","  7.20 %","","  3.15 %","   .00 %","  6.04 %","  4.20 %","  4.97 %","   .00 %","","","  1.61 %"," 10.06 %"," 69.00 %","  4.48 %","","  7.01 %","   .00 %",""
"2021-05-19","","","","  4.74 %","  4.86 %","  8.69 %","  4.48 %","  7.07 %","  6.71 %","   .00 %","  8.58 %","  3.76 %","  3.16 %","  3.48 %","   .00 %","  4.61 %","  2.99 %","  6.26 %","  7.71 %","  3.06 %","  6.89 %","  4.69 %"," 10.95 %","","   .56 %","","","  2.77 %","","  2.48 %","   .00 %"," 11.04 %","  4.03 %","  3.23 %","   .00 %","","","  1.95 %","  8.87 %"," 12.33 %","  3.32 %","","  8.39 %","   .00 %",""
"2021-05-20","","","","  6.08 %","  7.13 %"," 10.91 %","  3.52 %","  5.86 %","  6.71 %","  2.22 %","  8.58 %","  2.43 %","  2.05 %","  3.60 %","   .00 %","  7.61 %","  2.89 %","  6.26 %","  7.48 %","  2.76 %","  7.55 %","  4.03 %","  8.09 %","","   .00 %","","","  2.65 %","","  2.98 %","   .00 %"," 10.15 %","  5.38 %","  2.67 %","   .00 %","","","  3.05 %","  8.53 %","  7.33 %","  4.03 %","","  9.04 %","   .00 %",""
"2021-05-21","","","","  5.66 %","  7.31 %"," 10.91 %","  3.52 %","  5.39 %","  6.71 %","  4.22 %","  9.02 %","  1.18 %","  1.95 %","  3.85 %"," 10.00 %","  8.15 %","  2.76 %","  7.93 %","  7.55 %","  2.87 %","  6.95 %","  4.35 %","  6.16 %","","   .00 %","","","  2.65 %","","  3.44 %","   .00 %"," 10.15 %","  5.28 %","  3.43 %","   .00 %","","","  5.46 %","  7.26 %"," 13.05 %","  4.40 %","","  4.90 %","   .00 %",""
"2021-05-22","","","","  6.84 %","  7.82 %","  9.58 %","  2.89 %","  4.82 %","  4.41 %","  6.04 %","  6.09 %","  2.29 %","  1.95 %","  3.42 %"," 10.00 %","  7.90 %","  2.40 %","  7.93 %","  7.15 %","  2.56 %","  5.95 %","  3.86 %","  5.42 %","","   .00 %","","","  3.45 %","","  3.95 %","   .00 %","  9.40 %","  5.64 %","  3.22 %","   .00 %","","","  4.87 %","  6.06 %"," 11.27 %","  3.90 %","","  5.34 %"," 20.00 %",""
"2021-05-23","","","","  3.76 %","  7.07 %","  8.54 %","  3.26 %","  4.25 %","  4.41 %","  6.04 %","  5.69 %","  2.29 %","  1.95 %","  3.52 %"," 10.00 %","  7.67 %","  3.44 %","  3.48 %","  4.02 %","  3.71 %","  5.46 %","  3.55 %","  6.93 %","","   .00 %","","","  3.45 %","","  2.74 %","   .00 %","  8.76 %","  5.96 %","  4.31 %","","","","  5.17 %","  4.45 %"," 13.27 %","  4.08 %","","  4.43 %"," 20.00 %",""
"2021-05-24","","","","  8.20 %","  7.12 %","  9.37 %","  3.18 %","  4.01 %","  1.33 %","  6.04 %","  5.57 %","  2.16 %","  1.86 %","  3.37 %"," 16.67 %","  8.25 %","  3.69 %","  3.21 %","  2.94 %","  3.14 %","  5.40 %","  2.88 %","  2.79 %","","  1.08 %","","","  3.17 %","","  3.24 %","   .00 %","  3.76 %","  6.33 %","  4.23 %","   .00 %","","","  5.01 %","  4.81 %","  9.94 %","  5.21 %","","  4.16 %"," 20.00 %",""
"2021-05-25","","","","  6.87 %","  4.21 %","  8.58 %","  2.54 %","  4.12 %","  2.58 %","  5.48 %","  4.50 %","  2.16 %","  4.47 %","  3.34 %"," 21.67 %","  3.58 %","  3.59 %","  4.63 %","  3.76 %","  4.66 %","  4.82 %","  3.42 %","  3.79 %","","  2.11 %","","","  3.77 %","","  2.58 %","   .00 %","  3.54 %","  4.81 %","  4.83 %","   .00 %","","","  4.49 %","  5.97 %","  9.94 %","  4.41 %","","  5.10 %"," 20.00 %",""
"2021-05-26","","","","  5.62 %","  5.09 %","  8.58 %","  2.54 %","  5.19 %","  3.76 %","  3.48 %","  3.08 %","  5.16 %","  4.29 %","  3.32 %"," 11.67 %","  3.04 %","  3.45 %","  5.63 %","  4.35 %","  3.59 %","  5.51 %","  3.07 %","  3.70 %","","  4.06 %","","","  3.77 %","","  2.45 %","   .00 %","  6.70 %","  5.00 %","  4.25 %","   .00 %","","","  2.07 %","  5.81 %","  4.22 %","  5.18 %","","  4.47 %"," 20.00 %",""
"2021-05-27","","","","  6.26 %","  5.16 %","  7.91 %","  3.47 %","  5.70 %","  2.43 %","  1.67 %","  2.27 %","  4.05 %","  5.77 %","  3.73 %"," 11.67 %","  2.97 %","  3.65 %","  6.81 %","  3.42 %","  4.36 %","  4.57 %","  2.91 %","  4.16 %","","  4.06 %","","","  2.97 %","","  1.94 %","   .00 %","  7.26 %","  4.15 %","  3.41 %","   .00 %","","","  2.01 %","  4.43 %","  3.82 %","  5.69 %","","  4.72 %","   .00 %",""
"2021-05-28","","","","  6.26 %","  4.98 %","  6.10 %","  2.78 %","  5.77 %","  2.43 %","  1.67 %","  2.49 %","  4.05 %","  5.77 %","  3.34 %"," 11.67 %","  3.79 %","  3.14 %","  6.81 %","  4.55 %","  3.90 %","  3.93 %","  2.79 %","  2.85 %","","  6.72 %","","","  3.63 %","","  3.76 %","   .00 %","  7.75 %","  3.14 %","  2.93 %","   .00 %","","","  2.80 %","  4.83 %","  3.48 %","  6.08 %","","  4.15 %","   .00 %",""
"2021-05-29","","","","  1.82 %","  4.20 %","  2.76 %","  2.30 %","  4.73 %","  2.43 %","  1.67 %","  2.12 %","  3.00 %","  4.86 %","  2.54 %","  5.00 %","  1.79 %","  2.89 %","  5.27 %","  4.55 %","  3.68 %","  2.52 %","  2.37 %","  2.85 %","","  5.64 %","","","  2.10 %","","  3.26 %","   .00 %","  7.75 %","  2.03 %","  2.59 %","","","","  2.21 %","  3.44 %","  3.48 %","  4.17 %","","  3.04 %","   .00 %",""
"2021-05-30","","","","  1.82 %","  3.95 %","  1.33 %","  1.82 %","  4.13 %","  1.18 %","   .00 %","  1.76 %","  3.00 %","  2.25 %","  1.78 %","   .00 %","  1.79 %","  2.38 %","  3.84 %","  3.22 %","  2.15 %","  1.73 %","  1.43 %","  1.85 %","","  4.62 %","","","   .67 %","","  2.77 %","   .00 %","  6.64 %","  1.77 %","  1.57 %","   .00 %","","","  1.64 %","  1.62 %","  3.48 %","  3.97 %","","  1.46 %","   .00 %",""
"2021-05-31","","","","  1.82 %","  2.47 %","  1.33 %","  1.82 %","  2.60 %","   .00 %","   .00 %","  1.40 %","   .00 %","  1.48 %","  1.05 %","   .00 %","  1.79 %","  1.64 %","  1.18 %","  1.13 %","  1.95 %","   .72 %","   .83 %","  1.37 %","","  2.67 %","","","   .67 %","","  1.82 %","   .00 %","  3.48 %","  1.25 %","   .93 %","","","","  1.64 %","  1.15 %","  3.48 %","  2.24 %","","  1.46 %","   .00 %",""
"2021-06-01","","","","   .83 %","   .63 %","   .00 %","  1.31 %","  1.80 %","   .00 %","   .00 %","  2.39 %","   .00 %","   .00 %","   .93 %","   .00 %","  2.17 %","  1.16 %","   .00 %","  2.56 %","  1.50 %","   .82 %","   .50 %","   .91 %","","  2.67 %","","","  1.96 %","","  1.82 %","   .00 %","  1.67 %","  1.44 %","   .62 %","   .00 %","","","  2.11 %","   .90 %","  1.67 %","  1.46 %","","   .00 %","   .00 %",""
"2021-06-02","","","","   .83 %","   .41 %","   .00 %","  1.26 %","  1.24 %","  1.11 %","  1.54 %","  1.61 %","  1.74 %","  1.38 %","   .83 %","   .00 %","   .83 %","   .22 %","   .00 %","  2.43 %","  1.25 %","   .58 %","   .34 %","  2.17 %","","   .78 %","","","  2.50 %","","   .00 %","   .00 %","  1.54 %","  1.63 %","   .00 %","   .00 %","","","  1.76 %","  1.09 %","  1.54 %","  1.25 %","","  1.36 %","   .00 %",""
"2021-06-03","","","","   .83 %","   .41 %","   .00 %","  1.26 %","  1.54 %","  2.16 %","  1.54 %","  1.91 %","  1.74 %","  2.02 %","  1.32 %","   .00 %","  1.23 %","   .44 %","  1.11 %","  2.43 %","  1.77 %","   .69 %","   .49 %","  2.17 %","","   .78 %","","","  2.50 %","","   .00 %","   .00 %","  4.40 %","  2.51 %","   .60 %","   .00 %","","","  1.99 %","  1.92 %","  1.54 %","  2.44 %","","  1.36 %","   .00 %",""
"2021-06-04","","","","   .83 %","   .41 %","   .00 %","  1.26 %","  1.54 %","  2.16 %","  1.54 %","  1.91 %","  1.74 %","  2.02 %","  1.32 %","   .00 %","  1.23 %","   .44 %","  1.11 %","  2.43 %","  1.77 %","   .69 %","   .49 %","  2.17 %","","   .78 %","","","  2.50 %","","   .00 %","   .00 %","  4.40 %","  2.51 %","   .60 %","   .00 %","","","  1.99 %","  1.92 %","  1.54 %","  2.44 %","","  1.36 %","   .00 %",""
"2021-06-05","","","","  1.63 %","   .61 %","   .00 %","  2.06 %","  1.83 %","  3.16 %","  1.54 %","  2.21 %","  2.54 %","  2.02 %","  1.63 %","   .00 %","  1.23 %","   .65 %","  1.11 %","  3.06 %","  2.10 %","   .81 %","   .64 %","  3.35 %","","  1.16 %","","","  2.50 %","","   .42 %","   .00 %","  4.40 %","  3.78 %","   .60 %","   .00 %","","","  2.69 %","  2.52 %","  1.54 %","  2.73 %","","  1.79 %","   .00 %",""
"2021-06-06","","","","   .80 %","   .61 %","   .00 %","  1.63 %","  1.20 %","  3.16 %","  1.54 %","  1.23 %","  2.54 %","  2.02 %","  1.13 %","   .00 %","   .40 %","   .65 %","  1.11 %","  1.63 %","  1.55 %","   .23 %","   .43 %","  3.35 %","","  1.16 %","","","  1.21 %","","","   .00 %","  4.40 %","  2.82 %","   .60 %","   .00 %","","","  1.66 %","  2.30 %","  1.54 %","  2.09 %","","  1.79 %","   .00 %",""
"2021-06-07","","","","   .80 %","   .20 %","   .00 %","   .80 %","   .59 %","  2.05 %","   .00 %","   .60 %","   .80 %","   .65 %","   .80 %","   .00 %","   .40 %","   .43 %","  1.11 %","   .63 %","   .85 %","   .23 %","   .30 %","  1.18 %","","   .38 %","","","   .00 %","","   .42 %","   .00 %","  2.86 %","  2.14 %","   .60 %","","","","   .93 %","  1.43 %","   .00 %","","","   .43 %","   .00 %",""
"2021-06-08","","","","   .80 %","   .20 %","   .00 %","   .80 %","   .29 %","  1.00 %","   .00 %","   .30 %","   .80 %","   .00 %","   .31 %","   .00 %","   .00 %","   .22 %","   .00 %","   .63 %","   .33 %","   .11 %","   .15 %","  1.18 %","","   .38 %","","","   .00 %","","   .42 %","   .00 %","   .00 %","  1.26 %","   .00 %","","","","   .70 %","   .60 %","   .00 %","","","   .43 %","   .00 %",""
"2021-06-09","","","","   .80 %","   .20 %","   .00 %","   .80 %","   .29 %","  1.00 %","   .00 %","   .30 %","   .80 %","   .00 %","   .31 %","   .00 %","   .00 %","   .22 %","   .00 %","   .63 %","   .33 %","   .11 %","   .15 %","  1.18 %","","   .38 %","","","   .00 %","","   .42 %","   .00 %","   .00 %","  1.26 %","   .00 %","","","","   .70 %","   .60 %","   .00 %","  1.48 %","","   .43 %","   .00 %",""
"2021-06-10","","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","","   .42 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .28 %","","   .00 %","   .00 %",""
"2021-06-11","","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .28 %","","   .00 %","   .00 %",""
