"date","Pennsylvania/Adams","Pennsylvania/Allegheny","Pennsylvania/Armstrong","Pennsylvania/Beaver","Pennsylvania/Bedford","Pennsylvania/Berks","Pennsylvania/Blair","Pennsylvania/Bradford","Pennsylvania/Bucks","Pennsylvania/Butler","Pennsylvania/Cambria","Pennsylvania/Cameron","Pennsylvania/Carbon","Pennsylvania/Centre","Pennsylvania/Chester","Pennsylvania/Clarion","Pennsylvania/Clearfield","Pennsylvania/Clinton","Pennsylvania/Columbia","Pennsylvania/Crawford","Pennsylvania/Cumberland","Pennsylvania/Dauphin","Pennsylvania/Delaware","Pennsylvania/Elk","Pennsylvania/Erie","Pennsylvania/Fayette","Pennsylvania/Forest","Pennsylvania/Franklin","Pennsylvania/Fulton","Pennsylvania/Greene","Pennsylvania/Huntingdon","Pennsylvania/Indiana","Pennsylvania/Jefferson","Pennsylvania/Juniata","Pennsylvania/Lackawanna","Pennsylvania/Lancaster","Pennsylvania/Lawrence","Pennsylvania/Lebanon","Pennsylvania/Lehigh","Pennsylvania/Luzerne","Pennsylvania/Lycoming","Pennsylvania/McKean","Pennsylvania/Mercer","Pennsylvania/Mifflin","Pennsylvania/Monroe","Pennsylvania/Montgomery","Pennsylvania/Montour","Pennsylvania/Northampton","Pennsylvania/Northumberland","Pennsylvania/Perry","Pennsylvania/Philadelphia","Pennsylvania/Pike","Pennsylvania/Potter","Pennsylvania/Schuylkill","Pennsylvania/Snyder","Pennsylvania/Somerset","Pennsylvania/Sullivan","Pennsylvania/Susquehanna","Pennsylvania/Tioga","Pennsylvania/Unassigned","Pennsylvania/Union","Pennsylvania/Venango","Pennsylvania/Warren","Pennsylvania/Washington","Pennsylvania/Wayne","Pennsylvania/Westmoreland","Pennsylvania/Wyoming","Pennsylvania/York"
"2020-04-19","   .00 %","  6.38 %","   .00 %","  3.23 %","   .00 %"," 62.50 %","   .00 %","   .00 %"," 12.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %"," 50.00 %","   .00 %","   .00 %","   .00 %"," 18.18 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 17.14 %"," ##.## %","   .00 %","   .00 %"," 10.34 %","  6.25 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.76 %"," 54.72 %","   .00 %"," 24.14 %","   .00 %","   .00 %","  6.73 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 50.00 %"," 23.08 %","   .00 %"," 50.00 %"
"2020-04-20","   .00 %"," 10.00 %","   .00 %"," 12.50 %","   .00 %"," 13.85 %","   .00 %","   .00 %","  7.14 %","   .00 %","   .00 %","   .00 %"," 12.50 %","   .00 %","  4.76 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","  9.89 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.06 %","   .00 %"," 25.00 %","  3.12 %","  5.88 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.63 %"," 12.20 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.37 %"," 12.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 33.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-04-21"," ##.## %"," 21.82 %","   .00 %"," 19.44 %","   .00 %"," 10.81 %","   .00 %"," ##.## %"," 28.89 %"," 20.00 %"," ##.## %","   .00 %"," 22.22 %"," ##.## %"," 47.73 %","   .00 %","   .00 %","   .00 %"," 14.29 %","   .00 %"," 50.00 %"," 22.22 %"," 18.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 29.27 %","  5.94 %"," 20.00 %"," 60.00 %"," 48.48 %"," 38.89 %","   .00 %","   .00 %","   .00 %","   .00 %"," 17.95 %"," 21.20 %","   .00 %"," 19.44 %","   .00 %","   .00 %","  6.49 %"," 33.33 %","   .00 %"," 40.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %"," ##.## %"
"2020-04-22","   .00 %"," 10.45 %","   .00 %","  9.30 %","   .00 %","  3.66 %","   .00 %","   .00 %","  8.62 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.08 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 18.18 %","  4.24 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.55 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.35 %","  3.14 %","   .00 %","  2.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.69 %"
"2020-04-23","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.18 %","   .00 %","   .00 %","   .00 %","-14.29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","-12.50 %","   .00 %"," 16.67 %"," 23.08 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.75 %","   .00 %","-16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.27 %","   .00 %","   .00 %"," 12.44 %","   .00 %","   .00 %","-28.57 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-04-24","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.16 %","   .00 %","   .00 %","  7.14 %","   .00 %","   .00 %","   .00 %","  9.09 %","   .00 %"," 14.93 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 14.29 %"," 18.75 %","  4.88 %","   .00 %","   .00 %"," 33.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.17 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," -9.57 %","   .00 %","  2.22 %","   .00 %","   .00 %","  1.35 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %","   .00 %"
"2020-04-25","-50.00 %"," -1.35 %","   .00 %"," -2.13 %","   .00 %","  1.15 %","   .00 %","-60.00 %","  4.44 %","   .00 %","-50.00 %","   .00 %","   .00 %","-50.00 %","  6.49 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," -5.26 %","  8.53 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.28 %"," 29.91 %","   .00 %","-12.50 %","  2.04 %","  6.45 %","-##.## %","   .00 %","   .00 %","   .00 %"," -8.33 %","  2.88 %","   .00 %","  6.52 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","-50.00 %","   .00 %","   .00 %","   .00 %","-##.## %","   .00 %","   .00 %"," -5.00 %","   .00 %","-42.86 %"
"2020-04-26","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .71 %","   .00 %","   .00 %","   .00 %","   .00 %","-80.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .72 %","   .00 %","   .00 %","  2.00 %","  1.52 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.27 %","  1.40 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.12 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-04-27","   .00 %","  8.22 %","   .00 %","   .00 %","   .00 %","  1.14 %","   .00 %","   .00 %","  4.96 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," -1.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.50 %"," 16.67 %","   .71 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.57 %","   .00 %","   .00 %","  9.80 %","  5.97 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.22 %","  6.91 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.54 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.50 %"
"2020-04-28","   .00 %"," 10.13 %","   .00 %"," 28.26 %","   .00 %","  2.25 %","   .00 %","   .00 %"," 13.51 %","   .00 %","   .00 %","   .00 %","  8.33 %","   .00 %","  4.94 %","   .00 %","   .00 %","   .00 %"," 14.29 %","   .00 %"," 11.11 %"," -4.76 %"," 13.38 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.70 %","  7.89 %","   .00 %"," 14.29 %"," 14.29 %","  4.23 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.35 %","  7.33 %","   .00 %"," 12.24 %","   .00 %","   .00 %","  6.61 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.26 %","   .00 %","   .00 %"
"2020-04-29"," ##.## %"," -1.15 %","   .00 %"," 10.17 %","   .00 %"," 27.47 %","   .00 %","   .00 %"," 10.12 %","   .00 %","   .00 %","   .00 %","  7.69 %","   .00 %"," 18.82 %","   .00 %","   .00 %","   .00 %"," 75.00 %","   .00 %"," 50.00 %","  5.00 %"," 39.13 %","   .00 %","   .00 %","   .00 %","   .00 %"," 50.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 14.08 %","   .00 %"," 20.00 %"," 12.50 %"," 12.50 %"," 10.81 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.50 %"," 32.13 %","   .00 %"," 54.55 %","   .00 %","   .00 %","  4.84 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 66.67 %"," 25.00 %","   .00 %","   .00 %"
"2020-04-30","   .00 %","  9.30 %","   .00 %","   .00 %","   .00 %","   .86 %","   .00 %","   .00 %"," 10.81 %","   .00 %","   .00 %","   .00 %","  7.14 %","   .00 %","  9.90 %","   .00 %","   .00 %","   .00 %"," -7.14 %","   .00 %","  6.67 %"," 19.05 %","  4.91 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.23 %","  3.66 %","   .00 %","   .00 %","  2.78 %","  7.32 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.69 %","   .00 %"," 10.59 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-01","   .00 %","  5.32 %","   .00 %","  3.08 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.76 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.25 %","   .00 %","  2.13 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.22 %","  1.76 %","   .00 %","   .00 %","  8.11 %","  4.55 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.13 %","   .00 %","   .00 %","   .00 %","   .00 %"," 17.93 %","  7.14 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 22.22 %"
"2020-05-02","   .00 %","  3.03 %","   .00 %","  1.49 %","   .00 %","   .85 %","   .00 %","   .00 %","  5.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.41 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.25 %","   .00 %","   .00 %","   .00 %","   .00 %"," 14.29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.11 %","  3.75 %","  5.43 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.85 %","  1.93 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %"," 12.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %"
"2020-05-03","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.27 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.88 %"," 12.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.61 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","  3.25 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-04","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .85 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.18 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.16 %"," 10.40 %","   .00 %","   .00 %","   .00 %","  4.12 %"," 50.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .26 %","   .00 %","   .00 %","   .00 %","   .00 %"," 13.79 %","  6.25 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-05"," 25.00 %","  6.86 %"," 50.00 %","  7.35 %","   .00 %"," 24.58 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 26.27 %","   .00 %","   .00 %","   .00 %"," 23.08 %","   .00 %"," 38.89 %","  3.57 %"," 23.26 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.50 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %"," 18.39 %","  3.66 %"," 16.67 %"," 50.00 %"," 13.25 %","  2.97 %"," 33.33 %","   .00 %","   .00 %","   .00 %","  9.09 %"," 15.97 %","   .00 %"," 24.47 %","   .00 %","   .00 %","  2.34 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 22.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.85 %","   .00 %","   .00 %"
"2020-05-06","   .00 %","  1.83 %","   .00 %","  4.11 %","   .00 %","   .68 %","   .00 %","   .00 %","  8.57 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","  4.70 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","  2.52 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.91 %","  4.04 %","   .00 %","   .00 %","  8.51 %","  2.88 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.32 %","   .00 %","  4.27 %","   .00 %","   .00 %","  8.08 %","   .00 %","   .00 %"," 28.57 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.41 %","   .00 %","   .00 %"
"2020-05-07","   .00 %","  5.41 %","   .00 %","  2.63 %","   .00 %"," 13.51 %","   .00 %","   .00 %","  5.26 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.05 %","   .00 %","   .00 %","   .00 %"," 31.25 %","   .00 %"," 19.23 %"," 13.79 %"," 15.34 %","   .00 %","   .00 %","   .00 %","   .00 %"," 22.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.66 %","  4.85 %","   .00 %","  6.67 %","  8.82 %","  6.54 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","  7.43 %","   .00 %"," 24.59 %","   .00 %","   .00 %","  1.62 %"," 11.76 %","   .00 %"," 11.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %"," 18.18 %"
"2020-05-08","   .00 %","  1.71 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.44 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.39 %","   .00 %","   .00 %","   .00 %"," -4.76 %","   .00 %","   .00 %"," 12.12 %","  1.60 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .89 %","  2.78 %","   .00 %","   .00 %","  2.70 %","  5.26 %","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %","  1.78 %","   .00 %","   .66 %","   .00 %","   .00 %","  7.23 %"," 10.53 %","   .00 %"," 30.00 %","   .00 %","   .00 %","   .00 %"," 18.18 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.45 %","   .00 %","   .00 %"
"2020-05-09","   .00 %","   .84 %","   .00 %","   .00 %","   .00 %","   .60 %","   .00 %","   .00 %","  1.51 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %","  3.98 %","   .00 %","   .00 %","   .00 %"," 40.00 %","   .00 %","  6.45 %"," -2.70 %","  3.14 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.09 %","-##.## %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.77 %","   .00 %","   .00 %","   .00 %","  5.26 %"," -7.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.55 %","   .00 %","  3.27 %","   .00 %","   .00 %","  1.83 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-10","   .00 %","  1.67 %"," 33.33 %","   .00 %","   .00 %","   .59 %","   .00 %","   .00 %","  1.49 %","   .00 %","   .00 %","   .00 %","  6.25 %","   .00 %","   .55 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .25 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.74 %","  2.70 %","   .00 %","   .00 %","   .83 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.59 %","   .38 %","   .00 %","   .00 %","   .00 %","   .00 %","   .34 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-11","   .00 %","   .82 %"," 25.00 %","   .00 %","   .00 %","   .59 %","   .00 %","   .00 %","  2.35 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.63 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.01 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.19 %","   .00 %","   .00 %","   .00 %","   .90 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.27 %","   .00 %","   .00 %","  -.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 50.00 %","   .00 %"
"2020-05-12","   .00 %","  3.25 %","   .00 %","   .00 %","   .00 %","   .58 %","   .00 %","   .00 %","  4.30 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.07 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.56 %","  1.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.98 %","  2.58 %","   .00 %","  6.25 %","  1.65 %","  7.14 %"," 25.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.71 %","   .00 %","   .62 %","   .00 %","   .00 %","  1.68 %","   .00 %","   .00 %","  7.69 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.69 %"
"2020-05-13","   .00 %","  9.45 %","   .00 %","   .00 %","   .00 %","  4.07 %","   .00 %","   .00 %","  2.47 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %","  4.23 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.06 %","  2.63 %","  3.46 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.23 %","   .84 %","   .00 %"," 11.76 %","  4.88 %","  2.50 %"," 40.00 %","   .00 %","   .00 %","   .00 %","  1.56 %","  4.12 %","   .00 %","   .62 %","   .00 %","   .00 %","  8.59 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %"," 33.33 %","   .00 %"
"2020-05-14","   .00 %","   .00 %","   .00 %","  5.13 %","   .00 %","  9.50 %","   .00 %","   .00 %","  5.90 %","   .00 %","   .00 %","   .00 %","   .00 %"," 50.00 %","  8.12 %","   .00 %","   .00 %","   .00 %"," 10.71 %","   .00 %","  5.71 %","  2.56 %","  6.92 %","   .00 %"," 50.00 %","   .00 %","   .00 %"," 15.38 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.47 %","  1.66 %","   .00 %","   .00 %","  3.10 %","   .81 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.15 %","  5.58 %","   .00 %"," 12.35 %","   .00 %","   .00 %","  2.23 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.69 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.14 %"
"2020-05-15"," 20.00 %","  1.44 %","   .00 %","  1.22 %","   .00 %","  5.61 %","   .00 %","   .00 %","  3.80 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.35 %","   .00 %","   .00 %","   .00 %","  6.45 %","   .00 %"," 10.81 %","  2.50 %","  4.02 %","   .00 %","   .00 %","   .00 %","   .00 %"," 13.33 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  4.44 %","  1.63 %","   .00 %","   .00 %","  2.26 %","  2.42 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.45 %","  3.58 %","   .00 %","  7.69 %","   .00 %","   .00 %","  1.29 %","  4.76 %","   .00 %","  7.14 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 40.00 %","   .00 %","-25.00 %","  6.67 %"
"2020-05-16","   .00 %","  1.42 %","   .00 %","   .00 %","   .00 %","   .48 %","   .00 %","   .00 %","  2.68 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .92 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 17.07 %"," -4.88 %","  2.58 %","   .00 %","   .00 %","   .00 %","   .00 %","-23.53 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.26 %","  1.61 %","   .00 %","   .00 %","  2.21 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .99 %","   .00 %","   .00 %","   .00 %","   .00 %","   .98 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 33.33 %"," -6.25 %"
"2020-05-17","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .24 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.36 %","   .79 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .98 %","   .00 %","  1.53 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %"
