"date","Tamil Nadu/Airport Quarantine","Tamil Nadu/Airport quarantine","Tamil Nadu/Ariyalur","Tamil Nadu/CHENNAI","Tamil Nadu/Chengalpattu","Tamil Nadu/Chennai","Tamil Nadu/Coimbatore","Tamil Nadu/Cuddalore","Tamil Nadu/Dharmapuri","Tamil Nadu/Dindigul","Tamil Nadu/Erode","Tamil Nadu/KARUR","Tamil Nadu/Kallakurichi","Tamil Nadu/Kancheepuram","Tamil Nadu/Kanyakumari","Tamil Nadu/Karur","Tamil Nadu/Krishnagiri","Tamil Nadu/MADURAI","Tamil Nadu/Madurai","Tamil Nadu/Nagapattinam","Tamil Nadu/Namakkal","Tamil Nadu/Nilgiris","Tamil Nadu/Other State","Tamil Nadu/Perambalur","Tamil Nadu/Pudukkottai","Tamil Nadu/Railway Quarantine","Tamil Nadu/Ramanathapuram","Tamil Nadu/Ranipet","Tamil Nadu/Salem","Tamil Nadu/Sivaganga","Tamil Nadu/TENKASI","Tamil Nadu/Tenkasi","Tamil Nadu/Thanjavur","Tamil Nadu/Theni","Tamil Nadu/Thiruvallur","Tamil Nadu/Thiruvarur","Tamil Nadu/Thoothukkudi","Tamil Nadu/Tiruchirappalli","Tamil Nadu/Tirunelveli","Tamil Nadu/Tirupathur","Tamil Nadu/Tiruppur","Tamil Nadu/Tiruvannamalai","Tamil Nadu/Vellore","Tamil Nadu/Viluppuram","Tamil Nadu/Virudhunagar","Tamil Nadu/chengalpattu","Tamil Nadu/chennai"
"2020-08-14","10","","69","","440","1202","390","222","35","138","128","","31","324","128","11","13","","46","30","32","14","","24","156","","58","177","193","68","","93","91","367","481","56","60","104","117","69","52","82","163","127","89","",""
"2020-08-15","18","","73","","385","1184","295","340","18","121","15","","81","167","181","43","59","","82","82","37","23","","26","172","","59","254","200","49","","89","112","214","424","52","79","108","169","66","64","108","158","84","169","",""
"2020-08-16","2","","77","","446","1206","398","185","22","110","96","","62","300","133","30","47","","121","66","40","24","","49","187","","58","141","180","54","","91","124","206","488","65","95","105","124","15","36","98","262","131","76","",""
"2020-08-17","12","","76","","240","1189","395","391","26","155","137","","53","159","207","36","14","","124","10","66","26","","37","165","","49","154","268","49","","147","112","280","309","71","76","123","103","72","70","77","56","139","217","",""
"2020-08-18","1","","73","","348","1220","396","251","11","153","58","","67","261","147","46","16","","67","70","39","6","","35","107","","49","135","286","55","","94","130","295","439","41","68","123","118","74","46","125","87","117","55","",""
"2020-08-19","4","","51","","325","1208","400","239","18","103","86","","57","252","122","39","19","","112","68","35","31","","38","106","","36","125","295","67","","68","115","288","387","120","102","99","140","51","60","95","181","69","184","",""
"2020-08-20","6","","38","","462","1183","400","274","6","137","78","","84","294","123","34","3","","82","19","50","58","","28","105","","50","142","357","48","","141","113","237","397","61","83","123","165","89","67","112","110","75","152","",""
"2020-08-21","10","","85","","451","1307","399","245","24","129","103","","57","189","157","43","50","","88","49","65","42","","40","99","","108","177","266","37","","118","99","122","354","68","129","104","150","95","101","59","201","123","52","",""
"2020-08-22","5","","49","","408","1314","401","311","27","127","117","","58","258","108","40","30","","91","81","39","18","","7","154","","40","93","290","61","","130","109","144","366","75","122","121","142","73","72","87","244","126","42","",""
"2020-08-23","14","","64","","353","1318","393","382","12","178","47","","90","225","182","49","19","","105","22","42","87","","30","155","","38","155","263","43","","148","116","170","331","29","91","100","147","54","73","101","179","160","10","",""
"2020-08-24","11","","52","","308","1288","390","372","8","132","181","","56","228","149","23","58","","75","65","58","75","","28","188","","30","121","272","49","","89","114","193","306","112","101","104","78","57","79","145","159","156","57","",""
"2020-08-25","7","","54","","323","1272","326","370","8","121","144","","52","218","153","28","46","","82","151","57","73","","22","116","","69","186","297","43","","86","75","226","303","59","65","109","205","39","44","105","135","185","97","",""
"2020-08-26","4","","44","","299","1298","487","289","34","37","102","","72","335","154","34","31","","31","86","67","-1","","18","145","","39","122","455","15","","111","115","184","269","107","108","84","141","56","98","54","158","197","79","",""
"2020-08-27","15","","74","","321","1317","444","262","1","97","122","","70","235","100","34","33","","64","92","82","25","","19","137","","76","163","413","66","","62","122","131","296","94","99","115","107","38","96","100","159","147","153","",""
"2020-08-28","6","","67","","309","1305","499","258","16","94","115","","73","173","81","36","29","","103","56","96","39","","9","97","","29","138","436","55","","58","130","114","299","120","104","86","130","48","121","208","153","154","152","",""
"2020-08-29","12","","60","","308","1304","496","421","18","127","156","","82","247","161","30","40","","106","101","69","15","","19","124","","37","120","433","33","","76","135","127","265","110","89","103","153","31","99","159","187","173","126","",""
"2020-08-30","8","","91","","397","1263","501","385","14","89","158","","227","205","124","53","69","","136","137","65","33","","24","110","","22","196","335","33","","85","121","179","284","95","95","119","136","34","92","169","164","184","63","",""
"2020-08-31","13","","76","","346","1161","596","309","17","124","128","","66","196","98","48","13","","122","110","93","30","","11","86","0","31","128","491","25","","98","116","77","292","105","113","98","100","48","70","141","114","176","90","",""
"2020-09-01","11","","73","","400","1100","585","288","5","111","87","","205","175","152","33","59","","127","87","76","39","","33","96","","40","189","338","36","","49","127","55","284","100","66","97","151","38","93","156","134","166","67","",""
"2020-09-02","13","","43","","398","1035","587","408","55","133","95","","55","137","111","64","49","","107","71","78","14","","11","78","","57","94","414","25","","82","149","96","279","133","57","109","108","90","92","212","162","226","63","",""
"2020-09-03","8","","47","","379","992","596","592","21","137","116","","121","155","92","32","86","","69","67","57","53","","21","105","","74","153","217","31","","59","140","83","233","79","55","115","163","67","114","149","136","150","128","",""
"2020-09-04","6","","58","","368","996","607","498","41","93","112","","182","155","109","44","68","","120","98","72","90","","13","102","","22","116","242","46","","89","165","84","264","98","46","104","108","76","91","217","135","148","93","",""
"2020-09-05","3","","66","","293","965","545","434","50","122","141","","133","152","77","44","88","","99","169","86","47","","20","126","","20","109","250","34","","60","114","79","244","111","47","108","127","44","196","239","165","145","118","",""
"2020-09-06","6","","37","","364","969","545","391","24","124","114","","186","186","118","43","83","","101","146","101","40","","17","102","","43","141","119","31","","57","145","85","240","112","58","112","121","45","154","271","151","131","70","",""
"2020-09-07","2","","29","","330","949","524","398","56","136","117","","189","190","96","54","71","","106","64","97","36","","13","89","","33","126","185","41","","65","122","88","248","142","91","112","81","57","194","262","147","139","97","",""
"2020-09-08","1","","49","","353","999","469","407","59","87","123","","138","127","91","49","83","","107","24","84","56","","15","117","","32","126","166","48","","82","119","92","282","199","65","101","127","50","139","248","134","126","110","",""
"2020-09-09","","","44","","237","993","445","344","114","96","90","","114","171","136","38","75","","63","172","93","69","","15","118","","40","108","279","37","","60","131","86","281","127","58","98","139","82","120","142","140","139","90","",""
"2020-09-10","1","","38","","276","1011","446","264","122","84","33","","115","168","75","67","126","","67","131","116","70","","33","101","","53","108","306","17","","73","84","96","294","129","114","106","112","85","154","89","145","191","28","",""
"2020-09-11","2","","16","","297","987","394","289","96","47","70","","147","132","123","27","39","","51","48","114","90","","10","109","","10","92","298","25","","50","145","85","312","159","101","140","136","84","124","296","182","161","31","",""
"2020-09-12","2","","14","","261","998","432","261","95","68","134","","93","136","109","47","152","","69","155","92","61","","17","79","","23","77","292","51","","82","141","80","297","148","84","73","107","41","256","140","127","161","40","",""
"2020-09-13","4","","11","","301","993","491","252","42","67","125","","127","190","111","34","67","","72","156","134","70","","24","134","","16","141","295","46","","36","148","90","300","144","49","93","114","70","302","193","86","129","36","",""
"2020-09-14","6","","18","","377","999","506","292","87","77","134","","131","145","136","59","78","","84","126","118","94","","10","98","","26","102","299","36","","84","126","58","295","142","74","68","61","82","190","225","136","130","43","",""
"2020-09-15","7","","26","","324","989","485","268","88","61","135","","127","198","103","61","75","","83","111","97","85","","26","63","","26","92","292","28","","56","160","81","283","129","84","103","117","74","262","189","134","134","41","",""
"2020-09-16","5","","28","","321","988","555","262","118","64","100","","162","191","114","46","68","","101","78","114","68","","16","133","","36","77","275","40","","67","125","51","295","140","85","97","120","94","149","157","120","142","50","",""
"2020-09-17","1","","35","","324","1007","532","212","124","74","99","","103","120","121","53","86","","69","81","113","82","","14","118","","30","101","292","44","","73","148","78","248","106","77","113","87","91","195","160","143","134","72","",""
"2020-09-18","4","","33","","260","1049","544","259","108","91","114","","95","126","115","68","57","","77","84","112","72","","11","123","","33","54","290","32","","98","164","69","218","99","90","136","104","77","183","147","112","140","40","",""
"2020-09-19","13","","40","","284","1008","566","289","112","74","166","","92","178","105","64","76","","68","58","100","87","","26","90","","31","63","286","37","","65","142","55","260","101","65","106","109","85","163","159","146","145","55","",""
"2020-09-20","2","","36","","324","1015","570","296","127","82","145","","56","94","134","60","125","","86","107","135","131","","11","102","","15","34","286","61","","91","166","53","216","87","83","83","86","71","169","106","96","128","47","",""
"2020-09-21","2","","30","","219","986","648","148","89","65","201","","105","117","97","55","99","","85","94","130","122","","10","100","","15","79","295","41","","67","124","57","212","123","98","81","83","108","161","97","135","131","35","",""
"2020-09-22","1","","20","","231","989","595","233","106","54","136","","73","209","77","56","90","","61","46","92","88","","7","89","","8","88","291","38","","54","155","60","230","116","60","113","91","57","369","126","95","91","42","",""
"2020-09-23","1","","11","","297","980","587","183","130","40","125","","55","205","117","41","63","","79","46","132","89","","22","81","","10","89","298","44","","46","186","71","218","99","55","112","92","65","247","126","143","105","35","",""
"2020-09-24","6","","28","","299","1089","644","255","129","32","140","","24","196","61","62","86","","72","46","132","97","","21","112","","16","98","313","42","","55","190","65","265","143","39","128","115","68","188","122","126","155","33","",""
"2020-09-25","7","","30","","282","1243","669","242","149","69","111","","58","179","87","45","108","","41","44","109","137","","19","69","","18","67","313","48","","57","155","68","155","131","54","97","64","63","178","170","126","168","49","",""
"2020-09-26","1","","29","","260","1199","658","213","97","56","140","","38","154","96","75","72","","71","49","125","145","","27","92","","22","57","299","28","","64","188","67","229","141","50","85","90","66","188","141","136","161","38","",""
"2020-09-27","1","","38","","410","1298","599","259","94","40","108","","27","56","92","38","62","","72","43","174","161","","14","96","","11","76","381","30","","30","182","78","203","126","42","86","113","66","291","79","120","145","50","",""
"2020-09-28","","","36","","277","1321","601","163","95","46","137","","63","100","100","56","98","","83","63","151","137","","28","98","","30","41","223","39","","48","182","75","235","126","61","91","55","70","186","157","138","133","46","",""
