"date","Rajasthan/Ajmer","Rajasthan/Alwar","Rajasthan/BSF Camp","Rajasthan/Banswara","Rajasthan/Baran","Rajasthan/Barmer","Rajasthan/Bharatpur","Rajasthan/Bhilwara","Rajasthan/Bikaner","Rajasthan/Bundi","Rajasthan/Chittorgarh","Rajasthan/Churu","Rajasthan/Dausa","Rajasthan/Dholpur","Rajasthan/Dungarpur","Rajasthan/Evacuees","Rajasthan/Ganganagar","Rajasthan/Hanumangarh","Rajasthan/Jaipur","Rajasthan/Jaisalmer","Rajasthan/Jalore","Rajasthan/Jhalawar","Rajasthan/Jhunjhunu","Rajasthan/Jodhpur","Rajasthan/Karauli","Rajasthan/Kota","Rajasthan/Nagaur","Rajasthan/Other State","Rajasthan/Other state","Rajasthan/Pali","Rajasthan/Pratapgarh","Rajasthan/Rajsamand","Rajasthan/Sawai Madhopur","Rajasthan/Sikar","Rajasthan/Sirohi","Rajasthan/Tonk","Rajasthan/Udaipur"
"2020-04-30","   .00 %","   .00 %","","   .00 %","","","","","","","","","","   .00 %","","","","   .00 %"," 14.44 %","","","","","   .00 %",""," 40.00 %","   .00 %","","","","","","","","","   .00 %",""
"2020-05-01","   .00 %","","","   .00 %","","","   .00 %","","","","   .00 %","","","","","   .00 %","",""," 18.08 %","","","   .00 %","   .00 %"," 20.00 %",""," 40.00 %","   .00 %","","","","","","","","","   .00 %",""
"2020-05-02","   .00 %","   .00 %","","","","","   .00 %","","","","   .00 %","","","   .00 %","","","",""," 24.23 %","","","","   .00 %"," 30.00 %",""," 40.00 %","   .00 %","","","   .00 %","","","","","","   .00 %","   .00 %"
"2020-05-03","   .00 %","   .00 %","","   .00 %","","","   .00 %","","","","   .00 %","","   .00 %","","   .00 %","","",""," 26.59 %","","","","   .00 %"," 30.00 %","","   .00 %","   .00 %","","","","","","","","","","   .00 %"
"2020-05-04","   .00 %","   .00 %","","","","","   .00 %","","   .00 %","","   .00 %","","","   .00 %","","","",""," 20.80 %","   .00 %","","   .00 %",""," 43.33 %","","   .00 %","   .00 %","","","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %"
"2020-05-05","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %","","","   .00 %","","","","","   .00 %","",""," 21.57 %","","","   .00 %",""," 55.33 %",""," 20.00 %","   .00 %","","","","","","","","","   .00 %",""
"2020-05-06","   .00 %","   .00 %","","","","","   .00 %","","","","   .00 %","","","   .00 %","   .00 %","","","   .00 %"," 18.62 %","","","   .00 %","   .00 %"," 37.83 %",""," 20.00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %"
"2020-05-07"," 20.00 %","   .00 %","","","","","","","",""," 20.00 %","","","   .00 %","","","",""," 13.80 %","","","",""," 30.06 %",""," 23.33 %","   .00 %","","","   .00 %","","   .00 %","","","","","   .00 %"
"2020-05-08"," 40.00 %","   .00 %","","","","","","   .00 %","",""," 20.00 %","","   .00 %","","","","",""," 12.08 %","","","   .00 %",""," 32.06 %","   .00 %"," 23.33 %","   .00 %","","","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %"
"2020-05-09"," 40.00 %","","","","","","","","",""," 20.00 %","   .00 %","   .00 %","   .00 %","","","","","  9.08 %","","","   .00 %",""," 18.72 %",""," 23.33 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","","","","   .00 %"
"2020-05-10"," 40.00 %","","","   .00 %","","","   .00 %","","   .00 %",""," 20.00 %","","","","   .00 %","","","","  4.43 %","   .00 %","","","","  6.72 %","","  3.33 %","   .00 %","","","   .00 %","","   .00 %","","","","   .00 %","   .00 %"
"2020-05-11"," 45.00 %","   .00 %","","","","   .00 %","   .00 %","","",""," 20.00 %","   .00 %","   .00 %","","   .00 %","","","","  4.85 %","   .00 %","   .00 %","","","  4.22 %","   .00 %","  3.33 %","   .00 %","","","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %"
"2020-05-12"," 25.00 %","","","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","","","   .00 %","  4.05 %","   .00 %","   .00 %","","   .00 %","  2.00 %","","   .00 %"," 20.00 %","","","   .00 %","","   .00 %","","   .00 %","","","   .00 %"
"2020-05-13","  5.00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","","","","","   .00 %","   .00 %","   .00 %","   .00 %","","","","  4.45 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"," 20.00 %","",""," 10.00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-14","  5.00 %","   .00 %","","","","   .00 %","","","","","","   .00 %","","","   .00 %","","","","  3.72 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %"," 20.00 %","",""," 10.00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-15","  5.00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","  3.15 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %"," 20.00 %","",""," 10.00 %","","   .00 %","","   .00 %","","","   .00 %"
"2020-05-16","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %","","","","  2.52 %","","   .00 %","","   .00 %","   .00 %","","   .00 %"," 20.00 %","",""," 10.00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-17","   .00 %","   .00 %","","","","   .00 %"," 20.00 %","   .00 %"," 20.00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","","","","  2.92 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  2.86 %","   .00 %","",""," 10.00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-05-18","   .00 %","","   .00 %","   .00 %","","   .00 %"," 20.00 %","   .00 %"," 20.00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","  2.78 %","   .00 %"," 20.00 %","","   .00 %","   .00 %"," 20.00 %","  5.36 %"," 10.00 %","","","  6.67 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-19","   .00 %","   .00 %","","","   .00 %","   .00 %"," 20.00 %","   .00 %"," 20.00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","","  3.15 %",""," 20.00 %","   .00 %","   .00 %","   .00 %","","  7.58 %"," 16.67 %","","","  6.67 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-20","   .00 %","","","   .00 %","   .00 %","","","   .00 %","","","   .00 %","   .00 %","","","   .00 %","","","   .00 %","  4.37 %",""," 20.00 %","   .00 %","   .00 %","   .00 %","","  7.58 %"," 16.67 %"," 10.00 %","","  6.67 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-21","   .00 %","   .00 %","","","","   .00 %"," 30.00 %","   .00 %"," 20.00 %","","   .00 %","   .00 %","","","   .00 %","","","","  4.66 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","","  7.58 %"," 16.67 %"," 10.00 %","","  6.67 %","   .00 %","   .00 %",""," 20.00 %","   .00 %","","   .00 %"
"2020-05-22","   .00 %","","","   .00 %","","   .00 %"," 30.00 %","   .00 %"," 20.00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","  3.73 %","   .00 %"," 20.00 %","","   .00 %","  1.82 %","","  4.72 %"," 16.67 %"," 10.00 %",""," 11.67 %","   .00 %","   .00 %",""," 20.00 %","   .00 %","","   .00 %"
"2020-05-23","   .00 %","   .00 %","","   .00 %","","   .00 %"," 10.00 %","   .00 %","   .00 %",""," 10.00 %","   .00 %","","   .00 %","   .00 %","","","","  3.59 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.82 %","","  6.22 %"," 16.67 %","","","  5.00 %","","   .00 %",""," 20.00 %","   .00 %","   .00 %","   .00 %"
"2020-05-24","   .00 %","   .00 %","","","","   .00 %"," 10.00 %","   .00 %","   .00 %",""," 16.67 %","","   .00 %","   .00 %","   .00 %","","","","  3.09 %","   .00 %","   .00 %","","   .00 %","  1.82 %","","  4.00 %"," 10.00 %"," 10.00 %","","  9.00 %","","   .00 %",""," 20.00 %","   .00 %","   .00 %","   .00 %"
"2020-05-25","  4.00 %","   .00 %","","","","   .00 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","","","  2.22 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.82 %","","  4.00 %"," 10.00 %"," 23.33 %","","  9.00 %","","   .00 %","   .00 %"," 20.00 %","   .00 %","","   .00 %"
"2020-05-26","  4.00 %","","","   .00 %","","   .00 %"," 10.00 %","   .00 %","   .00 %",""," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","","","","  2.14 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.82 %","","  4.00 %"," 10.00 %","","","  9.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-05-27","  4.00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 16.67 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","  3.14 %","","","   .00 %","   .00 %","   .00 %"," 20.00 %","  4.00 %"," 10.00 %"," 13.33 %","","  4.00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-28","  7.33 %","   .00 %",""," 20.00 %","","   .00 %","   .00 %","   .00 %","   .00 %",""," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","  2.72 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  3.33 %"," 17.33 %","","  4.00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-05-29","  7.33 %","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","  3.30 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  3.33 %","","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-30","  3.33 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","","","   .00 %","  3.54 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %"," 10.00 %","   .00 %","  3.33 %","","","  3.33 %","","   .00 %",""," 10.00 %","   .00 %","","   .00 %"
"2020-05-31","  3.33 %","",""," 20.00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","","  3.14 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %"," 10.00 %","   .00 %","  3.33 %","","","  3.33 %","   .00 %","   .00 %",""," 10.00 %","   .00 %","   .00 %","   .00 %"
"2020-06-01","  3.33 %","   .00 %",""," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","","","   .00 %","   .00 %","","   .00 %","","","","  3.00 %","","","   .00 %","   .00 %","  3.33 %"," 10.00 %","   .00 %","  3.33 %","","","  3.33 %","   .00 %","   .00 %",""," 10.00 %","   .00 %","   .00 %","   .00 %"
"2020-06-02","   .00 %","   .00 %","","","   .00 %","   .00 %","  6.67 %","   .00 %"," 10.00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","  3.23 %","","   .00 %","   .00 %","   .00 %","  3.33 %","","  1.67 %","   .00 %"," 17.33 %","","  3.33 %","","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %"
"2020-06-03","   .00 %","   .00 %","   .00 %",""," 20.00 %","   .00 %","  6.67 %","   .00 %"," 10.00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","  3.36 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.76 %","   .00 %","  1.67 %","   .00 %"," 17.33 %","","  3.33 %","","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %"
"2020-06-04","   .00 %","","",""," 20.00 %","   .00 %"," 11.67 %","   .00 %"," 10.00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","  3.01 %","","   .00 %","","   .00 %","  1.43 %","   .00 %","  1.67 %","   .00 %","  7.33 %","","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","","   .00 %"
"2020-06-05","  5.71 %","","",""," 20.00 %","   .00 %"," 11.67 %","   .00 %"," 10.00 %","","","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","  2.97 %","   .00 %","","   .00 %","   .00 %","  1.43 %","   .00 %","  1.67 %","   .00 %"," 10.19 %","","   .00 %","","   .00 %"," 30.00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-06","  5.71 %","","",""," 20.00 %","   .00 %"," 15.67 %"," 20.00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","","  3.11 %","","","","   .00 %","  2.76 %","   .00 %","  3.21 %","  2.86 %"," 11.19 %","","   .00 %","","   .00 %"," 36.67 %","   .00 %","   .00 %","","   .00 %"
"2020-06-07","  5.71 %","   .00 %",""," 20.00 %"," 30.00 %","   .00 %","  9.00 %"," 20.00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","  3.97 %","","   .00 %","   .00 %","   .00 %","  2.76 %","","  1.54 %","  2.86 %"," 13.19 %","","   .00 %","","   .00 %"," 41.67 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-08","  5.71 %","   .00 %",""," 20.00 %"," 10.00 %",""," 12.33 %"," 20.00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  3.56 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.83 %","   .00 %","  1.54 %","  2.86 %"," 13.19 %","","   .00 %","   .00 %","   .00 %"," 41.67 %","   .00 %","   .00 %","","   .00 %"
"2020-06-09"," 10.16 %","   .00 %","","   .00 %"," 10.00 %","   .00 %"," 10.19 %"," 20.00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  3.95 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.06 %","   .00 %","  1.54 %","  2.86 %"," 11.68 %","","   .00 %","","   .00 %"," 21.67 %","   .00 %","   .00 %","   .00 %",""
"2020-06-10","  4.44 %","   .00 %","","   .00 %","","   .00 %"," 10.19 %"," 20.00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","  3.90 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.06 %","   .00 %","  1.54 %","  2.86 %"," 10.48 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %"
"2020-06-11","  4.44 %","   .00 %","",""," 16.67 %","   .00 %","  8.69 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  3.32 %","","","   .00 %","   .00 %","  5.72 %","   .00 %","   .00 %","   .00 %","  7.02 %","","   .00 %","","   .00 %"," 11.67 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-12","  6.26 %","   .00 %","",""," 16.67 %","   .00 %"," 10.91 %","   .00 %","  6.67 %","","  5.00 %",""," 20.00 %","   .00 %","   .00 %","","   .00 %","","  2.31 %","   .00 %","","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","  5.02 %","","   .00 %","","   .00 %","  5.00 %","   .00 %","  6.67 %","   .00 %","   .00 %"
"2020-06-13","  6.26 %","   .00 %","","","  6.67 %","   .00 %"," 15.58 %","   .00 %","  6.67 %","","  5.00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","","   .00 %","","  2.44 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.17 %","   .00 %","   .00 %","   .00 %","  7.88 %","","   .00 %","","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %"
"2020-06-14","  1.82 %","   .00 %","","   .00 %","  6.67 %","   .00 %"," 15.58 %","   .00 %","  6.67 %","","  5.00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  2.93 %","","","   .00 %","   .00 %","  1.95 %","   .00 %","   .00 %","   .00 %","  6.06 %","","  2.86 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","","   .00 %"
"2020-06-15","  1.82 %","   .00 %","","","  6.67 %","   .00 %"," 16.83 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  3.44 %","","   .00 %","","   .00 %","   .95 %","   .00 %","   .00 %","   .00 %","  8.15 %","","  2.86 %","","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %"," 20.00 %"
"2020-06-16","  1.82 %"," 20.00 %","","","","   .00 %"," 15.51 %","   .00 %","   .00 %","","  5.00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","","","","  3.20 %","","   .00 %","   .00 %","   .00 %","  1.86 %","   .00 %","","  2.50 %","  6.61 %","","  2.86 %","","   .00 %","","   .00 %"," 11.67 %","   .00 %"," 20.00 %"
"2020-06-17","   .00 %"," 20.00 %","","","   .00 %","   .00 %"," 14.39 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"," 30.00 %","   .00 %","","   .00 %","   .00 %","  3.32 %","   .00 %","","   .00 %","   .00 %","   .91 %","   .00 %","   .00 %","  2.50 %","  6.61 %","","  2.86 %","","   .00 %","   .00 %","   .00 %","  5.00 %",""," 20.00 %"
"2020-06-18","   .00 %"," 20.00 %","","   .00 %","   .00 %","   .00 %"," 12.71 %","   .00 %"," 10.00 %","","  4.00 %"," 20.00 %","   .00 %"," 30.00 %","   .00 %","","   .00 %","","  2.86 %","","   .00 %","   .00 %","   .00 %","  2.65 %","","  1.43 %","  2.50 %","  3.75 %","","  2.86 %","","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %"," 20.00 %"
"2020-06-19","  1.67 %"," 20.00 %","","   .00 %","","   .00 %","  9.85 %","   .00 %"," 10.00 %","   .00 %","  4.00 %"," 20.00 %","   .00 %"," 30.00 %","   .00 %","","   .00 %","   .00 %","  1.90 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.65 %","  6.67 %","  1.43 %","  2.50 %","  3.75 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %"," 20.00 %"
"2020-06-20","  1.67 %"," 20.00 %","","","","   .00 %"," 10.20 %","   .00 %"," 10.00 %","","  4.00 %"," 20.00 %","   .00 %"," 30.00 %","   .00 %","","","","  1.35 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.65 %","  6.67 %","  1.43 %","  2.50 %","  1.05 %","","   .00 %","","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %"
"2020-06-21","  3.21 %"," 20.00 %","","","","   .00 %"," 10.51 %","   .00 %"," 10.00 %","","  4.00 %"," 20.00 %","   .00 %"," 10.00 %","   .00 %","","","","  1.82 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.74 %","  6.67 %","","  4.44 %","  2.05 %","","   .00 %","","   .00 %","","   .00 %","  5.00 %","   .00 %","   .00 %"
"2020-06-22","  3.21 %"," 20.00 %","","","","   .00 %","  9.40 %",""," 10.00 %","","  4.00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  1.46 %","","   .00 %","   .00 %","   .00 %","  4.94 %","  6.67 %","  2.76 %","  4.44 %","  2.05 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %"," 10.00 %"
"2020-06-23","  3.21 %"," 20.00 %","","   .00 %","","   .00 %","  3.08 %"," 20.00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","",""," 20.00 %","   .00 %","  1.28 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.27 %","  6.67 %","  4.01 %","  4.44 %","  2.05 %","","   .00 %","","   .00 %","   .00 %","  6.67 %","   .00 %",""," 10.00 %"
