"date","South Carolina/Abbeville","South Carolina/Aiken","South Carolina/Allendale","South Carolina/Anderson","South Carolina/Bamberg","South Carolina/Barnwell","South Carolina/Beaufort","South Carolina/Berkeley","South Carolina/Calhoun","South Carolina/Charleston","South Carolina/Cherokee","South Carolina/Chester","South Carolina/Chesterfield","South Carolina/Clarendon","South Carolina/Colleton","South Carolina/Darlington","South Carolina/Dillon","South Carolina/Dorchester","South Carolina/Edgefield","South Carolina/Fairfield","South Carolina/Florence","South Carolina/Georgetown","South Carolina/Greenville","South Carolina/Greenwood","South Carolina/Hampton","South Carolina/Horry","South Carolina/Jasper","South Carolina/Kershaw","South Carolina/Lancaster","South Carolina/Laurens","South Carolina/Lee","South Carolina/Lexington","South Carolina/Marion","South Carolina/Marlboro","South Carolina/McCormick","South Carolina/Newberry","South Carolina/Oconee","South Carolina/Orangeburg","South Carolina/Pickens","South Carolina/Richland","South Carolina/Saluda","South Carolina/Spartanburg","South Carolina/Sumter","South Carolina/Unassigned","South Carolina/Union","South Carolina/Williamsburg","South Carolina/York"
"2020-05-06","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","  1.82 %","  7.45 %","   .00 %","  5.36 %","   .00 %","   .00 %","   .00 %","  2.77 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","  4.94 %","   .00 %","  2.04 %","   .00 %","   .00 %","  2.43 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  2.86 %","  3.76 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.64 %","   .00 %","  1.82 %","  1.82 %","   .00 %","   .00 %"," 16.67 %"," 11.67 %"
"2020-05-07","   .00 %","   .00 %"," 30.00 %","   .00 %","   .00 %","   .00 %","  1.82 %","  7.45 %","   .00 %","  5.36 %","   .00 %","   .00 %","   .00 %","  2.77 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","  3.60 %","   .00 %","  1.51 %","   .00 %","   .00 %","  2.43 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %","  3.54 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.51 %","   .00 %","  1.82 %","   .00 %","   .00 %","   .00 %"," 26.67 %"," 11.67 %"
"2020-05-08","   .00 %","   .00 %"," 30.00 %","   .00 %","   .00 %","   .00 %","  1.82 %","  5.45 %","   .00 %","  5.36 %","   .00 %","   .00 %","   .00 %","  2.65 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","  4.66 %","   .00 %","  1.95 %","   .00 %","   .00 %","  1.18 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %","  2.29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.46 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 26.67 %"," 11.67 %"
"2020-05-09","   .00 %","   .00 %"," 30.00 %","   .00 %","   .00 %","   .00 %","  1.82 %","  6.88 %","   .00 %","  7.58 %","   .00 %","   .00 %","   .00 %","  1.63 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","  4.66 %","   .00 %","  1.41 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %","  4.39 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.23 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 30.00 %"," 11.67 %"
"2020-05-10","   .00 %","   .00 %"," 30.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.43 %","   .00 %","  4.72 %","   .00 %","   .00 %","   .00 %","  1.63 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","  3.41 %","   .00 %","  1.41 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %","  4.39 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.84 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  5.00 %"
"2020-05-11","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.43 %","   .00 %","  4.22 %","   .00 %","   .00 %","   .00 %","  2.40 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %"," 21.67 %","  4.05 %","   .00 %","  1.41 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","  5.00 %","   .00 %","   .00 %","  6.07 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.10 %","   .00 %","   .00 %","  1.67 %","   .00 %","   .00 %"," 13.33 %","   .00 %"
"2020-05-12","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.43 %","   .00 %","  4.22 %","   .00 %","   .00 %","   .00 %","  2.40 %","   .00 %"," 13.33 %","   .00 %","   .00 %","   .00 %"," 11.67 %","  4.92 %","   .00 %","  1.41 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","  4.96 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.58 %","   .00 %","  1.67 %","  1.67 %","   .00 %","   .00 %","  9.05 %","   .00 %"
"2020-05-13","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.43 %","   .00 %","  2.40 %","   .00 %","   .00 %","   .00 %","  3.05 %","   .00 %"," 13.33 %","   .00 %","   .00 %","   .00 %"," 11.67 %","  5.54 %","   .00 %","   .90 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","  5.00 %","  5.80 %"," 16.67 %","-20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.58 %","   .00 %","  1.67 %","  1.67 %","   .00 %","   .00 %","  9.05 %","   .00 %"
"2020-05-14","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .18 %","   .00 %","   .00 %","   .00 %","  3.63 %","   .00 %"," 13.33 %","   .00 %","   .00 %","   .00 %"," 13.00 %","  5.54 %","   .00 %","   .44 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %"," 10.00 %","  5.00 %","  4.49 %"," 16.67 %","-20.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  2.15 %","   .00 %","  1.67 %","  1.67 %","   .00 %","   .00 %","  5.71 %","   .00 %"
"2020-05-15","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .18 %","   .00 %","   .00 %","   .00 %","  4.92 %","   .00 %"," 13.33 %","   .00 %","   .00 %","   .00 %"," 15.86 %","  6.31 %","   .00 %","   .44 %","   .00 %","-20.00 %","   .00 %","   .00 %","   .00 %","  5.00 %"," 10.00 %","  5.00 %","  4.49 %","  6.67 %","-20.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 30.00 %","  2.15 %","   .00 %","  1.67 %","  6.28 %","   .00 %","   .00 %","  5.71 %","   .00 %"
"2020-05-16","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," -1.82 %","   .00 %","   .00 %","   .00 %","  3.55 %","   .00 %"," 13.33 %","   .00 %","   .00 %","   .00 %"," 10.86 %","  3.31 %","   .00 %","   .44 %","   .00 %","-20.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","  7.00 %","  1.63 %","  6.67 %","-20.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 30.00 %","  1.04 %","   .00 %","  1.67 %","  4.62 %","   .00 %","   .00 %","  5.71 %","   .00 %"
"2020-05-17","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," -1.82 %","   .00 %","   .00 %","   .00 %","  3.55 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.86 %","  3.18 %","   .00 %","   .44 %","   .00 %","-20.00 %","  1.11 %","   .00 %","   .00 %","   .00 %"," 10.00 %","  7.00 %","  1.63 %","  6.67 %","-20.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 30.00 %","   .67 %","   .00 %","   .00 %","  5.87 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-18","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .00 %","   .00 %","  3.31 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.86 %","  2.22 %","   .00 %","   .00 %","   .00 %","-20.00 %","  1.11 %","   .00 %","   .00 %","   .00 %"," 10.00 %","  2.00 %","  1.57 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 30.00 %","   .67 %","   .00 %","   .00 %","  5.87 %","   .00 %","   .00 %","  2.22 %","   .00 %"
"2020-05-19","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.00 %"," 20.00 %","   .00 %","   .00 %","  1.93 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  2.86 %","  2.22 %","   .00 %","  1.74 %","   .00 %","-20.00 %","  2.16 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.00 %","  1.51 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .33 %","   .00 %","   .00 %","  5.87 %","   .00 %","   .00 %","  2.22 %","   .00 %"
"2020-05-20","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.00 %"," 20.00 %","   .00 %","   .00 %","  1.23 %"," 20.00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  2.50 %","  1.46 %","   .00 %","  1.74 %","   .00 %","   .00 %","  2.16 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.00 %","  2.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .66 %","   .00 %","   .00 %","  1.25 %","   .00 %","   .00 %","  2.22 %","   .00 %"
"2020-05-21","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.00 %"," 20.00 %","   .00 %","   .00 %","  2.41 %"," 20.00 %","  4.00 %"," 30.00 %","   .00 %","   .00 %","  2.50 %","  2.14 %","   .00 %","  1.74 %","   .00 %","   .00 %","  3.16 %","   .00 %","  1.67 %","   .00 %","   .00 %","  3.64 %","  2.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .66 %","   .00 %","  1.54 %","  1.25 %","   .00 %","   .00 %","  2.22 %","   .00 %"
"2020-05-22","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.00 %"," 20.00 %","   .00 %","   .00 %","  2.41 %"," 20.00 %","  4.00 %"," 30.00 %","   .00 %","   .00 %","  2.50 %","  1.40 %","   .00 %","  1.74 %","   .00 %","   .00 %","  2.05 %"," 20.00 %","  1.67 %","   .00 %","   .00 %","  3.64 %","  2.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .33 %","   .00 %","  4.40 %","   .00 %","   .00 %","   .00 %","  2.22 %","   .00 %"
"2020-05-23","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %"," 20.00 %","  1.72 %"," 20.00 %","  4.00 %"," 30.00 %","   .00 %","   .00 %","  2.50 %","  1.36 %","   .00 %","  1.74 %","   .00 %","   .00 %","  2.05 %"," 20.00 %","  1.67 %","   .00 %","   .00 %","  3.64 %","  1.46 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .65 %","   .00 %","  4.40 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %"
"2020-05-24","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  2.26 %"," 20.00 %","  4.00 %"," 10.00 %","   .00 %","   .00 %","  2.50 %","  1.36 %","   .00 %","  1.20 %","   .00 %","   .00 %","  1.00 %"," 20.00 %","  3.21 %","   .00 %","   .00 %","  3.64 %","  2.09 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .65 %","   .00 %","  5.65 %","  1.18 %","   .00 %","   .00 %","  2.00 %","  4.00 %"
"2020-05-25","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 30.00 %","  1.67 %","   .00 %","  7.33 %"," 10.00 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","  1.20 %","   .00 %","   .00 %","  1.95 %"," 20.00 %","  3.21 %","   .00 %","   .00 %","  3.64 %","  2.02 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .32 %","   .00 %","  5.65 %","  1.18 %","   .00 %","   .00 %","  2.00 %","  4.00 %"
"2020-05-26","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 30.00 %","  1.10 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","  2.22 %","  1.94 %","   .00 %","  1.95 %","   .00 %","   .00 %","   .95 %"," 20.00 %","  1.54 %","   .00 %","   .00 %","   .00 %","  2.65 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .32 %","   .00 %","  5.28 %","  1.18 %","   .00 %","   .00 %","  2.00 %","  4.00 %"
"2020-05-27","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","  1.82 %","   .00 %","   .00 %"," 30.00 %","  1.10 %","  7.50 %","  6.19 %","   .00 %","   .00 %","   .00 %","  8.22 %","  2.54 %","   .00 %","  1.95 %","   .00 %","   .00 %","  2.77 %","   .00 %","  1.54 %","   .00 %","   .00 %","  3.08 %","  2.65 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  1.27 %","   .00 %","  3.54 %","  1.18 %","   .00 %","   .00 %","  2.00 %","  4.00 %"
"2020-05-28","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","  1.82 %","   .00 %","   .00 %"," 16.67 %","   .54 %","  7.50 %","  6.19 %","   .00 %","   .00 %","   .00 %","  9.76 %","  1.88 %","   .00 %","  2.32 %","   .00 %","   .00 %","  2.77 %","   .00 %","  1.54 %","   .00 %","   .00 %","  3.08 %","  2.65 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .95 %","   .00 %","  3.54 %","  1.18 %","   .00 %","   .00 %","  2.00 %","  3.33 %"
"2020-05-29","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","  1.33 %","   .00 %","  1.82 %","   .00 %","   .00 %"," 16.67 %","   .00 %","  7.50 %","  8.69 %","   .00 %","   .00 %","   .00 %"," 11.19 %","  3.64 %","   .00 %","  1.48 %","   .00 %","   .00 %","  3.60 %","   .00 %","   .00 %","   .00 %","  6.67 %","  4.41 %","  1.27 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .95 %","   .00 %","  3.34 %","   .00 %","   .00 %","   .00 %","  1.82 %","  3.33 %"
"2020-05-30","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","  1.33 %","   .00 %","  1.82 %","   .00 %","   .00 %","  6.67 %","   .53 %","  7.50 %","  5.36 %","   .00 %","   .00 %","   .00 %"," 11.19 %","  3.54 %","   .00 %","  1.48 %","   .00 %","   .00 %","  2.65 %","   .00 %","   .00 %","   .00 %","  6.67 %","  4.41 %","   .62 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .95 %","   .00 %","  3.34 %","   .00 %","   .00 %","   .00 %","  5.15 %","  3.33 %"
"2020-05-31","   .00 %","   .00 %","   .00 %","  2.50 %","   .00 %","   .00 %","  3.33 %","  1.33 %","   .00 %","  1.82 %","   .00 %","   .00 %","  6.67 %","   .53 %","  9.32 %","  7.58 %","   .00 %","   .00 %","   .00 %","  8.97 %","  2.91 %","   .00 %","   .72 %","   .00 %","   .00 %","  2.65 %","   .00 %","   .00 %","   .00 %","  6.67 %","  4.41 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .95 %","   .00 %","  2.16 %","   .00 %","   .00 %","   .00 %","  5.15 %","  6.19 %"
"2020-06-01","   .00 %","   .00 %","   .00 %","  2.50 %","   .00 %","   .00 %","   .00 %","  1.33 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .53 %","  5.15 %","  4.72 %","   .00 %","   .00 %","   .00 %","  5.63 %","  2.31 %","   .00 %","   .72 %","   .00 %","   .00 %","  1.63 %","   .00 %","   .00 %","   .00 %","  6.67 %","  1.33 %","   .61 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.05 %","   .00 %","   .00 %","   .00 %","  5.15 %","  6.19 %"
"2020-06-02","   .00 %","   .00 %","   .00 %","  2.50 %","   .00 %","   .00 %","   .00 %","  1.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .53 %","  5.15 %","  4.72 %","   .00 %","   .00 %","   .00 %","  4.10 %","  2.31 %","   .00 %","   .36 %","   .00 %","   .00 %","  2.40 %","   .00 %","   .00 %","   .00 %","  6.67 %","  1.33 %","   .61 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.05 %","   .00 %","   .00 %","   .00 %","  5.15 %","  2.86 %"
"2020-06-03","   .00 %","   .00 %","   .00 %","  2.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .53 %","  5.15 %","  2.22 %","   .00 %","   .00 %","   .00 %","  2.67 %","   .54 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.57 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .61 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","  2.86 %"
"2020-06-04","   .00 %","   .00 %","   .00 %","  2.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.15 %","  2.22 %","   .00 %","   .00 %","   .00 %","  2.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.57 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .61 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %"
"2020-06-05","   .00 %","  2.86 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.25 %","   .00 %","  3.33 %"," 20.00 %","   .00 %","   .00 %","   .51 %","  3.33 %","  2.00 %","   .00 %","   .00 %","   .00 %","  2.67 %","   .53 %","   .00 %","   .70 %"," 20.00 %","   .00 %","  3.05 %","   .00 %","   .00 %","  4.00 %","   .00 %","  2.50 %","  1.78 %","   .00 %"," 40.00 %","   .00 %","   .00 %","   .00 %","  6.67 %","  6.67 %","   .61 %","   .00 %"," 10.00 %","  1.11 %","   .00 %","   .00 %","   .00 %","  5.00 %"
"2020-06-06","   .00 %","  2.86 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.25 %","   .00 %","  3.33 %"," 20.00 %","   .00 %","   .00 %","   .51 %","   .00 %","  2.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .53 %","   .00 %","   .70 %"," 20.00 %","   .00 %","  2.25 %","   .00 %","   .00 %","  4.00 %","   .00 %","  2.50 %","  1.18 %","   .00 %"," 40.00 %","   .00 %","   .00 %","   .00 %","  6.67 %","  6.67 %","   .61 %","   .00 %"," 10.00 %","  1.11 %","   .00 %","   .00 %","   .00 %","  5.00 %"
"2020-06-07","   .00 %","  2.86 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.25 %","   .00 %","  3.33 %"," 25.00 %","   .00 %","  5.00 %","   .51 %","   .00 %","  3.82 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.04 %","   .00 %","   .70 %"," 20.00 %","   .00 %","  2.86 %","   .00 %","   .00 %","  4.00 %","   .00 %","  2.50 %","  1.73 %","   .00 %"," 40.00 %","   .00 %","   .00 %","   .00 %","  6.67 %","  6.67 %","   .61 %","   .00 %"," 10.00 %","  1.11 %","   .00 %","   .00 %","   .00 %","  5.00 %"
"2020-06-08","   .00 %","  2.86 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.43 %","   .00 %","  3.33 %"," 25.00 %","   .00 %","  9.00 %","  1.01 %","   .00 %","  3.82 %","  6.67 %","   .00 %","   .00 %","   .00 %","  1.04 %","   .00 %","  1.04 %"," 30.00 %","   .00 %","  3.51 %","   .00 %","  1.43 %","  4.00 %","   .00 %","  1.39 %","  1.73 %","   .00 %"," 40.00 %","   .00 %","   .00 %","   .00 %"," 11.67 %","  6.67 %","  1.19 %","   .00 %"," 10.67 %","  1.11 %","   .00 %","   .00 %","   .00 %","  5.00 %"
"2020-06-09","   .00 %","  2.86 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.54 %","   .00 %","  3.33 %"," 25.00 %","   .00 %","  9.00 %","  1.01 %","   .00 %","  3.82 %","  6.67 %","   .00 %","   .00 %","  2.35 %","  1.54 %","   .00 %","  1.71 %"," 36.67 %","   .00 %","  4.13 %","   .00 %","  1.43 %","  4.00 %","   .00 %","  3.74 %","  1.73 %","   .00 %"," 40.00 %","   .00 %","   .00 %","   .00 %"," 11.67 %","  6.67 %","  1.19 %","   .00 %"," 10.67 %","  1.11 %","   .00 %","   .00 %","  1.43 %","  5.00 %"
"2020-06-10","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.29 %","   .00 %","   .00 %","  5.00 %","   .00 %"," 12.33 %","   .50 %","   .00 %","  1.82 %","  6.67 %","   .00 %","   .00 %","  2.35 %","  1.50 %","   .00 %","  1.97 %"," 16.67 %","   .00 %","  2.65 %","   .00 %","  1.43 %","   .00 %","   .00 %","  1.24 %","   .56 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","  5.00 %","   .00 %","   .59 %","   .00 %","  1.31 %","   .00 %","   .00 %","   .00 %","  1.43 %","   .00 %"
"2020-06-11","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.29 %","   .00 %","   .00 %","  5.00 %","   .00 %"," 12.33 %","   .50 %","  2.86 %","  1.82 %","  6.67 %","   .00 %","   .00 %","  3.41 %","  1.98 %","   .00 %","  2.59 %"," 21.67 %","   .00 %","  2.65 %","   .00 %","  1.43 %","   .00 %","   .00 %","  1.24 %","  1.10 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","  5.00 %","   .00 %","   .59 %","   .00 %","  4.44 %","   .00 %","   .00 %","   .00 %","  1.43 %","   .00 %"
"2020-06-12","   .00 %","  2.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.29 %","   .00 %","  1.43 %","   .00 %","   .00 %","  7.33 %","   .50 %","  2.86 %","   .00 %","  6.67 %","   .00 %","   .00 %","  3.41 %","  1.46 %","   .00 %","  2.59 %"," 21.67 %","   .00 %","  1.27 %","   .00 %","  1.43 %","   .00 %","   .00 %","  1.24 %","  1.07 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","  9.00 %","   .00 %","   .87 %","   .00 %","  4.44 %","   .00 %","   .00 %","   .00 %","  1.43 %","   .00 %"
"2020-06-13","   .00 %","  2.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.11 %","   .00 %","  1.43 %","  4.00 %","   .00 %","  3.33 %","   .00 %","  2.86 %","  1.67 %","   .00 %","   .00 %","   .00 %","  3.41 %","  1.46 %","   .00 %","  2.85 %"," 11.67 %","   .00 %","  1.23 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.35 %","  1.07 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","  4.00 %","   .00 %","   .57 %","   .00 %","  3.77 %","   .00 %","   .00 %","   .00 %","  1.43 %","   .00 %"
"2020-06-14","   .00 %","  2.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.43 %","  4.00 %","   .00 %","  3.33 %","   .00 %","  2.86 %","  1.67 %","   .00 %","   .00 %","   .00 %","  1.05 %","   .96 %","   .00 %","  2.18 %","  5.00 %","   .00 %","   .61 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.07 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","  4.00 %","   .00 %","   .57 %","   .00 %","  3.77 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-15","   .00 %","  2.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.76 %","  4.00 %","   .00 %","   .00 %","   .00 %","  2.86 %","  1.67 %","   .00 %","   .00 %","   .00 %","  1.05 %","   .48 %","   .00 %","  1.21 %","  5.00 %","   .00 %","   .61 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.58 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .57 %","   .00 %","  3.12 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-16","   .00 %","  2.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.76 %","  4.00 %","   .00 %","  2.86 %","   .00 %","  1.25 %","  1.67 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .60 %","   .00 %","   .00 %","   .61 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.04 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","  1.12 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-17","   .00 %","   .00 %","   .00 %","  2.22 %","   .00 %","   .00 %","  1.43 %","  1.05 %","   .00 %","  2.58 %","  4.00 %","   .00 %","  2.86 %","   .00 %","  2.43 %","  1.67 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .89 %","   .00 %","   .00 %","  1.19 %"," 10.00 %","   .00 %","  3.33 %","   .00 %","   .00 %","  1.51 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .84 %","   .00 %","  -.54 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.00 %"
