"date","Uttar Pradesh/Agra","Uttar Pradesh/Aligarh","Uttar Pradesh/Ambedkar Nagar","Uttar Pradesh/Amethi","Uttar Pradesh/Amroha","Uttar Pradesh/Auraiya","Uttar Pradesh/Ayodhya","Uttar Pradesh/Azamgarh","Uttar Pradesh/Baghpat","Uttar Pradesh/Bahraich","Uttar Pradesh/Ballia","Uttar Pradesh/Balrampur","Uttar Pradesh/Banda","Uttar Pradesh/Barabanki","Uttar Pradesh/Bareilly","Uttar Pradesh/Basti","Uttar Pradesh/Bhadohi","Uttar Pradesh/Bijnor","Uttar Pradesh/Budaun","Uttar Pradesh/Bulandshahr","Uttar Pradesh/Chandauli","Uttar Pradesh/Chitrakoot","Uttar Pradesh/Deoria","Uttar Pradesh/Etah","Uttar Pradesh/Etawah","Uttar Pradesh/Farrukhabad","Uttar Pradesh/Fatehpur","Uttar Pradesh/Firozabad","Uttar Pradesh/Gautam Buddha Nagar","Uttar Pradesh/Ghaziabad","Uttar Pradesh/Ghazipur","Uttar Pradesh/Gonda","Uttar Pradesh/Gorakhpur","Uttar Pradesh/Hamirpur","Uttar Pradesh/Hapur","Uttar Pradesh/Hardoi","Uttar Pradesh/Hathras","Uttar Pradesh/Jalaun","Uttar Pradesh/Jaunpur","Uttar Pradesh/Jhansi","Uttar Pradesh/Kannauj","Uttar Pradesh/Kanpur Dehat","Uttar Pradesh/Kanpur Nagar","Uttar Pradesh/Kasganj","Uttar Pradesh/Kaushambi","Uttar Pradesh/Kushinagar","Uttar Pradesh/Lakhimpur Kheri","Uttar Pradesh/Lalitpur","Uttar Pradesh/Lucknow","Uttar Pradesh/Maharajganj","Uttar Pradesh/Mahoba","Uttar Pradesh/Mainpuri","Uttar Pradesh/Mathura","Uttar Pradesh/Mau","Uttar Pradesh/Meerut","Uttar Pradesh/Mirzapur","Uttar Pradesh/Moradabad","Uttar Pradesh/Muzaffarnagar","Uttar Pradesh/Pilibhit","Uttar Pradesh/Pratapgarh","Uttar Pradesh/Prayagraj","Uttar Pradesh/Rae Bareli","Uttar Pradesh/Rampur","Uttar Pradesh/Saharanpur","Uttar Pradesh/Sambhal","Uttar Pradesh/Sant Kabir Nagar","Uttar Pradesh/Shahjahanpur","Uttar Pradesh/Shamli","Uttar Pradesh/Shrawasti","Uttar Pradesh/Siddharthnagar","Uttar Pradesh/Sitapur","Uttar Pradesh/Sonbhadra","Uttar Pradesh/Sultanpur","Uttar Pradesh/Unnao","Uttar Pradesh/Varanasi","Uttar Pradesh/mathura"
"2020-05-17","-66.67 %","   .00 %"," ##.## %","-33.33 %","","   .00 %","","","   .00 %"," ##.## %","-77.78 %","-83.33 %","   .00 %",""," ##.## %"," ##.## %","-50.00 %","","","   .00 %","","","-50.00 %","","",""," ##.## %","-66.67 %"," 66.67 %"," 28.57 %","-38.46 %"," 66.67 %","","","   .00 %","-42.86 %","","","","","   .00 %","","   .00 %","",""," ##.## %"," 25.00 %","","-27.27 %","   .00 %","","","   .00 %","   .00 %","-70.37 %",""," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %","","-57.89 %","","-72.73 %"," ##.## %"," ##.## %",""," 50.00 %"," ##.## %","   .00 %","","","   .00 %","   .00 %",""
"2020-05-18"," 25.00 %","-28.57 %","   .00 %"," ##.## %","   .00 %","","","   .00 %","","-25.00 %",""," ##.## %","   .00 %","","","-50.00 %"," ##.## %","   .00 %","","   .00 %","","   .00 %","","","","   .00 %",""," ##.## %","","-55.56 %","-87.50 %","-60.00 %","   .00 %","","-90.91 %","-75.00 %","","   .00 %","-55.56 %","   .00 %","","","-50.00 %","   .00 %"," ##.## %","","","","","   .00 %","","","   .00 %","","-87.50 %","-57.14 %","-##.## %","","-87.50 %","-94.12 %","","   .00 %","-25.00 %","-##.## %"," ##.## %","",""," ##.## %","","-87.50 %",""," ##.## %"," 16.67 %","   .00 %"," ##.## %",""
"2020-05-19"," ##.## %"," ##.## %","-85.71 %","","","","","",""," 83.33 %","","-66.67 %","   .00 %","","   .00 %"," ##.## %","","   .00 %","","   .00 %","-20.00 %","-85.71 %"," ##.## %","","","-60.00 %"," ##.## %","","   .00 %","-50.00 %"," ##.## %"," ##.## %","-66.67 %",""," ##.## %","   .00 %","","   .00 %","","   .00 %","","",""," ##.## %"," 33.33 %","   .00 %","-70.00 %",""," 37.50 %"," 50.00 %",""," 60.00 %","-50.00 %","",""," ##.## %","   .00 %","-66.67 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %","   .00 %","","   .00 %","",""," 66.67 %","","","","-85.71 %",""," 22.22 %",""
"2020-05-20","-25.00 %","","   .00 %","","   .00 %",""," ##.## %","-50.00 %","   .00 %","-90.91 %","-50.00 %","","   .00 %","   .00 %"," ##.## %","-86.36 %",""," ##.## %","","-92.86 %","-25.00 %","","","   .00 %"," ##.## %","","-92.86 %","   .00 %","-93.55 %"," ##.## %","-14.29 %",""," ##.## %","","","   .00 %","","","-75.00 %","","   .00 %","","   .00 %","","-66.67 %",""," 66.67 %","","-81.82 %","","",""," ##.## %","","   .00 %","","-90.91 %"," ##.## %","-11.11 %"," 57.14 %"," ##.## %","","-23.08 %","","   .00 %"," ##.## %","   .00 %","",""," ##.## %","","","","   .00 %","-36.36 %",""
"2020-05-21","   .00 %","   .00 %"," ##.## %","   .00 %"," ##.## %",""," -9.52 %"," ##.## %",""," ##.## %","","","   .00 %","  8.00 %",""," ##.## %","   .00 %","-55.56 %",""," ##.## %","","   .00 %","-58.33 %","","-93.33 %","   .00 %"," ##.## %",""," ##.## %"," 80.00 %"," ##.## %","","-66.67 %","   .00 %","-50.00 %"," ##.## %","   .00 %","   .00 %"," ##.## %","   .00 %"," ##.## %",""," ##.## %",""," ##.## %","","-80.00 %","","   .00 %"," ##.## %","","","-66.67 %"," ##.## %","   .00 %","-85.71 %"," ##.## %","-75.00 %","-62.50 %","-90.91 %","",""," 10.00 %","   .00 %","","","-50.00 %",""," 20.00 %"," ##.## %","","","   .00 %","   .00 %","",""
"2020-05-22","-##.## %","-54.55 %","","","   .00 %","   .00 %","-68.42 %","","","-33.33 %","   .00 %","-60.00 %","   .00 %","","-33.33 %",""," 50.00 %","-25.00 %","   .00 %","","","-66.67 %","",""," ##.## %","","-20.00 %","   .00 %","-50.00 %","-33.33 %"," 16.67 %","-40.00 %","","","   .00 %","-50.00 %","   .00 %",""," ##.## %","","","   .00 %","","","-##.## %",""," ##.## %",""," ##.## %","-87.50 %","","-87.50 %","-50.00 %","","-33.33 %","","-33.33 %"," ##.## %","   .00 %"," ##.## %","   .00 %","-50.00 %","-45.45 %"," ##.## %","","   .00 %","-50.00 %","","-83.33 %","   .00 %","-37.50 %","",""," 20.00 %","",""
"2020-05-23","   .00 %"," 20.00 %","   .00 %","   .00 %","","","-33.33 %","","","","   .00 %","","",""," ##.## %","-##.## %",""," 66.67 %","","   .00 %","-33.33 %",""," 60.00 %",""," 12.50 %","   .00 %","",""," ##.## %"," ##.## %","-85.71 %",""," ##.## %","",""," ##.## %","   .00 %","","-25.58 %","   .00 %","   .00 %","   .00 %","   .00 %","","","-50.00 %","",""," ##.## %"," ##.## %","   .00 %","","","-88.89 %"," ##.## %"," ##.## %"," ##.## %","-75.00 %","   .00 %","","-71.43 %","-66.67 %"," ##.## %","","   .00 %"," 33.33 %"," ##.## %","   .00 %","","-83.33 %","","","   .00 %","","   .00 %",""
"2020-05-24","-16.67 %","-16.67 %","-50.00 %","-88.89 %"," ##.## %","","","-43.75 %","   .00 %","   .00 %","","   .00 %","","","-11.11 %","   .00 %"," ##.## %"," 20.00 %","-94.12 %"," ##.## %","-50.00 %",""," 87.50 %","   .00 %","-88.89 %","-50.00 %","   .00 %","   .00 %","   .00 %","-50.00 %","","   .00 %","-77.78 %","","   .00 %","-50.00 %","","   .00 %","-90.62 %","   .00 %"," ##.## %","   .00 %","-75.00 %","-60.00 %","   .00 %","   .00 %"," 71.43 %","","-81.82 %","-80.00 %"," ##.## %","","   .00 %","   .00 %","   .00 %","-80.00 %","-66.67 %"," ##.## %","","","   .00 %","","-52.00 %","   .00 %"," 25.00 %","-##.## %","-66.67 %","-50.00 %","","-50.00 %","","   .00 %","","-33.33 %","  8.33 %",""
"2020-05-25"," 80.00 %","-80.00 %","   .00 %"," ##.## %","-76.92 %","","","",""," 50.00 %"," ##.## %","","","   .00 %","-50.00 %"," ##.## %","-55.56 %","-50.00 %","   .00 %","-50.00 %"," ##.## %"," ##.## %","","   .00 %"," ##.## %","","-80.00 %"," ##.## %","-52.94 %","   .00 %"," ##.## %",""," ##.## %","   .00 %","","","",""," ##.## %","","",""," ##.## %",""," ##.## %","","","","","   .00 %","","   .00 %"," ##.## %","","-86.67 %",""," ##.## %","","","   .00 %","   .00 %","   .00 %"," 58.33 %","-66.67 %","-80.00 %","   .00 %","   .00 %"," ##.## %","   .00 %"," ##.## %","","","-88.89 %","-75.00 %","-23.08 %",""
"2020-05-26","-22.22 %"," ##.## %"," ##.## %"," ##.## %","",""," ##.## %"," 66.67 %","","-66.67 %","-93.75 %","   .00 %","","-71.43 %","","-81.25 %","-25.00 %","-66.67 %","","   .00 %","-50.00 %","","-53.33 %","","-40.00 %",""," ##.## %","-20.00 %","-62.50 %","-16.67 %","-12.50 %","   .00 %","-46.15 %",""," 25.00 %","","","","-90.91 %","","   .00 %"," ##.## %","-71.43 %","","","   .00 %","-83.33 %","   .00 %"," ##.## %"," ##.## %","-80.00 %","   .00 %","",""," ##.## %","   .00 %","-##.## %","   .00 %",""," ##.## %"," ##.## %"," 50.00 %","-84.21 %","   .00 %","   .00 %","","","",""," 14.29 %","   .00 %",""," ##.## %","   .00 %","-80.00 %",""
"2020-05-27","   .00 %","","-80.00 %","-76.47 %","","   .00 %"," 76.92 %","-93.33 %","-50.00 %"," ##.## %","","   .00 %","","   .00 %","-75.00 %"," 66.67 %",""," ##.## %","","","",""," 14.29 %"," ##.## %","-66.67 %","   .00 %"," 50.00 %","-62.50 %","   .00 %"," 80.00 %","-85.71 %"," 50.00 %","-71.43 %",""," ##.## %","   .00 %","",""," ##.## %",""," ##.## %","","","","","","","","   .00 %","-60.00 %","",""," 75.00 %"," ##.## %"," 30.00 %","   .00 %","   .00 %"," ##.## %","   .00 %"," 60.00 %","-14.29 %","-33.33 %","-33.33 %"," ##.## %"," ##.## %","   .00 %","","   .00 %","","-75.00 %","   .00 %","-50.00 %","","   .00 %"," ##.## %",""
"2020-05-28","-85.71 %","   .00 %","","-87.50 %","","-60.00 %","-95.65 %"," ##.## %","","   .00 %"," ##.## %","   .00 %","","",""," 40.00 %"," ##.## %","-33.33 %"," ##.## %","   .00 %","","   .00 %","-62.50 %",""," ##.## %","-50.00 %","-33.33 %"," ##.## %"," ##.## %"," 55.56 %"," ##.## %"," 66.67 %"," ##.## %","","","-33.33 %","","","-94.12 %","   .00 %","","-20.00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","-25.00 %","","   .00 %"," ##.## %","-57.14 %","-25.00 %","-92.31 %","","-92.31 %","","","-75.00 %","-50.00 %"," 50.00 %",""," ##.## %","-40.00 %"," 80.00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","-88.89 %",""
"2020-05-29"," ##.## %"," ##.## %","   .00 %","","-66.67 %",""," ##.## %"," 53.85 %",""," 50.00 %"," 75.00 %","   .00 %","","   .00 %","   .00 %","-85.71 %","-85.71 %"," 50.00 %","","","   .00 %","-25.00 %","-66.67 %","-85.71 %","   .00 %"," ##.## %","   .00 %","-12.50 %"," 62.50 %","-14.29 %","-20.00 %","-40.00 %","-66.67 %","","-89.66 %"," ##.## %","   .00 %",""," ##.## %","","   .00 %",""," ##.## %","","   .00 %","   .00 %","-50.00 %",""," ##.## %","   .00 %","","-50.00 %","-66.67 %",""," ##.## %","   .00 %"," ##.## %","  9.09 %","-66.67 %","   .00 %","","","   .00 %"," 33.33 %","-50.00 %","-88.89 %","   .00 %","   .00 %",""," ##.## %","","","   .00 %","   .00 %"," ##.## %",""
"2020-05-30","-##.## %","","   .00 %","   .00 %","   .00 %","","-44.44 %","","   .00 %"," 33.33 %",""," ##.## %",""," 66.67 %","-##.## %"," ##.## %","   .00 %"," ##.## %","","   .00 %","   .00 %","-66.67 %",""," ##.## %","-##.## %","-25.00 %",""," 28.57 %"," 76.92 %"," 41.67 %","-50.00 %","","-33.33 %",""," 33.33 %",""," ##.## %","","",""," ##.## %","-75.00 %","-92.31 %","   .00 %","",""," ##.## %","   .00 %","-76.47 %","-33.33 %","   .00 %","   .00 %","","-66.67 %"," 10.00 %",""," 20.00 %","-91.67 %","   .00 %","-50.00 %","   .00 %","   .00 %","   .00 %"," 12.50 %","-66.67 %","","   .00 %","","   .00 %","-57.14 %","   .00 %","   .00 %","-50.00 %"," ##.## %","   .00 %",""
"2020-05-31","   .00 %","   .00 %","-80.00 %","-67.44 %","","","   .00 %","-70.00 %","-80.00 %","","   .00 %","","   .00 %","-20.00 %","   .00 %","-36.36 %"," ##.## %","-28.57 %","   .00 %","-75.00 %","","   .00 %","   .00 %","-40.00 %","   .00 %","-66.67 %","   .00 %"," ##.## %"," ##.## %"," 94.12 %"," ##.## %","   .00 %"," ##.## %","","-25.00 %","","","","   .00 %","","-83.33 %","","   .00 %"," ##.## %","","   .00 %","",""," ##.## %"," ##.## %","","   .00 %","   .00 %"," ##.## %"," 18.18 %","","-66.67 %","   .00 %","","","-75.00 %","","   .00 %","-88.89 %"," ##.## %"," ##.## %"," ##.## %","   .00 %",""," ##.## %","","   .00 %"," ##.## %","   .00 %"," ##.## %",""
"2020-06-01"," 14.29 %","-33.33 %"," ##.## %","-85.71 %","","","-40.00 %"," ##.## %","-50.00 %","-50.00 %","-14.29 %","-50.00 %","   .00 %","-25.00 %",""," ##.## %","-75.00 %","-80.00 %","-50.00 %"," ##.## %","","","-85.00 %","-33.33 %"," ##.## %","   .00 %","   .00 %","","-43.75 %","","-84.21 %","   .00 %"," ##.## %","   .00 %","","-57.14 %","   .00 %","   .00 %","-92.31 %","   .00 %","-50.00 %",""," 50.00 %","   .00 %","   .00 %"," 16.67 %","-66.67 %","","-18.75 %","-70.00 %",""," ##.## %","","-80.00 %"," -7.69 %","   .00 %"," 75.00 %"," ##.## %","   .00 %",""," ##.## %","   .00 %","-83.33 %","-##.## %","-30.77 %"," ##.## %","   .00 %","","   .00 %"," 28.57 %","   .00 %","","-75.00 %","   .00 %","-71.43 %",""
"2020-06-02","-25.00 %","-66.67 %","   .00 %"," ##.## %","   .00 %","   .00 %","","-31.25 %","   .00 %","-50.00 %",""," ##.## %",""," 33.33 %"," 50.00 %","  5.88 %","-##.## %"," ##.## %",""," ##.## %","   .00 %",""," ##.## %"," ##.## %","-50.00 %","   .00 %","","   .00 %"," 55.56 %","   .00 %","-66.67 %"," 50.00 %","-70.83 %","","   .00 %"," ##.## %","-80.00 %","","","-80.00 %"," ##.## %",""," ##.## %","","","-57.14 %","","","-53.85 %","","","-80.00 %"," ##.## %"," ##.## %","   .00 %","","-42.86 %"," ##.## %","   .00 %","   .00 %"," ##.## %",""," ##.## %","   .00 %","-66.67 %","-54.17 %"," 66.67 %","-50.00 %","-33.33 %","-44.44 %","","",""," 50.00 %","   .00 %",""
"2020-06-03"," 33.33 %"," ##.## %","","","","-50.00 %","","-72.73 %"," ##.## %"," ##.## %","","-50.00 %","","","","","","-84.62 %",""," 58.33 %","","   .00 %","","   .00 %",""," ##.## %","   .00 %","-92.86 %","-95.24 %","-82.35 %"," ##.## %","-33.33 %","-57.14 %","","   .00 %"," ##.## %","   .00 %","","   .00 %","","","","-93.75 %","","   .00 %","","   .00 %","","-33.33 %","   .00 %","","","","-60.00 %","-41.67 %","   .00 %","","","","","-72.73 %","   .00 %","-40.00 %","","","","","",""," 80.00 %","","","","-66.67 %","",""
"2020-06-04"," 25.00 %","-25.00 %","   .00 %","-60.87 %",""," 50.00 %","   .00 %","-66.67 %"," ##.## %","","",""," ##.## %","-75.00 %","","-38.89 %","   .00 %","   .00 %","","","   .00 %"," ##.## %"," 83.33 %","-75.00 %","   .00 %"," 33.33 %",""," ##.## %"," ##.## %"," ##.## %","-42.86 %","-50.00 %","   .00 %","   .00 %"," ##.## %","-31.25 %","","   .00 %"," 50.00 %"," ##.## %","-58.33 %","   .00 %"," ##.## %","","","   .00 %"," ##.## %",""," ##.## %","-50.00 %",""," ##.## %","-83.33 %"," 75.00 %"," ##.## %","   .00 %"," 50.00 %","   .00 %","   .00 %","   .00 %","","","","-50.00 %"," 33.33 %","   .00 %","   .00 %"," ##.## %"," ##.## %","-77.78 %","   .00 %","","-50.00 %","","   .00 %",""
"2020-06-05"," 40.00 %","-83.33 %"," 75.00 %","-66.67 %","","-66.67 %","-90.91 %"," ##.## %","-33.33 %"," ##.## %","   .00 %","   .00 %",""," ##.## %","   .00 %","",""," ##.## %","   .00 %","   .00 %","-##.## %","-50.00 %","-18.18 %"," ##.## %","-33.33 %","-25.00 %",""," ##.## %"," 70.00 %"," 11.76 %"," ##.## %"," ##.## %"," 66.67 %","","-66.67 %","-27.27 %","","-66.67 %"," ##.## %",""," ##.## %",""," 65.52 %"," 50.00 %",""," 42.86 %","   .00 %",""," 35.71 %"," ##.## %"," ##.## %"," 75.00 %"," ##.## %","-71.43 %","-52.94 %","","-16.67 %","-33.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," ##.## %","-61.54 %","-40.00 %","","-40.00 %"," 50.00 %","   .00 %",""," ##.## %","   .00 %"," 44.44 %",""
"2020-06-06","-21.43 %"," ##.## %","-57.14 %"," ##.## %","   .00 %","","","-52.94 %","","   .00 %","   .00 %","","   .00 %","-50.00 %","-##.## %","   .00 %"," ##.## %","-57.89 %","   .00 %","-70.00 %","   .00 %","-16.67 %","-66.67 %","-85.71 %"," ##.## %"," ##.## %","   .00 %","-18.18 %","-72.55 %","   .00 %","-81.25 %","-16.67 %","-20.00 %","   .00 %"," ##.## %","","   .00 %","   .00 %","-63.41 %","   .00 %","-54.55 %"," ##.## %","-33.33 %","-66.67 %","","   .00 %","-50.00 %","","-84.21 %"," 16.67 %",""," 71.43 %","-84.62 %"," ##.## %"," 12.50 %","","-20.00 %"," ##.## %","   .00 %","","-37.50 %","","","   .00 %","-30.00 %","-80.00 %","","","","-66.67 %","","   .00 %","-50.00 %","   .00 %"," 38.46 %",""
"2020-06-07"," 54.55 %"," 87.50 %","-66.67 %","-69.23 %","   .00 %","   .00 %","   .00 %","-62.50 %"," 33.33 %",""," ##.## %","",""," ##.## %","   .00 %","-25.00 %",""," 37.50 %",""," ##.## %","-50.00 %",""," ##.## %","","-63.64 %",""," 33.33 %","-66.67 %"," 21.43 %"," ##.## %"," 66.67 %","-20.00 %","   .00 %","","-72.73 %","   .00 %","",""," 40.00 %"," ##.## %","-40.00 %","-88.89 %","-43.75 %","","   .00 %","","   .00 %",""," ##.## %","-42.86 %","-50.00 %","-91.67 %","","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %"," 28.57 %"," ##.## %"," ##.## %","   .00 %","   .00 %"," ##.## %","","",""," 16.67 %","-72.22 %",""
"2020-06-08"," -5.88 %","-13.33 %"," ##.## %","-50.00 %","   .00 %","-33.33 %","-80.00 %","-33.33 %","-50.00 %","   .00 %","","   .00 %","",""," ##.## %","-50.00 %","","-27.27 %","   .00 %","-24.32 %","","","",""," 50.00 %","","","   .00 %"," ##.## %","-10.87 %","",""," ##.## %"," ##.## %"," ##.## %","-33.33 %"," ##.## %"," ##.## %","","-25.00 %"," ##.## %"," ##.## %"," 33.33 %","","","","",""," ##.## %","-75.00 %"," ##.## %"," ##.## %","   .00 %",""," 16.67 %","","-50.00 %","-85.71 %","-50.00 %","-50.00 %","-60.00 %"," ##.## %","-40.00 %"," ##.## %","","-20.00 %","-50.00 %","","   .00 %"," 50.00 %","","","-33.33 %","","-80.00 %",""
"2020-06-09","-12.50 %","-46.15 %","-87.50 %"," ##.## %"," ##.## %","-50.00 %"," ##.## %"," 50.00 %","-50.00 %","-80.00 %","-50.00 %","","","   .00 %","-60.00 %","-33.33 %","   .00 %","-50.00 %","   .00 %","-89.29 %","   .00 %","   .00 %","-55.56 %","   .00 %","   .00 %","   .00 %","","","-52.54 %","   .00 %","   .00 %"," 25.00 %","-63.64 %","   .00 %","-63.16 %","   .00 %","-50.00 %"," -9.09 %","-23.81 %"," ##.## %","-71.43 %"," ##.## %","-37.50 %"," ##.## %","","-70.00 %"," ##.## %","","-25.00 %"," ##.## %","   .00 %","-50.00 %","-66.67 %","   .00 %","-42.86 %","   .00 %","-33.33 %","-33.33 %"," ##.## %",""," 50.00 %","-42.86 %"," ##.## %","","-44.44 %"," ##.## %","-66.67 %","","-50.00 %"," 33.33 %",""," ##.## %","   .00 %","   .00 %"," ##.## %",""
"2020-06-10","-42.86 %","-14.29 %","","","-80.00 %","-50.00 %","   .00 %","-33.33 %"," ##.## %","","","","   .00 %","-85.71 %",""," ##.## %","","",""," ##.## %","-87.50 %","","-75.00 %","","-66.67 %"," ##.## %","","   .00 %","-32.14 %","-82.93 %",""," ##.## %","-25.00 %","","","-75.00 %","-33.33 %","-80.00 %"," ##.## %","-88.89 %"," ##.## %","-83.33 %","-66.67 %","","","","-50.00 %","","-83.33 %","","-75.00 %"," ##.## %"," ##.## %","   .00 %"," 16.67 %","   .00 %",""," ##.## %"," ##.## %","   .00 %","-66.67 %","","-82.35 %","   .00 %","   .00 %","-75.00 %"," ##.## %","",""," ##.## %","","","-50.00 %","-60.00 %","-75.00 %",""
"2020-06-11","-37.50 %"," 66.67 %","   .00 %","   .00 %","","","-40.00 %"," 50.00 %","","   .00 %","   .00 %","   .00 %",""," ##.## %"," ##.## %","   .00 %","   .00 %","   .00 %",""," ##.## %","","","","-50.00 %"," 50.00 %","-##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %","-60.00 %","-94.12 %","-66.67 %"," ##.## %","   .00 %"," ##.## %","   .00 %"," ##.## %","-60.78 %"," ##.## %"," 57.14 %",""," ##.## %"," ##.## %"," ##.## %","","-##.## %","   .00 %"," ##.## %","","","   .00 %"," 83.33 %","   .00 %"," 28.57 %","-##.## %","   .00 %"," 14.29 %","-20.00 %",""," ##.## %","   .00 %"," ##.## %"," ##.## %"," 40.00 %","-50.00 %",""," ##.## %","","-75.00 %","   .00 %","   .00 %"," ##.## %"," ##.## %"," ##.## %",""
"2020-06-12"," ##.## %","-10.00 %"," ##.## %","","   .00 %","   .00 %","   .00 %","","-66.67 %"," 50.00 %","","","-75.00 %"," ##.## %"," 18.75 %","-60.00 %","-60.00 %"," ##.## %","   .00 %"," 21.74 %","","   .00 %"," ##.## %"," ##.## %"," 33.33 %","   .00 %","-76.47 %"," 69.23 %"," 87.80 %"," 68.75 %","","   .00 %","   .00 %"," ##.## %"," 60.00 %","-93.75 %"," ##.## %","   .00 %"," 15.00 %","-33.33 %","-27.27 %"," ##.## %","-27.27 %","-75.00 %","-##.## %","   .00 %","   .00 %","","-63.33 %","   .00 %","   .00 %"," 62.50 %"," ##.## %","","-66.67 %","   .00 %","-##.## %","","-62.50 %","   .00 %"," 33.33 %","-75.00 %","-64.71 %"," 50.00 %"," 14.29 %","   .00 %"," 75.00 %","-33.33 %","","-66.67 %","",""," ##.## %","-57.14 %","-44.44 %",""
"2020-06-13"," 40.00 %"," 11.11 %","-50.00 %","   .00 %",""," ##.## %"," ##.## %","   .00 %"," ##.## %","","   .00 %","","   .00 %","","-63.16 %"," ##.## %","-50.00 %","-96.00 %","","-35.71 %","   .00 %","-90.00 %","",""," ##.## %","-66.67 %"," 50.00 %","-86.36 %","-36.36 %","-25.93 %","   .00 %",""," ##.## %",""," ##.## %",""," 28.57 %","-11.11 %","-60.87 %"," ##.## %"," 62.50 %",""," 56.25 %","","","   .00 %"," ##.## %",""," ##.## %",""," ##.## %","-53.85 %","-90.00 %",""," ##.## %","   .00 %","   .00 %","   .00 %"," 66.67 %"," ##.## %"," 25.00 %"," ##.## %"," 33.33 %",""," 12.50 %","   .00 %","-42.86 %","",""," ##.## %","   .00 %","   .00 %","",""," ##.## %",""
"2020-06-14","  7.14 %"," 60.00 %","","   .00 %","-66.67 %","   .00 %"," 50.00 %","","-76.47 %","","-66.67 %","","   .00 %","-21.05 %"," 28.57 %","","   .00 %"," ##.## %","   .00 %"," 27.78 %","-16.67 %","","   .00 %","-57.14 %","-43.75 %"," ##.## %","-83.33 %"," ##.## %"," 71.43 %"," 50.00 %","","   .00 %"," ##.## %","-83.33 %","-94.44 %","   .00 %"," 44.44 %","-75.00 %"," ##.## %","-16.67 %","","   .00 %","-62.00 %","   .00 %","","   .00 %","","","-34.09 %","   .00 %",""," 33.33 %"," ##.## %","   .00 %"," 17.39 %","   .00 %","","-78.95 %","-80.00 %","-50.00 %","-60.00 %","   .00 %","-62.50 %","   .00 %","-44.44 %","   .00 %","   .00 %","   .00 %","","-33.33 %","   .00 %","-75.00 %","   .00 %","   .00 %","-75.00 %",""
"2020-06-15","  6.67 %","-31.25 %","   .00 %"," ##.## %","   .00 %",""," 11.11 %","   .00 %"," 25.00 %",""," ##.## %","   .00 %","","-73.33 %"," 22.22 %","-50.00 %"," ##.## %","-25.00 %","-87.50 %","-56.52 %","","   .00 %","   .00 %","-33.33 %","-33.33 %","-72.73 %"," ##.## %","-16.67 %","-28.57 %","-50.00 %","   .00 %","   .00 %","-78.57 %"," ##.## %",""," 42.86 %","-76.92 %"," ##.## %","-66.67 %","-60.00 %","   .00 %","","   .00 %","   .00 %","","","",""," 44.83 %","","   .00 %","-25.00 %","   .00 %","-75.00 %"," -7.41 %","   .00 %","   .00 %"," ##.## %","   .00 %"," ##.## %","   .00 %","-50.00 %"," ##.## %"," ##.## %"," ##.## %","   .00 %","-50.00 %","-50.00 %","   .00 %"," ##.## %","","","-66.67 %","-28.57 %","   .00 %",""
"2020-06-16"," 31.25 %"," -9.09 %","-40.00 %"," 11.11 %"," ##.## %","   .00 %","","","-40.00 %","   .00 %","   .00 %","","","","   .00 %"," 50.00 %"," ##.## %","",""," ##.## %","   .00 %",""," ##.## %","   .00 %","-83.33 %"," ##.## %"," 50.00 %"," 20.00 %","-30.00 %"," 80.00 %",""," ##.## %","   .00 %","-30.77 %","   .00 %",""," 33.33 %","","-66.67 %",""," ##.## %","   .00 %"," 84.21 %"," ##.## %","","   .00 %","","","-64.29 %","   .00 %",""," 16.67 %","-20.00 %","   .00 %"," 72.00 %","-83.33 %","-71.43 %","-43.75 %","","-60.00 %"," ##.## %","   .00 %","-57.14 %","-66.67 %","-75.00 %"," ##.## %","   .00 %","   .00 %"," ##.## %","-80.00 %","   .00 %",""," ##.## %",""," 75.00 %",""
"2020-06-17","-14.29 %"," 70.00 %","","-90.00 %",""," ##.## %","   .00 %",""," ##.## %","   .00 %","","   .00 %","   .00 %","   .00 %","-##.## %"," ##.## %","","   .00 %"," ##.## %","-40.00 %","   .00 %","   .00 %","-71.43 %"," ##.## %"," ##.## %","-88.89 %","-33.33 %"," 16.67 %"," 28.57 %"," 22.22 %"," ##.## %","-80.00 %"," ##.## %","","-96.43 %","   .00 %","","-66.67 %","-66.67 %","   .00 %"," 80.00 %","-50.00 %","-62.86 %","","   .00 %"," ##.## %","   .00 %","   .00 %"," ##.## %"," ##.## %"," 66.67 %"," ##.## %","-75.00 %","","  2.33 %",""," ##.## %","-66.67 %"," ##.## %","-50.00 %","-66.67 %","   .00 %"," ##.## %",""," 37.50 %","-75.00 %","-50.00 %","",""," ##.## %","","-##.## %","-93.33 %","   .00 %"," 28.57 %",""
