"date","Montana/Beaverhead","Montana/Big Horn","Montana/Blaine","Montana/Broadwater","Montana/Carbon","Montana/Carter","Montana/Cascade","Montana/Chouteau","Montana/Custer","Montana/Daniels","Montana/Dawson","Montana/Deer Lodge","Montana/Fallon","Montana/Fergus","Montana/Flathead","Montana/Gallatin","Montana/Garfield","Montana/Glacier","Montana/Golden Valley","Montana/Granite","Montana/Hill","Montana/Jefferson","Montana/Judith Basin","Montana/Lake","Montana/Lewis and Clark","Montana/Liberty","Montana/Lincoln","Montana/Madison","Montana/McCone","Montana/Meagher","Montana/Mineral","Montana/Missoula","Montana/Musselshell","Montana/Park","Montana/Petroleum","Montana/Phillips","Montana/Pondera","Montana/Powder River","Montana/Powell","Montana/Prairie","Montana/Ravalli","Montana/Richland","Montana/Roosevelt","Montana/Rosebud","Montana/Sanders","Montana/Sheridan","Montana/Silver Bow","Montana/Stillwater","Montana/Sweet Grass","Montana/Teton","Montana/Toole","Montana/Treasure","Montana/Unassigned","Montana/Valley","Montana/Wheatland","Montana/Wibaux","Montana/Yellowstone"
"2020-05-15","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","","","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","","","   .00 %","","   .00 %","","   .00 %","","   .00 %"
"2020-05-16","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","","","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","","","   .00 %","","   .00 %","","   .00 %","","   .00 %"
"2020-05-17","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","","","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","","","   .00 %","","   .00 %","","   .00 %","","   .00 %"
"2020-05-18","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","","","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","","","   .00 %","","   .00 %","","   .00 %","","   .00 %"
"2020-05-19","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","","","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","","","   .00 %","","   .00 %","","   .00 %","","   .00 %"
"2020-05-20","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","","","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","","","   .00 %","","   .00 %","","   .00 %","","   .00 %"
"2020-05-21","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","","","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","","","   .00 %","","   .00 %","","   .00 %","","   .00 %"
"2020-05-22","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","","","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","","","   .00 %","","   .00 %","","   .00 %","","   .00 %"
"2020-05-23","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","","","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","","","   .00 %","","   .00 %","","   .00 %","","   .00 %"
"2020-05-24","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","","","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","","","   .00 %","","   .00 %","","   .00 %","","   .00 %"
"2020-05-25","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","","","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","","","   .00 %","","   .00 %","","   .00 %","","   .00 %"
"2020-05-26","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","","","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","","","   .00 %","","   .00 %","","   .00 %",""," 50.00 %"
"2020-05-27","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","","","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","","","   .00 %","","   .00 %","","   .00 %","","   .00 %"
"2020-05-28","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","","","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","","","   .00 %","","   .00 %","","   .00 %","","   .00 %"
"2020-05-29","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","","","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","","","   .00 %","","   .00 %","","   .00 %","","   .00 %"
"2020-05-30","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","","","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","","","   .00 %","","   .00 %","","   .00 %","","   .00 %"
"2020-05-31","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","","","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","","","   .00 %","","   .00 %","","   .00 %","","   .00 %"
"2020-06-01","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","","","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","","","   .00 %","","   .00 %","","   .00 %","","   .00 %"
"2020-06-02","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","","","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","","   .00 %","","   .00 %","","   .00 %"
"2020-06-03","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","","","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","","   .00 %","","   .00 %","","   .00 %"
"2020-06-04","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","","","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","","   .00 %","","   .00 %","","   .00 %"
"2020-06-05","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","","","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","","   .00 %","","   .00 %","","   .00 %"
"2020-06-06","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","","","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","","   .00 %","","   .00 %","","   .00 %"
"2020-06-07","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","","","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","","   .00 %","","   .00 %","","   .00 %"
"2020-06-08","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","","","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","","   .00 %","","   .00 %","","   .00 %"
"2020-06-09","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","","","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","","   .00 %","","   .00 %","","   .00 %"
"2020-06-10","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","","","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","","   .00 %","","   .00 %","","   .00 %"
"2020-06-11","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","","","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","","   .00 %","","   .00 %","","   .00 %"
"2020-06-12","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","","   .00 %","","   .00 %","","   .00 %"
"2020-06-13","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","","   .00 %","","   .00 %","","   .00 %"
"2020-06-14","   .00 %"," ##.## %","","   .00 %","   .00 %","","   .00 %","","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","","   .00 %","","   .00 %","","   .00 %"
"2020-06-15","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","","   .00 %","","   .00 %","","   .00 %"
"2020-06-16","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","","   .00 %","","   .00 %","","   .00 %"
"2020-06-17","   .00 %"," 50.00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","","   .00 %","","   .00 %","","   .00 %"
"2020-06-18","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-06-19","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-06-20","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-06-21","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-06-22","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %",""," 33.33 %"
"2020-06-23","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-06-24","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-06-25","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-06-26","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-06-27","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-06-28","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-06-29","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-06-30","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-07-01","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-07-02","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-07-03","   .00 %"," 33.33 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-07-04","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-07-05","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-07-06","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-07-07","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-07-08","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-07-09","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 50.00 %"
