"date","Karnataka/BAGALKOTE","Karnataka/BIDAR","Karnataka/Bagalkote","Karnataka/Ballari","Karnataka/Belagavi","Karnataka/Bengaluru Rural","Karnataka/Bengaluru Urban","Karnataka/Bengaluru urban","Karnataka/Bidar","Karnataka/Chamarajanagara","Karnataka/Chikkaballapura","Karnataka/Chikkamagaluru","Karnataka/Chitradurga","Karnataka/DAKSHINA KANNADA","Karnataka/Dakshina Kannada","Karnataka/Davanagere","Karnataka/Dharwad","Karnataka/Gadag","Karnataka/HASSAN","Karnataka/HAVERI","Karnataka/Hassan","Karnataka/Haveri","Karnataka/KALABURAGI","Karnataka/KOPPAL","Karnataka/Kalaburagi","Karnataka/Kodagu","Karnataka/Kolar","Karnataka/Koppal","Karnataka/MANDYA","Karnataka/Mandya","Karnataka/Mysuru","Karnataka/Other State","Karnataka/RAICHUR","Karnataka/Raichur","Karnataka/Ramanagara","Karnataka/Shivamogga","Karnataka/Tumakuru","Karnataka/UDUPI","Karnataka/UTTARA KANNADA","Karnataka/Udupi","Karnataka/Uttara Kannada","Karnataka/Vijayapura","Karnataka/Yadgir"
"2020-07-21","","","","","","   .00 %","-19.40 %","","","   .00 %","","   .00 %","",""," ##.## %",""," -5.00 %","","","",""," 30.00 %","","","","","","","",""," 91.47 %","","","","   .00 %",""," 63.33 %","","","","","","   .00 %"
"2020-07-22","","","","","","   .00 %","-27.19 %",""," 46.67 %","   .00 %",""," 20.00 %","",""," ##.## %",""," -5.00 %","","",""," 30.00 %"," 36.67 %","","","","","","","",""," 64.81 %","","","","   .00 %",""," 56.67 %","","","","","","   .00 %"
"2020-07-23","","","","","","   .00 %"," 23.75 %",""," 46.67 %","",""," 20.00 %","",""," ##.## %","","-12.00 %","","",""," 23.33 %"," 21.67 %","","","","","","","",""," 91.09 %","","","   .00 %","   .00 %",""," 16.67 %","","","","","","   .00 %"
"2020-07-24","","","","","","   .00 %"," 29.89 %","","",""," 30.00 %"," 30.00 %","",""," ##.## %",""," 24.67 %","","",""," 23.33 %"," 21.67 %","","","","   .00 %","","","",""," -3.91 %","","","-10.00 %","",""," 53.33 %","","","","","","   .00 %"
"2020-07-25","","","","","",""," 24.26 %","","",""," 23.33 %","","",""," 16.76 %",""," 10.67 %","","",""," 33.33 %","","","","","   .00 %","","","",""," 13.67 %","","","","",""," 47.33 %","","","","","","   .00 %"
"2020-07-26","","","","","",""," 30.07 %","","",""," 23.33 %","","",""," 19.98 %"," 30.00 %"," 24.00 %","","","","  3.33 %","","","","","   .00 %","","","","","  6.17 %","","","",""," -6.67 %"," 87.33 %","","","","","",""
"2020-07-27","","","",""," 69.00 %",""," 34.36 %","","","","","","",""," 33.69 %"," 16.67 %"," 30.67 %","   .00 %","","","-10.00 %","","","","","   .00 %","","","",""," -1.83 %","","","",""," -6.67 %","","","","","","",""
"2020-07-28","","","   .00 %",""," 69.00 %","","  1.13 %","","","","","","",""," -6.31 %"," 76.67 %"," 37.67 %"," 20.00 %","",""," 76.67 %","","",""," 32.67 %","   .00 %","","","",""," 19.50 %","","","","","","","","","","","",""
"2020-07-29","","","   .00 %",""," 74.00 %",""," -4.70 %","","-10.00 %","","","","",""," 23.21 %"," 76.67 %"," 11.00 %"," 30.00 %","",""," 72.67 %","","",""," 46.00 %","","","","",""," 17.00 %","","","","   .00 %","","","","","",""," 10.00 %",""
"2020-07-30","","","   .00 %","","   .67 %",""," -1.63 %","","-10.00 %","   .00 %","","","   .00 %",""," 16.55 %"," 71.67 %"," 17.86 %"," 26.67 %","",""," 82.67 %","","",""," 44.00 %","","","","",""," 26.33 %","","","","   .00 %","","","",""," -8.57 %"," 10.00 %","",""
"2020-07-31","","","-10.00 %","","  1.67 %",""," -3.45 %","","-10.00 %","   .00 %","","","   .00 %",""," 27.62 %"," 51.67 %","  5.36 %"," 46.67 %","",""," 56.00 %","","",""," 31.14 %","","","","",""," 24.94 %","","","","   .00 %","","","","","","   .00 %","","   .00 %"
"2020-08-01","","","",""," -2.33 %","","  5.62 %",""," 10.00 %","","","","   .00 %",""," 17.90 %"," 85.00 %","  1.55 %"," 50.00 %","",""," 89.33 %","","",""," 41.14 %","","","","","   .00 %"," 48.94 %","","","","",""," 76.67 %","","",""," 10.00 %",""," 40.00 %"
"2020-08-02","","","","","-17.33 %","   .00 %"," -9.60 %","","","","","","",""," 36.24 %"," 20.00 %","  6.55 %"," 40.00 %","","","  9.33 %","","","","  5.14 %","","","",""," 40.00 %"," 17.83 %","","","",""," 60.00 %","","","","","","",""
"2020-08-03","","","",""," ##.## %","   .00 %","  1.12 %","","","","","","","","  3.57 %"," 13.33 %","  3.21 %"," 23.33 %","",""," 43.33 %","","","","-11.52 %","","","","",""," 31.33 %","","","","","","","","","","","",""
"2020-08-04","","",""," 50.00 %"," ##.## %","   .00 %","  8.67 %","","",""," 20.00 %","","",""," 20.71 %"," 58.33 %","   .36 %"," 26.67 %","",""," 21.33 %","","","","-17.52 %","","","","","","  9.18 %","","","","","","","","","",""," -6.00 %",""
"2020-08-05","","","",""," ##.## %","   .00 %","  9.83 %","","","","","","","","  7.53 %"," 42.33 %","-14.64 %","-13.33 %","",""," 38.00 %"," 10.00 %","","","  5.33 %","","   .00 %","","",""," 22.51 %","","","","","","","","","","","",""
"2020-08-06","","","",""," ##.## %","   .00 %"," -6.83 %","","","","","","",""," 13.53 %"," 29.00 %"," ##.## %"," 13.33 %","",""," 38.00 %","   .00 %","",""," 13.67 %","","   .00 %","","",""," -6.21 %","",""," 10.00 %","   .00 %","","","","","","","",""
"2020-08-07","","","",""," ##.## %","   .00 %","  4.28 %","","-10.00 %","","","","","","  1.25 %"," 19.00 %"," ##.## %","  3.33 %","",""," 63.00 %","   .00 %","",""," 17.67 %",""," -5.00 %","","",""," 46.56 %","",""," 10.00 %","   .00 %","","","",""," ##.## %","",""," 10.00 %"
"2020-08-08","","","",""," 37.00 %","   .00 %"," -3.43 %",""," 10.00 %","","","","","","  4.40 %"," 25.67 %"," ##.## %","   .00 %","",""," 26.33 %"," 20.00 %","",""," 21.00 %","","","","",""," 33.90 %","",""," 20.00 %","   .00 %","-13.33 %","","",""," ##.## %","",""," 30.00 %"
"2020-08-09","","","","","","   .00 %"," -1.21 %",""," 30.00 %","","","","","","-12.75 %"," 65.67 %"," ##.## %"," 10.00 %","",""," 41.67 %"," 20.00 %","",""," 24.43 %","","","","",""," 44.05 %","","","   .00 %","","  6.67 %","","","","","","","   .00 %"
"2020-08-10","","",""," 20.56 %","","   .00 %"," 12.18 %",""," 21.67 %"," 23.33 %","","","",""," -1.46 %"," 66.11 %"," ##.## %"," 30.00 %","",""," 38.81 %"," 40.00 %","","","-10.57 %","","","","",""," 27.94 %","","","","","  6.67 %","","","","","","",""
"2020-08-11","","",""," 11.98 %","","   .00 %"," 11.28 %",""," 31.67 %"," 23.33 %","","","","","  -.96 %"," 46.72 %"," 14.17 %"," 10.00 %","","","  8.81 %"," 50.00 %","","","-15.57 %","",""," 36.67 %","",""," 64.67 %","","","","","","","","","","","",""
"2020-08-12","","",""," 36.98 %","","   .00 %"," 11.67 %",""," 55.00 %"," 63.33 %","","","","","  1.87 %"," 71.72 %"," -3.89 %","   .00 %","","","  3.81 %"," 36.67 %","",""," 16.43 %","",""," 30.00 %",""," 30.00 %","  9.67 %","","","","",""," ##.## %","","","","   .00 %","",""
"2020-08-13","","",""," 11.98 %","","   .00 %"," 12.81 %","",""," 10.00 %"," 10.00 %","","","",""," 61.72 %"," 42.78 %","","","","","","","","","","","","",""," 18.15 %","","","","",""," 99.00 %","","","","   .00 %","",""
"2020-08-14","","",""," 11.98 %","","   .00 %","  8.36 %","",""," 36.67 %","","","","",""," 18.38 %"," 49.44 %","","","","","","","","","   .00 %","","","",""," 10.82 %","","","","",""," 72.33 %","","","","   .00 %","   .00 %",""
"2020-08-15","","","","  9.76 %","","-12.00 %","  7.45 %","",""," 36.67 %",""," 43.33 %","   .00 %","","","  8.23 %"," 53.61 %","","","","","","","","","   .00 %","","","",""," 22.48 %","","","","",""," 67.33 %","","","","   .00 %","   .00 %",""
"2020-08-16","","",""," 28.33 %","",""," 26.01 %","","","-##.## %",""," 43.33 %","   .00 %","",""," 12.95 %"," 22.90 %","","","","","","","","","   .00 %","","","",""," -1.52 %","","","","",""," ##.## %","","",""," 20.00 %"," 10.00 %",""
"2020-08-17","","","   .00 %"," -3.33 %","",""," 14.87 %","","","-##.## %",""," 40.00 %","   .00 %","","",""," 38.45 %","","","","","","","","","   .00 %","","","","","-11.52 %","","","","","","  1.33 %","","",""," 10.00 %"," 10.00 %",""
"2020-08-18","","","   .00 %","  6.67 %","",""," 20.86 %","","","-##.## %","","","   .00 %","","  8.69 %",""," 18.45 %","","",""," 75.56 %"," 15.00 %","",""," 23.71 %","","   .00 %","-10.33 %",""," 46.67 %"," -9.33 %","",""," 16.67 %",""," 16.33 %"," 31.33 %","","",""," 10.00 %"," 10.00 %",""
"2020-08-19","","","","  6.67 %"," 16.13 %",""," 23.72 %","","","","","","   .00 %",""," -2.42 %","","  9.79 %","","","",""," 15.00 %","",""," 33.71 %","","   .00 %"," ##.## %","",""," -9.33 %","","","  6.67 %","   .00 %","  9.67 %"," 43.00 %","","",""," 10.00 %","  3.33 %",""
"2020-08-20","","",""," 11.11 %"," 22.79 %","","   .83 %","","","","","","   .00 %","","  7.58 %","","","","","",""," 21.67 %","",""," 52.38 %","","   .00 %"," ##.## %","","","","",""," -3.33 %","   .00 %"," 16.33 %"," 27.00 %","","",""," 50.00 %"," 23.33 %",""
"2020-08-21","","","","  3.61 %"," 45.79 %",""," -9.57 %","","","","","","   .00 %","","   .91 %","","","","","",""," 21.67 %","",""," 67.38 %",""," 20.00 %"," ##.## %","","","","","","  6.67 %","   .00 %",""," 37.00 %","","","",""," 13.33 %",""
"2020-08-22","","","","  5.83 %"," -5.63 %","","  -.03 %","","","","","","   .00 %",""," -5.94 %"," ##.## %",""," 10.00 %","","","","","","","  3.10 %","",""," ##.## %","","","","","","  6.67 %","   .00 %",""," 69.00 %","","","","","  8.33 %",""
"2020-08-23","","",""," -4.17 %"," -7.86 %","","-21.59 %","","","","","","   .00 %",""," -3.44 %"," ##.## %","","","","","","","",""," 17.38 %","",""," ##.## %","","","","",""," -6.67 %","   .00 %",""," 45.67 %","","","",""," 15.00 %",""
"2020-08-24","",""," 40.00 %"," -7.02 %"," 33.57 %",""," 59.55 %","","","","","","",""," 11.67 %"," 34.57 %","","","",""," 35.71 %","","","","  7.38 %","","","   .45 %",""," 10.00 %","","","","  3.33 %","   .00 %",""," 36.67 %","","","",""," 21.67 %",""
"2020-08-25","","",""," -4.80 %"," 14.90 %","   .00 %"," 97.55 %","","","","","","",""," -8.33 %"," 34.57 %"," 68.57 %","","",""," 22.38 %","","",""," 10.71 %","","","   .10 %",""," 30.00 %","","","","","-13.33 %",""," 52.67 %","","","","","  1.67 %",""
"2020-08-26","","",""," -3.97 %"," 29.90 %"," 20.00 %"," 90.11 %","","","-50.00 %","","","",""," 48.33 %"," 26.57 %"," 68.57 %","","",""," 56.67 %","","","","","","","  5.81 %",""," 30.00 %","","","","","","","  7.67 %","","","   .00 %"," 26.67 %"," -3.33 %",""
"2020-08-27","","",""," -2.38 %"," 41.33 %"," 30.00 %"," ##.## %","","","-40.00 %","","","",""," 45.06 %","","","","",""," 61.67 %"," 24.67 %","","","","   .00 %",""," -1.52 %",""," 10.00 %"," -4.20 %","","","","","","-12.33 %","","","   .00 %"," 66.67 %","  1.67 %",""
"2020-08-28","","",""," -5.71 %"," 44.00 %",""," ##.## %","","","","","","",""," 37.20 %","",""," 30.00 %","","","  8.33 %","","","","","   .00 %",""," -6.19 %",""," 10.00 %"," -5.31 %","","","","",""," -2.33 %","",""," 20.00 %"," 66.67 %","  1.67 %",""
"2020-08-29","","",""," -6.86 %","  9.00 %",""," 21.24 %","","","","","","",""," 36.54 %","",""," 16.67 %","",""," 88.33 %","","","","","   .00 %","","-14.19 %",""," 30.00 %","-12.37 %","","","","","","  6.67 %","","",""," 53.33 %","  1.67 %",""
"2020-08-30","","","","-11.86 %"," 27.67 %",""," -4.08 %","","","","","","",""," 43.68 %","",""," 56.67 %","",""," 85.00 %","","","",""," 20.00 %","","-11.33 %","","  3.33 %"," -5.17 %","",""," 10.00 %","",""," -5.33 %","","","","","  1.67 %",""
"2020-08-31","","",""," -1.86 %","  2.67 %","","  5.76 %","","","","","","",""," 10.35 %","",""," 23.33 %","",""," 85.00 %","","",""," 23.33 %","","","-24.67 %",""," 23.33 %","-19.26 %","",""," 10.00 %"," 10.00 %","","  9.67 %","","","","","  1.67 %",""
"2020-09-01","","",""," -3.00 %"," 10.67 %",""," -2.68 %","","","","","-11.67 %","","","  9.29 %","   .00 %","-15.56 %"," 43.33 %","",""," ##.## %","","",""," 23.33 %","",""," 38.67 %","","  8.33 %","  2.74 %","",""," 30.00 %","   .00 %"," 20.29 %","  9.67 %","","","","","  8.33 %",""
"2020-09-02","","","","  5.33 %"," -2.48 %","","  -.58 %","",""," 10.00 %","","  8.33 %","","","  9.29 %","-15.00 %"," 64.44 %"," 43.33 %","",""," ##.## %","-12.00 %","",""," 35.00 %","",""," 36.67 %",""," 28.33 %","  2.18 %","",""," 30.00 %"," 10.00 %"," 14.29 %","  3.00 %","","","",""," -3.33 %",""
"2020-09-03","","","","  5.33 %","","","  5.35 %","","","",""," -1.67 %","",""," -4.05 %",""," 62.44 %"," 56.67 %","",""," 85.61 %","  8.00 %","",""," -1.00 %","",""," 96.67 %","","","  3.79 %","",""," 10.00 %",""," 22.86 %"," -2.00 %","",""," 16.67 %","","-10.00 %",""
"2020-09-04","","",""," 30.33 %","","","  1.00 %","","","",""," 25.00 %","",""," 25.48 %",""," 64.67 %"," 10.00 %","",""," 90.27 %","","",""," 29.00 %","",""," 79.17 %","",""," 11.29 %","",""," 10.00 %",""," 17.86 %"," 16.67 %","","","  6.67 %","","-10.00 %",""
"2020-09-05","","","","  9.50 %","","","  8.20 %","","","",""," 45.00 %","",""," 11.19 %",""," 60.67 %"," 33.33 %","",""," ##.## %","","",""," -1.00 %","   .00 %",""," ##.## %","",""," 22.20 %","",""," 10.00 %",""," 28.52 %"," -3.33 %","",""," 26.67 %",""," -5.00 %",""
"2020-09-06","","",""," 25.50 %","","","   .92 %","","","",""," 35.00 %","","","  1.75 %",""," 71.22 %","  6.67 %","","","  6.94 %","","",""," 19.00 %","   .00 %",""," 79.17 %","",""," -9.47 %","",""," -6.67 %","","-13.98 %","  6.67 %","","","","","-11.67 %",""
"2020-09-07","","",""," ##.## %","",""," ##.## %","","",""," ##.## %"," ##.## %","",""," ##.## %",""," ##.## %"," ##.## %","",""," ##.## %","","",""," ##.## %"," ##.## %",""," ##.## %","",""," ##.## %","",""," ##.## %",""," ##.## %"," ##.## %","","","",""," ##.## %"," ##.## %"
