"date","Karnataka/BAGALKOTE","Karnataka/BIDAR","Karnataka/Bagalkote","Karnataka/Ballari","Karnataka/Belagavi","Karnataka/Bengaluru Rural","Karnataka/Bengaluru Urban","Karnataka/Bengaluru urban","Karnataka/Bidar","Karnataka/Chamarajanagara","Karnataka/Chikkaballapura","Karnataka/Chikkamagaluru","Karnataka/Chitradurga","Karnataka/DAKSHINA KANNADA","Karnataka/Dakshina Kannada","Karnataka/Davanagere","Karnataka/Dharwad","Karnataka/Gadag","Karnataka/HASSAN","Karnataka/HAVERI","Karnataka/Hassan","Karnataka/Haveri","Karnataka/KALABURAGI","Karnataka/KOPPAL","Karnataka/Kalaburagi","Karnataka/Kodagu","Karnataka/Kolar","Karnataka/Koppal","Karnataka/MANDYA","Karnataka/Mandya","Karnataka/Mysuru","Karnataka/Other State","Karnataka/RAICHUR","Karnataka/Raichur","Karnataka/Ramanagara","Karnataka/Shivamogga","Karnataka/Tumakuru","Karnataka/UDUPI","Karnataka/UTTARA KANNADA","Karnataka/Udupi","Karnataka/Uttara Kannada","Karnataka/Vijayapura","Karnataka/Yadgir"
"2020-08-29","","","4","-16","-14","-32","272","","-14","8","-22","-7","-50","","-176","-60","-9","12","","","-32","-39","","","-49","18","-23","21","","6","-417","","","8","66","19","-112","","","-4","-17","-9","32"
"2020-08-30","","","-20","-40","81","-127","-172","","27","9","25","78","-5","","62","54","10","15","","","-57","12","","","26","19","31","2","","-15","425","","","-39","-39","-41","176","","","82","-17","-3","-31"
"2020-08-31","","","40","-63","-203","18","-959","","-43","-3","-59","-107","191","","-64","-116","-21","-18","","","-51","-42","","","-38","-48","-22","-40","","-20","-329","","","-7","-45","-124","2","","","-171","-27","-43","55"
"2020-09-01","","","-36","28","162","72","1105","","33","-2","38","110","-122","","82","32","-80","16","","","244","90","","","59","37","4","-5","","38","332","","","105","36","65","11","","","78","28","-17","20"
"2020-09-02","","","30","40","154","1","453","","-1","18","-6","-93","10","","62","32","128","1","","","-171","-4","","","-26","-29","19","87","","48","-70","","","-13","-46","109","30","","","8","12","55","-36"
"2020-09-03","","","-43","-9","-16","14","-231","","-6","-24","4","6","-23","","-98","-99","15","-12","","","-38","-10","","","1","57","20","-56","","-6","-192","","","-71","8","-91","-225","","","59","56","9","6"
"2020-09-04","","","-25","23","-176","44","-226","","-20","13","102","100","-59","","112","41","-45","3","","","88","10","","","31","-38","-17","-72","","-71","301","","","8","6","99","292","","","-41","-4","-46","-18"
"2020-09-05","","","46","-81","195","-80","130","","83","-25","-73","15","148","","-51","132","-70","9","","","7","39","","","-28","-16","26","89","","78","14","","","17","19","-4","-232","","","-12","29","18","44"
"2020-09-06","","","36","30","-46","-31","-269","","-36","10","-52","1","21","","-51","-174","84","-1","","","-23","107","","","-33","10","7","-45","","-16","-104","","","1","-24","-17","112","","","42","40","-7","1"
"2020-09-07","","","7006","23670","14295","5649","147675","","4907","2632","4891","5067","3707","","14749","11174","12747","6389","","","9870","5130","","","12881","1674","3936","7692","","6715","21606","","","8179","3692","9980","7128","","","12631","5819","7292","6123"
