"date","Kerala/Alappuzha","Kerala/Emakulam","Kerala/Ernakulam","Kerala/Idukki","Kerala/KAsaragod","Kerala/Kannur","Kerala/Kasaargod","Kerala/Kasaragod","Kerala/Kollam","Kerala/Kottayam","Kerala/Kozhikode","Kerala/Malappuram","Kerala/Other State","Kerala/Palakkad","Kerala/Pathanamthitta","Kerala/Thiruvananthapuram","Kerala/Thrissur","Kerala/Wayanad","Kerala/Will add when bulletin is released","Kerala/idukki"
"2021-03-10","1","","0","0","","2","","0","2","0","2","0","","0","0","3","4","0","",""
"2021-03-11","4","","0","0","","1","","0","0","0","4","1","","0","0","1","2","0","",""
"2021-03-12","5","","0","0","","1","","2","2","1","7","1","","0","1","4","3","0","",""
"2021-03-13","1","","0","1","","1","","1","1","1","1","1","","0","0","1","3","0","",""
"2021-03-14","1","","2","0","","2","","2","1","0","1","1","","0","2","1","2","0","",""
"2021-03-15","1","","2","0","","1","","2","0","0","1","0","","0","1","1","1","1","",""
"2021-03-16","1","","5","0","","2","","0","1","0","3","2","","0","1","0","0","0","",""
"2021-03-17","1","","2","0","","1","","1","1","1","1","2","","0","0","0","2","1","",""
"2021-03-18","0","","2","2","","3","","0","0","0","0","2","","0","0","0","6","0","",""
"2021-03-19","1","","1","1","","3","","0","1","2","4","2","","0","1","0","1","0","",""
"2021-03-20","1","","1","4","","0","","0","0","0","2","0","","0","3","1","3","0","",""
"2021-03-21","1","","1","1","","0","","0","1","1","3","0","","0","0","5","0","0","",""
"2021-03-22","2","","2","0","","1","","1","1","0","1","1","","0","0","2","1","0","",""
"2021-03-23","0","","0","0","","2","","1","0","0","3","2","","0","0","0","2","0","",""
"2021-03-24","0","","0","1","","1","","0","2","0","1","2","","0","0","0","3","0","",""
"2021-03-25","1","","0","0","","2","","0","3","1","0","1","","0","0","2","1","0","",""
"2021-03-26","2","","0","0","","1","","2","1","0","0","0","","0","1","5","2","1","",""
"2021-03-27","3","","4","0","","2","","0","1","3","0","0","","0","0","0","0","1","",""
"2021-03-28","0","","0","0","","2","","1","1","2","2","3","","0","0","0","1","0","",""
"2021-03-29","0","","1","1","","1","","0","0","0","4","1","","0","1","2","0","0","",""
"2021-03-30","3","","0","0","","2","","0","1","1","2","1","","0","1","2","2","1","",""
"2021-03-31","3","","2","0","","1","","0","1","1","3","0","","0","0","4","0","0","",""
"2021-04-01","0","","0","0","","0","","0","0","2","3","0","","0","4","1","1","0","",""
"2021-04-02","3","","2","0","","4","","1","1","0","2","0","","0","0","0","1","0","",""
"2021-04-03","1","","1","0","","3","","0","2","1","2","0","","0","0","0","2","0","",""
"2021-04-04","0","","1","0","","1","","0","0","0","3","1","","0","0","2","1","1","",""
"2021-04-05","1","","0","0","","2","","0","3","1","4","0","","0","0","1","0","0","",""
"2021-04-06","3","","0","0","","2","","4","2","0","0","1","","2","0","0","0","0","",""
"2021-04-07","1","","1","1","","0","","0","3","1","4","2","","0","0","3","0","0","",""
"2021-04-08","2","","3","0","","2","","0","1","3","3","0","","0","2","0","2","0","",""
"2021-04-09","2","","3","0","","3","","1","4","0","2","0","","4","0","0","2","1","",""
"2021-04-10","1","","0","0","","2","","0","0","2","3","4","","0","0","2","3","0","",""
"2021-04-11","1","","0","0","","2","","1","0","0","3","1","","1","0","6","1","0","",""
"2021-04-12","0","","1","1","","2","","0","0","0","3","0","","0","0","2","2","0","",""
"2021-04-13","2","","1","1","","2","","0","2","3","3","2","","2","0","2","0","0","",""
"2021-04-14","1","","2","0","","5","","0","2","0","2","0","","0","1","4","5","0","",""
"2021-04-15","2","","0","0","","4","","0","3","4","2","0","","0","2","3","0","0","",""
"2021-04-16","0","","6","0","","1","","0","0","3","5","2","","1","0","2","1","0","",""
"2021-04-17","2","","2","0","","1","","0","0","2","3","0","","0","2","6","4","0","",""
"2021-04-18","1","","0","0","","6","","3","2","2","3","2","","0","0","5","6","0","",""
"2021-04-19","4","","2","0","","5","","0","0","1","2","0","","0","0","5","2","0","",""
"2021-04-20","1","","4","0","","3","","0","2","0","2","2","","3","1","3","6","1","",""
"2021-04-21","1","","1","0","","1","","1","0","4","3","1","","0","0","8","1","1","",""
"2021-04-22","1","","1","0","","1","","1","0","6","5","3","","0","0","6","4","0","",""
"2021-04-23","6","","0","0","","5","","0","1","2","5","1","","1","0","1","5","0","",""
"2021-04-24","1","","3","1","","0","","0","1","0","10","1","","0","1","3","1","3","",""
"2021-04-25","4","","1","0","","0","","0","2","3","4","4","","0","1","6","5","0","",""
"2021-04-26","4","","1","0","","6","","0","3","2","4","2","","0","1","2","3","0","",""
"2021-04-27","6","","1","0","","0","","0","3","9","3","0","","0","1","9","0","0","",""
"2021-04-28","3","","0","0","","6","","0","3","2","3","8","","1","0","7","8","0","",""
"2021-04-29","0","","2","0","","10","","0","3","0","12","6","","0","3","0","9","3","",""
"2021-04-30","0","","7","0","","6","","0","2","3","7","0","","0","1","18","4","1","",""
"2021-05-01","0","","0","0","","3","","0","5","0","0","1","","16","0","2","21","0","",""
"2021-05-02","0","","0","0","","4","","0","2","0","17","4","","0","0","8","14","0","",""
"2021-05-03","0","","4","0","","3","","0","1","0","10","1","","0","0","16","7","3","",""
"2021-05-04","0","","4","0","","6","","0","1","0","9","8","","0","0","28","0","1","",""
"2021-05-05","0","","1","0","","4","","0","11","0","6","3","","0","0","18","14","1","",""
"2021-05-06","0","","2","0","","16","","0","0","19","0","0","","0","5","14","6","1","",""
"2021-05-07","0","","3","0","","0","","0","0","0","15","1","","5","0","23","6","1","",""
"2021-05-08","2","","11","0","","12","","0","10","1","0","0","","0","12","0","13","3","",""
"2021-05-09","2","","10","0","","8","","0","3","0","14","1","","0","1","10","16","3","",""
"2021-05-10","3","","5","0","","7","","0","4","0","11","4","","12","3","9","7","0","",""
"2021-05-11","1","","1","0","","10","","0","5","0","6","0","","10","0","35","11","0","",""
"2021-05-12","4","","17","0","","0","","0","0","11","24","5","","0","0","14","20","0","",""
"2021-05-13","0","","4","0","","0","","0","1","0","9","0","","30","14","30","9","0","",""
"2021-05-14","0","","19","1","","16","","1","1","0","8","0","","14","3","5","25","0","",""
"2021-05-15","0","","9","1","","9","","0","0","0","19","8","","3","1","25","12","9","",""
"2021-05-16","10","","5","0","","4","","0","0","2","1","1","","9","7","29","14","7","",""
"2021-05-17","1","","10","0","","3","","0","2","0","20","0","","21","0","22","8","0","",""
"2021-05-18","1","","16","1","","0","","0","0","2","15","6","","0","11","25","19","1","",""
