"date","Andaman and Nicobar Islands","Andhra Pradesh","Arunachal Pradesh","Assam","Bihar","Chandigarh","Chhattisgarh","Delhi","Goa","Gujarat","Haryana","Himachal Pradesh","Jammu and Kashmir","Jharkhand","Karnataka","Kerala","Lakshadweep","Madhya Pradesh","Maharashtra","Manipur","Meghalaya","Mizoram","Nagaland","Odisha","Puducherry","Punjab","Rajasthan","Sikkim","Tamil Nadu","Telangana","Tripura","Uttar Pradesh","Uttarakhand","West Bengal"
"2020-08-22","61","10276","-74","3152","2238","145","704","1412","111","1212","1161","242","-24","907","7330","2172","","1226","14492","-163","126","-105","-5","2677","518","1316","545","45","5980","2474","280","5217","483","3232"
"2020-08-23","52","7895","270","-884","2247","142","453","1450","404","1060","705","26","1109","1075","18233","1908","","1263","10441","95","86","104","87","3135","380","1136","1688","-1172","5975","2384","331","5325","558","3274"
"2020-08-24","44","8601","128","3928","1227","117","1420","1061","139","1067","1465","180","619","940","5851","1242","","1292","11015","323","-220","-690","-338","2949","337","1505","1768","1237","5967","1842","200","4601","176","2967"
"2020-08-25","41","9927","170","4339","1444","174","1287","1544","195","1096","1148","-30","701","526","8161","2375","","1379","10425","-294","244","742","729","2752","567","1293","1370","29","5951","2579","293","5006","241","2964"
"2020-08-26","40","10830","256","14187","2163","167","1209","1693","497","1238","1397","-223","704","1667","8580","2476","","938","14888","869","4","-88","-771","3371","534","1513","1532","11","5958","3018","329","5640","1008","2974"
"2020-08-27","33","10621","-201","-20084","1860","188","1438","1840","456","1028","1293","653","4","1365","9386","2406","","1443","14857","266","139","81","339","3384","504","1746","1158","56","5981","2795","385","5391","728","2997"
"2020-08-28","32","10526","133","15723","1998","160","1205","1808","720","1272","765","128","1347","1137","8960","2543","","1252","14427","-286","140","-114","107","3682","549","1542","1355","34","5996","2932","509","5405","588","2982"
"2020-08-29","31","10548","65","-6290","2087","261","1513","1954","547","1282","1391","63","546","1299","8324","2397","","1442","16286","-351","-104","-12","23","3252","573","1470","-55","26","6352","2751","443","5633","706","3012"
"2020-08-30","23","10603","106","-929","2078","170","1346","2024","451","1272","2094","164","786","1323","8852","2154","","1558","16408","1228","161","82","140","3014","571","1678","2912","211","6495","2924","447","6175","664","3019"
"2020-08-31","28","10004","305","8805","1324","191","1164","1358","414","1280","1450","260","535","3221","6495","1530","","1532","11852","51","1","-632","-455","2602","284","1466","1466","-418","6384","1873","321","4782","592","2993"
"2020-09-01","28","10368","-96","-5","1928","204","2171","2312","-5788","1310","1694","131","525","2177","9058","1140","","1525","15765","240","38","741","383","3025","355","1516","323","415","5500","2734","509","5343","232","2943"
"2020-09-02","26","10392","196","-3210","1969","239","2296","2509","636","1305","1124","161","641","1029","9860","1547","","1424","17433","-857","120","-142","225","3219","339","1481","2658","80","5990","2892","566","5682","1175","2976"
"2020-09-03","37","10199","447","4723","1922","276","2234","2737","713","1325","2549","199","1079","1618","8865","1553","","1672","18105","-69","74","20","-113","3631","476","1526","1553","-1669","5892","2817","590","5662","946","2984"
"2020-09-04","34","10776","-19","13782","1978","203","2667","2914","508","921","1884","113","1047","1559","9280","2479","","1658","19218","-101","161","140","-213","3267","591","1498","1570","105","5976","2478","524","6074","831","2978"
"2020-09-05","35","10825","388","-9900","1727","234","2579","2973","592","1872","2289","-91","1251","1758","9746","2655","","1636","20800","1479","149","-92","179","3543","394","1514","1753","1761","5870","2511","691","6590","950","3042"
"2020-09-06","40","10794","-193","-6355","1797","261","1620","3256","374","1101","2277","675","1316","1266","9319","3082","","1694","23350","-343","61","118","21","3810","398","1946","1406","-1891","5783","2574","603","6518","270","3087"
"2020-09-07","27","8368","264","7340","1369","232","2497","2077","344","1402","2224","-764","1013","1557","5773","1648","","1885","16429","105","174","36","532","3861","352","2110","1767","29","5776","1802","399","5568","1205","3077"
"2020-09-08","33","10601","335","11356","1667","377","2834","3609","457","824","2286","1169","1355","2676","7866","3026","","1864","20131","320","-124","-83","-421","3490","433","1964","1403","1444","5684","2392","628","6622","658","3091"
"2020-09-09","34","10418","119","-6645","1498","332","2818","4039","621","1723","2294","438","1617","1601","9540","3402","","1869","23577","-254","265","-159","114","3748","335","2137","1797","-56","3787","2479","582","6568","1117","3107"
"2020-09-10","39","10175","229","2739","1543","283","2748","4308","639","1332","2591","300","1592","1182","9217","3349","","2187","23446","412","-31","335","54","3991","452","2459","1453","20","7325","2534","535","6988","1015","3112"
"2020-09-11","29","9999","-167","1238","1710","305","2963","4266","555","1421","1309","318","1578","961","9464","2988","","2240","24886","152","282","175","1014","3996","490","2473","1847","-1429","5519","2426","559","7016","995","3157"
"2020-09-12","27","9901","-369","3275","1421","250","3120","4321","740","1287","3862","464","1698","1420","9140","2885","","2347","22084","-60","76","-161","-39","3777","317","2441","1482","29","5495","2278","470","6786","1115","3161"
"2020-09-13","25","9536","826","-6793","1523","449","2228","4235","407","994","2526","-546","1686","1014","9894","3139","","2281","22543","-150","-66","165","-545","3913","490","2622","1703","31","5693","2216","629","6205","1637","3215"
"2020-09-14","11","7956","91","13100","1137","254","3336","3229","306","1742","2488","1240","1229","1263","8244","2540","","2483","17066","777","139","-72","325","4198","393","1431","1730","33","5752","1417","255","5159","1043","3211"
"2020-09-15","17","8846","193","-321","-426","347","3259","4263","613","1349","2493","383","1329","1702","-812","3215","","2323","20482","-143","305","-44","111","3645","375","3372","1760","54","5697","2058","531","6841","1391","3227"
"2020-09-16","19","8835","401","2675","3532","366","1436","4473","628","1364","2694","489","1590","1635","18113","3830","","2462","23365","-50","268","99","-6","4270","510","2702","1782","48","5652","4331","454","6229","1540","3237"
"2020-09-17","11","8702","159","-10161","1592","298","5753","4432","644","1379","2457","395","1467","1026","9366","4351","","2391","24619","-6861","189","125","88","4241","317","2848","1793","53","5560","2159","527","6029","1192","3197"
"2020-09-18","27","8096","-6559","-43243","1147","260","3842","4127","596","1410","2488","432","1330","1478","8626","4167","","2552","21656","1672","-4228","28","396","4180","485","1613","1817","29","5488","2043","273","6494","868","3192"
"2020-09-19","13","8218","6593","53684","1616","290","2350","4071","643","1432","2691","286","1492","1282","8364","4644","","2607","20519","5500","4162","-119","-241","4209","543","3884","1834","39","5569","4166","535","5729","2078","3188"
"2020-09-20","7","7738","-107","13679","1555","286","1802","3812","407","1313","631","221","1457","1492","8191","4696","","2579","20627","646","-129","210","-62","4330","467","2160","1865","49","5516","4260","1060","5758","878","3177"
"2020-09-21","22","6235","539","4274","1314","216","2412","2548","324","1524","3492","309","1036","1321","7339","2910","","2523","15738","186","387","-373","-199","4242","268","2241","1892","56","5344","1302","243","4618","814","3165"
"2020-09-22","18","7553","409","4289","1609","248","2736","3816","590","1402","1795","331","1235","1275","6974","4125","","2544","18390","553","191","280","350","4189","493","1411","1912","66","5337","2166","802","5650","874","3182"
"2020-09-23","21","7228","333","6889","1598","180","2434","3714","536","1276","1986","280","1249","1141","6997","5376","","2346","21029","-3","79","79","102","4237","543","2123","1946","35","5325","4462","1063","5143","1069","3189"
"2020-09-24","32","7855","19","-13355","1203","242","2272","3834","673","1666","1698","337","1104","1349","7710","6324","","2304","19164","-1397","-52","105","145","4340","668","1756","2168","64","5692","2176","451","4591","684","3196"
"2020-09-25","15","7073","513","14064","1632","244","2942","3827","519","1180","2024","293","1218","1271","8655","6477","","2227","17794","1642","245","242","236","4208","594","1876","1823","95","5679","2381","792","4256","928","3190"
"2020-09-26","15","7293","-330","1122","1457","168","3896","3372","503","1517","1689","317","1217","1226","8811","7006","","2311","20419","484","238","151","-230","4356","543","1588","2045","48","5647","2239","278","4302","949","3181"
"2020-09-27","20","6923","154","-23767","1527","173","2272","3292","384","1411","-508","195","1141","260","9543","7445","","1989","18056","638","-54","-397","135","3922","368","1422","2084","38","5791","1967","320","4250","764","3185"
"2020-09-28","9","5487","542","9506","1150","125","3725","1984","438","1302","3653","266","824","2222","6892","4538","","2278","11921","-670","-56","384","-46","3235","285","1269","2112","25","3726","1378","193","3790","457","3155"
"2020-09-29","18","6190","-22","-28180","1439","138","2197","3227","381","1483","1562","290","1081","1123","10453","7354","","1877","14976","1181","104","-108","46","3067","381","1085","2148","41","7409","3450","625","3981","493","3188"
"2020-09-30","14","6133","735","20878","1435","122","2464","3390","641","1390","-434","229","975","390","8856","8830","","2004","18317","-811","-66","175","160","3443","478","1426","2173","75","5659","4175","813","4226","1005","3281"
"2020-10-01","13","6751","296","-42140","1370","119","2713","3037","524","1350","1313","243","129","1734","10070","8135","","2041","16476","760","275","139","404","3615","480","1265","2193","38","5688","2214","332","4019","248","3275"
"2020-10-02","10","6555","121","58518","1431","155","2958","2920","513","1204","3535","235","2054","736","8793","9258","","2019","15591","-497","409","104","-79","3600","510","1062","2211","42","5595","4223","296","3894","311","3310"
"2020-10-03","10","6224","205","26200","983","148","2610","2258","445","1449","-1191","241","975","877","9886","7834","","1811","14348","1413","426","-137","-589","3053","218","1106","2150","39","5622","1718","190","3631","503","3340"
"2020-10-04","16","6242","-10","-3745","1261","85","1924","2683","428","1196","3681","156","878","-399","10145","8553","","1720","12548","-149","125","38","710","3326","337","838","2184","43","5489","1949","512","3840","1419","3357"
"2020-10-05","15","4256","410","-11064","907","133","2681","1947","391","1433","-4777","182","632","2148","7051","5042","","1460","64192","-1937","71","-401","-136","2617","188","1029","2165","17","5395","1335","481","2971","510","3348"
"2020-10-06","13","5795","-15","19861","1265","129","2888","2676","519","1335","7014","250","738","847","9993","7871","","1570","-41690","2614","453","351","471","2673","405","830","2121","25","3129","3318","275","3500","338","3370"
"2020-10-07","23","5120","412","-38777","1304","113","2846","2871","432","1311","1283","282","621","829","10947","10606","","1639","14578","-2726","-1","68","250","2995","479","852","2151","99","7335","4137","237","3389","630","3455"
"2020-10-08","17","5292","98","34555","1244","102","2873","2726","432","1440","1284","213","696","784","10704","5445","","1715","13395","2857","190","-112","-232","3144","378","848","2138","12","5088","4050","451","3133","400","3526"
"2020-10-09","24","5145","200","-6589","1155","63","2958","2860","489","1081","1250","199","636","768","10913","9250","","1607","66068","-219","18","308","333","2697","365","743","2180","33","5185","1891","223","3207","704","3573"
"2020-10-10","16","5653","238","742","1140","96","2688","2866","343","1221","-733","267","635","697","10517","11755","","1616","-42518","782","345","-59","-361","2854","337","858","2123","42","5242","1811","394","3046","462","3591"
"2020-10-11","13","5210","-457","-15671","1302","85","2114","2780","432","1181","2956","164","569","-229","9523","9347","","1575","10792","221","65","-149","492","2546","308","656","2144","39","5015","1717","199","3267","526","3612"
"2020-10-12","18","3224","1111","20988","732","98","2875","1849","308","1169","1066","170","-736","1313","7606","5930","","1478","7089","-2132","13","-164","-684","2423","188","562","2132","7","4879","1021","109","2182","296","3583"
"2020-10-13","10","4622","104","-8865","1223","71","2619","3036","408","1158","1081","184","1811","701","8191","8764","","1463","8522","1715","97","502","529","2275","267","676","2035","50","5094","1708","217","2957","294","3631"
"2020-10-14","10","3892","-81","-62918","1326","-13273","2830","3324","356","1060","-1223","246","701","633","9265","6244","","5515","10552","1022","272","10","580","2604","241","549","2021","42","2131","1446","181","2593","429","3677"
"2020-10-15","16","4038","-11807","46320","1276","13347","2819","3483","332","1300","-3120","295","648","583","8477","7789","","1308","64160","407","8","-234","156","2470","241","470","2039","41","4410","1432","172","2672","423","3720"
"2020-10-16","10","3967","","-44986","1062","55","2269","3428","321","1191","7974","219","697","473","7542","7283","","1352","11447","346","304","144","0","4438","280","507","2010","31","6292","1554","162","2552","-55936","3771"
"2020-10-17","11","3676","11662","75251","1173","50","2718","3259","309","1045","1148","275","610","-885","7184","9016","","1222","10259","562","-216","-236","71","2196","212","417","1992","36","2392","1451","134","2725","56542","3865"
"2020-10-18","25","3986","238","-59500","1152","64","1894","3299","187","1091","952","170","-1983","526","7012","7631","","1030","9060","-185","302","-129","-99","2019","163","476","2172","30","3914","2887","141","2486","376","3983"
"2020-10-19","18","2918","583","47600","912","-13476","2376","2154","159","587","1201","-940","2988","947","5018","5022","","1015","5984","679","-353","-2019","-108","1982","106","473","1960","4","5439","-24160","85","1719","336","3992"
"2020-10-20","15","3503","-145","-7646","1837","13533","2507","3579","285","1651","940","1314","589","1401","6297","6591","","975","8151","264","492","2237","50","1904","205","487","1710","42","3094","1486","135","2289","241","4029"
"2020-10-21","27","3746","197","1548","1277","54","2360","3686","308","1137","1193","264","624","-641","5872","8369","","1118","-45792","233","93","68","387","1931","170","498","1810","34","1183","26329","112","2321","505","4069"
"2020-10-22","16","3620","375","13527","1058","51","2491","3882","247","1136","1128","223","584","549","5778","7482","","1045","61473","62","","-128","240","1913","210","605","1822","50","4980","1456","125","2383","402","4157"
"2020-10-23","23","3765","-553","-17884","1093","72","2450","4086","227","-127","1270","196","586","883","5356","8511","","953","7347","-300","-1","143","-408","3706","154","-129206","1815","43","1154","-6445","270","2202","288","4143"
"2020-10-24","18","3342","69","-2925","1054","57","2011","4116","218","2260","1299","173","577","-5057","4471","8253","","1004","6417","559","75","316","413","1695","126","129689","1852","","2886","-11509","65","2178","-58331","4148"
"2020-10-25","20","2997","-853","-30586","749","61","1368","4136","211","799","1240","-155","532","258","4439","6843","","951","-47875","-41","179","-384","501","1633","81","415","1821","16","4772","22829","86","2032","56789","4127"
"2020-10-26","8","1901","1545","31005","513","47","1649","2832","290","1028","1153","528","-1485","-1006","3130","4287","","-331","3645","787","-702","46","127","1480","143","-2109","1805","5","805","1560","122","-1408","2131","4121"
"2020-10-27","21","2901","-257","22107","678","67","2046","4853","215","872","1248","231","2301","6525","3691","5457","","1146","5363","-16392","725","294","104","-2593","146","2791","1796","23","2522","837","36","5192","213","3957"
"2020-10-28","15","2949","-108","-17461","780","60","1929","5673","221","554","1518","332","536","1644","3146","8790","","426","6738","205","-345","-71","-152","5380","101","526","1785","12","2516","1481","160","1980","304","3924"
"2020-10-29","16","2905","267","5528","783","80","2005","5739","233","1413","1594","327","551","-904","4025","7020","","1509","59836","242","523","124","78","1617","178","464","1790","18","2652","1504","113","-1904","305","3989"
"2020-10-30","12","2886","145","886","1018","59","1718","5891","215","-157","1650","101","566","-1262","3589","6638","","-284","6190","221","159","391","296","1547","147","431","1794","20","2608","-70178","97","5952","349","3979"
"2020-10-31","15","2783","480","-56392","800","67","1964","5062","210","935","1743","482","455","3358","3014","7983","","1644","5548","230","-11","-373","-584","1470","105","500","1780","27","2511","72655","54","1781","413","3993"
"2020-11-01","8","2618","-1166","52053","777","58","1543","5664","142","1986","1670","205","540","-1187","3652","7025","","-90","5369","248","11","-352","328","1709","96","317","1754","18","2504","1416","77","1969","222","3987"
"2020-11-02","12","1916","560","-2479","-657","52","1700","4001","186","875","1566","-61","385","-835","2576","4138","","-710","-49925","15284","69","761","-190","1389","69","396","1748","9","2481","922","58","1777","331","3957"
"2020-11-03","20","2849","57","-800","2080","86","1724","6725","235","954","1684","729","478","2279","2756","6862","","2825","58843","-926","289","-81","270","1201","147","415","1725","37","2435","1536","137","1726","316","3981"
"2020-11-04","17","2477","520","-87","-697","94","2262","6842","183","975","1952","433","512","301","3377","8516","","707","5505","2940","-134","-246","28","1474","104","527","1770","62","2487","1637","116","2167","388","3987"
"2020-11-05","14","2745","-714","313","1979","92","1734","6715","172","990","1049","444","524","1224","3156","6820","","734","5246","229","103","184","311","1385","121","521","1810","29","2348","-71905","132","114","480","3948"
"2020-11-06","17","2410","627","10350","746","133","1758","7178","203","-93","3282","-3190","581","-515","2960","7002","","-10","-47064","-1376","39","-354","115","1494","125","647","1797","49","2370","74579","110","3911","473","3942"
"2020-11-07","21","2367","-375","-3395","819","98","1571","6953","169","2294","2011","4193","532","1211","2258","7201","","629","3959","1985","165","469","-41","1372","69","477","1841","51","2341","-71884","87","1894","498","3928"
"2020-11-08","9","2237","47","-6220","801","109","1375","7745","149","56","2380","674","555","-3781","2740","5440","","61","5585","-1917","-343","-338","152","1434","94","487","1872","50","2334","74403","83","4036","-1330","3920"
"2020-11-09","13","1392","137","6622","-386","115","1586","5023","144","1814","2427","711","460","3359","1963","3593","","1599","57211","1955","416","606","-627","1219","62","554","1859","12","2257","857","26","1627","815","3907"
"2020-11-10","14","1886","443","6829","2049","90","1679","7830","180","1049","2546","611","492","1123","2362","6010","","1133","-50143","607","357","-543","562","987","100","486","1902","51","2146","1267","79","2121","1484","3891"
"2020-11-11","17","1732","-992","-12607","702","95","1721","8593","109","-135","2546","610","507","-2132","2584","7007","","-106","4907","-399","23","31","330","1220","114","699","2080","36","2184","1196","84","1848","783","3872"
"2020-11-12","13","1728","643","14175","523","109","1817","7053","107","2380","2788","765","617","2685","2116","5537","","2866","4496","832","193","258","-522","986","65","685","2176","25","2112","1015","59","2265","451","3856"
"2020-11-13","11","1593","-1038","-13740","581","93","1548","7802","156","1152","2688","825","626","-1365","2016","5804","","552","-5936","-439","22","378","-136","1018","73","736","2144","47","1939","997","76","2178","-64948","3835"
"2020-11-14","9","1657","1011","9593","588","","48","7340","84","1245","2118","322","565","-10737","2154","6357","","436","12450","374","-205","-41","72","902","47","","2162","41","1912","1050","78","2301","296","3823"
"2020-11-15","9","1056","-1566","-9393","-1619","168","-15712","3235","58","948","1957","383","460","3129","1565","4581","","-749","2544","498","162","21","317","753","25","1053","2184","42","1819","661","26","225","65358","3053"
"2020-11-16","21","753","1515","423","2383","82","18020","3797","125","-342","2153","-1082","390","6893","1157","2710","","3288","4390","-3143","-117","-362","-52","749","-3512","424","2169","23","3628","-3263","43","1573","1424","3012"
"2020-11-17","17","1395","-2544","4029","513","136","1721","6396","154","1803","2450","2109","572","3078","1336","5792","","-1400","2732","3759","270","300","685","644","3597","-3766","2194","27","-255","4717","-1843","2569","429","3654"
"2020-11-18","19","1236","1474","4101","-1136","145","2048","7486","162","1871","2562","661","574","-1766","1791","6419","","3531","5011","-174","-63","93","-439","868","56","5079","2178","29","3621","948","1993","2346","420","3668"
"2020-11-19","11","1316","1471","-7781","2664","155","2149","7546","136","1462","2212","796","560","-5280","1849","5722","","1363","5535","-698","398","26","553","868","68","782","2549","32","1707","1058","105","2532","-1288","3620"
"2020-11-20","13","1221","-685","1746","-2434","150","1842","6608","152","1297","3104","588","661","1552","1781","6028","","733","5640","230","-308","-304","-80","757","52","818","2762","22","1688","894","75","2840","512","3626"
"2020-11-21","14","1160","700","7700","3207","119","2284","5879","116","1677","2666","915","608","2314","1781","5772","","2495","5760","-19351","549","746","-170","778","63","672","3007","59","1663","925","75","2235","585","3639"
"2020-11-22","10","2281","-2593","-48888","663","80","1748","6746","78","1333","2279","627","1172","-3549","1704","11026","","711","5753","20702","-90","-79","-416","1416","45","679","3260","31","-259","1798","123","2557","466","3591"
"2020-11-23","15","545","1432","876","412","98","2061","4454","75","1487","2663","454","351","7043","1509","3757","","1110","4153","24","-1168","-77","1195","668","25","711","3232","14","3538","602","19","2053","376","3557"
"2020-11-24","11","1085","1010","42731","653","79","1829","6224","167","1795","2329","948","431","1116","1870","5420","","3444","5439","-20436","1283","-194","-28","642","51","-1434","3314","41","-676","921","59","2217","528","3545"
"2020-11-25","10","831","-1869","7423","763","87","1877","5246","125","1253","2197","837","489","237","1630","6491","","1773","6159","193","-68","-127","80","730","51","2812","3285","42","3767","993","35","2305","482","3528"
"2020-11-26","5","1031","931","-59268","682","116","1753","5475","148","1560","2122","931","487","230","1505","5378","","1668","6406","18854","-479","692","175","644","-3579","843","3180","52","1464","862","50","2094","355","3507"
"2020-11-27","7","733","-548","59104","698","106","1879","5482","150","1732","2135","830","565","189","1526","3966","","1645","60119","1259","390","84","31","594","3615","808","3093","37","-479","761","-1909","2298","530","3489"
"2020-11-28","9","625","1749","-9981","713","89","1890","4998","198","1470","1967","650","512","-7572","1522","6250","","1634","-47969","1968","387","-310","144","550","46","719","2765","59","1430","753","1972","2152","424","3459"
"2020-11-29","6","620","-2584","892","606","96","501","4906","115","1564","1809","1026","471","-1367","1291","5643","","1514","5544","-334","-55","223","-1151","-3446","33","733","2581","19","1459","805","","1974","389","3367"
"2020-11-30","6","381","2055","-599","-861","67","2096","3726","159","339","1604","515","-3445","5954","998","3382","","1383","3837","-3373","-107","145","965","4382","-2033","553","2677","4","1410","593","54","2015","455","2671"
"2020-12-01","8","685","-2432","222","-2296","128","1893","4006","161","2638","1871","709","4269","-579","1330","5375","","1357","-5982","3677","287","23","-4014","-3588","2118","618","2347","","3325","502","31","1657","473","3315"
"2020-12-26","0","282","-397","5967","1631","78","660","655","61","890","392","222","-2286","-1038","857","3527","","1006","11671","-5190","-1642","-1038","3321","4300","33","305","785","115","1019","317","-6317","1098","374","1253"
"2020-12-27","12","349","-902","-2498","3484","63","825","757","72","980","362","158","-2204","-2479","911","4905","","56","3314","4217","363","374","117","-19274","48","279","843","46","-913","472","-1069","-4805","2101","1435"
"2020-12-28","5","212","1209","-3308","-2630","65","-679","564","105","810","351","242","-3993","7412","653","3047","","876","2498","-4039","-2595","293","256","19811","33","-1794","798","0","683","205","4300","846","-1469","1028"
"2020-12-29","7","326","-237","2317","3561","64","1519","703","112","31","414","214","9382","1120","662","5887","","853","3018","3712","2773","-106","-843","-9698","42","-368","626","19","1279","397","-6233","-68","317","1244"
"2020-12-30","5","675","-1390","4989","474","131","-3170","677","97","1437","382","220","-2321","-5518","973","6268","","1756","3537","-2160","375","75","1210","10266","26","-3865","770","13","3824","474","4975","8883","449","1178"
"2020-12-31","4","338","426","-875","-5021","66","7141","574","85","-35","271","163","386","2156","952","5215","","844","3509","226","-10516","44","-1074","315","36","5082","689","12","-1308","415","-3685","","304","1170"
"2021-01-01","1","326","-3336","-55446","5876","51","-2695","585","69","1548","286","193","659","-7258","877","4991","","-38","3524","-3349","","-254","47","-4981","32","2310","609","1458","3166","461","8072","2811","361","1153"
"2021-01-02","1","238","2990","49307","-3685","66","4384","494","95","741","239","149","732","8488","755","5328","","-2969","3218","2317","10098","-19","-3497","-25702","-2068","-2402","467","-1437","-1015","293","-8233","-562","263","863"
"2021-01-03","1","232","-6642","15","-8480","16","-4623","424","65","851","-1354","67","182","-4398","810","4600","","5242","3282","3144","-1064","498","3497","16181","50","2851","502","1456","867","394","177","-245","267","896"
"2021-01-04","0","128","8715","36","9106","55","6483","384","40","698","1816","122","-1562","3255","600","3021","","-3042","6970","-3187","-1234","-649","430","15373","29","222","457","-1368","838","238","-5847","1058","-898","597"
"2021-01-05","1","377","-3193","41","-2501","90","1412","442","80","655","-3813","102","-3188","594","815","5615","","3516","1770","-4809","2548","635","15","-24114","2125","433","-3817","1948","820","253","-5378","1364","1453","812"
"2021-01-06","0","289","788","43","7402","-18000","-1211","654","92","665","4388","105","5146","-1760","784","6394","","-2449","5772","7195","9","-458","-449","13319","34","258","436","13","811","417","9871","1976","227","868"
"2021-01-07","9","295","562","57","-2689","18043","1010","486","90","667","-5450","131","-6831","3524","-12809","5051","","3873","3729","-2289","-1139","298","343","-11631","35","277","4723","-2035","483","379","-1912","503","249","921"
"2021-01-08","1","319","-638","50","3518","54","-644","444","112","-2242","-3795","136","-1610","110","14540","5142","","1512","2303","-2165","199","-61","-3224","19357","-2060","299","-3593","28","790","725","649","767","269","926"
"2021-01-09","0","199","-306","34","493","50","1014","519","81","3602","4355","84","3477","-2260","899","5528","","-358","4971","1949","384","-150","2882","-15555","2116","-4066","-4723","1571","1080","298","","1286","287","787"
"2021-01-10","1","227","-935","-49351","-9602","44","4133","399","66","-1300","234","86","-5461","-815","792","4545","","1519","2168","-750","-777","-9","3","19994","30","2365","9692","9","404","351","-554","-24805","223","823"
"2021-01-11","3","121","2755","49421","3624","47","1246","306","35","1782","244","69","7817","549","496","3110","","-3819","2438","3096","687","-18","494","-5607","-2059","2440","-3636","-1579","2930","224","-5051","11507","156","612"
"2021-01-12","3","197","-139","55","-12549","36","-3139","386","92","1406","-3952","75","2261","1216","751","5507","","3948","2936","-19937","726","280","-448","-7566","18","-1345","-569","1975","-1577","301","3986","10366","184","751"
"2021-01-13","3","203","-3787","53","19737","37","2659","357","96","583","8508","93","-5792","-3238","746","6004","","-1832","3556","20130","-2940","-30","577","4995","2110","-4466","5300","-476","673","331","4303","-326","209","723"
"2021-01-14","7","179","1529","-49414","-3789","23","607","340","103","410","1772","62","2071","2203","-6862","5490","","3535","3579","-5198","2100","-253","-567","-16161","43","6536","281","586","2913","-5747","-3859","-5740","-2300","680"
"2021-01-15","3","94","1110","49448","-5677","26","122","295","80","535","-1211","51","-639","-6706","7978","5624","","-1079","4535","999","-2092","-275","468","11325","28","715","-3323","-568","621","6225","-5652","8751","2595","623"
"2021-01-16","3","114","-573","32","-5107","39","2845","299","83","-669","1539","-1048","3320","1284","584","5960","","-271","2910","225","-260","572","-430","-17703","-2073","-2553","333","101","-1639","249","-3297","-8092","226","609"
"2021-01-17","1","161","434","9605","-2265","34","323","246","60","-1401","-1407","1189","-3085","-4357","-10070","5005","","-6525","3081","-584","3798","-662","198","15315","2124","-3963","3799","-89","-1351","299","","7468","-10400","565"
"2021-01-18","5","81","-8000","10739","4839","27","471","161","53","3585","-2392","35","2900","3532","435","3346","","7321","534","-386","-2137","-17","274","10975","-2066","-151184","-5645","-1529","551","206","7566","542","7899","389"
"2021-01-19","1","179","7710","-6285","11383","31","-3901","231","112","-319","4249","41","-518","-2907","11460","6186","7","149","3684","3611","-868","400","-620","-23208","2126","155771","209","14","4732","256","-1792","-5084","2849","412"
"2021-01-20","2","173","-901","7461","-26277","28","4474","228","87","1294","-11383","63","-3740","5536","501","6815","9","-2395","1625","-3813","697","57","486","23741","-2058","-3362","-1125","1534","549","267","-1231","1608","-4441","409"
"2021-01-21","0","139","2106","-8518","12197","16","560","227","55","-497","-1037","39","-122","-890","674","6334","18","3932","4276","2314","-687","461","-482","-11721","35","3257","-5260","490","-3594","226","40","-15481","4756","416"
"2021-01-22","1","137","-3134","-2208","-2319","25","440","266","70","-1587","6757","41","-189","-3036","-10496","6753","2","-4410","2779","623","523","-460","2","-8990","2111","206","-11270","-1925","2515","214","-1077","942","110","406"
"2021-01-23","1","158","-5862","-59172","16081","22","-1509","197","85","1124","-1793","27","-7741","-5727","4443","6960","7","2528","1307","-422","-344","-436","-3271","7060","36","-2052","15841","1542","893","221","-4576","-13835","122","410"
"2021-01-24","0","158","-336","55550","-32668","32","-1571","185","53","-59","-3692","21","10173","-3303","-23515","6036","","-2601","2752","2889","2284","-276","-3003","7872","30","-10712","-11254","-93","2511","197","","23870","-9896","389"
"2021-01-25","1","56","8623","8692","17460","61","4239","148","57","-989","6102","35","-8667","9902","17982","3361","10","557","-9126","-6079","-2340","278","7719","-6535","-3722","12379","7006","-1446","540","148","-1946","-9956","4743","252"
"2021-01-26","","172","-3136","-50791","3835","","-21309","157","70","-946","-645","-5758","4568","-27314","3454","6293","2","4917","14763","-796","1047","-273","-1225","-13717","3772","1328","5630","-96","-3670","189","8246","22548","-5546","295"
"2021-01-27","0","111","440","55340","4938","40","18181","96","53","1656","-4306","5809","-8318","30871","-13324","5659","","-8545","781","1754","-1935","3","-214","832","24","-9770","-11979","1549","2455","147","-8245","-29777","6607","234"
"2021-01-28","0","117","2702","-20271","-6828","36","10339","199","85","2857","-15312","60","6803","-5175","11377","5771","","3838","2889","1106","64","676","-2787","-5130","39","8748","-913","107","2753","186","0","1741","-2671","289"
"2021-01-29","0","125","-2243","14976","-5436","27","-2808","249","78","-697","16583","44","-4798","-1921","14228","6268","1","810","4161","2647","1459","-674","2791","10830","-2064","1403","7604","-102","509","197","7489","11190","7163","286"
"2021-01-30","0","129","-6249","-5406","-21309","17","-3581","183","93","-3533","9936","94","6869","-1461","464","6282","9","-2388","1240","706","482","207","-6139","-9142","43","2923","-17360","3","-1442","186","-961","-6310","-6365","310"
"2021-01-31","","116","0","6261","-9076","26","-9974","140","53","-128","-12003","42","1684","-16727","-24070","5266","8","2895","2585","-6614","-302","96","-137","-2453","21","-15429","9581","2","508","163","","-12070","-10443","229"
