"date","Texas/Anderson","Texas/Andrews","Texas/Angelina","Texas/Aransas","Texas/Archer","Texas/Armstrong","Texas/Atascosa","Texas/Austin","Texas/Bailey","Texas/Bandera","Texas/Bastrop","Texas/Baylor","Texas/Bee","Texas/Bell","Texas/Bexar","Texas/Blanco","Texas/Borden","Texas/Bosque","Texas/Bowie","Texas/Brazoria","Texas/Brazos","Texas/Brewster","Texas/Briscoe","Texas/Brooks","Texas/Brown","Texas/Burleson","Texas/Burnet","Texas/Caldwell","Texas/Calhoun","Texas/Callahan","Texas/Cameron","Texas/Camp","Texas/Carson","Texas/Cass","Texas/Castro","Texas/Chambers","Texas/Cherokee","Texas/Childress","Texas/Clay","Texas/Cochran","Texas/Coke","Texas/Coleman","Texas/Collin","Texas/Collingsworth","Texas/Colorado","Texas/Comal","Texas/Comanche","Texas/Concho","Texas/Cooke","Texas/Coryell","Texas/Cottle","Texas/Crane","Texas/Crockett","Texas/Crosby","Texas/Culberson","Texas/Dallam","Texas/Dallas","Texas/Dawson","Texas/DeWitt","Texas/Deaf Smith","Texas/Delta","Texas/Denton","Texas/Dickens","Texas/Dimmit","Texas/Donley","Texas/Duval","Texas/Eastland","Texas/Ector","Texas/Edwards","Texas/El Paso","Texas/Ellis","Texas/Erath","Texas/Falls","Texas/Fannin","Texas/Fayette","Texas/Fisher","Texas/Floyd","Texas/Foard","Texas/Fort Bend","Texas/Franklin","Texas/Freestone","Texas/Frio","Texas/Gaines","Texas/Galveston","Texas/Garza","Texas/Gillespie","Texas/Glasscock","Texas/Goliad","Texas/Gonzales","Texas/Gray","Texas/Grayson","Texas/Gregg","Texas/Grimes","Texas/Guadalupe","Texas/Hale","Texas/Hall","Texas/Hamilton","Texas/Hansford","Texas/Hardeman","Texas/Hardin","Texas/Harris","Texas/Harrison","Texas/Hartley","Texas/Haskell","Texas/Hays","Texas/Hemphill","Texas/Henderson","Texas/Hidalgo","Texas/Hill","Texas/Hockley","Texas/Hood","Texas/Hopkins","Texas/Houston","Texas/Howard","Texas/Hudspeth","Texas/Hunt","Texas/Hutchinson","Texas/Irion","Texas/Jack","Texas/Jackson","Texas/Jasper","Texas/Jeff Davis","Texas/Jefferson","Texas/Jim Hogg","Texas/Jim Wells","Texas/Johnson","Texas/Jones","Texas/Karnes","Texas/Kaufman","Texas/Kendall","Texas/Kenedy","Texas/Kent","Texas/Kerr","Texas/Kimble","Texas/King","Texas/Kinney","Texas/Kleberg","Texas/Knox","Texas/La Salle","Texas/Lamar","Texas/Lamb","Texas/Lampasas","Texas/Lavaca","Texas/Lee","Texas/Leon","Texas/Liberty","Texas/Limestone","Texas/Lipscomb","Texas/Live Oak","Texas/Llano","Texas/Loving","Texas/Lubbock","Texas/Lynn","Texas/Madison","Texas/Marion","Texas/Martin","Texas/Mason","Texas/Matagorda","Texas/Maverick","Texas/McCulloch","Texas/McLennan","Texas/McMullen","Texas/Medina","Texas/Menard","Texas/Midland","Texas/Milam","Texas/Mills","Texas/Mitchell","Texas/Montague","Texas/Montgomery","Texas/Moore","Texas/Morris","Texas/Motley","Texas/Nacogdoches","Texas/Navarro","Texas/Newton","Texas/Nolan","Texas/Nueces","Texas/Ochiltree","Texas/Oldham","Texas/Orange","Texas/Palo Pinto","Texas/Panola","Texas/Parker","Texas/Parmer","Texas/Pecos","Texas/Polk","Texas/Potter","Texas/Presidio","Texas/Rains","Texas/Randall","Texas/Reagan","Texas/Real","Texas/Red River","Texas/Reeves","Texas/Refugio","Texas/Roberts","Texas/Robertson","Texas/Rockwall","Texas/Runnels","Texas/Rusk","Texas/Sabine","Texas/San Augustine","Texas/San Jacinto","Texas/San Patricio","Texas/San Saba","Texas/Schleicher","Texas/Scurry","Texas/Shackelford","Texas/Shelby","Texas/Sherman","Texas/Smith","Texas/Somervell","Texas/Starr","Texas/Stephens","Texas/Sterling","Texas/Stonewall","Texas/Sutton","Texas/Swisher","Texas/Tarrant","Texas/Taylor","Texas/Terrell","Texas/Terry","Texas/Throckmorton","Texas/Titus","Texas/Tom Green","Texas/Travis","Texas/Trinity","Texas/Tyler","Texas/Unassigned","Texas/Upshur","Texas/Upton","Texas/Uvalde","Texas/Val Verde","Texas/Van Zandt","Texas/Victoria","Texas/Walker","Texas/Waller","Texas/Ward","Texas/Washington","Texas/Webb","Texas/Wharton","Texas/Wheeler","Texas/Wichita","Texas/Wilbarger","Texas/Willacy","Texas/Williamson","Texas/Wilson","Texas/Winkler","Texas/Wise","Texas/Wood","Texas/Yoakum","Texas/Young","Texas/Zapata","Texas/Zavala"
"2020-04-11","0","0","0","0","","","1","0","","0","3","","0","7","50","0","","","1","17","18","","","","2","0","0","0","0","0","12","0","","0","0","0","0","","1","","","","19","","1","3","0","0","0","16","","0","","0","","0","107","0","1","0","0","28","1","1","2","","0","1","","27","8","0","0","0","0","","0","","33","0","","0","0","33","","0","","0","0","1","0","3","0","0","2","","1","0","","6","300","2","","","3","0","2","35","0","1","1","0","","0","","1","0","","0","0","1","","6","","0","1","0","0","2","0","","","0","","","","0","0","","0","0","-1","0","0","0","1","2","","0","0","","15","0","0","","0","0","4","1","1","2","","2","","0","0","","0","1","20","0","0","","0","1","1","","0","","0","3","0","3","2","","0","1","7","","0","4","","","","0","","","0","4","","0","","0","2","0","","","0","","3","","5","","0","0","","","","0","0","0","","0","","0","2","48","0","0","","0","","-1","2","0","3","2","1","","2","5","0","","1","","0","7","0","0","1","0","","0","0",""
"2020-04-12","0","1","0","0","","","1","2","","0","0","","0","10","58","0","","","2","9","0","","","","0","0","0","0","1","0","36","0","","1","0","5","0","","0","","","","28","","0","0","0","0","0","0","","0","","0","","0","79","0","0","0","0","20","0","0","-1","","0","3","","17","0","0","0","0","1","","0","","18","0","","0","0","14","","0","","0","0","0","0","0","1","2","0","","0","0","","14","68","2","","","0","0","0","9","0","1","0","0","","0","","2","0","","0","0","0","","0","","0","0","0","0","0","1","","","0","","","","0","0","","0","0","0","0","0","0","2","0","","0","0","","21","0","0","","0","0","0","0","0","1","","1","","1","0","","0","0","0","1","0","","16","0","0","","4","","0","11","0","0","0","","2","0","4","","0","4","","","","1","","","0","0","","2","","0","0","0","","","0","","0","","3","","0","0","","","","1","82","4","","0","","0","0","54","0","0","","2","","0","1","0","1","0","1","","1","20","2","","2","","0","3","1","0","0","0","","0","0",""
"2020-04-13","0","0","0","0","","","0","1","","0","1","","0","0","49","0","","","0","12","9","","","","1","0","0","0","0","0","0","0","","0","0","0","0","","0","","","","19","","0","1","0","0","0","0","","0","","0","","0","65","1","0","1","0","33","0","0","0","","0","0","","23","0","0","0","0","0","","0","","7","0","","0","1","0","","0","","0","0","0","0","0","0","0","0","","0","0","","0","115","0","","","0","0","0","0","0","0","0","0","","0","","0","1","","0","0","0","","27","","0","0","0","0","2","0","","","0","","","","0","0","","0","1","0","0","0","0","0","0","","0","0","","37","0","0","","0","0","0","0","0","2","","0","","0","1","","0","0","15","0","0","1","1","0","0","","0","","0","0","3","0","1","","0","0","0","","0","0","","","","0","","","0","6","","0","","0","2","0","","","2","","2","","0","","0","0","","","","0","89","9","","3","","0","4","30","0","0","","0","","0","1","0","4","4","1","","0","5","1","","0","","0","4","0","0","0","0","","0","0",""
"2020-04-14","1","1","2","0","","1","0","1","","0","0","","1","6","22","0","","","0","13","0","","","","0","0","0","0","4","0","21","2","","0","0","0","2","","0","","","","0","","0","0","0","0","1","0","","0","","0","","1","89","0","","3","0","0","-1","0","0","1","0","2","","8","6","0","0","0","0","","0","","0","0","","0","0","22","","0","","0","0","0","0","5","0","1","0","","0","0","","0","163","15","","","11","0","0","8","0","0","2","0","","0","","4","0","","1","0","0","","7","","0","3","0","1","4","1","","","0","","","","0","0","","0","0","0","0","0","0","1","0","","0","0","","10","0","0","","0","0","0","1","0","0","","0","","0","0","","0","3","42","14","0","0","8","4","0","","3","","0","1","0","7","1","","0","2","9","","0","9","","","","0","","","0","0","","0","","0","1","2","","","0","","4","","5","","0","0","","","","0","53","0","","0","","1","0","82","1","0","","1","","0","0","0","6","17","2","","0","10","1","","0","1","0","2","0","0","0","1","","0","0",""
"2020-04-15","2","0","-1","0","","0","0","0","","0","5","","0","3","21","0","","1","5","9","6","","","","0","2","1","0","0","0","23","0","","1","0","2","1","","1","","","","5","","0","5","0","0","0","26","","0","","0","","0","109","0","1","0","0","14","0","0","0","0","0","1","","46","4","0","0","0","2","","1","","84","0","1","0","0","15","","0","","1","0","0","2","2","0","0","0","","0","0","","4","190","3","","","10","0","1","19","0","1","0","0","","0","","0","0","","1","0","0","","6","","0","3","0","0","1","2","","","1","","","","1","0","","-1","0","1","0","0","0","3","0","","0","0","","13","0","0","","0","0","2","0","0","3","","0","","3","0","","0","0","23","16","0","0","8","0","0","","4","","0","1","0","2","1","","2","0","0","","1","0","","","","0","","","0","13","","1","","0","-1","-1","","","0","","6","","2","","0","0","","","","0","61","6","","0","","1","1","44","0","0","","0","","0","0","0","2","0","2","","7","17","0","","0","0","0","5","0","0","0","0","","0","0",""
"2020-04-16","0","6","3","0","","0","0","0","","1","6","","0","5","75","0","","0","8","13","2","","","","1","0","0","1","0","0","15","1","","0","0","2","0","","0","","","","28","","0","0","0","0","0","10","","0","","0","","0","80","0","0","0","0","26","0","0","1","0","0","2","","47","5","0","0","0","1","","0","","0","0","0","0","0","9","","0","","0","0","3","0","2","2","3","0","","0","0","","1","209","1","","","6","0","1","8","1","0","0","0","","0","","3","3","","0","0","0","","3","","0","3","1","0","0","0","","","1","","","","0","0","1","0","0","-1","0","0","1","2","0","","0","0","","37","0","0","3","0","0","0","0","0","0","","2","","2","0","","0","0","0","7","0","0","5","2","0","","0","","0","1","0","10","1","","0","3","13","","0","7","","","1","0","","1","0","0","","8","1","2","3","0","","","0","","5","","5","","0","0","","","","0","103","5","","0","","0","0","77","3","1","","0","","0","0","1","0","20","2","","2","16","4","","1","0","2","4","2","1","2","0","","1","1",""
"2020-04-17","0","0","3","0","","0","1","0","","1","4","","2","9","28","1","","0","8","13","13","","","","0","1","1","0","2","0","16","0","","0","0","1","1","","0","","","","0","","0","0","0","0","2","1","","0","","0","","1","124","4","0","0","0","17","0","0","0","0","0","7","","58","1","0","0","0","2","","0","","29","0","0","0","0","20","","0","","0","0","0","0","1","1","0","0","","2","0","","3","154","5","","","8","0","0","10","1","0","2","0","","0","","0","0","","0","0","0","","14","","0","0","0","0","5","0","","","0","","","","2","0","0","0","0","0","0","0","1","0","0","","0","0","","34","0","0","0","0","0","0","2","0","2","","0","","4","1","","0","0","39","16","1","0","6","2","0","","4","","0","3","0","4","3","","0","0","9","","0","13","","","0","0","","0","0","0","","2","0","3","0","0","","","0","","2","6","4","","0","0","","","","0","82","10","","0","","0","1","97","0","1","","0","","0","0","0","0","9","1","","3","6","0","","0","0","0","12","6","1","1","0","","0","2","1"
"2020-04-18","0","0","0","0","","0","0","0","","0","0","","0","2","41","0","","0","3","17","5","","","","0","0","0","0","0","0","9","0","","4","0","1","0","","0","","","","17","","1","0","0","0","0","4","","0","","0","","0","134","0","3","0","0","21","0","0","0","0","0","3","","31","1","0","0","2","0","","0","","99","0","2","0","0","17","","0","","0","0","1","0","1","0","0","0","","0","0","","6","193","2","","","4","0","1","7","0","0","0","0","3","0","","0","1","","0","0","2","","14","","0","2","0","0","4","0","","","0","","","","0","0","0","0","0","0","0","0","0","4","0","","0","0","","6","0","1","0","0","0","0","0","0","0","","0","","1","0","","0","0","0","24","0","0","13","0","0","","2","","0","3","0","2","1","","0","0","9","","0","4","","","0","0","","1","0","0","","1","0","0","0","0","","","0","","7","1","4","","0","0","","","","0","54","37","","0","","0","0","0","0","0","","0","","0","0","1","0","1","0","","1","8","2","","1","0","1","6","0","0","1","0","","0","0","0"
"2020-04-19","2","0","0","0","","0","2","0","","0","2","","0","0","33","0","","0","1","2","0","","","","1","0","0","0","0","0","19","0","1","1","0","0","0","1","0","","","","0","","0","0","1","0","0","0","","0","","0","","0","104","0","0","1","0","7","0","0","0","0","0","0","","23","0","0","0","0","0","","0","","0","0","0","0","0","12","","0","","0","0","0","0","1","0","4","1","","0","0","","0","170","2","1","","0","0","0","13","0","1","0","0","0","0","","1","0","","0","0","0","","0","","0","5","1","0","0","0","","","0","","","","1","0","0","0","0","0","0","0","0","3","0","","0","0","","12","0","0","0","0","0","0","0","0","0","","0","","0","2","","0","0","7","7","1","0","1","0","0","","1","","0","0","0","0","0","1","0","0","20","","0","6","","","0","0","","0","0","2","","0","0","0","0","0","","","0","","0","0","5","","0","0","","","","0","0","16","","0","","1","0","18","0","0","","0","","0","0","0","4","9","1","","2","14","0","","1","0","0","5","2","0","0","0","1","0","0","0"
"2020-04-20","0","0","0","0","","0","0","0","","0","0","","0","0","23","0","","0","0","11","1","","","","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","5","","0","0","0","0","0","0","","0","","0","","0","84","1","0","0","0","1","0","0","0","0","0","0","","26","7","0","0","1","0","","0","","28","0","0","0","0","5","","0","","0","0","0","0","0","0","1","0","","0","0","","0","154","3","0","","7","0","0","6","0","0","0","0","0","0","","6","1","","0","0","0","","9","","0","-3","0","0","2","0","","","0","","","","0","0","0","0","0","0","0","0","0","0","0","","0","0","","11","0","0","0","0","0","4","0","0","0","","0","","1","1","","0","0","0","15","0","0","2","0","0","","0","","0","0","0","0","0","0","0","0","12","","0","9","","","0","0","","0","0","0","","0","0","0","0","0","","","0","","0","0","0","","0","0","","","","1","13","2","","0","","0","0","16","0","0","","0","","0","0","0","0","-4","0","","9","13","0","","1","0","0","4","0","0","0","0","0","0","0","0"
"2020-04-21","2","0","7","0","","0","2","0","","0","5","","0","9","14","0","","2","7","18","0","","","","0","0","4","1","0","0","12","0","0","2","0","0","0","0","0","","","","43","","1","0","0","0","0","9","","0","","0","","0","0","1","1","2","0","5","0","0","1","0","0","2","","9","10","0","0","1","0","","0","","25","0","0","0","0","13","","0","","1","0","3","0","0","0","2","3","","0","0","","13","166","12","0","","0","0","6","7","1","0","0","0","0","0","","3","1","","1","2","4","","16","","0","3","0","0","4","0","","","0","","","","0","0","0","0","0","0","0","0","0","1","0","","0","0","","15","0","0","3","0","0","1","3","0","1","","0","","21","0","","0","1","16","18","0","0","5","3","0","","0","","0","5","0","17","0","1","0","1","18","","0","3","","","0","0","","0","0","0","","1","0","0","0","0","","","0","","9","0","3","","0","0","","","","0","91","0","","0","","2","0","66","1","0","","1","","0","0","1","2","41","0","","7","1","2","","0","0","1","1","1","0","3","0","0","0","0","0"
"2020-04-22","4","0","0","0","","0","0","0","","0","2","","0","10","51","0","","0","2","12","3","","","1","0","1","0","0","1","0","11","0","0","0","1","1","0","0","0","","","","14","","0","2","0","0","0","2","","0","","0","","0","171","0","0","0","0","21","0","0","0","0","0","1","","47","10","0","0","3","0","","0","","0","0","0","0","0","11","","0","","0","1","2","0","1","0","3","1","","0","0","","1","68","0","0","","12","0","0","7","1","1","0","0","0","0","","3","0","","0","0","0","","18","","0","3","0","0","3","0","","","0","","","","1","0","0","1","0","0","0","0","0","4","0","","2","0","","13","0","0","0","0","0","0","0","0","1","","2","","1","0","","0","0","47","23","0","0","2","1","0","","0","","0","1","0","0","0","1","0","0","14","","0","2","","","0","0","","0","0","7","","0","0","0","0","1","","","0","","0","3","0","","0","0","","","","1","0","20","","0","","1","0","59","0","0","","2","","0","0","0","1","0","3","","3","14","0","1","2","0","1","2","1","0","1","0","0","0","1","0"
"2020-04-23","2","0","3","0","","0","0","0","","0","2","","1","8","87","1","","0","0","47","4","","","0","4","1","1","1","1","0","12","0","0","0","1","5","2","0","0","1","","","25","","1","2","0","0","0","0","","0","","0","","0","80","4","0","3","0","42","0","0","0","0","0","1","","87","1","0","0","1","0","","1","","81","0","0","0","0","28","","0","","0","1","5","0","6","0","1","0","","0","1","","3","119","4","1","","7","0","3","6","2","1","0","0","1","1","","0","0","","0","0","1","","26","1","0","3","0","0","7","1","","","1","","","","0","0","0","0","0","0","1","0","0","0","0","","0","0","","23","0","0","0","0","0","1","0","0","3","","0","","2","1","","0","0","27","10","0","0","13","1","0","","1","","0","4","0","20","1","0","1","3","30","","0","8","","","0","0","","0","0","0","","1","0","1","0","2","","","0","","16","0","7","","0","0","","","","0","226","27","","0","","0","0","79","0","0","","0","","0","0","0","9","22","0","","7","26","0","0","0","0","0","9","2","0","1","1","0","0","0","0"
"2020-04-24","2","0","0","0","","0","0","0","","0","4","","0","8","167","0","","0","1","25","4","","","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","","1","30","","0","1","0","0","0","17","","0","","1","","1","71","0","0","4","0","19","0","0","0","0","0","5","","32","10","0","0","0","0","","0","","0","0","0","0","0","15","","0","","0","0","5","0","0","3","0","3","","0","0","","0","152","6","2","","0","0","0","9","1","1","0","0","2","2","","0","1","","0","0","0","","0","0","0","4","3","0","4","0","","","0","","","","0","0","0","0","0","0","0","0","0","0","0","","0","0","","13","0","0","0","0","0","2","0","0","0","","0","","2","0","","0","0","29","14","0","0","4","1","0","1","0","1","0","0","0","0","1","1","0","0","17","","0","12","","","0","0","","0","0","1","","0","0","1","0","0","","","0","","1","0","0","","0","0","","","","1","147","12","","0","","3","1","67","0","0","0","1","","0","0","0","0","15","0","","0","0","0","2","0","0","0","15","0","0","0","0","0","0","0","0"
"2020-04-25","0","0","3","0","","1","0","0","","0","0","","0","4","0","0","","0","0","0","0","","","0","0","0","0","0","3","0","10","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","1","","0","","0","","4","75","0","1","0","0","0","0","0","0","1","0","0","","0","6","0","0","2","0","","0","","16","0","0","2","0","0","","0","","0","4","3","3","0","0","3","0","","0","2","","0","0","0","0","","1","0","0","9","0","1","0","0","0","0","","0","1","","0","0","0","","3","0","1","3","6","0","9","1","","","0","","","","1","0","0","0","0","0","0","0","0","1","0","","0","0","","0","0","0","0","0","0","0","1","0","0","","2","","1","0","","0","0","10","6","0","0","0","2","0","0","1","4","0","1","0","0","1","0","2","0","59","","0","12","","","0","0","","0","0","2","","0","0","0","0","1","","","0","","0","1","0","","0","0","","","","0","130","0","","0","","0","0","0","0","0","0","0","","0","0","0","9","13","1","","25","17","0","0","0","0","3","24","1","0","1","0","0","0","0","0"
"2020-04-26","1","0","0","0","","0","0","0","","2","1","","0","0","0","0","","1","1","28","0","","","0","0","0","0","1","0","0","12","0","0","0","0","0","0","0","0","0","","0","15","","0","0","0","0","0","1","","0","","0","","0","105","3","0","0","0","22","0","0","0","0","0","0","","74","0","0","1","0","0","","0","","14","0","0","0","0","17","","0","","1","4","2","0","3","0","1","0","","0","0","","0","146","2","0","","0","0","2","4","0","0","0","0","0","0","","1","0","","0","0","0","","23","0","0","0","0","0","0","0","","","1","","","","0","0","0","0","0","0","0","0","0","0","0","","0","0","","3","0","0","1","0","0","0","0","0","0","","0","","1","0","","0","0","0","60","0","0","10","0","0","0","2","0","0","0","0","1","0","0","0","0","46","","0","15","","","0","0","","0","0","0","","2","0","0","0","0","","","0","","11","1","1","","0","0","","","","2","111","13","","0","","0","1","17","0","0","0","0","","0","0","0","3","0","1","","10","2","1","2","0","0","0","5","3","0","0","0","0","0","0","0"
"2020-04-27","4","0","0","0","","0","0","0","","0","1","","0","0","0","0","","0","0","4","1","","","0","11","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","","0","9","","0","0","0","0","0","0","1","0","","0","","0","0","0","0","4","0","11","0","0","0","0","0","3","","22","6","0","1","1","0","","0","","33","0","0","0","0","2","","0","","0","0","0","1","4","2","1","0","","0","0","","0","0","15","0","","0","0","0","5","0","0","0","0","0","0","","2","2","","0","0","0","","2","0","0","1","0","0","3","0","","","0","","","","1","0","0","0","1","0","0","0","0","0","1","","0","0","","2","0","0","2","0","4","0","0","0","1","","0","","2","0","","0","0","24","20","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","7","","0","8","","","0","0","","0","0","5","","0","0","0","0","0","","","0","","1","2","2","","0","0","","","","0","0","6","","0","","0","1","16","0","0","0","0","","0","1","0","4","28","0","","0","5","0","0","0","0","0","51","0","0","0","0","0","0","0","0"
"2020-04-28","3","0","10","0","","0","2","0","","0","0","","-1","8","-59","0","","0","1","15","0","","","0","6","1","0","0","1","1","10","0","0","0","0","0","2","0","0","0","","0","13","","0","1","0","0","0","0","0","0","","0","","0","226","0","0","1","0","12","0","0","0","0","0","6","","27","0","-1","0","1","0","","0","","5","0","0","1","0","7","","0","","0","2","1","1","3","1","0","5","","0","1","","4","199","-3","0","","7","0","0","2","0","0","0","0","-1","0","","3","0","","0","0","7","","20","2","0","4","0","0","1","0","","","-1","","","","0","0","0","43","0","1","0","0","0","1","1","","0","0","","5","0","0","0","0","0","1","0","0","5","","0","","1","1","","0","0","32","22","0","0","16","0","0","0","5","19","0","0","0","2","1","2","0","0","63","","0","19","","","0","3","","0","0","2","1","1","0","0","-1","1","","","0","","3","0","5","","1","0","","","","0","72","33","","0","","0","0","52","0","0","0","0","","0","0","1","6","8","2","","23","1","-1","0","1","0","0","25","0","0","0","0","0","0","0","0"
"2020-04-29","3","0","3","0","","0","0","1","","0","8","","0","7","32","0","","0","0","12","6","","","0","0","0","1","0","0","0","11","0","1","0","0","0","0","0","0","0","","0","16","","0","3","0","0","4","0","1","0","","0","","2","0","0","0","0","0","13","0","0","0","0","0","2","","28","10","0","1","1","0","","0","","16","0","0","3","0","6","","0","","0","4","4","3","0","0","11","0","","0","0","","3","334","1","0","","6","0","0","5","1","0","1","0","0","0","","0","0","","0","0","0","","10","0","0","5","24","0","8","0","","","0","","","","0","0","0","0","0","0","0","0","0","2","0","2","0","0","","3","0","0","0","0","10","0","0","0","0","","0","","1","0","","0","0","0","1","0","0","0","2","0","0","0","1","0","6","0","0","5","0","0","1","34","","0","9","","","0","0","","0","2","17","0","0","0","0","0","0","","","0","","0","0","0","","1","0","","","","0","69","22","","0","","0","0","75","0","0","0","0","","0","0","0","0","12","0","","4","3","0","2","1","0","0","0","2","0","2","0","0","0","0","0"
"2020-04-30","0","0","4","0","","0","3","0","","0","6","","1","9","67","0","","0","1","9","5","","","0","2","0","3","3","0","0","14","0","0","0","0","0","0","0","0","0","","0","18","","0","2","0","0","0","50","0","0","","0","","0","291","3","0","5","0","10","0","0","0","0","0","3","","30","5","0","0","0","0","","0","","45","0","0","0","0","18","1","0","1","0","2","5","4","4","3","0","1","","0","1","","0","195","18","0","","4","0","1","9","0","0","1","0","0","0","","0","1","","0","0","1","","7","0","0","2","0","0","3","0","","","0","","","","0","0","0","0","0","0","1","0","0","1","0","0","0","0","","9","0","0","4","0","0","0","8","0","1","","1","","1","2","","0","0","40","32","0","0","16","0","0","0","0","0","0","0","0","27","0","0","0","0","69","","0","13","","","0","0","","0","0","0","0","2","0","0","0","0","","","0","","5","1","3","","0","0","","","","0","158","14","","1","","1","5","115","0","0","0","1","","0","0","0","5","33","1","","2","9","1","0","1","0","0","14","1","0","0","1","0","0","0","0"
"2020-05-01","3","1","1","0","","0","0","0","","0","9","","0","0","0","0","","0","4","24","9","1","","0","0","1","0","0","0","0","11","0","0","1","2","1","2","0","0","0","","0","14","","1","1","-1","0","-1","3","0","0","","0","","0","187","0","0","0","0","17","0","0","0","0","0","-3","","37","0","0","0","0","0","","0","","34","0","2","0","0","23","0","1","0","0","1","11","3","7","0","1","0","","0","0","","1","195","11","1","","0","0","0","10","0","1","0","0","1","0","","3","0","","0","2","-6","","2","0","0","0","0","0","0","0","","","0","","","","-1","0","0","10","0","0","0","0","1","1","-1","0","0","0","","19","0","-1","1","0","6","0","0","0","1","","0","","3","0","","0","0","27","23","0","0","3","1","0","0","3","-6","0","1","0","21","0","2","2","1","73","","0","21","","","0","0","","0","0","0","0","1","0","3","0","-1","","","0","","11","2","2","","0","0","","","","0","0","28","","0","","1","4","29","0","0","0","1","","0","0","1","5","24","1","","2","5","0","0","0","0","0","5","0","0","0","1","0","0","0","0"
"2020-05-02","0","0","1","0","","0","0","0","","0","1","","0","4","103","0","","0","2","28","6","0","1","0","0","1","1","6","1","0","9","0","0","1","0","1","1","0","0","0","","0","42","","0","3","0","0","1","2","0","0","","0","","2","181","2","0","3","0","21","0","0","1","1","0","0","","37","18","0","0","1","0","","0","","27","1","1","1","0","19","2","1","0","0","2","0","4","7","2","4","1","","0","0","","3","157","8","0","","2","0","3","5","0","-1","1","2","1","0","","1","0","","0","2","2","","11","0","1","13","25","0","1","0","","","0","","","","2","0","0","6","1","1","0","0","0","2","1","0","0","0","","8","0","0","0","0","3","2","0","0","2","","0","","3","0","","0","0","5","13","3","0","12","0","0","1","4","0","0","0","1","5","5","0","-1","0","112","","0","22","","","0","0","","0","0","10","1","0","0","0","1","0","","","0","","0","0","2","","0","0","","","","0","142","8","","0","","0","0","31","0","0","0","0","","0","0","1","2","0","0","","1","5","0","1","0","0","0","7","1","0","7","1","0","0","0","0"
"2020-05-03","0","1","0","0","","0","0","0","","0","3","","0","1","108","0","","0","0","5","0","0","0","0","0","0","0","0","1","0","11","1","1","0","0","1","0","0","0","0","","0","18","","0","0","0","0","0","2","0","0","","0","","0","234","0","0","1","0","13","0","0","0","0","0","3","","25","0","0","0","0","0","","0","","54","0","1","2","0","15","0","0","0","0","4","0","3","0","1","0","3","","0","1","","0","130","19","0","","0","0","0","1","1","0","0","0","0","0","","1","2","","0","4","0","","1","0","1","0","0","0","0","0","","","0","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","6","0","0","1","0","0","0","2","0","0","","0","","0","1","","0","0","0","36","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","82","","0","14","","","0","0","","0","0","0","0","0","0","0","0","0","","","0","","0","1","0","","0","0","","","","0","115","21","","0","","3","25","42","0","0","0","0","","0","0","0","0","29","0","","0","17","0","1","0","0","0","10","0","0","0","0","0","0","0","0"
"2020-05-04","2","0","0","0","","0","0","0","","0","3","","0","0","0","0","","0","0","9","0","0","0","0","0","0","3","1","1","0","0","0","0","0","3","1","0","0","0","0","","0","5","","-1","0","0","0","1","0","0","0","","0","","1","237","0","0","2","0","4","0","0","0","0","0","3","","12","3","0","0","1","0","","0","","50","0","0","0","0","7","0","1","0","0","3","9","8","0","0","1","0","","0","0","","0","129","0","0","","1","0","0","1","0","0","0","0","0","0","","0","0","","0","0","0","","6","0","0","1","16","0","3","0","","","0","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","4","0","0","0","0","0","2","0","0","0","","0","","7","1","","0","1","6","0","0","0","2","0","0","0","0","0","0","0","0","2","4","5","0","0","52","","0","9","","","0","0","1","0","0","3","0","0","0","0","0","1","","","0","","0","0","0","","0","0","","","","0","81","1","","0","","0","1","60","0","0","0","0","","0","0","0","0","0","0","","0","6","2","0","0","0","0","5","0","0","2","0","0","0","0","0"
"2020-05-05","4","0","24","0","","0","0","0","1","0","9","","0","16","67","0","","1","3","15","1","0","0","0","2","0","1","2","1","0","11","0","0","1","0","0","2","0","0","0","1","0","15","1","0","0","0","0","0","18","1","0","","0","","-1","253","3","0","1","0","3","0","0","0","0","0","0","","31","7","0","2","0","2","","1","","4","0","0","0","1","12","0","0","0","0","1","1","4","10","0","1","0","","0","4","","9","161","9","2","","8","0","4","12","1","0","0","0","1","1","","3","3","","0","0","0","","8","0","0","4","0","0","6","1","","","0","","","","0","0","0","2","0","1","0","0","1","1","0","0","0","0","","7","0","0","0","1","2","0","0","0","0","","0","","1","0","","0","1","22","35","0","0","13","0","0","0","6","6","0","6","0","0","1","0","3","10","58","","0","17","","","0","0","0","0","0","3","0","2","0","0","0","0","","","0","","12","0","9","","1","0","","","","1","40","7","","1","","1","0","60","1","1","0","0","","0","0","0","4","0","0","","2","5","1","2","3","0","0","5","1","0","1","1","1","0","0","0"
