"date","Ohio/Adams","Ohio/Allen","Ohio/Ashland","Ohio/Ashtabula","Ohio/Athens","Ohio/Auglaize","Ohio/Belmont","Ohio/Brown","Ohio/Butler","Ohio/Carroll","Ohio/Champaign","Ohio/Clark","Ohio/Clermont","Ohio/Clinton","Ohio/Columbiana","Ohio/Coshocton","Ohio/Crawford","Ohio/Cuyahoga","Ohio/Darke","Ohio/Defiance","Ohio/Delaware","Ohio/Erie","Ohio/Fairfield","Ohio/Fayette","Ohio/Franklin","Ohio/Fulton","Ohio/Gallia","Ohio/Geauga","Ohio/Greene","Ohio/Guernsey","Ohio/Hamilton","Ohio/Hancock","Ohio/Hardin","Ohio/Harrison","Ohio/Henry","Ohio/Highland","Ohio/Hocking","Ohio/Holmes","Ohio/Huron","Ohio/Jackson","Ohio/Jefferson","Ohio/Knox","Ohio/Lake","Ohio/Lawrence","Ohio/Licking","Ohio/Logan","Ohio/Lorain","Ohio/Lucas","Ohio/Madison","Ohio/Mahoning","Ohio/Marion","Ohio/Medina","Ohio/Meigs","Ohio/Mercer","Ohio/Miami","Ohio/Monroe","Ohio/Montgomery","Ohio/Morgan","Ohio/Morrow","Ohio/Muskingum","Ohio/Noble","Ohio/Ottawa","Ohio/Paulding","Ohio/Perry","Ohio/Pickaway","Ohio/Pike","Ohio/Portage","Ohio/Preble","Ohio/Putnam","Ohio/Richland","Ohio/Ross","Ohio/Sandusky","Ohio/Scioto","Ohio/Seneca","Ohio/Shelby","Ohio/Stark","Ohio/Summit","Ohio/Trumbull","Ohio/Tuscarawas","Ohio/Unassigned","Ohio/Union","Ohio/Van Wert","Ohio/Vinton","Ohio/Warren","Ohio/Washington","Ohio/Wayne","Ohio/Williams","Ohio/Wood","Ohio/Wyandot"
"2020-04-12","0","2","0","2","1","1","2","1","2","0","1","0","1","0","6","0","0","23","8","0","2","1","0","0","14","0","1","2","1","0","17","1","0","","0","0","0","0","1","0","0","1","6","0","3","0","5","21","3","31","0","7","0","1","15","0","5","0","0","0","0","0","0","0","0","0","15","1","0","1","0","2","0","1","0","11","14","8","0","0","0","0","","1","1","5","0","3","2"
"2020-04-13","0","4","0","2","1","1","2","1","2","0","1","0","1","0","6","0","0","24","9","0","2","1","1","0","15","0","1","2","1","0","21","1","0","","0","0","0","0","1","0","0","1","6","0","3","0","6","21","3","31","0","8","0","1","15","0","7","0","0","0","0","0","0","0","0","0","17","1","0","1","0","2","0","1","0","12","15","10","0","0","0","0","","1","1","5","0","4","2"
"2020-04-14","0","4","0","2","1","1","3","1","2","0","1","0","1","0","8","0","0","33","10","0","2","1","1","0","18","0","1","3","2","0","24","1","0","","0","0","0","0","1","0","0","1","6","0","3","0","7","25","3","35","0","9","0","1","19","0","8","0","0","0","0","0","0","0","0","0","20","1","0","1","0","2","0","1","0","17","15","13","0","0","0","0","","3","2","5","0","4","2"
"2020-04-15","0","4","0","3","1","1","3","1","2","0","1","0","1","0","10","0","0","39","10","0","3","1","1","0","19","0","1","4","2","0","27","1","0","","0","0","0","0","1","0","0","1","6","0","3","0","7","28","3","41","0","10","0","1","21","0","8","0","0","0","0","0","0","0","0","0","22","1","0","1","0","2","0","1","0","17","15","13","0","0","0","0","","3","4","10","1","5","2"
"2020-04-16","0","6","0","3","1","1","3","1","2","0","1","0","1","0","10","0","0","42","10","0","3","1","2","0","19","0","1","4","2","0","29","1","0","0","0","0","0","0","1","0","0","1","6","0","4","0","9","28","3","42","1","10","0","1","22","0","8","0","0","0","0","0","0","0","4","0","24","1","0","1","0","2","0","1","0","21","16","14","0","16","0","0","","4","5","11","1","5","2"
"2020-04-17","0","9","0","4","1","1","3","1","2","0","1","0","1","0","11","0","0","48","10","0","3","1","2","0","22","0","1","4","2","0","30","1","0","0","0","0","0","0","1","0","0","1","6","0","4","0","14","28","3","44","1","10","0","1","22","0","8","0","0","0","0","0","0","0","4","0","24","1","0","1","0","2","0","1","0","22","17","15","0","0","0","0","","5","5","11","1","6","2"
"2020-04-18","0","11","0","4","1","2","3","1","2","0","1","0","1","0","13","0","0","52","10","0","3","1","2","0","27","0","1","4","2","0","30","1","0","0","0","0","0","0","1","0","0","1","6","0","4","0","16","31","3","45","1","10","0","1","22","0","8","0","0","0","0","0","0","0","4","0","24","1","0","1","0","2","0","1","0","23","20","16","0","0","0","0","","8","6","12","1","9","2"
"2020-04-19","0","11","0","5","1","2","3","1","2","0","1","0","1","0","13","0","0","53","10","0","3","2","2","0","29","0","1","4","2","0","33","1","0","0","0","0","0","0","1","0","0","1","6","0","4","0","17","33","3","48","1","10","0","1","22","0","8","0","0","0","0","0","0","0","4","0","24","1","0","1","0","2","0","1","0","24","21","19","0","0","0","0","","9","6","12","1","9","2"
"2020-04-20","0","11","0","6","1","2","5","1","2","0","1","0","2","0","13","0","0","55","11","0","3","2","2","0","35","0","1","9","2","0","37","1","0","0","0","0","0","1","1","0","0","1","6","0","4","0","18","33","3","50","1","11","0","1","22","0","8","0","0","0","0","0","0","0","5","0","24","1","0","1","0","2","0","1","0","25","24","20","0","0","0","0","","9","6","14","1","12","2"
"2020-04-21","0","12","0","6","1","3","6","1","2","0","1","0","3","0","16","0","0","64","11","0","3","3","2","0","37","0","1","9","3","0","39","1","0","0","0","0","0","1","1","0","0","1","6","0","4","0","19","36","3","54","1","11","0","1","22","0","8","0","0","0","0","0","0","0","5","0","30","1","0","1","0","2","0","1","0","28","28","21","0","0","0","0","","10","6","16","1","13","2"
"2020-04-22","0","12","0","6","1","3","6","1","4","0","1","0","2","0","16","0","0","79","11","0","3","3","2","0","42","0","1","9","3","0","45","1","0","0","0","0","1","1","2","0","1","1","6","0","4","0","19","44","3","56","3","12","0","1","22","0","10","0","0","0","0","0","0","0","5","0","31","1","2","1","1","2","0","1","0","28","30","21","0","0","0","0","","10","6","18","1","13","2"
"2020-04-23","0","14","0","7","1","3","6","1","4","0","1","1","2","0","16","0","0","83","12","1","3","3","2","0","46","0","1","9","3","0","47","1","0","0","0","0","1","1","1","0","1","1","6","0","4","0","19","55","3","62","3","13","0","1","23","0","12","0","0","0","0","0","0","0","5","0","31","1","3","1","1","2","0","1","0","30","32","22","0","0","0","0","","10","8","18","1","15","2"
"2020-04-24","0","15","0","8","1","3","6","1","4","1","1","1","2","0","18","0","0","91","12","1","3","3","2","0","48","0","1","9","3","0","51","1","0","0","0","0","1","1","1","0","1","1","7","0","4","0","19","58","3","65","4","13","0","1","24","0","9","0","0","0","0","0","0","0","5","0","31","1","4","1","1","2","0","1","0","34","35","23","0","0","0","0","","10","8","18","1","15","2"
"2020-04-25","0","17","0","10","1","3","6","1","4","1","1","1","2","0","18","0","0","91","12","1","3","3","2","0","50","0","1","14","3","0","54","1","0","0","0","0","1","1","1","0","1","1","7","0","4","0","19","59","3","66","4","13","0","1","25","0","8","0","0","0","0","0","0","0","5","0","31","1","5","1","1","2","0","1","1","34","35","23","0","0","0","0","","10","8","20","1","16","2"
"2020-04-26","0","18","0","10","1","3","6","1","4","1","1","2","2","0","18","0","0","91","13","1","3","3","2","0","53","0","1","14","3","0","56","1","0","0","0","0","1","1","1","0","1","1","7","0","4","0","19","59","3","66","4","13","0","1","25","0","8","0","0","0","0","0","0","0","5","0","31","1","5","1","1","2","0","1","1","34","38","24","0","0","0","0","","11","10","21","1","17","2"
"2020-04-27","0","18","0","11","1","3","7","1","4","1","1","2","2","0","20","0","0","96","13","1","3","3","2","0","57","0","1","13","3","0","56","1","0","0","0","0","1","1","1","0","1","1","7","0","5","0","20","61","3","65","4","13","0","1","25","0","8","0","1","0","0","0","0","0","5","0","33","1","5","1","1","2","0","1","1","35","39","27","0","0","0","0","","11","10","22","1","18","2"
"2020-04-28","0","19","0","11","1","3","7","1","5","1","1","2","2","0","21","0","0","109","13","1","3","3","2","0","62","0","1","13","4","0","58","1","0","0","0","0","1","1","1","0","1","1","7","0","5","0","20","66","3","67","4","14","0","1","25","0","8","0","1","0","0","0","0","0","7","0","35","1","6","1","1","4","0","1","1","36","43","27","0","0","0","0","0","11","10","23","1","19","2"
"2020-04-29","0","22","0","15","1","3","7","1","7","1","1","2","3","0","23","0","0","110","14","1","4","3","2","0","71","0","1","13","4","0","68","1","0","0","0","1","1","1","1","0","1","1","7","0","5","0","22","114","3","81","4","15","0","1","27","0","10","0","1","0","0","0","0","0","20","0","39","2","6","1","1","4","0","1","1","39","49","30","0","0","0","0","0","11","12","24","1","20","2"
"2020-04-30","0","23","0","15","1","3","7","1","7","1","1","2","3","0","23","0","0","112","14","1","4","3","2","0","73","0","1","13","4","0","71","1","0","0","0","1","1","1","1","0","1","1","7","0","5","0","30","117","3","80","4","15","0","1","27","0","10","0","1","0","0","0","0","0","21","0","40","1","8","2","1","5","0","1","1","50","49","31","0","0","0","0","0","11","12","28","1","20","2"
"2020-05-01","0","23","0","15","1","3","7","1","7","1","1","2","3","0","23","0","0","115","14","1","4","3","2","0","76","0","1","13","4","0","75","1","0","0","0","1","1","1","1","0","1","1","8","0","5","0","32","119","3","82","4","15","0","1","27","0","10","0","1","0","0","1","0","0","22","0","41","1","8","2","1","6","0","1","1","51","49","31","0","0","0","0","0","11","12","30","1","23","2"
"2020-05-02","0","23","0","15","1","3","7","1","7","1","1","2","3","0","24","0","0","115","14","1","4","3","2","0","78","0","1","13","4","0","78","1","0","0","0","1","1","1","1","0","1","1","8","0","5","0","33","119","3","82","4","15","0","1","27","0","10","0","1","0","0","1","0","0","22","0","41","1","9","2","1","6","0","1","1","52","57","31","0","0","0","0","0","11","12","32","1","23","2"
"2020-05-03","0","23","0","15","1","3","7","1","7","1","1","2","3","0","24","0","1","120","14","1","4","3","2","0","79","0","1","13","4","0","80","1","0","0","0","1","1","1","1","0","1","1","8","0","5","0","35","119","3","83","4","16","0","1","27","0","10","0","1","0","0","1","0","0","22","0","41","1","9","2","1","6","0","1","1","53","58","31","0","0","0","0","0","11","14","32","1","23","2"
"2020-05-04","0","23","0","16","1","3","7","1","7","1","1","2","3","0","25","0","1","121","14","1","4","3","2","0","84","0","1","16","4","0","80","1","0","0","0","1","1","1","1","0","1","1","8","0","5","0","37","120","3","83","4","16","0","1","27","0","10","0","1","0","0","1","0","0","22","0","42","1","9","2","1","7","0","1","1","53","58","31","0","0","0","0","0","11","14","33","1","24","2"
"2020-05-05","0","25","0","17","1","3","7","1","8","1","1","2","3","0","28","0","1","128","14","1","4","3","3","0","87","0","1","16","5","0","83","1","0","0","0","1","1","1","1","0","1","1","8","0","7","0","39","133","3","92","9","16","0","1","27","0","10","0","1","0","0","1","0","1","22","0","43","1","10","2","2","7","0","1","1","57","66","35","0","0","0","0","0","12","15","33","1","27","2"
"2020-05-06","0","28","0","17","1","3","7","1","10","1","1","2","3","0","29","0","1","131","14","1","4","3","3","0","99","0","1","19","5","0","93","1","0","0","0","1","1","1","1","0","2","1","8","0","7","0","41","151","3","108","13","16","0","1","27","0","10","0","1","0","0","2","0","1","22","0","46","1","12","2","1","7","0","1","1","59","70","34","1","0","0","0","0","12","16","36","1","27","2"
"2020-05-07","0","28","0","18","1","3","7","1","12","1","1","2","3","0","32","0","1","136","14","1","4","3","2","0","107","0","1","19","5","0","93","1","0","0","0","1","1","1","1","0","2","1","8","0","7","0","42","155","3","115","13","17","0","1","27","0","10","0","1","0","0","2","0","1","23","0","46","1","12","2","1","7","0","1","1","60","73","35","1","0","0","0","0","13","17","41","1","29","2"
"2020-05-08","0","29","0","18","1","3","7","1","12","1","1","2","3","0","33","0","1","143","14","1","4","3","2","0","108","0","1","19","5","0","100","1","0","0","0","1","1","1","1","0","2","1","8","0","7","0","44","161","3","119","13","17","0","1","27","0","10","0","1","0","0","2","0","1","23","0","46","1","13","2","1","7","0","1","1","62","74","36","1","0","0","0","0","13","17","42","1","29","2"
"2020-05-09","0","29","0","18","1","3","7","1","13","1","1","3","3","0","35","0","1","145","14","1","4","3","2","0","114","0","1","19","5","0","99","1","0","0","0","1","1","1","1","0","2","1","8","0","7","0","44","164","3","122","13","17","0","1","27","0","10","0","1","0","0","2","0","1","23","0","46","1","13","2","1","7","0","1","1","67","78","35","1","0","0","0","0","13","17","42","1","29","2"
"2020-05-10","0","29","0","18","1","3","7","1","13","1","1","3","3","0","35","0","1","146","14","1","4","3","2","0","119","0","1","19","5","0","101","1","0","0","0","1","1","1","1","0","2","1","8","0","7","0","44","164","3","122","13","17","0","1","28","0","10","0","1","0","0","2","0","1","23","0","46","1","13","2","1","7","0","1","1","67","78","35","1","0","0","0","0","13","17","42","1","30","2"
"2020-05-11","0","29","0","19","1","3","7","1","13","1","1","3","3","0","37","0","1","147","14","1","4","3","3","0","124","0","1","19","5","0","101","1","0","0","0","1","1","1","1","0","2","1","8","0","7","0","45","165","3","123","14","17","0","1","28","0","10","0","1","0","0","2","0","1","23","0","46","1","13","2","1","8","0","1","1","67","78","35","1","0","0","0","0","13","17","42","1","31","2"
"2020-05-12","0","30","0","24","1","3","7","1","14","2","1","3","3","0","39","0","1","151","15","1","4","3","3","0","138","0","1","21","5","0","102","1","0","0","0","1","1","1","1","0","2","1","8","0","7","0","46","179","5","132","14","17","0","1","28","0","10","0","1","0","0","2","0","1","24","0","48","1","13","2","1","8","0","1","1","68","86","36","1","0","0","0","0","13","17","47","1","34","2"
"2020-05-13","0","30","0","26","1","3","7","1","15","2","2","3","3","0","39","0","2","153","15","1","4","3","3","0","148","0","1","21","5","0","105","1","0","0","0","1","1","1","1","0","2","1","8","0","7","0","49","187","5","134","15","17","0","1","28","0","11","0","1","0","0","2","0","1","25","0","50","1","13","2","1","8","0","1","1","68","88","36","1","0","0","0","0","13","17","47","1","41","2"
"2020-05-14","0","30","0","26","1","3","8","1","16","2","1","3","4","0","43","0","2","157","16","1","4","3","3","0","150","0","1","23","5","0","105","1","0","0","0","1","1","1","1","0","2","1","8","0","7","0","53","195","5","138","15","18","0","1","30","0","11","0","1","0","0","2","0","1","25","0","51","1","13","2","1","8","0","1","1","69","101","36","1","0","0","0","0","13","17","48","1","42","2"
"2020-05-15","0","30","0","26","1","3","8","1","16","2","1","3","4","0","43","0","2","162","16","1","5","3","3","0","156","0","1","24","5","0","109","1","0","0","0","1","2","1","1","0","2","1","8","0","7","0","56","204","5","145","15","18","0","1","30","1","12","0","1","0","0","3","0","1","25","0","51","1","13","2","1","8","0","2","1","70","104","38","1","0","0","0","0","13","17","48","1","42","2"
"2020-05-16","0","30","0","26","1","3","8","1","16","2","1","3","4","0","43","0","2","163","16","1","5","3","3","0","169","0","1","24","5","0","111","1","0","0","0","1","2","1","1","0","2","1","8","0","7","0","57","203","5","146","15","18","0","1","30","1","13","0","1","0","0","3","0","1","25","0","51","1","13","2","1","8","0","2","1","74","110","38","1","0","0","0","0","14","17","48","1","42","2"
"2020-05-17","0","30","0","26","1","3","8","1","16","2","1","3","4","0","43","0","2","173","16","1","5","3","3","0","170","0","1","24","5","0","111","1","0","0","0","1","2","1","1","0","2","1","8","0","7","0","57","204","5","146","15","18","0","2","30","2","13","0","1","0","0","3","0","1","25","0","51","1","13","2","1","8","0","2","1","74","110","38","1","0","0","0","0","15","17","48","1","42","2"
"2020-05-18","1","30","0","26","1","3","8","1","16","2","1","3","5","0","43","0","2","175","16","1","9","3","3","0","177","0","1","24","5","0","112","1","0","0","0","1","2","1","1","0","2","1","9","0","8","0","57","207","5","148","15","18","0","2","30","2","13","0","1","0","0","3","0","1","25","0","53","1","13","2","1","9","0","2","1","77","112","39","1","0","0","0","0","15","17","48","1","42","2"
"2020-05-19","1","30","0","26","1","3","9","1","17","2","1","4","5","0","45","0","2","183","16","1","9","3","3","0","193","0","1","26","5","0","117","1","0","0","0","1","2","1","1","0","2","1","9","0","9","0","58","209","6","156","15","18","0","2","30","4","13","0","1","0","0","3","0","1","31","0","53","1","13","2","1","9","0","2","2","79","113","39","1","0","0","0","0","15","17","49","1","43","2"
"2020-05-20","1","30","0","28","1","3","11","1","19","2","1","4","5","0","47","0","3","190","16","1","10","4","3","0","200","0","1","27","5","0","117","1","0","0","0","1","2","1","1","0","2","1","9","1","9","0","58","214","7","160","18","18","0","2","30","4","13","0","1","0","0","3","0","1","32","0","55","1","13","2","1","9","0","2","2","79","131","39","1","0","0","0","0","15","17","49","1","43","2"
"2020-05-21","1","31","0","28","1","3","11","1","23","2","1","4","5","0","50","0","3","202","16","2","11","4","3","0","205","0","1","27","5","0","123","1","0","0","0","1","2","1","1","0","2","1","11","1","9","0","58","219","7","162","18","18","0","3","30","4","14","0","1","0","0","4","0","1","32","0","55","1","13","3","1","9","0","2","2","79","139","40","2","0","0","0","0","15","17","49","1","43","2"
"2020-05-22","1","31","0","30","1","3","11","1","23","2","1","5","5","0","49","0","3","204","16","2","11","4","3","0","215","0","1","27","5","0","124","1","0","0","0","1","2","1","1","0","2","1","11","0","10","0","58","218","7","163","18","18","0","3","30","7","14","0","1","0","0","7","0","1","32","0","55","1","13","3","1","9","0","2","2","80","148","40","2","0","0","0","0","18","17","50","1","43","2"
"2020-05-23","1","31","0","31","1","3","12","1","25","2","1","6","5","0","50","0","3","207","16","2","11","4","3","0","224","0","1","29","5","0","128","1","0","0","0","1","3","1","1","0","2","1","12","0","10","0","59","228","7","169","21","19","0","3","30","9","14","0","1","0","0","7","0","1","35","0","58","1","14","3","2","10","0","2","2","89","159","42","2","0","0","0","0","19","18","50","1","45","2"
"2020-05-24","1","31","0","32","1","3","12","1","25","2","1","6","5","0","50","0","3","209","16","2","13","5","3","0","228","0","1","29","5","0","128","1","0","0","0","1","4","1","1","0","2","1","11","0","10","0","58","229","7","169","21","19","0","3","30","11","15","0","1","0","0","7","0","1","35","0","58","1","14","3","2","10","0","2","2","89","159","42","2","0","0","0","0","19","18","50","1","45","2"
"2020-05-25","1","31","0","32","1","3","12","1","25","2","1","6","5","0","50","0","3","217","16","2","13","5","3","0","237","0","1","29","5","0","128","1","0","0","0","1","4","1","1","0","2","1","11","0","10","0","58","229","7","169","21","19","0","3","30","11","15","0","1","0","0","7","0","1","35","0","58","1","14","3","2","10","0","2","2","89","159","42","2","0","0","0","1","19","18","50","1","45","2"
"2020-05-26","1","31","0","32","1","3","12","1","25","2","1","6","5","0","50","0","3","221","16","2","13","5","3","0","239","0","1","29","5","0","128","1","0","0","0","1","4","1","1","0","2","1","12","0","10","0","58","229","7","171","23","19","0","3","30","11","15","0","1","0","0","7","0","1","35","0","57","1","14","3","2","10","0","2","2","90","159","45","2","0","0","0","1","20","18","50","1","45","2"
