"date","Mississippi/Adams","Mississippi/Alcorn","Mississippi/Amite","Mississippi/Attala","Mississippi/Benton","Mississippi/Bolivar","Mississippi/Calhoun","Mississippi/Carroll","Mississippi/Chickasaw","Mississippi/Choctaw","Mississippi/Claiborne","Mississippi/Clarke","Mississippi/Clay","Mississippi/Coahoma","Mississippi/Copiah","Mississippi/Covington","Mississippi/DeSoto","Mississippi/Forrest","Mississippi/Franklin","Mississippi/George","Mississippi/Greene","Mississippi/Grenada","Mississippi/Hancock","Mississippi/Harrison","Mississippi/Hinds","Mississippi/Holmes","Mississippi/Humphreys","Mississippi/Issaquena","Mississippi/Itawamba","Mississippi/Jackson","Mississippi/Jasper","Mississippi/Jefferson","Mississippi/Jefferson Davis","Mississippi/Jones","Mississippi/Kemper","Mississippi/Lafayette","Mississippi/Lamar","Mississippi/Lauderdale","Mississippi/Lawrence","Mississippi/Leake","Mississippi/Lee","Mississippi/Leflore","Mississippi/Lincoln","Mississippi/Lowndes","Mississippi/Madison","Mississippi/Marion","Mississippi/Marshall","Mississippi/Monroe","Mississippi/Montgomery","Mississippi/Neshoba","Mississippi/Newton","Mississippi/Noxubee","Mississippi/Oktibbeha","Mississippi/Panola","Mississippi/Pearl River","Mississippi/Perry","Mississippi/Pike","Mississippi/Pontotoc","Mississippi/Prentiss","Mississippi/Quitman","Mississippi/Rankin","Mississippi/Scott","Mississippi/Sharkey","Mississippi/Simpson","Mississippi/Smith","Mississippi/Stone","Mississippi/Sunflower","Mississippi/Tallahatchie","Mississippi/Tate","Mississippi/Tippah","Mississippi/Tishomingo","Mississippi/Tunica","Mississippi/Unassigned","Mississippi/Union","Mississippi/Walthall","Mississippi/Warren","Mississippi/Washington","Mississippi/Wayne","Mississippi/Webster","Mississippi/Wilkinson","Mississippi/Winston","Mississippi/Yalobusha","Mississippi/Yazoo"
"2020-04-17"," 51.67 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.67 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","  6.67 %"," 30.00 %","","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %"," 10.98 %","   .00 %","   .00 %","   .00 %"," 10.00 %"," 10.00 %","   .00 %"," 10.00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","  2.86 %","   .00 %"," 20.00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-04-18"," 55.67 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.67 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","  6.67 %"," 30.00 %","","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 30.00 %","   .00 %"," 12.52 %","   .00 %","   .00 %","   .00 %"," 10.00 %"," 10.00 %","   .00 %"," 10.00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","  5.00 %","   .00 %"," 20.00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %"
"2020-04-19"," 55.67 %","   .00 %","-20.00 %","   .00 %","   .00 %","  5.00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %"," 20.00 %","   .00 %","   .00 %"," 10.00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","  6.67 %"," 30.00 %","","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  5.02 %","   .00 %","   .00 %","   .00 %","  3.33 %"," 10.00 %","   .00 %","  6.67 %","   .00 %","   .00 %"," 21.67 %","   .00 %"," 20.00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","  5.00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %"," 11.67 %","   .00 %","   .00 %","   .00 %"
"2020-04-20"," 15.67 %","   .00 %","-20.00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %"," 20.00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","  6.67 %"," 10.00 %","","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %"," 20.00 %","  4.63 %","   .00 %","   .00 %","   .00 %"," 11.90 %"," 10.00 %","   .00 %","  6.67 %","   .00 %","   .00 %"," 21.67 %","   .00 %"," 20.00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %"," 10.00 %","   .00 %","   .00 %"," 11.67 %","   .00 %","   .00 %","   .00 %"
"2020-04-21","  9.00 %","   .00 %","-20.00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %"," 20.00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.00 %"," 11.67 %","   .00 %","","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %"," 20.00 %","  7.30 %","   .00 %","   .00 %","   .00 %"," 15.90 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %"," 23.67 %","   .00 %"," 20.00 %","   .00 %","   .00 %"," 30.00 %","   .00 %","  5.00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %"," 10.00 %","   .00 %","   .00 %"," 15.67 %","   .00 %","   .00 %","   .00 %"
"2020-04-22","  7.33 %","   .00 %","-20.00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %"," 30.00 %"," 20.00 %"," 20.00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","  4.00 %","  5.00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %"," 20.00 %","  6.81 %","   .00 %","   .00 %","   .00 %"," 15.90 %","  3.33 %","   .00 %","  6.67 %"," 20.00 %","   .00 %"," 26.17 %","   .00 %"," 20.00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  5.00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %"," 30.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %"," 10.00 %","   .00 %","   .00 %"," 15.67 %","   .00 %","   .00 %","   .00 %"
"2020-04-23","  3.33 %","   .00 %","-20.00 %","   .00 %","   .00 %","  7.33 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %"," 10.00 %"," 20.00 %"," 20.00 %","   .00 %","   .00 %","  6.67 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","  4.00 %","  5.00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  5.27 %","   .00 %","   .00 %","   .00 %"," 17.57 %","  3.33 %","   .00 %","  6.67 %"," 40.00 %","   .00 %"," 19.50 %","   .00 %"," 20.00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  2.00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %"," 30.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","  9.00 %","   .00 %","   .00 %","   .00 %"
"2020-04-24","  3.33 %","   .00 %","-20.00 %","   .00 %","   .00 %","  7.33 %"," 10.00 %","   .00 %"," 20.00 %","   .00 %","   .00 %"," 10.00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","  6.67 %"," 13.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","  4.00 %","  5.00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  5.27 %","   .00 %","   .00 %","   .00 %"," 15.78 %","  3.33 %"," 20.00 %","   .00 %"," 40.00 %","   .00 %"," 14.50 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  5.64 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %"," 30.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","  7.33 %","   .00 %","   .00 %","   .00 %"
"2020-04-25","  3.33 %","   .00 %","-20.00 %","   .00 %","   .00 %","  3.33 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","  6.67 %"," 13.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","  7.33 %","  5.00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.95 %","   .00 %","   .00 %","  5.00 %","  8.63 %","  6.19 %"," 20.00 %","  5.00 %"," 45.00 %","   .00 %"," 14.50 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  7.17 %","   .00 %"," 21.67 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.33 %","   .00 %","   .00 %","   .00 %"
"2020-04-26","  3.33 %","   .00 %","-20.00 %","   .00 %","   .00 %","  3.33 %"," 10.00 %","   .00 %","  5.00 %","   .00 %","   .00 %"," 10.00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","  6.67 %"," 13.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","  3.33 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.29 %","   .00 %","   .00 %","  5.00 %","  4.63 %","  8.69 %"," 20.00 %","  5.00 %"," 45.00 %","   .00 %","  2.50 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.17 %","   .00 %"," 11.67 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %"
"2020-04-27","   .00 %","   .00 %","-20.00 %","   .00 %","   .00 %","  3.33 %"," 10.00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %"," 16.19 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %",""," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.11 %","   .00 %","   .00 %","  1.00 %","  4.63 %","  5.36 %"," 20.00 %","  9.00 %"," 25.00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.17 %","   .00 %"," 11.67 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %"
"2020-04-28","  2.86 %","   .00 %","-20.00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  9.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","  6.19 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %",""," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.11 %","   .00 %","   .00 %","  1.00 %","  2.97 %","  5.36 %"," 20.00 %"," 12.33 %","  5.00 %","   .00 %","  6.67 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.60 %","   .00 %"," 19.67 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %"
"2020-04-29","  2.86 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.33 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","  7.86 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %",""," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.11 %","   .00 %"," 20.00 %","  1.00 %","  2.76 %","  5.36 %","   .00 %"," 15.19 %","  5.00 %","   .00 %","  8.33 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.97 %","   .00 %"," 13.00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-04-30","  2.86 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.33 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %"," 11.86 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %","   .00 %",""," 30.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  1.05 %","   .00 %"," 20.00 %"," -4.00 %","  2.58 %","  4.72 %","   .00 %"," 10.19 %","  4.00 %","   .00 %","  9.87 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.54 %","   .00 %","  8.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-01","  2.86 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.19 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %"," 11.86 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %"," 16.00 %","   .00 %",""," 30.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %"," 30.00 %","   .00 %","   .00 %","  4.05 %","   .00 %"," 20.00 %"," -4.00 %","  2.58 %","  4.22 %","   .00 %"," 10.19 %","  7.33 %","   .00 %"," 12.73 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.59 %","   .00 %","  8.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.57 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-02","  5.36 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.19 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %"," 10.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %"," 16.00 %","  6.67 %",""," 16.67 %","  3.33 %","   .00 %","   .00 %","   .00 %"," 20.00 %"," 30.00 %","   .00 %","   .00 %","  5.79 %","   .00 %"," 10.00 %","   .00 %","  2.58 %","  4.22 %","   .00 %","  6.19 %","  7.33 %","   .00 %"," 12.73 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.59 %","   .00 %","  8.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.57 %","   .00 %"," 20.00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-03","  2.50 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  6.67 %"," 20.00 %","  6.19 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.21 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %"," 16.00 %","  6.67 %",""," 16.67 %","  3.33 %","   .00 %","   .00 %","   .00 %"," 20.00 %"," 30.00 %","   .00 %","   .00 %","  6.59 %","   .00 %"," 30.00 %","   .00 %","  2.58 %","  4.22 %"," 10.00 %","  5.36 %","  7.33 %","   .00 %","  6.06 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.16 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.57 %","   .00 %"," 20.00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %"
"2020-05-04","  2.50 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  6.67 %"," 20.00 %","  2.86 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.21 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  5.36 %"," 18.22 %","  6.67 %",""," 16.67 %","  3.33 %","   .00 %","   .00 %","   .00 %"," 20.00 %"," 30.00 %","   .00 %"," 10.00 %","  7.36 %","   .00 %"," 10.00 %","   .00 %","  1.25 %","  4.22 %"," 10.00 %","  4.72 %","  7.33 %","   .00 %","  4.40 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.16 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","  8.57 %","   .00 %"," 20.00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %"
"2020-05-05","  4.72 %","   .00 %","   .00 %"," 20.00 %","   .00 %","  2.86 %","  6.67 %"," 30.00 %","  5.36 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.21 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  2.50 %"," 18.22 %","  6.67 %",""," 16.67 %","  9.05 %"," 20.00 %","   .00 %","   .00 %"," 20.00 %"," 10.00 %","   .00 %"," 10.00 %"," 10.75 %","   .00 %"," 10.00 %","   .00 %","  1.18 %","  3.82 %"," 10.00 %","  6.72 %","  3.33 %","   .00 %","  2.86 %","   .00 %"," 36.67 %","   .00 %"," 20.00 %","  6.67 %","   .00 %","  1.05 %","   .00 %","  5.71 %","   .00 %","   .00 %","   .00 %","  4.00 %"," 30.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","  8.57 %","   .00 %"," 20.00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %"
"2020-05-06","  4.72 %","   .00 %","   .00 %"," 30.00 %","   .00 %","  2.86 %","  6.67 %"," 30.00 %","  2.50 %"," 20.00 %","   .00 %"," 20.00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.49 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  6.94 %","  6.22 %","  6.67 %",""," 16.67 %"," 11.27 %"," 20.00 %","   .00 %","   .00 %"," 20.00 %"," 20.00 %","   .00 %"," 10.00 %"," 12.00 %","   .00 %"," 10.00 %","   .00 %","  1.18 %","  1.82 %"," 10.00 %","  6.72 %","   .00 %","   .00 %","  5.00 %","   .00 %"," 32.00 %","   .00 %"," 20.00 %","  6.67 %","   .00 %","  1.00 %","   .00 %","  5.71 %","   .00 %"," 20.00 %","   .00 %","  4.00 %"," 30.00 %","   .00 %","   .00 %"," 10.00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %"
"2020-05-07","  4.22 %","   .00 %","   .00 %"," 30.00 %","   .00 %","  2.86 %","  6.67 %"," 30.00 %","  2.50 %"," 20.00 %","   .00 %"," 20.00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","  5.00 %","  7.00 %","   .00 %","   .00 %","   .00 %"," 20.00 %"," 16.00 %","   .00 %","  6.94 %"," 12.89 %","   .00 %",""," 10.00 %","  9.94 %"," 20.00 %","   .00 %","   .00 %"," 20.00 %"," 20.00 %","   .00 %"," 16.67 %"," 10.26 %","   .00 %"," 20.00 %","   .00 %","  1.18 %","  1.82 %"," 10.00 %","  8.54 %","   .00 %","   .00 %","  5.00 %","   .00 %"," 32.00 %","   .00 %"," 20.00 %","  6.67 %","   .00 %","  3.86 %","   .00 %","  5.71 %","   .00 %"," 20.00 %","   .00 %","  4.00 %"," 43.33 %","   .00 %","   .00 %"," 10.00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.71 %","   .00 %","   .00 %"," 20.00 %"
"2020-05-08","  4.22 %","   .00 %","   .00 %"," 16.67 %","   .00 %","  2.86 %","   .00 %"," 16.67 %","  4.72 %"," 20.00 %","   .00 %"," 23.33 %"," 10.00 %","   .00 %"," 20.00 %","   .00 %","  5.00 %","  7.68 %","   .00 %","   .00 %","   .00 %"," 20.00 %"," 16.00 %","   .00 %","  6.94 %"," 14.14 %","   .00 %",""," 10.00 %","  9.94 %"," 20.00 %","   .00 %","   .00 %"," 20.00 %"," 20.00 %","   .00 %"," 16.67 %","  9.96 %","   .00 %","   .00 %","   .00 %","  1.18 %","  1.82 %","   .00 %","  6.04 %","   .00 %","   .00 %","  5.00 %","   .00 %"," 33.82 %","   .00 %"," 20.00 %","  6.67 %","   .00 %","  3.86 %","   .00 %","  7.94 %","   .00 %"," 20.00 %","   .00 %","   .00 %"," 27.33 %","   .00 %","   .00 %"," 10.00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.71 %","   .00 %","   .00 %","   .00 %"
"2020-05-09","  4.22 %","   .00 %","   .00 %"," 16.67 %","   .00 %","  2.86 %","   .00 %"," 16.67 %","  4.72 %"," 20.00 %","   .00 %"," 23.33 %"," 10.00 %","   .00 %"," 10.00 %","   .00 %","  5.00 %","  8.68 %","   .00 %","   .00 %","   .00 %","   .00 %"," 18.22 %","   .00 %"," 11.72 %"," 13.09 %","   .00 %",""," 10.00 %","  9.94 %"," 20.00 %","   .00 %","   .00 %"," 25.00 %"," 20.00 %","   .00 %","  6.67 %","  9.67 %","   .00 %","   .00 %","   .00 %","  1.18 %","  3.48 %","   .00 %","  3.82 %","   .00 %","   .00 %","  5.00 %","   .00 %"," 35.48 %","   .00 %"," 20.00 %","  6.67 %","   .00 %","  3.86 %","   .00 %","  7.94 %","   .00 %"," 20.00 %","   .00 %","   .00 %"," 27.33 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.71 %","   .00 %","   .00 %","   .00 %"
"2020-05-10","  3.82 %","   .00 %","   .00 %"," 16.67 %","   .00 %","  2.50 %","   .00 %","  6.67 %","  2.22 %"," 20.00 %","   .00 %","  6.19 %"," 10.00 %","   .00 %"," 10.00 %","   .00 %","  5.00 %","  8.68 %","   .00 %","   .00 %","   .00 %","   .00 %"," 18.22 %","   .00 %"," 11.72 %"," 14.20 %","   .00 %","","   .00 %","  4.22 %","   .00 %","   .00 %","   .00 %"," 25.00 %"," 20.00 %","   .00 %","  6.67 %","  5.71 %","   .00 %"," 10.00 %","   .00 %","   .00 %","  3.21 %","   .00 %","  1.82 %","   .00 %","   .00 %","  6.00 %","   .00 %","  7.02 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.86 %","   .00 %","  2.22 %","   .00 %"," 20.00 %","   .00 %","   .00 %"," 17.33 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.71 %","   .00 %","   .00 %","   .00 %"
