"date","Illinois/Adams","Illinois/Alexander","Illinois/Bond","Illinois/Boone","Illinois/Brown","Illinois/Bureau","Illinois/Calhoun","Illinois/Carroll","Illinois/Cass","Illinois/Champaign","Illinois/Christian","Illinois/Clark","Illinois/Clay","Illinois/Clinton","Illinois/Coles","Illinois/Cook","Illinois/Crawford","Illinois/Cumberland","Illinois/De Witt","Illinois/DeKalb","Illinois/Douglas","Illinois/DuPage","Illinois/Edgar","Illinois/Edwards","Illinois/Effingham","Illinois/Fayette","Illinois/Ford","Illinois/Franklin","Illinois/Fulton","Illinois/Gallatin","Illinois/Greene","Illinois/Grundy","Illinois/Hamilton","Illinois/Hancock","Illinois/Hardin","Illinois/Henderson","Illinois/Henry","Illinois/Iroquois","Illinois/Jackson","Illinois/Jasper","Illinois/Jefferson","Illinois/Jersey","Illinois/Jo Daviess","Illinois/Johnson","Illinois/Kane","Illinois/Kankakee","Illinois/Kendall","Illinois/Knox","Illinois/LaSalle","Illinois/Lake","Illinois/Lawrence","Illinois/Lee","Illinois/Livingston","Illinois/Logan","Illinois/Macon","Illinois/Macoupin","Illinois/Madison","Illinois/Marion","Illinois/Marshall","Illinois/Mason","Illinois/Massac","Illinois/McDonough","Illinois/McHenry","Illinois/McLean","Illinois/Menard","Illinois/Mercer","Illinois/Monroe","Illinois/Montgomery","Illinois/Morgan","Illinois/Moultrie","Illinois/Ogle","Illinois/Out of IL","Illinois/Peoria","Illinois/Perry","Illinois/Piatt","Illinois/Pike","Illinois/Pope","Illinois/Pulaski","Illinois/Putnam","Illinois/Randolph","Illinois/Richland","Illinois/Rock Island","Illinois/Saline","Illinois/Sangamon","Illinois/Schuyler","Illinois/Scott","Illinois/Shelby","Illinois/St. Clair","Illinois/Stark","Illinois/Stephenson","Illinois/Tazewell","Illinois/Unassigned","Illinois/Union","Illinois/Vermilion","Illinois/Wabash","Illinois/Warren","Illinois/Washington","Illinois/Wayne","Illinois/White","Illinois/Whiteside","Illinois/Will","Illinois/Williamson","Illinois/Winnebago","Illinois/Woodford"
"2020-04-20","0","0","0","1","","0","0","0","","0","0","0","0","0","0","38","0","0","0","0","0","5","","","0","0","0","0","0","0","0","0","0","0","","0","0","0","1","1","0","0","0","0","1","0","0","0","0","7","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","","0","1","0","0","0"
"2020-04-21","0","0","0","3","","0","0","1","0","0","0","0","0","0","0","87","0","0","0","0","0","8","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","1","0","0","0","5","0","0","1","0","0","0","2","0","0","0","0","0","3","0","0","0","0","0","0","0","0","","0","0","0","0","","0","","0","0","1","0","0","0","","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","3","0","1","1"
"2020-04-22","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","70","0","0","0","0","0","5","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","4","1","1","0","0","2","0","0","0","0","1","0","3","0","0","0","0","0","2","0","0","0","1","0","0","0","0","","0","0","0","0","","0","","0","0","1","0","0","0","","0","1","0","0","0","-1","0","0","0","0","0","0","0","0","5","0","0","0"
"2020-04-23","0","0","0","1","","0","0","0","0","1","0","0","0","0","0","70","0","0","0","0","0","15","","","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","5","1","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","","0","0","0","0","","0","","0","0","0","0","1","0","","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","9","0","2","0"
"2020-04-24","0","0","0","1","","0","0","0","0","0","0","0","0","1","0","78","0","0","0","0","0","7","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","5","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","0","0","0","0","","0","","0","0","0","0","1","0","","0","0","0","0","0","1","0","0","0","0","0","0","0","1","6","0","0","0"
"2020-04-25","0","0","0","0","","0","0","0","0","0","0","0","0","0","1","47","0","0","0","0","0","2","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-1","2","0","0","0","10","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","2","0","0","0","0","","0","0","0","0","","0","","0","0","0","0","0","0","","0","5","0","0","0","0","0","0","0","0","0","0","0","1","6","0","1","0"
"2020-04-26","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","46","0","0","0","0","0","4","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","2","0","0","0"
"2020-04-27","0","0","0","1","","0","0","0","0","1","0","0","0","0","0","34","0","0","0","0","0","2","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","","0","","0","0","2","0","2","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0"
"2020-04-28","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","110","0","0","0","0","0","6","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","1","0","0","0","5","0","0","0","0","0","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","","0","0","0","0","","0","","0","0","1","0","0","0","","0","1","0","0","0","0","0","0","0","0","0","0","0","0","9","0","2","0"
"2020-04-29","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","59","0","0","0","0","0","3","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","4","1","2","0","0","5","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","","0","0","0","0","","0","","0","0","0","0","1","0","","1","4","0","0","0","0","0","1","0","0","0","0","0","0","3","0","0","0"
"2020-04-30","0","0","0","0","","0","0","0","0","0","0","0","0","2","0","91","0","0","0","0","0","21","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","3","0","0","0","0","10","0","0","0","0","1","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","1","0","0","0","","0","","0","0","0","0","0","0","","0","1","0","0","0","1","0","0","0","0","0","0","0","0","3","0","1","0"
"2020-05-01","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","66","0","0","0","0","0","11","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","4","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","","0","0","0","0","","0","","0","0","0","0","1","0","","0","1","0","0","0","1","0","0","0","0","0","0","0","1","7","0","0","0"
"2020-05-02","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","70","0","0","0","0","0","14","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","1","-1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","","0","0","0","0","","0","","0","0","0","0","1","0","","0","2","0","0","0","-1","0","0","0","0","0","0","0","0","6","0","0","0"
"2020-05-03","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","43","0","0","0","0","0","4","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","3","0","0","0","0","4","0","0","0","0","0","0","2","0","0","0","0","0","-1","0","0","0","1","0","0","0","0","","0","0","0","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","-2","0","5","0"
"2020-05-04","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","4","","","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-1","0","0","0","6","0","0","0","0","1","0","2","0","0","0","0","0","1","0","0","0","1","0","0","0","0","","0","0","0","0","","0","","0","0","0","0","0","0","","0","1","0","0","0","0","0","0","0","0","0","0","0","0","7","0","2","0"
"2020-05-05","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","120","0","0","0","0","0","11","","","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","2","3","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","2","0","0","0","-1","0","0","0","0","","0","0","0","0","","0","","1","0","3","0","3","0","","0","7","0","0","0","0","1","0","0","0","0","0","0","0","9","0","1","0"
"2020-05-06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","82","0","0","0","0","0","13","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","1","0","1","11","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","","1","0","0","0","","0","","0","0","2","0","0","0","","0","1","0","0","0","0","0","0","0","0","0","0","0","0","11","0","1","0"
"2020-05-07","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","106","0","0","0","0","0","8","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","1","0","0","0","3","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","-1","1","0","0","0","","0","","0","0","1","0","1","0","","0","2","0","0","0","0","0","0","0","0","0","0","0","0","5","0","1","0"
"2020-05-08","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","87","0","0","0","0","0","8","","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","7","1","0","0","1","5","0","0","0","0","1","0","2","0","0","0","0","0","4","0","0","0","0","0","0","0","0","-1","-1","0","0","0","0","0","","0","0","0","0","4","0","","0","2","0","0","1","0","0","0","0","0","0","0","0","0","5","1","0","0"
"2020-05-09","0","0","0","-1","0","0","0","0","0","0","0","0","0","2","0","67","0","0","0","1","0","11","","","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","4","0","2","0","2","3","0","0","0","0","0","0","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","","0","0","1","0","0","0","","0","3","0","0","0","0","0","0","0","0","0","0","0","0","3","0","3","0"
"2020-05-10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","53","0","0","0","0","0","1","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","-1","1","0","0","0","0","0","","0","0","0","0","0","0","","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"2020-05-11","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","44","0","0","0","0","0","3","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-05-12","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","88","0","0","0","0","0","7","","","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","3","1","3","0","0","12","0","0","0","0","1","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","1","-1","1","0","0","0","0","0","","1","0","1","0","2","0","","0","1","0","0","-1","1","0","0","0","0","0","0","0","2","8","0","3","0"
"2020-05-13","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","140","0","0","0","0","0","13","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","5","0","0","0","0","9","0","0","0","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","2","0","","0","6","0","0","0","0","0","0","0","0","0","0","0","0","4","0","4","0"
"2020-05-14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","86","0","0","0","0","0","8","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","-1","0","6","0","2","0","0","8","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","","0","0","0","0","1","0","","0","2","0","0","0","0","0","0","0","0","0","1","0","0","17","0","0","0"
"2020-05-15","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","87","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","2","5","0","0","0","0","1","0","3","0","0","0","0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","1","0","1","0","","0","2","0","0","0","0","3","0","0","0","0","0","0","0","6","0","1","0"
"2020-05-16","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","52","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","1","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","2","0","0","0","-1","0","0","0","0","0","0","0","0","3","0","1","0"
"2020-05-17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","6","0","0","0","0","6","0","0","0","0","0","0","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"2020-05-18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","50","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
