"date","Rajasthan/Ajmer","Rajasthan/Alwar","Rajasthan/BSF Camp","Rajasthan/Banswara","Rajasthan/Baran","Rajasthan/Barmer","Rajasthan/Bharatpur","Rajasthan/Bhilwara","Rajasthan/Bikaner","Rajasthan/Bundi","Rajasthan/Chittorgarh","Rajasthan/Churu","Rajasthan/Dausa","Rajasthan/Dholpur","Rajasthan/Dungarpur","Rajasthan/Evacuees","Rajasthan/Ganganagar","Rajasthan/Hanumangarh","Rajasthan/Jaipur","Rajasthan/Jaisalmer","Rajasthan/Jalore","Rajasthan/Jhalawar","Rajasthan/Jhunjhunu","Rajasthan/Jodhpur","Rajasthan/Karauli","Rajasthan/Kota","Rajasthan/Nagaur","Rajasthan/Other State","Rajasthan/Other state","Rajasthan/Pali","Rajasthan/Pratapgarh","Rajasthan/Rajsamand","Rajasthan/Sawai Madhopur","Rajasthan/Sikar","Rajasthan/Sirohi","Rajasthan/Tonk","Rajasthan/Udaipur"
"2020-05-20","0","","","0","","","","0","","","0","0","","","","","","","3","","0","","","0","","0","0","1","","0","","","","0","","","0"
"2020-05-21","0","0","","","","","1","0","0","","0","0","","","","","","","2","","0","","","0","","0","0","0","","0","0","","","1","","","0"
"2020-05-22","0","","","0","","","0","0","0","","0","0","","","","","","","0","","0","","","1","","0","0","0","","1","0","","","0","","","0"
"2020-05-23","0","0","","0","","","0","0","0","","1","0","","","","","","","2","","0","","","0","","2","2","","","0","","","","0","","","0"
"2020-05-24","0","0","","","","","0","0","0","","1","","","","","","","","1","","0","","","0","","0","0","0","","1","","","","0","","","0"
"2020-05-25","1","0","","","","","","0","0","","","0","","","","","","","1","","0","","","0","","0","0","2","","0","","","0","0","","","0"
"2020-05-26","0","","","0","","","0","0","0","","0","0","","","","","","","2","","0","","","0","","0","0","","","0","0","","0","0","","","0"
"2020-05-27","0","0","","","","","0","0","0","","0","","","","","","","","3","","","","","0","0","0","0","0","","0","","0","","0","","","0"
"2020-05-28","1","0","","1","","","0","0","0","","0","0","","","","","","","1","","0","","","0","1","0","1","1","","0","","","0","0","","","0"
"2020-05-29","0","0","","","","","0","0","0","","0","0","0","","","","","","3","","0","","","0","0","0","0","","","0","0","","","0","","","0"
"2020-05-30","0","0","","","","","0","0","0","","","0","","","","","","","2","","0","","0","2","0","0","0","","","1","","0","","1","","","0"
"2020-05-31","0","","","0","","","0","0","0","","0","0","0","","","","","","1","","0","","0","0","0","0","0","","","0","0","0","","0","0","","0"
"2020-06-01","0","0","","0","","","0","0","1","","","0","0","","","","","","3","","","","0","0","0","0","0","","","0","0","0","","0","0","","0"
"2020-06-02","0","0","","","0","","1","0","0","","0","0","0","","","","","","2","","0","","0","0","","1","0","0","","0","","0","0","0","0","","0"
"2020-06-03","0","0","","","1","","0","0","0","","0","0","0","","","","","","4","","0","","0","1","0","0","0","0","","0","","0","0","0","0","","0"
"2020-06-04","0","","","","0","","1","0","0","","0","0","","","","","","","1","","0","","0","0","0","0","0","1","","0","0","0","1","0","0","","0"
"2020-06-05","2","","","","0","","0","0","0","","","0","","","","","","","1","","","","0","0","0","0","0","1","","0","","0","1","0","0","","0"
"2020-06-06","0","","","","0","","1","1","0","","0","0","0","","","","","","4","","","","0","1","0","1","1","2","","0","","0","1","0","0","","0"
"2020-06-07","0","0","","0","1","","0","0","","","0","0","0","0","","","","","6","","0","","0","0","","0","0","1","","0","","0","1","0","0","","0"
"2020-06-08","0","0","","0","0","","1","0","0","","0","","0","0","","","","","3","","0","","0","2","0","0","0","0","","0","0","0","0","0","0","","0"
"2020-06-09","2","0","","0","0","","1","0","0","","","0","0","0","","","","","3","","0","","0","2","0","0","0","1","","0","","0","0","0","0","",""
"2020-06-10","0","0","","0","","","0","0","1","","0","0","0","0","","","","","1","","0","","0","1","0","0","0","1","","0","","0","","0","0","","0"
"2020-06-11","0","0","","","1","","1","0","0","","0","0","1","0","","","","","2","","","","0","0","0","0","0","1","","0","","0","0","0","0","","0"
"2020-06-12","1","0","","","0","","1","0","0","","1","","0","0","","","","","2","","","","0","1","0","0","0","0","","0","","0","0","0","1","","0"
"2020-06-13","0","0","","","0","","4","0","0","","0","0","0","0","","","","","4","","0","","0","0","0","0","0","2","","0","","0","0","0","0","","0"
"2020-06-14","0","0","","0","0","","2","0","0","","0","0","0","0","","","","","6","","","","0","0","0","0","0","0","","1","0","0","0","0","0","","0"
"2020-06-15","0","0","","","0","","1","0","0","","0","0","0","0","","","0","","4","","0","","0","0","0","0","0","3","","0","","0","0","0","0","","1"
"2020-06-16","0","1","","","","","1","0","0","","0","0","0","1","","","","","1","","0","","0","1","0","","1","0","","0","","0","","0","1","","0"
"2020-06-17","0","0","","","0","","1","0","0","","0","0","0","1","","","0","","3","","","","0","0","0","0","0","0","","0","","0","0","0","0","","0"
"2020-06-18","0","0","","0","0","","6","0","2","","1","1","0","0","","","0","","2","","0","","0","2","","1","0","0","","0","","0","0","0","0","","0"
"2020-06-19","1","0","","0","","0","0","0","0","","0","0","0","0","","","0","","1","","0","","0","0","1","0","0","0","","0","","0","0","0","","","0"
"2020-06-20","0","0","","","","0","2","0","0","","0","0","0","0","","","","","1","","0","","0","0","0","0","0","1","","0","","0","0","0","0","","0"
"2020-06-21","1","2","","","","0","2","0","0","","0","0","0","0","","","","","4","","0","","0","0","0","","2","1","","0","","0","","0","0","","0"
"2020-06-22","0","0","","","","0","0","","0","","0","0","0","0","","","0","","1","","0","","0","4","0","1","0","0","","0","","0","","0","0","","1"
"2020-06-23","0","0","","0","","0","0","2","0","","","0","0","0","","","1","","1","","0","","0","3","0","1","0","0","","0","","0","0","1","0","","0"
"2020-06-24","1","0","","","0","0","1","0","3","","","0","1","1","","","1","","1","","0","","0","0","0","1","0","0","","0","0","0","0","0","0","","0"
"2020-06-25","0","0","","0","","0","0","0","3","","","0","0","0","","","0","","0","","0","","0","0","0","0","0","0","","0","","0","1","0","0","","0"
"2020-06-26","0","0","","0","0","0","0","0","0","","0","0","0","0","","","0","","0","","0","","0","1","0","0","0","0","","0","","0","0","0","0","",""
"2020-06-27","1","0","","","","0","1","0","0","","0","0","0","0","","","","","4","","0","","0","3","0","0","0","1","","1","","0","0","0","0","","0"
"2020-06-28","1","1","","0","","0","2","0","0","","0","0","0","0","","","0","","1","","0","","1","0","0","0","0","2","","0","0","0","0","0","0","","0"
"2020-06-29","1","","","","","0","0","0","0","","0","0","0","0","","","","","0","","0","","0","4","0","1","0","0","","0","","0","0","0","0","","0"
"2020-06-30","0","0","","","","0","0","0","0","","0","0","0","0","","","0","","3","","0","","0","4","0","0","0","1","","0","","0","0","0","0","","0"
"2020-07-01","0","0","","0","0","1","0","","0","","","0","0","0","","","0","","3","","0","","0","2","0","0","0","1","","0","0","0","1","0","0","","0"
"2020-07-02","0","0","","","0","1","3","1","2","","","0","0","0","","","0","","0","","0","","0","2","0","0","0","0","","0","","0","0","0","0","","0"
"2020-07-03","1","0","","0","","0","1","0","1","","","0","0","3","","","","","0","","0","","0","0","0","0","0","1","","0","0","0","0","0","2","","0"
"2020-07-04","0","0","","","0","0","1","0","0","","","0","0","3","0","","0","","0","","0","","1","0","0","0","0","1","","0","","0","0","1","0","","0"
"2020-07-05","0","0","","","0","0","0","0","1","","","0","0","0","0","","0","","0","","0","","0","6","0","1","0","0","","0","0","0","","0","0","","1"
"2020-07-06","2","0","","0","","0","0","0","0","","","0","0","0","0","","0","","1","","0","","0","0","0","0","1","1","","0","","0","0","0","0","","0"
"2020-07-07","0","0","","0","","0","1","0","0","","0","0","0","1","0","","0","","2","","1","","0","2","0","0","1","0","","3","","0","0","0","0","","0"
"2020-07-08","1","0","","0","","0","0","0","1","","0","0","1","0","0","","0","","3","","0","","0","1","0","2","0","0","","0","0","0","1","0","0","","0"
"2020-07-09","0","0","","","0","0","0","0","0","","0","0","0","0","0","","0","","1","","0","","0","3","0","0","1","0","","3","0","0","","0","0","","1"
"2020-07-10","1","0","","","","0","1","","3","","0","0","0","0","0","","0","","0","","0","","0","0","0","0","0","","","0","","0","1","0","0","","0"
"2020-07-11","1","0","","0","0","0","0","0","0","","","0","0","0","0","","0","","2","","0","","0","0","0","1","0","0","","0","0","0","0","0","0","","1"
"2020-07-12","0","0","","0","0","0","0","0","0","","","0","0","0","0","","0","","1","","0","","0","0","0","0","3","0","","0","0","0","0","0","1","","1"
"2020-07-13","0","1","","0","","1","1","0","0","","","0","0","2","0","","0","0","2","","0","","0","0","0","0","0","1","","0","0","0","0","0","0","","0"
"2020-07-14","1","1","","0","0","0","0","0","0","","","0","0","0","0","","0","0","1","","0","","0","0","0","0","0","1","","0","0","2","0","0","0","","0"
"2020-07-15","1","0","","0","0","0","1","0","0","","0","0","0","0","0","","0","0","2","","0","","1","0","0","0","0","","","0","","0","0","0","0","0","1"
"2020-07-16","0","0","","0","0","0","0","0","0","","","0","0","1","0","","","0","1","","0","","0","0","1","0","0","1","","0","0","","1","1","1","0","1"
"2020-07-17","0","0","","","0","0","2","0","0","","","0","0","0","0","","0","0","0","","0","","0","0","0","2","1","0","","0","0","1","0","0","1","0","1"
"2020-07-18","0","0","","0","0","3","1","0","0","","","0","0","0","0","","0","0","0","","0","","0","1","0","0","0","0","","1","0","1","0","0","0","0","0"
"2020-07-19","2","0","","0","0","0","0","0","0","","0","0","0","0","0","","0","0","0","","0","","0","2","0","0","1","0","","0","1","0","0","0","","0","0"
"2020-07-20","0","0","","","0","0","0","0","3","","","0","0","0","0","","","0","0","","0","","0","5","0","0","0","0","","1","0","0","0","0","","0","0"
"2020-07-21","0","0","","0","0","0","0","0","0","","0","0","0","1","0","","0","0","0","","0","","0","0","0","1","0","0","","5","0","0","0","0","0","0","2"
"2020-07-22","0","3","","0","0","0","0","0","3","","0","0","0","0","0","","0","0","0","","0","","0","0","0","0","0","","","0","0","0","0","0","0","0","0"
"2020-07-23","0","3","","0","0","0","0","0","3","","0","0","0","0","0","","0","0","0","","1","","0","1","0","0","1","","","2","0","0","0","0","0","0","0"
"2020-07-24","0","0","","","0","2","0","0","0","","0","0","0","0","0","","0","","0","","0","","0","5","0","0","1","","","0","0","0","0","0","0","0","0"
"2020-07-25","6","0","","0","","0","0","0","0","","0","0","0","0","0","","0","0","0","","0","","1","0","0","3","1","","","0","","0","0","","","0","0"
"2020-07-26","1","0","","0","1","0","3","0","0","","0","0","0","0","0","","0","0","3","","0","","0","0","0","0","0","0","","0","0","0","1","0","1","1","0"
"2020-07-27","3","0","","0","0","0","2","0","4","","0","0","0","0","","","0","0","0","","0","","0","0","0","0","0","","","0","","0","0","0","0","0","0"
"2020-07-28","0","0","","0","0","0","2","0","0","","0","0","0","0","0","","0","","1","","0","","0","2","0","1","0","1","","3","0","0","0","0","","0","1"
"2020-07-29","0","1","","0","0","0","0","0","2","","0","1","0","0","0","","0","0","0","","0","","0","0","1","0","0","2","","3","0","0","0","0","0","","0"
"2020-07-30","3","1","","0","0","1","0","0","2","","0","0","0","0","0","","0","0","1","","0","","0","2","0","0","2","0","","0","","0","1","0","0","0","0"
"2020-07-31","3","0","","0","0","1","0","0","4","","0","0","","0","0","","","","4","","0","","0","0","0","0","1","0","","0","","0","0","0","0","0","0"
"2020-08-01","0","0","","0","0","0","0","2","0","","0","0","0","0","","","0","0","7","","0","","0","1","0","1","2","","","1","","0","0","0","0","0",""
"2020-08-02","3","2","","0","0","0","0","0","0","","0","0","0","0","0","","0","0","5","","0","","0","0","0","0","2","","","0","0","0","0","0","0","0","0"
"2020-08-03","3","0","","0","","0","1","0","0","","0","","0","0","","","0","0","6","","","","0","0","0","0","1","","","0","0","2","0","0","0","0","0"
"2020-08-04","3","2","","0","0","0","1","0","0","","0","1","0","1","0","","0","0","0","","0","","0","0","1","0","0","2","","0","0","0","0","2","0","0","0"
"2020-08-05","2","1","","0","0","0","0","0","0","","0","","0","0","0","","0","","6","","1","","0","0","0","1","0","","","0","","1","0","1","0","0","0"
"2020-08-06","0","0","","0","0","0","0","0","5","","0","0","0","2","0","","0","0","1","","0","","1","1","0","0","1","","","0","","0","0","0","0","0","0"
"2020-08-07","0","2","","0","","0","2","0","0","0","0","0","0","1","0","","0","0","0","","0","","0","0","0","2","2","","","0","0","1","","0","0","0",""
"2020-08-08","0","0","","0","3","0","0","0","1","0","0","","0","0","0","","","0","2","","","","0","0","0","3","0","","","0","1","0","0","0","","0","1"
"2020-08-09","0","0","","0","0","0","0","0","0","0","0","","0","0","0","","0","0","4","","1","","0","0","0","4","1","","","1","0","0","0","0","0","0","0"
"2020-08-10","0","0","","0","0","2","0","0","0","0","0","0","0","0","3","","0","0","0","","0","","0","2","","2","0","","","1","0","1","0","0","0","0","0"
"2020-08-11","0","0","","0","2","0","0","","0","","0","","0","","2","","0","0","1","","0","","0","0","0","4","0","","","0","0","1","1","0","0","0","0"
"2020-08-12","0","0","","0","0","0","0","0","0","0","0","0","1","0","0","","0","0","0","","3","","0","0","0","2","0","","","2","1","0","0","0","0","2","0"
"2020-08-13","0","0","","0","0","0","3","0","1","","0","0","0","0","","","2","0","3","","0","","","0","0","0","0","","","0","0","0","0","0","","","2"
"2020-08-14","1","0","","0","0","0","3","0","2","0","0","0","0","0","0","","0","0","3","","0","","0","0","0","0","0","","","1","0","1","0","0","0","0","0"
"2020-08-15","1","0","","0","2","1","2","0","3","0","0","0","0","0","1","","0","0","3","0","0","","0","0","0","0","2","","","1","","0","","0","0","0","0"
"2020-08-16","2","0","","0","0","0","0","2","3","0","0","0","0","0","0","","0","0","3","0","0","","0","0","0","0","0","0","","0","0","0","0","2","0","0","2"
"2020-08-17","1","0","","2","0","0","0","0","3","0","0","0","0","0","0","","0","0","3","0","0","","0","0","0","2","0","0","","0","0","0","0","0","0","0","0"
"2020-08-18","1","0","","","0","2","0","0","3","0","0","0","0","0","0","","1","0","3","0","0","","0","0","","0","0","","","0","0","0","0","0","0","0","1"
"2020-08-19","1","0","","0","","0","0","","1","","0","","0","0","0","","1","0","4","0","0","","0","0","0","2","2","","","0","0","0","0","0","","0","1"
"2020-08-20","1","0","","","0","","0","1","1","0","0","","0","0","1","","0","","3","","0","","0","0","0","1","0","","","2","0","","0","0","0","1","0"
"2020-08-21","0","0","","0","0","0","1","0","1","0","0","0","0","0","0","","0","0","3","0","1","","0","0","0","0","1","","","0","0","1","0","1","0","2","1"
"2020-08-22","1","0","","0","0","0","0","1","0","","0","0","0","0","0","","0","1","3","","0","","0","0","0","1","0","","","1","0","0","0","1","0","1","1"
"2020-08-23","0","0","","","0","1","1","0","1","0","0","0","0","0","0","","0","0","3","0","1","","0","0","0","1","1","","","1","0","0","0","0","0","1","0"
"2020-08-24","1","0","","0","0","0","0","1","0","0","0","0","0","0","0","","0","0","3","0","0","","0","0","0","3","0","","","1","1","0","0","1","0","0","1"
"2020-08-25","1","0","","0","0","0","0","0","0","2","0","0","0","0","1","","0","0","3","0","0","","0","2","0","3","0","","","0","0","0","0","0","0","0","1"
"2020-08-26","1","0","","0","0","0","0","0","2","1","0","0","0","0","1","","0","0","3","0","0","","0","2","0","0","0","0","","0","0","0","0","1","0","0","0"
"2020-08-27","0","0","","0","0","0","1","1","1","0","0","1","0","0","0","","0","0","3","1","0","0","0","2","0","2","0","","","0","0","0","0","0","0","0","1"
"2020-08-28","1","1","","0","0","0","0","0","1","0","0","0","0","0","0","","0","0","3","0","1","0","0","2","0","1","1","","","1","0","0","0","0","0","0","0"
"2020-08-29","1","0","","0","0","1","0","0","1","","0","0","1","1","0","","0","0","2","0","0","0","0","2","0","2","0","0","","0","0","","0","0","1","0","1"
"2020-08-30","1","0","","0","0","0","1","0","1","0","0","0","0","0","1","","0","0","2","0","0","0","0","1","0","1","0","","","1","1","0","0","1","0","1","1"
"2020-08-31","1","0","","0","0","0","0","0","1","0","0","0","0","1","0","","1","0","2","1","0","0","0","1","0","1","1","","","0","0","1","0","0","0","1","1"
"2020-09-01","4","0","","0","0","1","0","0","2","0","0","0","0","2","0","","","0","4","0","0","0","0","2","0","2","0","","","0","","0","0","0","2","0","0"
"2020-09-02","0","1","","1","0","1","1","0","1","0","0","0","0","0","0","","0","0","1","1","0","0","0","1","0","1","0","","","1","0","1","0","1","0","0","0"
"2020-09-03","1","1","","0","0","0","0","1","1","0","0","0","1","0","0","","1","0","1","0","0","0","0","1","0","1","0","","","1","0","0","2","0","0","1","1"
"2020-09-04","1","0","","0","0","0","0","0","1","0","1","0","","","","","0","","2","","","1","0","0","","0","0","","","0","0","0","0","0","1","0","0"
