"date","Maharashtra/Ahmednagar","Maharashtra/Akola","Maharashtra/Amravati","Maharashtra/Aurangabad","Maharashtra/Beed","Maharashtra/Bhandara","Maharashtra/Buldhana","Maharashtra/Chandrapur","Maharashtra/Dhule","Maharashtra/Gadchiroli","Maharashtra/Gondia","Maharashtra/Hingoli","Maharashtra/Jalgaon","Maharashtra/Jalna","Maharashtra/Kolhapur","Maharashtra/Latur","Maharashtra/Mumbai","Maharashtra/Nagpur","Maharashtra/Nanded","Maharashtra/Nandurbar","Maharashtra/Nashik","Maharashtra/Osmanabad","Maharashtra/Other State","Maharashtra/Other State ","Maharashtra/Palghar","Maharashtra/Parbhani","Maharashtra/Pune","Maharashtra/Raigad","Maharashtra/Ratnagiri","Maharashtra/Sangli","Maharashtra/Satara","Maharashtra/Sindhudurg","Maharashtra/Solapur","Maharashtra/Thane","Maharashtra/Unknown","Maharashtra/Wardha","Maharashtra/Washim","Maharashtra/Yavatmal"
"2020-04-03","","","","","","","","","","","","","","","","","   .00 %","","","","","","","","",""," ##.## %","","   .00 %","","","","","   .00 %","","","   .00 %",""
"2020-04-04","","","   .00 %","","","","","","","","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","","","   .00 %","","","",""," 50.00 %","   .00 %","","","","","","   .00 %","","","",""
"2020-04-05","   .00 %","","","   .00 %","","","","","","","","","","","","","   .00 %","","","","","","","","   .00 %",""," 16.67 %","   .00 %","","","","","","   .00 %","","","",""
"2020-04-06","   .00 %","","","   .00 %","","","","","","","","","","   .00 %","","","   .00 %","","","","   .00 %","","","","   .00 %","","   .00 %","","","","   .00 %","","","","","","",""
"2020-04-07","   .00 %","","","   .00 %","","","   .00 %","","","","","","","","","","   .00 %","   .00 %","","","","","","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","","","","",""
"2020-04-08","","   .00 %","","","","","   .00 %","","","","","","","","","","   .00 %","","","","","","","","","","   .00 %","","","","","","","   .00 %","","","",""
"2020-04-09","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","","","","","","   .00 %","","   .00 %","","","","   .00 %","","","","   .00 %","","   .00 %","","   .00 %","","   .00 %","","","   .00 %","","","",""
"2020-04-10","","   .00 %","","","","","   .00 %","","","","","","","","","","   .00 %","   .00 %","","","","","","","   .00 %","","   .00 %","","   .00 %","","","","","   .00 %","","","",""
"2020-04-11","   .00 %","","","   .00 %","","","","","","","","","","","   .00 %","","   .00 %","","","","   .00 %","","","","   .00 %","","   .00 %","   .00 %","","","","","","   .00 %","","","",""
"2020-04-12","","   .00 %","","","","","","","","","","","","","","","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","","   .00 %","   .00 %","","","","","   .00 %","   .00 %","","","",""
"2020-04-13","   .00 %","","","   .00 %","","","   .00 %","","   .00 %","","","","","","","","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","","   .00 %","   .00 %","","","","","","   .00 %","","","","   .00 %"
"2020-04-14","","","   .00 %","","","","","","","","","","","","","","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","","","",""
"2020-04-15","","   .00 %","","","","","   .00 %","","","","","","","","","","   .00 %","   .00 %","","","","","","","   .00 %",""," 14.29 %","","","","","","   .00 %","   .00 %","","","",""
"2020-04-16","   .00 %","","","   .00 %","","","","   .00 %","","","","","","   .00 %","","","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","","   .00 %","   .00 %","","","","","   .00 %","   .00 %","","","","   .00 %"
"2020-04-17","","","","","","","","","","","","","","","","","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","","   .00 %","   .00 %","","","","","","   .00 %","","","",""
"2020-04-18","   .00 %","   .00 %","   .00 %","   .00 %","","","","","","","","","","","","","   .00 %","   .00 %","","   .00 %","","","","","   .00 %","","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","","","",""
"2020-04-19","   .00 %","   .00 %","","   .00 %","","","","","","","","","","   .00 %","   .00 %","","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","","   .00 %","   .00 %","","","","","   .00 %","   .00 %","","","","   .00 %"
"2020-04-20","","","","","","","","","","","","","","","   .00 %","","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","","","","   .00 %"
"2020-04-21","","","","   .00 %","","","","","   .00 %","","","","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","","","","","","","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","","","","   .00 %"
"2020-04-22","","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","","","   .00 %"
"2020-04-23","   .00 %","   .00 %","","   .00 %","","","","","   .00 %","","","","   .00 %","","","","   .00 %","","","","   .00 %","","","","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","","","   .00 %"
"2020-04-24","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","","","","","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","   .00 %","","   .00 %","   .00 %","","","","","   .00 %","   .00 %","","","","   .00 %"
"2020-04-25","   .00 %","","   .00 %","   .00 %","","","","","   .00 %","","","   .00 %","   .00 %","","","","   .00 %","   .00 %","","   .00 %","   .00 %","","","","   .00 %","","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","","","","   .00 %"
"2020-04-26","   .00 %","   .00 %","   .00 %","","","","","","","","","","   .00 %","","","","   .00 %","","","","","","","","   .00 %","","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %","","","","   .00 %"
"2020-04-27","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","","","","   .00 %","","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %","","   .00 %","","","","   .00 %",""," 50.00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","","","","   .00 %"
"2020-04-28","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","","   .00 %"," ##.## %","","   .00 %","   .00 %"," ##.## %","   .00 %","","","   .00 %","","","","   .00 %",""," 16.67 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","","","","   .00 %"
"2020-04-29","","   .00 %",""," ##.## %","","","","","","","","","","","",""," 61.90 %","   .00 %","","","","","","","   .00 %","   .00 %"," 21.43 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %"
"2020-04-30","","","","   .00 %","","","","","","","","","","   .00 %","   .00 %",""," 29.41 %","   .00 %","","","   .00 %","","   .00 %","","   .00 %","   .00 %"," 17.65 %"," ##.## %","","","   .00 %","","   .00 %","   .00 %","","","",""
"2020-05-01","","",""," 50.00 %","","","   .00 %","   .00 %","   .00 %","","","   .00 %"," 60.00 %","   .00 %","   .00 %","","  6.82 %","","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %"," 55.00 %","   .00 %","","   .00 %","","   .00 %","   .00 %"," 50.00 %","","","",""
"2020-05-02","   .00 %","   .00 %"," 50.00 %"," 33.33 %","","","","","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %",""," 27.66 %","   .00 %","","   .00 %","   .00 %",""," ##.## %","","   .00 %","","  9.68 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 33.33 %","","","",""
"2020-05-03","   .00 %","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","","","   .00 %","","","",""," 17.50 %","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %",""," 11.76 %","   .00 %","   .00 %","","   .00 %","","   .00 %"," 50.00 %","","","",""
"2020-05-04","   .00 %","   .00 %","   .00 %"," 25.00 %","","","   .00 %","","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %"," 12.77 %","   .00 %"," ##.## %","   .00 %","   .00 %",""," 50.00 %","","   .00 %","   .00 %"," 18.42 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %"," 16.67 %","","","   .00 %","   .00 %"
"2020-05-05","   .00 %","   .00 %","   .00 %"," 20.00 %","","","","","","","","   .00 %","   .00 %","","   .00 %",""," 16.35 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %",""," 13.33 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","","","   .00 %"
"2020-05-06","   .00 %"," 60.00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","","","   .00 %"," 12.50 %","","   .00 %",""," 13.51 %","   .00 %","","   .00 %","   .00 %",""," 33.33 %","","   .00 %","","  5.88 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 50.00 %","   .00 %","","","",""
"2020-05-07",""," 12.50 %",""," 16.67 %","","","","","   .00 %","","","","   .00 %","","   .00 %","   .00 %"," 11.90 %","   .00 %","   .00 %","","   .00 %",""," 50.00 %",""," ##.## %",""," 12.96 %","   .00 %","","","   .00 %","-##.## %"," 66.67 %","   .00 %","","","   .00 %","   .00 %"
"2020-05-08","","   .00 %"," 11.11 %","   .00 %","","","   .00 %","","   .00 %","","",""," 11.11 %","   .00 %","",""," 10.64 %","   .00 %","","","   .00 %","","","","   .00 %",""," 16.39 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %"
"2020-05-09","   .00 %"," 11.11 %"," 10.00 %","   .00 %","","","","","   .00 %","","","","   .00 %","","   .00 %",""," 10.38 %","   .00 %"," 50.00 %",""," ##.## %","","   .00 %","","   .00 %",""," 14.08 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","","","",""
"2020-05-10","   .00 %","   .00 %","   .00 %"," 14.29 %","","","   .00 %","","   .00 %","","","   .00 %"," 50.00 %","","","   .00 %","  6.62 %","   .00 %","   .00 %","   .00 %"," ##.## %",""," 16.67 %",""," 14.29 %","","  7.41 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","","","   .00 %","   .00 %"
"2020-05-11","","   .00 %","  9.09 %"," 12.50 %","","","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","  6.54 %","   .00 %"," 33.33 %","","   .00 %",""," 14.29 %","","   .00 %","","  3.45 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 83.33 %"," 28.57 %","","   .00 %","","   .00 %"
"2020-05-12","   .00 %"," 10.00 %","   .00 %"," 11.11 %","","","","","   .00 %","","","   .00 %"," 33.33 %","   .00 %","","   .00 %","  8.59 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","   .00 %","","  6.67 %"," ##.## %","   .00 %","   .00 %","   .00 %",""," 27.27 %"," 22.22 %","","","   .00 %","   .00 %"
"2020-05-13","   .00 %","   .00 %","   .00 %"," 20.00 %","","","","","   .00 %","","","   .00 %"," 10.00 %","","   .00 %","   .00 %"," 11.30 %","   .00 %","   .00 %","","   .00 %","","",""," 12.50 %","","  6.25 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %"," 14.29 %","   .00 %","","","   .00 %","   .00 %"
"2020-05-14","   .00 %","   .00 %","   .00 %"," 16.67 %","","","   .00 %","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.35 %","   .00 %","   .00 %","   .00 %","   .00 %","","","","   .00 %","","  4.90 %"," 11.11 %","   .00 %","   .00 %","","","   .00 %"," ##.## %","","","",""
"2020-05-15","   .00 %"," 18.18 %","   .00 %","  7.14 %","","   .00 %","   .00 %",""," 66.67 %","","","   .00 %","  4.55 %","   .00 %","","","  8.11 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","  5.61 %"," 10.00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  9.09 %","","   .00 %","",""
"2020-05-16","   .00 %","   .00 %","   .00 %"," 33.33 %","","","   .00 %","","   .00 %","","","   .00 %"," 13.04 %","   .00 %","   .00 %","   .00 %","  9.05 %","   .00 %","   .00 %","   .00 %","  4.35 %","   .00 %","","","   .00 %","","  6.19 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.25 %"," 37.50 %","","","",""
"2020-05-17","   .00 %","   .00 %","  8.33 %"," 30.00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.69 %","   .00 %","   .00 %","   .00 %","   .00 %","","","","   .00 %","","  7.50 %"," 36.36 %","   .00 %","   .00 %","   .00 %","   .00 %"," 17.65 %","  3.03 %","","","","   .00 %"
"2020-05-18"," ##.## %","   .00 %","   .00 %","  7.69 %","","","","","   .00 %","","","   .00 %"," 11.54 %","   .00 %","   .00 %","   .00 %","  4.32 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.50 %",""," 11.11 %","   .00 %","  6.20 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"," 26.47 %","","   .00 %","","   .00 %"
"2020-05-19","   .00 %"," 23.08 %","   .00 %","  3.57 %","   .00 %","   .00 %","   .00 %",""," 20.00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","  7.75 %"," 66.67 %","   .00 %","","  4.17 %","","   .00 %","","   .00 %","   .00 %","  4.38 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"," 39.53 %","","","","   .00 %"
"2020-05-20","   .00 %","   .00 %","   .00 %","  6.90 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","  6.86 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"," 10.49 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 10.00 %","  8.33 %","","","   .00 %","   .00 %"
"2020-05-21","   .00 %","   .00 %","   .00 %","  9.68 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.42 %","   .00 %","   .00 %","   .00 %"," 36.00 %","   .00 %","","","   .00 %","   .00 %","  5.06 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.55 %","  3.08 %","","","","   .00 %"
"2020-05-22","   .00 %","   .00 %","   .00 %","  8.82 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 27.59 %","   .00 %","   .00 %","   .00 %","  3.97 %"," 20.00 %","   .00 %","   .00 %","  2.94 %","   .00 %","",""," 30.00 %","   .00 %","  5.42 %","  6.67 %","   .00 %","   .00 %","   .00 %",""," 21.74 %","  4.48 %","","","","   .00 %"
"2020-05-23","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.66 %","   .00 %"," 25.00 %","","   .00 %","   .00 %","","","  7.69 %","","  8.00 %","   .00 %","   .00 %","   .00 %"," 50.00 %","","  7.14 %","  1.43 %","","","",""
"2020-05-24","   .00 %","   .00 %","   .00 %"," 10.81 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","   .00 %"," ##.## %","  5.22 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","","  3.17 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  2.82 %","","   .00 %","","   .00 %"
"2020-05-25","   .00 %","   .00 %","   .00 %","  4.88 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.83 %","   .00 %","","","   .00 %","   .00 %"," 11.11 %","","   .00 %","   .00 %","  5.64 %","   .00 %"," 50.00 %","   .00 %","   .00 %","","  2.78 %","  8.22 %","","   .00 %","",""
"2020-05-26","   .00 %","   .00 %","   .00 %"," 11.63 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.73 %"," 16.67 %","   .00 %","","  8.57 %","   .00 %","   .00 %","","   .00 %","   .00 %","  3.88 %","   .00 %"," 33.33 %","   .00 %","   .00 %","   .00 %"," 18.92 %"," 41.77 %","","   .00 %","",""
"2020-05-27"," 33.33 %"," 37.50 %","   .00 %","  8.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %",""," 27.03 %","   .00 %","   .00 %","   .00 %","  3.71 %"," 14.29 %","   .00 %"," ##.## %","  7.89 %","   .00 %"," 10.00 %","","  7.14 %","","  4.21 %"," 50.00 %","   .00 %","   .00 %"," 66.67 %","","  6.82 %"," 20.54 %","","   .00 %","   .00 %","   .00 %"
"2020-05-28","   .00 %"," 22.73 %","   .00 %","  5.77 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  2.13 %","   .00 %","   .00 %","   .00 %","  4.25 %","   .00 %"," 20.00 %","","   .00 %","   .00 %","   .00 %",""," 26.67 %","   .00 %","  4.48 %","  4.17 %","   .00 %","   .00 %"," ##.## %",""," 14.89 %","  4.44 %","","   .00 %","","   .00 %"
"2020-05-29","   .00 %","   .00 %"," 15.38 %","  9.09 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %"," 35.42 %","   .00 %"," ##.## %","   .00 %","  4.07 %","   .00 %","   .00 %","   .00 %"," 19.51 %","   .00 %","   .00 %","","   .00 %","   .00 %","  5.58 %"," 12.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.56 %"," 12.06 %","","","   .00 %","   .00 %"
"2020-05-30","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.62 %","   .00 %","   .00 %","   .00 %","  5.56 %"," 12.50 %","   .00 %","   .00 %","   .00 %","   .00 %"," 18.18 %",""," 36.84 %","   .00 %","  2.44 %"," 35.71 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.53 %","  6.33 %","","","","   .00 %"
"2020-05-31","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.07 %","   .00 %","   .00 %","   .00 %"," 12.24 %","   .00 %","","","   .00 %","   .00 %","  3.57 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.17 %"," 10.71 %","","   .00 %","","   .00 %"
"2020-06-01","","   .00 %","   .00 %","  5.00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  3.71 %"," 11.11 %","   .00 %","   .00 %","  1.82 %","   .00 %","   .00 %",""," 11.54 %","","  3.45 %","  5.26 %","   .00 %","   .00 %","   .00 %","","   .00 %","  8.06 %","","   .00 %","",""
"2020-06-02"," 25.00 %"," 11.11 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.39 %","   .00 %","   .00 %","   .00 %","  1.79 %","   .00 %","   .00 %","","   .00 %","   .00 %","  3.70 %"," 25.00 %","   .00 %","   .00 %"," 42.86 %","   .00 %","  7.69 %","  7.46 %","","","","   .00 %"
"2020-06-03"," 20.00 %","  6.67 %","   .00 %"," 25.40 %","   .00 %","   .00 %","   .00 %","   .00 %"," 30.77 %","   .00 %","   .00 %","   .00 %","  2.94 %"," ##.## %"," 50.00 %","","  4.20 %","   .00 %","   .00 %"," 50.00 %","   .00 %"," ##.## %"," 23.08 %","","  3.45 %","   .00 %","  6.79 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 14.29 %","  4.63 %","","   .00 %","","   .00 %"
"2020-06-04","   .00 %","   .00 %","   .00 %","  6.33 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.88 %","   .00 %","   .00 %","   .00 %"," 30.00 %"," 50.00 %","   .00 %"," 50.00 %","  3.95 %","   .00 %"," 16.67 %","   .00 %","  5.26 %"," 50.00 %","   .00 %","","  6.67 %"," ##.## %","  3.01 %","  8.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.75 %","  6.19 %","","   .00 %","   .00 %"," ##.## %"
"2020-06-05","   .00 %","   .00 %","   .00 %","  1.19 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"," 15.38 %","   .00 %","   .00 %","   .00 %","  4.28 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","","  3.12 %","   .00 %","  4.55 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %","  2.30 %"," 15.83 %","","   .00 %","","   .00 %"
"2020-06-06","   .00 %","  6.25 %"," 13.33 %","  2.35 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.40 %","   .00 %","   .00 %",""," 10.00 %","   .00 %","","","  6.06 %","   .00 %","  3.11 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","  2.25 %"," 10.79 %","","   .00 %","",""
"2020-06-07","   .00 %","  2.94 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 33.33 %"," 33.33 %","   .00 %","  4.44 %","   .00 %","   .00 %","","  1.30 %","   .00 %","  6.25 %","","  2.86 %","","  1.81 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.79 %","  2.92 %","","   .00 %","   .00 %","   .00 %"
"2020-06-08"," 16.67 %","   .00 %","   .00 %","  9.20 %","   .00 %","   .00 %","   .00 %","   .00 %"," 22.22 %","   .00 %","   .00 %","   .00 %","  5.71 %"," 25.00 %","   .00 %","   .00 %","  4.46 %","   .00 %"," 14.29 %","","  2.56 %","   .00 %","   .00 %","","  2.78 %","","  2.07 %","   .00 %"," 33.33 %","   .00 %","   .00 %","   .00 %","  6.06 %","  1.58 %","","","","   .00 %"
"2020-06-09","   .00 %","  5.71 %","  5.88 %"," 10.53 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.87 %"," 10.00 %","   .00 %","","  5.00 %","   .00 %","  5.88 %","","  5.41 %","   .00 %","  4.64 %","  5.56 %","  8.33 %","   .00 %","   .00 %","   .00 %","  1.90 %","  5.90 %","","","   .00 %","   .00 %"
"2020-06-10","   .00 %","  5.41 %","  5.56 %","  6.67 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  4.50 %","   .00 %","   .00 %","   .00 %","  6.23 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  5.13 %","   .00 %","  2.77 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.74 %","","   .00 %","   .00 %","   .00 %"
