"date","Nevada/Carson City","Nevada/Churchill","Nevada/Clark","Nevada/Douglas","Nevada/Elko","Nevada/Elko County","Nevada/Esmeralda","Nevada/Eureka","Nevada/Humboldt","Nevada/Lander","Nevada/Lincoln","Nevada/Lyon","Nevada/Mineral","Nevada/Nye","Nevada/Pershing","Nevada/Storey","Nevada/Unassigned","Nevada/Washoe","Nevada/White Pine"
"2020-06-01","4","1","343","0","1","","","0","4","0","0","1","0","2","0","0","2","59","0"
"2020-06-02","4","1","343","0","1","","","0","4","0","0","1","0","2","0","0","2","59","0"
"2020-06-03","4","1","355","0","1","","","0","4","0","0","1","0","2","0","0","2","61","0"
"2020-06-04","5","1","355","0","1","","","0","4","0","0","1","0","2","0","0","0","61","0"
"2020-06-05","5","1","357","0","1","","","0","4","0","0","1","0","2","0","0","0","65","0"
"2020-06-06","5","1","358","0","1","","","0","4","0","0","1","0","2","0","0","0","65","0"
"2020-06-07","5","1","359","0","1","","","0","4","0","0","1","0","2","0","0","0","65","0"
"2020-06-08","5","1","363","0","1","","","0","4","0","0","1","0","2","0","0","0","65","0"
"2020-06-09","5","1","365","0","1","","","0","4","0","0","2","0","2","0","0","0","66","0"
"2020-06-10","5","1","367","0","1","","","0","4","0","0","2","0","2","0","0","0","67","0"
"2020-06-11","5","1","375","0","1","","","0","4","0","0","2","0","2","0","0","0","69","0"
"2020-06-12","5","1","377","0","1","","","0","4","0","0","2","0","2","0","0","0","69","0"
"2020-06-13","5","1","377","0","1","","","0","4","0","0","2","0","2","0","0","0","70","0"
"2020-06-14","5","1","378","0","1","","","0","4","0","0","2","0","2","0","0","0","70","0"
"2020-06-15","5","1","379","0","1","","","0","4","0","0","2","0","2","0","0","0","71","0"
"2020-06-16","5","1","380","0","1","","","0","4","0","0","2","0","3","0","0","0","71","0"
"2020-06-17","5","1","386","0","1","","","0","4","0","0","2","0","3","0","0","0","71","0"
"2020-06-18","5","1","387","0","1","","","0","4","0","0","2","0","3","0","0","0","72","0"
"2020-06-19","5","1","390","0","1","","","0","4","0","0","2","0","3","0","0","0","73","0"
"2020-06-20","5","1","397","0","1","","","0","4","0","0","2","0","3","0","0","0","73","0"
"2020-06-21","5","1","398","0","1","","","0","4","0","0","2","0","3","0","0","0","73","0"
"2020-06-22","5","1","400","0","1","","","0","4","0","0","2","0","3","0","0","0","73","0"
"2020-06-23","5","1","400","0","1","","","0","4","0","0","2","0","3","0","0","0","73","0"
"2020-06-24","5","1","400","0","1","","","0","4","0","0","2","0","3","0","0","0","73","0"
"2020-06-25","5","1","405","0","1","","0","0","4","0","0","2","0","3","0","0","0","74","0"
"2020-06-26","5","1","408","0","1","","0","0","4","0","0","2","0","3","0","0","0","74","0"
"2020-06-27","5","1","410","0","1","","0","0","4","0","0","2","0","3","0","0","0","74","0"
"2020-06-28","5","1","410","0","1","","0","0","4","0","0","2","0","3","0","0","0","74","0"
"2020-06-29","5","1","414","0","1","","0","0","4","0","0","2","0","3","0","0","0","74","0"
"2020-06-30","5","1","416","0","1","","0","0","4","0","0","2","0","3","0","0","0","75","0"
"2020-07-01","5","1","420","0","1","","0","0","4","0","0","2","0","3","0","0","0","75","0"
"2020-07-02","5","1","432","0","1","","0","0","4","0","0","2","0","3","0","0","0","77","0"
"2020-07-03","5","1","435","0","1","","0","0","4","0","0","2","0","3","0","0","0","77","0"
"2020-07-04","5","1","435","0","1","","0","0","4","0","0","2","0","3","0","0","0","79","0"
"2020-07-05","5","1","439","0","1","","0","0","4","0","0","2","0","3","0","0","0","79","0"
"2020-07-06","5","1","439","0","1","","0","0","4","0","0","2","0","3","0","0","0","82","0"
"2020-07-07","5","1","450","0","1","","0","0","4","0","0","2","0","3","0","0","0","82","0"
"2020-07-08","6","1","454","0","1","","0","0","4","0","0","2","0","3","0","0","0","82","0"
"2020-07-09","6","1","468","0","1","","0","0","4","0","0","2","0","3","0","0","0","86","0"
"2020-07-10","6","1","473","0","1","","0","0","4","0","0","2","0","3","0","0","0","89","0"
"2020-07-11","6","1","483","0","1","","0","0","4","0","0","2","0","3","0","0","0","92","0"
"2020-07-12","6","1","483","0","1","","0","0","4","0","0","2","0","3","0","0","0","93","0"
"2020-07-13","6","1","483","0","1","","0","0","4","0","0","2","0","3","0","0","0","93","0"
"2020-07-14","6","1","498","0","1","","0","0","4","0","0","2","0","3","0","0","0","97","0"
"2020-07-15","6","1","502","0","1","","0","0","4","0","0","2","0","3","0","0","0","98","1"
"2020-07-16","6","1","507","0","1","","0","0","4","0","0","2","0","3","0","0","0","101","1"
"2020-07-17","6","1","518","0","1","","0","0","4","0","0","2","0","3","0","0","0","101","1"
"2020-07-18","6","1","527","0","1","","0","0","4","0","0","2","0","3","0","0","0","101","1"
"2020-07-19","6","1","527","0","1","","0","0","4","0","0","2","0","4","0","0","0","101","1"
"2020-07-20","6","1","527","0","1","","0","0","4","0","0","2","0","4","0","0","0","102","1"
"2020-07-21","6","1","553","0","2","","0","0","4","0","0","2","0","5","0","0","0","102","1"
"2020-07-22","7","1","577","0","2","","0","0","4","0","0","2","0","5","0","0","0","105","1"
"2020-07-23","7","1","580","0","2","","0","0","4","0","0","2","0","7","0","0","0","105","1"
"2020-07-24","7","1","592","0","2","","0","0","4","1","0","2","0","7","0","0","0","105","1"
"2020-07-25","7","1","601","0","2","","0","0","4","1","0","3","0","7","0","0","0","105","1"
"2020-07-26","7","1","601","0","2","","0","0","4","1","0","3","0","7","0","0","0","107","1"
"2020-07-27","7","1","606","0","2","","0","0","4","1","0","3","0","7","0","0","0","107","1"
"2020-07-28","7","1","626","0","2","","0","0","4","1","0","3","0","7","0","0","0","107","1"
"2020-07-29","7","1","645","0","2","","0","0","4","1","0","3","0","7","0","0","0","109","1"
"2020-07-30","7","1","664","0","2","","0","0","4","1","0","3","0","7","0","0","0","111","1"
"2020-07-31","7","1","687","0","2","","0","0","4","1","0","5","0","9","0","0","0","113","1"
"2020-08-01","7","1","688","0","2","","0","0","4","1","0","5","0","9","0","0","0","114","1"
"2020-08-02","7","1","688","0","2","","0","0","4","1","0","5","0","9","0","0","0","114","1"
"2020-08-03","7","1","702","0","2","","0","0","4","1","0","5","0","9","0","0","0","115","1"
"2020-08-04","8","1","716","0","2","","0","0","4","1","0","5","0","9","0","0","0","115","1"
"2020-08-05","8","1","744","0","2","","0","0","4","1","0","5","0","9","0","0","0","115","1"
"2020-08-06","8","1","752","0","2","","0","0","4","1","0","5","0","9","0","0","0","117","1"
"2020-08-07","8","1","770","0","2","","0","0","4","1","0","6","0","9","0","0","0","118","1"
"2020-08-08","8","1","799","0","2","","0","0","4","1","0","6","0","9","0","0","0","118","1"
"2020-08-09","8","1","807","0","2","","0","0","4","1","0","6","0","9","0","0","0","118","1"
"2020-08-10","8","1","811","0","2","","0","0","4","1","0","6","0","9","0","0","0","120","1"
"2020-08-11","8","1","828","1","2","","0","0","4","1","0","6","0","9","0","0","0","120","1"
"2020-08-12","8","1","842","1","2","","0","0","4","1","0","6","0","9","0","0","0","121","1"
"2020-08-13","8","1","869","1","3","","0","0","4","1","0","6","0","12","0","0","0","124","1"
"2020-08-14","8","1","884","1","3","","0","0","4","1","0","6","0","12","0","0","0","124","1"
"2020-08-15","8","1","908","1","3","","0","0","4","1","0","6","0","12","0","0","0","124","1"
"2020-08-16","8","1","910","1","3","","0","0","4","1","0","6","0","12","0","0","0","125","1"
"2020-08-17","8","1","913","1","3","","0","0","4","1","0","6","0","12","0","0","0","127","1"
"2020-08-18","8","1","937","1","3","","0","0","4","1","0","6","0","13","0","0","0","127","1"
"2020-08-19","8","1","969","1","3","","0","0","4","1","0","6","0","13","0","0","0","127","1"
"2020-08-20","8","1","1006","1","3","","0","0","4","1","0","6","0","13","0","0","0","128","1"
"2020-08-21","8","1","1015","1","3","","0","0","4","1","0","6","0","14","0","0","0","131","1"
"2020-08-22","8","1","1027","1","3","","0","0","4","1","0","6","0","14","0","0","0","131","1"
"2020-08-23","8","1","1027","1","3","","0","0","4","1","0","6","0","14","0","0","0","131","1"
"2020-08-24","8","1","1028","1","3","","0","0","4","1","0","6","0","14","0","0","0","133","1"
