"date","Karnataka/BAGALKOTE","Karnataka/BIDAR","Karnataka/Bagalkote","Karnataka/Ballari","Karnataka/Belagavi","Karnataka/Bengaluru Rural","Karnataka/Bengaluru Urban","Karnataka/Bengaluru urban","Karnataka/Bidar","Karnataka/Chamarajanagara","Karnataka/Chikkaballapura","Karnataka/Chikkamagaluru","Karnataka/Chitradurga","Karnataka/DAKSHINA KANNADA","Karnataka/Dakshina Kannada","Karnataka/Davanagere","Karnataka/Dharwad","Karnataka/Gadag","Karnataka/HASSAN","Karnataka/HAVERI","Karnataka/Hassan","Karnataka/Haveri","Karnataka/KALABURAGI","Karnataka/KOPPAL","Karnataka/Kalaburagi","Karnataka/Kodagu","Karnataka/Kolar","Karnataka/Koppal","Karnataka/MANDYA","Karnataka/Mandya","Karnataka/Mysuru","Karnataka/Other State","Karnataka/RAICHUR","Karnataka/Raichur","Karnataka/Ramanagara","Karnataka/Shivamogga","Karnataka/Tumakuru","Karnataka/UDUPI","Karnataka/UTTARA KANNADA","Karnataka/Udupi","Karnataka/Uttara Kannada","Karnataka/Vijayapura","Karnataka/Yadgir"
"2020-08-26","","","5488","19046","10834","4210","115345","","4254","2143","3638","3254","2144","","11089","7766","9924","4515","","","6551","3789","","","10720","1249","3087","5403","","4534","14871","","","6274","2757","6895","4526","","","10704","4295","6071","4929"
"2020-08-27","","","5609","19596","11152","4269","118702","","4330","2179","3739","3483","2205","","11386","8157","10158","4625","","","6885","3906","","","10952","1274","3195","5558","","4731","15766","","","6513","2862","7201","4653","","","10913","4459","6192","5041"
"2020-08-28","","","5757","20080","11442","4483","121423","","4390","2216","3863","3619","2355","","11834","8536","10457","4794","","","7242","4038","","","11174","1302","3269","5775","","4919","16492","","","6691","2949","7515","4903","","","11089","4606","6331","5107"
"2020-08-29","","","5909","20548","11718","4665","124416","","4436","2261","3965","3748","2455","","12106","8855","10747","4975","","","7567","4131","","","11347","1348","3320","6013","","5113","16801","","","6877","3102","7848","5041","","","11261","4736","6461","5205"
"2020-08-30","","","6041","20976","12075","4720","127237","","4509","2315","4092","3955","2550","","12440","9228","11047","5171","","","7835","4236","","","11546","1413","3402","6253","","5292","17535","","","7024","3216","8140","5355","","","11515","4849","6588","5272"
"2020-08-31","","","6213","21341","12229","4793","129099","","4539","2366","4160","4055","2836","","12710","9485","11326","5349","","","8052","4299","","","11707","1430","3462","6453","","5451","17940","","","7164","3285","8308","5671","","","11598","4935","6672","5394"
"2020-09-01","","","6349","21734","12545","4938","132066","","4602","2415","4266","4265","3000","","13062","9774","11525","5543","","","8513","4452","","","11927","1484","3526","6648","","5648","18677","","","7409","3390","8541","5998","","","11759","5049","6739","5536"
"2020-09-02","","","6515","22167","13015","5084","135486","","4664","2482","4366","4382","3174","","13476","10095","11852","5738","","","8803","4601","","","12121","1509","3609","6930","","5893","19344","","","7641","3449","8883","6355","","","11928","5175","6861","5642"
"2020-09-03","","","6638","22591","13469","5244","138675","","4720","2525","4470","4505","3325","","13792","10317","12194","5921","","","9055","4740","","","12316","1591","3712","7156","","6132","19819","","","7802","3516","9134","6487","","","12156","5357","6992","5754"
"2020-09-04","","","6736","23038","13747","5448","141638","","4756","2581","4676","4728","3417","","14220","10580","12491","6107","","","9395","4889","","","12542","1635","3798","7310","","6300","20595","","","7971","3589","9484","6911","","","12343","5535","7077","5848"
"2020-09-05","","","6880","23404","14220","5572","144731","","4875","2612","4809","4966","3657","","14597","10975","12718","6302","","","9742","5077","","","12740","1663","3910","7553","","6546","21385","","","8157","3681","9830","7103","","","12518","5742","7180","5986"
"2020-09-06","","","7060","23800","14647","5665","147555","","4958","2653","4890","5205","3918","","14923","11196","13029","6496","","","10066","5372","","","12905","1701","4029","7751","","6776","22071","","","8344","3749","10159","7407","","","12735","5989","7276","6125"
"2020-09-07","","","7186","24066","14722","5742","150497","","4990","2673","4972","5306","3968","","15075","11395","13058","6583","","","10194","5425","","","13046","1712","4055","7890","","6945","22292","","","8366","3760","10309","7432","","","12848","6066","7388","6262"
"2020-09-08","","","7398","24470","14952","5846","153599","","5042","2715","5054","5468","3991","","15449","11635","13376","6779","","","10413","5590","","","13245","1741","4085","8159","","7218","22629","","","8575","3788","10309","7585","","","13098","6090","7449","6341"
"2020-09-09","","","7617","25029","15342","5925","157018","","5101","2775","5195","5541","4085","","15759","11890","13602","6934","","","10683","5759","","","13486","1801","4182","8309","","7442","23129","","","8789","3897","10864","7827","","","13356","6350","7506","6436"
"2020-09-10","","","7694","25404","15605","6002","160179","","5199","2837","5362","5652","4227","","16109","12187","13866","7114","","","10901","5949","","","13729","1862","4286","8448","","7691","23764","","","8896","4023","11413","8192","","","13583","6564","7569","6539"
"2020-09-11","","","7882","25786","15849","6148","163605","","5260","2882","5493","5741","4474","","16555","12484","14069","7309","","","11206","6189","","","13990","1880","4356","8619","","7822","24440","","","9096","4099","11762","8587","","","13751","6678","7661","6637"
"2020-09-12","","","8057","26152","16050","6359","167157","","5361","2942","5594","5900","4701","","16956","12751","14308","7358","","","11530","6402","","","14212","1907","4409","8802","","8015","25077","","","9227","4180","11917","8891","","","13920","6808","7719","6788"
"2020-09-13","","","8222","26813","16368","6575","170636","","5443","3022","5679","6071","4933","","17360","12895","14507","7556","","","11956","6593","","","14426","1940","4482","9061","","8261","25742","","","9417","4218","12216","9185","","","14046","6949","7749","7023"
"2020-09-14","","","8388","27077","16535","6850","173602","","5494","3076","5819","6271","5131","","17773","13220","14624","7652","","","12251","6801","","","14611","1972","4539","9223","","8370","26419","","","9468","4331","12436","9377","","","14086","7140","7925","7127"
"2020-09-15","","","","27131","16784","6993","176686","","5544","3114","5969","6533","5258","","18089","13625","14680","7691","","","12542","6981","","","14755","2044","4608","9326","","8570","26731","","","9628","4409","12804","9600","","","14087","7335","8056","7203"
"2020-09-16","","","8546","27512","17042","7165","180257","","5596","3179","6118","6704","5485","","18555","13838","14926","7799","","","12850","7062","","","14974","2085","4709","9478","","8752","27477","","","9821","4471","13097","10001","","","14278","7629","8171","7312"
"2020-09-17","","","8780","28189","17337","7231","184056","","5676","3287","6220","6816","5637","","18863","14095","15173","7868","","","13056","7250","","","15149","2132","4824","9658","","8838","28068","","","10048","4513","13315","10382","","","14398","7756","8278","7362"
"2020-09-18","","","8986","28485","17558","7343","187679","","5722","3354","6283","6925","5778","","19319","14241","15308","7899","","","13229","7366","","","15328","2176","4887","9834","","8907","28668","","","10164","4583","13572","10590","","","14891","7937","8364","7505"
"2020-09-19","","","9138","28785","17658","7532","191412","","5745","3426","6372","7090","5862","","19751","14404","15572","8290","","","13248","7473","","","15438","2214","4978","9930","","9001","29294","","","10320","4630","13678","10749","","","15106","8066","8451","7632"
"2020-09-20","","","9228","29083","17809","7711","194734","","5822","3495","6453","7219","5862","","20131","14534","15877","8365","","","13525","7517","","","15574","2246","5083","10267","","9166","29775","","","10452","4687","13973","10993","","","15401","8174","8532","7748"
"2020-09-21","","","9351","29279","17980","7825","197620","","5839","3552","6563","7287","6188","","20364","14696","16007","8446","","","13793","7620","","","15725","2259","5136","10422","","9268","30299","","","10512","4714","14321","11293","","","15632","8358","8634","7792"
"2020-09-22","","","9428","29460","18159","7905","200702","","5889","3609","6634","7364","6310","","20575","14894","16044","8580","","","14028","7735","","","15893","2332","5188","10602","","9402","30742","","","10627","4747","14555","11533","","","15738","8513","8714","7847"
"2020-09-23","","","9478","29652","18350","8033","204249","","5952","3641","6718","7616","6399","","20761","15032","16164","8639","","","14343","7767","","","15993","2365","5232","10690","","9605","31083","","","10664","4804","14742","11623","","","15840","8628","8796","7887"
"2020-09-24","","","9538","29673","18541","8222","208441","","6023","3658","6763","7802","6463","","21027","15163","16428","8693","","","14750","7877","","","16078","2367","5263","10746","","9691","31564","","","10716","4816","14976","11722","","","15914","8737","8875","7929"
"2020-09-25","","","9673","30171","18691","8530","212521","","6067","3709","6777","7889","6542","","21244","15305","16684","8771","","","14977","8033","","","16304","2434","5321","10790","","9802","32266","","","10829","4865","15159","11898","","","15977","8829","9058","7995"
"2020-09-26","","","9820","30633","18823","8771","216604","","6123","3772","6941","7998","6612","","21664","15449","16916","8815","","","15216","8144","","","16553","2513","5486","11142","","10057","32339","","","10921","4938","15413","12039","","","16034","8933","9125","8128"
"2020-09-27","","","9866","30943","19007","8984","220821","","6173","3810","7136","8204","6810","","22124","15523","17055","8876","","","15624","8259","","","16563","2566","5611","11229","","10333","33291","","","11023","5017","15577","12321","","","16354","9033","9160","8172"
"2020-09-28","","","10057","31107","19085","9094","223543","","6218","3874","7242","8423","6986","","22341","15630","17200","8937","","","15944","8342","","","16836","2591","5701","11274","","10542","33531","","","11075","5092","15758","12508","","","16686","9209","9277","8254"
"2020-09-29","","","10185","31420","19213","9399","228411","","6288","3996","7383","8600","7172","","22703","15918","17345","9048","","","16419","8417","","","16997","2648","5773","11417","","10801","33945","","","11175","5102","16105","12805","","","17005","9334","9415","8371"
"2020-09-30","","","10236","31529","19456","9587","232637","","6316","4046","7472","8767","7352","","22943","16091","17473","9115","","","16865","8551","","","17094","2744","5851","11504","","11045","34509","","","11268","5146","16353","13167","","","17144","9480","9495","8430"
"2020-10-01","","","10572","32015","19571","9756","237490","","6380","4162","7516","8951","7434","","23436","16239","17626","9261","","","17248","8706","","","17313","2802","5904","11607","","11311","34610","","","11347","5220","16491","13441","","","17419","9567","9752","8589"
"2020-10-02","","","10640","32277","19611","10054","241749","","6423","4202","7607","9074","7603","","23758","16464","17724","9341","","","17563","8767","","","17411","2832","5933","11696","","11568","34768","","","11540","5370","16798","13846","","","17631","9647","9898","8734"
"2020-10-03","","","10728","32530","19869","10337","245674","","6437","4381","7841","9249","7679","","24016","16593","17822","9373","","","18023","8838","","","17518","2869","5953","11794","","11774","36282","","","11739","5428","17135","14148","","","17789","9739","9995","8862"
"2020-10-04","","","10825","32834","20093","10611","250014","","6502","4522","7969","9476","7801","","24309","16699","17912","9483","","","18330","8950","","","17639","3017","6118","11879","","12007","37319","","","11863","5610","17414","14393","","","18020","9823","10147","8981"
"2020-10-05","","","10984","33004","20235","10752","252203","","6525","4588","8061","9584","8077","","24554","16877","17991","9534","","","18867","9023","","","17766","3064","6265","11915","","12234","38229","","","11984","5699","17574","14687","","","18138","9887","10283","9027"
"2020-10-06","","","11068","33257","20388","10964","257215","","6555","4667","8213","9704","8409","","24826","17156","18117","9627","","","19102","9104","","","17869","3147","6426","12040","","12431","38602","","","12091","5810","17798","15162","","","18362","10037","10363","9094"
"2020-10-07","","","11189","33515","20574","11153","262215","","6612","4771","8328","9890","8626","","25273","17297","18271","9699","","","19573","9161","","","18049","3250","6530","12138","","12638","39581","","","12220","5887","18001","15412","","","18571","10499","10436","9192"
"2020-10-08","","","11287","33763","20759","11521","267336","","6639","4839","8428","10032","8841","","25569","17535","18392","9741","","","20014","9269","","","18177","3344","6659","12235","","12844","40223","","","12331","5978","18251","15921","","","18810","10712","10546","9259"
"2020-10-09","","","11363","33980","21028","11763","272345","","6651","4911","8582","10161","9259","","25945","17985","18542","9809","","","20503","9344","","","18321","3375","6815","12300","","13094","41049","","","12404","6103","18391","16287","","","18987","10908","10638","9325"
"2020-10-10","","","11487","34205","21543","11987","276908","","6674","4990","8704","10402","9706","","26261","18330","18683","9841","","","20958","9395","","","18425","3591","6989","12384","","13342","41514","","","12497","6171","18650","16661","","","19224","10997","10768","9398"
"2020-10-11","","","11616","34431","21874","12142","281531","","6693","5055","8759","10588","10084","","26526","18452","18871","9901","","","21421","9452","","","18506","3631","7161","12432","","13609","42055","","","12559","6195","18780","16946","","","19395","11112","10933","9498"
"2020-10-12","","","11777","34573","22318","12255","285029","","6711","5125","8887","10750","10294","","26829","18566","18980","9927","","","21699","9502","","","18633","3696","7220","12509","","13733","42364","","","12602","6248","18846","17210","","","19712","11263","11024","9532"
"2020-10-13","","","11865","34611","22676","12463","288805","","6734","5186","9023","10981","10536","","27143","18672","19134","9993","","","21937","9541","","","18747","3847","7321","12546","","13948","42780","","","12638","6307","19016","17601","","","19880","11378","11111","9585"
"2020-10-14","","","12023","34886","22973","12807","293379","","6753","5283","9160","11078","10698","","27435","18754","19270","10034","","","22164","9607","","","18786","4007","7414","12606","","14160","43421","","","12682","6349","19099","17942","","","20079","11570","11239","9612"
"2020-10-15","","","12156","35168","23276","13261","297167","","6763","5368","9390","11170","10857","","27736","18857","19434","10074","","","22604","9648","","","18828","4165","7495","12682","","14390","43724","","","12741","6428","19268","18194","","","20258","11627","11399","9619"
"2020-10-16","","","12232","35342","23565","13606","300608","","6777","5430","9660","11271","10952","","27956","19137","19555","10119","","","22799","9680","","","18894","4270","7564","12723","","14636","44128","","","12779","6503","19404","18367","","","20469","11738","11472","9653"
"2020-10-17","","","12384","35531","23863","13826","303979","","6787","5479","9784","11400","11032","","28128","19178","19654","10168","","","23019","9741","","","18934","4347","7642","12788","","14828","44629","","","12833","6528","19533","18648","","","20679","11861","11541","9729"
"2020-10-18","","","12522","35702","23934","14114","307514","","6794","5539","9870","11519","11258","","28311","19262","19789","10221","","","23276","9765","","","19001","4419","7713","12823","","15136","45033","","","12877","6560","19636","18747","","","20808","11953","11636","9753"
"2020-10-19","","","12616","35888","24013","14287","309995","","6800","5593","10063","11588","11364","","28418","19366","19873","10240","","","23381","9834","","","19076","4451","7754","12929","","15266","45184","","","12915","6571","19700","19000","","","20909","11981","11680","9768"
"2020-10-20","","","12643","36076","24102","14606","312816","","6810","5625","10229","11692","11473","","28564","19572","19977","10278","","","23630","9876","","","19143","4475","7783","13006","","15374","45635","","","12940","6594","19816","19327","","","21012","12161","11760","9805"
"2020-10-21","","","12757","36221","24167","14972","315533","","6824","5658","10345","11765","11547","","28779","19876","20111","10318","","","23770","9899","","","19226","4526","7832","13058","","15582","45855","","","12973","6617","19993","19470","","","21129","12235","11798","9836"
"2020-10-22","","","12816","36439","24228","15252","318340","","6830","5687","10582","11845","11626","","28933","19934","20244","10355","","","23865","9996","","","19281","4575","7884","13107","","15773","46163","","","13004","6633","20086","19654","","","21270","12295","11881","9872"
