"date","Rajasthan/Ajmer","Rajasthan/Alwar","Rajasthan/BSF Camp","Rajasthan/Banswara","Rajasthan/Baran","Rajasthan/Barmer","Rajasthan/Bharatpur","Rajasthan/Bhilwara","Rajasthan/Bikaner","Rajasthan/Bundi","Rajasthan/Chittorgarh","Rajasthan/Churu","Rajasthan/Dausa","Rajasthan/Dholpur","Rajasthan/Dungarpur","Rajasthan/Evacuees","Rajasthan/Ganganagar","Rajasthan/Hanumangarh","Rajasthan/Jaipur","Rajasthan/Jaisalmer","Rajasthan/Jalore","Rajasthan/Jhalawar","Rajasthan/Jhunjhunu","Rajasthan/Jodhpur","Rajasthan/Karauli","Rajasthan/Kota","Rajasthan/Nagaur","Rajasthan/Other State","Rajasthan/Other state","Rajasthan/Pali","Rajasthan/Pratapgarh","Rajasthan/Rajsamand","Rajasthan/Sawai Madhopur","Rajasthan/Sikar","Rajasthan/Sirohi","Rajasthan/Tonk","Rajasthan/Udaipur"
"2020-05-01","   .00 %","","","   .00 %","","","","","","","","","","","","   .00 %","","","","","","   .00 %","   .00 %","","","","   .00 %","","","","","","","","","   .00 %",""
"2020-05-02","   .00 %","   .00 %","","","","","","","","","","","","   .00 %","","","","","","","","","   .00 %","","","","","","","   .00 %","","","","","","   .00 %","   .00 %"
"2020-05-03","","   .00 %","","   .00 %","","","","","","","","","   .00 %","","   .00 %","","","","  3.33 %","","","","   .00 %","","","","","","","","","","","","","","   .00 %"
"2020-05-04","","   .00 %","","","","","","","   .00 %","","","","","   .00 %","","","",""," 23.33 %","   .00 %","","   .00 %","","","","   .00 %","","","","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %"
"2020-05-05","","   .00 %","","   .00 %","","","   .00 %","   .00 %","","","","","","","","   .00 %","",""," 40.00 %","","","   .00 %","","","","   .00 %","","","","","","","","","","   .00 %",""
"2020-05-06","","   .00 %","","","","","   .00 %","","","","   .00 %","","","   .00 %","   .00 %","","","   .00 %"," 23.33 %","","","   .00 %","   .00 %","","","","","","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %"
"2020-05-07","","   .00 %","","","","","","","","","   .00 %","","","   .00 %","","","",""," 23.33 %","","","","","","","","   .00 %","","","   .00 %","","   .00 %","","","","","   .00 %"
"2020-05-08"," 20.00 %","   .00 %","","","","","","   .00 %","","","","","   .00 %","","","","",""," 23.33 %","","","   .00 %",""," -3.33 %","","","   .00 %","","","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %"
"2020-05-09","","","","","","","","","","","","   .00 %","   .00 %","   .00 %","","","",""," 23.33 %","","","   .00 %","","","","","   .00 %","","","   .00 %","","   .00 %","","","","","   .00 %"
"2020-05-10","","","","   .00 %","","","   .00 %","","   .00 %","","","","","","   .00 %","","","","  3.33 %","   .00 %","","","","","","","   .00 %","","","   .00 %","","   .00 %","","","","   .00 %","   .00 %"
"2020-05-11","","   .00 %","","","","   .00 %","   .00 %","","","","","","   .00 %","","   .00 %","","",""," 40.00 %","   .00 %","   .00 %","","","","","","   .00 %","","","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %"
"2020-05-12","","","","","","","   .00 %","   .00 %","   .00 %","","","","   .00 %","","","","","   .00 %"," 10.00 %","   .00 %","   .00 %","","   .00 %","","","","   .00 %","","","","","   .00 %","","   .00 %","","","   .00 %"
"2020-05-13","","   .00 %","","","","   .00 %","   .00 %","","","","","","   .00 %","   .00 %","   .00 %","","",""," 40.00 %","   .00 %","","   .00 %","   .00 %","","","   .00 %","","","","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-14","","","","","","   .00 %","","","","","","","","","   .00 %","","",""," 10.00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","","","","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-15","","","","","   .00 %","   .00 %","   .00 %","","","","   .00 %","","   .00 %","","   .00 %","","","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","","","","","","   .00 %","","   .00 %","","","   .00 %"
"2020-05-16","","","   .00 %","","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","   .00 %","   .00 %","","","","","","","","   .00 %","   .00 %","","   .00 %","","","","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-17","   .00 %","","","","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","","","","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","","","","","","   .00 %","","   .00 %","   .00 %","","   .00 %"
"2020-05-18","   .00 %","","   .00 %","","","   .00 %","","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-19","   .00 %","","","","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","","","","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","","","   .00 %","","   .00 %","   .00 %","   .00 %",""
"2020-05-20","   .00 %","","","   .00 %","   .00 %","","","   .00 %","","","   .00 %","   .00 %","","","   .00 %","","","   .00 %"," 30.00 %","","","   .00 %","   .00 %","   .00 %","","","","","","","","   .00 %","","","   .00 %","   .00 %",""
"2020-05-21","   .00 %","","","","","   .00 %","","   .00 %","","","   .00 %","   .00 %","","","   .00 %","","",""," 23.33 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","","","","","","   .00 %","","","   .00 %","",""
"2020-05-22","   .00 %","","","   .00 %","","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","","","   .00 %","   .00 %","","","","","","","","   .00 %","","","   .00 %","",""
"2020-05-23","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","","","","","   .00 %","","   .00 %","   .00 %","","","","","","","","","   .00 %","","","   .00 %","   .00 %",""
"2020-05-24","   .00 %","   .00 %","","","","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","","","   .00 %","   .00 %","","   .00 %","","","","","","","","","   .00 %","","","   .00 %","   .00 %","   .00 %"
"2020-05-25","   .00 %","   .00 %","","","","   .00 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","","","","   .00 %","   .00 %","   .00 %","   .00 %","","","","","","","","","   .00 %","","","   .00 %","","   .00 %"
"2020-05-26","","","","   .00 %","","   .00 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","","","","   .00 %","   .00 %","   .00 %","   .00 %","","","","","","","","   .00 %","   .00 %","","","   .00 %","","   .00 %"
"2020-05-27","","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","","","","   .00 %","   .00 %","   .00 %","","","   .00 %"," 20.00 %","","","   .00 %","   .00 %","","","","","","","","","","","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-28","","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","  6.67 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","","","","","","","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-05-29","","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","","","   .00 %"," 56.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","","","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-30","","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","","","   .00 %"," 50.00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","","","","   .00 %","","","","   .00 %","   .00 %","","   .00 %"
"2020-05-31","","","","","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","","",""," 20.00 %","   .00 %","   .00 %","   .00 %","","","","   .00 %","","","","","   .00 %","","","","","   .00 %","   .00 %"
"2020-06-01","","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","","   .00 %","","",""," 50.00 %","","","   .00 %","","","","   .00 %","","","","","   .00 %","","","","","   .00 %","   .00 %"
"2020-06-02","","   .00 %","","","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %",""," 56.67 %","","   .00 %","   .00 %","","","","   .00 %","","","","","","","   .00 %","","","   .00 %","   .00 %"
"2020-06-03","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","","","   .00 %"," 36.67 %","   .00 %","   .00 %","   .00 %","","","","","   .00 %","","","","","   .00 %","   .00 %","","","   .00 %","   .00 %"
"2020-06-04","   .00 %","","","","","   .00 %","","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %",""," 28.33 %","","   .00 %","","   .00 %","","   .00 %","","   .00 %","","","","   .00 %","   .00 %","   .00 %","","","","   .00 %"
"2020-06-05","   .00 %","","","","","   .00 %","","   .00 %","","","","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %"," 38.33 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-06","","","","","","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","",""," 58.33 %","","","","   .00 %","","   .00 %","","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-06-07","","   .00 %","","","","   .00 %","","","","","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %"," 75.00 %","","   .00 %","   .00 %","   .00 %","","","",""," 10.00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-08","","   .00 %","","","","","","","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %"," 45.00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %"
"2020-06-09","","   .00 %","","","","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %"," 60.00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","","","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %",""
"2020-06-10","","   .00 %","","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %",""," 46.67 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","","","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %"
"2020-06-11","","   .00 %","","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","  6.67 %","","","   .00 %","   .00 %","","   .00 %","","","","","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-12","","   .00 %","","","","   .00 %","","   .00 %","","","   .00 %","","","   .00 %","   .00 %","","   .00 %",""," -3.33 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-13","","   .00 %","","","","   .00 %","","   .00 %","","","","   .00 %","","   .00 %","   .00 %","","   .00 %",""," 26.67 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %"
"2020-06-14","","   .00 %","","   .00 %","","   .00 %","","   .00 %","","","","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %"," 36.67 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %"
"2020-06-15","","   .00 %","","","","   .00 %"," 40.00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","","","   .00 %"," 43.33 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","","","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"
"2020-06-16","","   .00 %","","","","   .00 %"," 40.00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","","","","  8.33 %","","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","","","","","   .00 %","","   .00 %","","   .00 %",""
"2020-06-17","","","","","","   .00 %"," 40.00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %"," 48.33 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","","","","","   .00 %","   .00 %","   .00 %","","",""
"2020-06-18","   .00 %","","","   .00 %","   .00 %","   .00 %"," 80.00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","","",""," 21.67 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","","","   .00 %","   .00 %","   .00 %","","   .00 %",""
"2020-06-19","   .00 %","","","   .00 %","","","","   .00 %","","   .00 %","","","   .00 %","","   .00 %","","","   .00 %","  1.67 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","","","","","   .00 %","   .00 %","   .00 %","","   .00 %",""
"2020-06-20","","","","","","","","   .00 %","","","","","   .00 %","","   .00 %","","","","  8.33 %","   .00 %","   .00 %","   .00 %","   .00 %","","","","","","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %",""
"2020-06-21","","","","","","","","   .00 %","","","","","   .00 %","","   .00 %","","",""," 83.33 %","   .00 %","   .00 %","   .00 %","   .00 %","","","","","   .00 %","","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %"
"2020-06-22","","","","","","","","","","","","","   .00 %","","   .00 %","","","   .00 %"," 28.33 %","","   .00 %","   .00 %","   .00 %","","","","","","","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %"
"2020-06-23","","","","   .00 %","","","","   .00 %","","   .00 %","","","   .00 %","   .00 %","","","   .00 %","   .00 %"," 35.00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","","","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","",""
"2020-06-24","","","","","   .00 %","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"," 45.00 %","","   .00 %","   .00 %","   .00 %","","","","","","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %",""
"2020-06-25","","","","   .00 %","","   .00 %","","","   .00 %","   .00 %","","   .00 %","","","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","","","   .00 %","","   .00 %","   .00 %","","   .00 %","",""
"2020-06-26","","","","   .00 %","   .00 %","   .00 %","","","","   .00 %","","   .00 %","","","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","","","   .00 %","","   .00 %","","","   .00 %","",""
"2020-06-27","","   .00 %","","","","   .00 %","","","","","   .00 %","   .00 %","","","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","","","   .00 %","",""
"2020-06-28","","   .00 %","","   .00 %","","   .00 %","","","","","   .00 %","   .00 %","","","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %"," 20.00 %","","","   .00 %","   .00 %","","","   .00 %","",""
"2020-06-29","","","   .00 %","","","   .00 %","","   .00 %","","","   .00 %","   .00 %","","","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","","","","","   .00 %","","   .00 %","   .00 %","","   .00 %"
"2020-06-30","","","   .00 %","","","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","","   .00 %","","","","   .00 %","","   .00 %","","","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-01","","","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","","","","   .00 %","","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-07-02","","","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","","","","","   .00 %","","   .00 %","   .00 %","","   .00 %"
"2020-07-03","","","","   .00 %","","","","","-10.00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-04","","","   .00 %","","   .00 %","","-13.33 %","","","","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","","   .00 %","","   .00 %","","   .00 %","","","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %"
"2020-07-05","","   .00 %","","","   .00 %","","","","","","","   .00 %","   .00 %","","","","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %"
"2020-07-06","","   .00 %","   .00 %","   .00 %","","","","","","","","   .00 %","   .00 %","","","","   .00 %","   .00 %","","   .00 %","   .00 %","","","","   .00 %","","   .00 %","","","   .00 %","","   .00 %","","","","   .00 %",""
"2020-07-07","","   .00 %","   .00 %","   .00 %","","","","","","   .00 %","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","","","   .00 %","","   .00 %","","","","   .00 %",""
"2020-07-08","","   .00 %","","   .00 %","","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %"," 30.00 %","   .00 %","","   .00 %","","","   .00 %","","","","","","   .00 %","   .00 %","   .00 %","","","   .00 %",""
"2020-07-09","","   .00 %","","","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %","","","   .00 %","","   .00 %",""," 16.67 %","   .00 %","","","","","   .00 %","","","","","","   .00 %","   .00 %","","","   .00 %","   .00 %",""
"2020-07-10","","   .00 %","","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","","","","","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2020-07-11","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","","","","   .00 %","","","   .00 %","","   .00 %","   .00 %","","","","","   .00 %","","   .00 %","","","","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %",""
"2020-07-12","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","","","   .00 %","","   .00 %","","","","","","   .00 %","","   .00 %","","","","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %",""
"2020-07-13","","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","","","","   .00 %","","   .00 %","   .00 %","","   .00 %","","","","   .00 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","","","   .00 %","   .00 %","","   .00 %","","",""
"2020-07-14","","   .00 %","","   .00 %","   .00 %","","","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","","","   .00 %","   .00 %","","   .00 %","","",""
"2020-07-15","","","","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %",""," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","","","   .00 %","","","","   .00 %","","",""
"2020-07-16","","","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","",""," 10.00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","",""
