"date","Bihar/ARWAL","Bihar/AURANGABAD","Bihar/Araria","Bihar/Arwal","Bihar/Aurangabad","Bihar/BEGUSARAI","Bihar/BHAGALPUR","Bihar/BHOJPUR","Bihar/Banka","Bihar/Begusarai","Bihar/Bhagalpur","Bihar/Bhojpur","Bihar/Buxar","Bihar/Darbhanga","Bihar/EAST CHAMPARAN","Bihar/East Champaran","Bihar/GAYA","Bihar/GOPALGANJ","Bihar/Gaya","Bihar/Gopalganj","Bihar/Jamui","Bihar/Jehanabad","Bihar/KAIMUR","Bihar/KHAGARIA","Bihar/Kaimur","Bihar/Katihar","Bihar/Khagaria","Bihar/Kishanganj","Bihar/Lakhisarai","Bihar/MUZAFFARPUR","Bihar/Madhepura","Bihar/Madhubani","Bihar/Munger","Bihar/Muzaffarpur","Bihar/NALANDA","Bihar/NAWADA","Bihar/Nalanda","Bihar/Nawada","Bihar/Other State","Bihar/PATNA","Bihar/Patna","Bihar/Purnia","Bihar/Rajmahal","Bihar/Rohtas","Bihar/SARAN","Bihar/SIWAN","Bihar/SUPAUL","Bihar/Saharsa","Bihar/Samastipur","Bihar/Saran","Bihar/Sheikhpura","Bihar/Sheohar","Bihar/Sitamarhi","Bihar/Siwan","Bihar/Supaul","Bihar/VAISHALI","Bihar/Vaishali","Bihar/West Champaran","Bihar/bhagalpur","Bihar/gaya"
"2020-08-10","","","36","24","45","","","","39","171","74","83","169","45","","141","","","92","64","17","97","","","21","14","66","54","14","","25","61","64","114","","","93","18","","","404","68","","87","","","","96","116","113","70","19","26","57","67","","149","108","",""
"2020-08-11","","","123","34","64","","","","39","225","195","78","162","36","","208","","","172","72","36","57","","","16","164","44","83","75","","73","143","83","124","","","98","40","","","554","119","","122","","","","91","117","106","46","22","64","94","76","","103","113","",""
"2020-08-12","","","71","21","77","","","","26","254","70","95","85","58","","169","","","107","61","34","69","","","37","200","26","47","18","","55","169","52","160","","","92","45","","","534","124","","140","","","","175","81","148","47","19","81","54","57","","97","86","",""
"2020-08-13","","","163","64","67","","","","23","197","66","72","118","108","","220","","","179","54","18","127","","","104","200","86","51","49","","62","159","55","88","","","110","37","","","401","131","","94","","","","175","64","98","62","24","133","54","64","","50","79","",""
"2020-08-14","","","285","31","99","","","","53","146","65","81","50","114","","175","","","132","68","19","113","","","40","257","70","51","51","","42","148","63","133","","","107","29","","","487","133","","88","","","","106","58","106","64","25","199","34","41","","55","93","",""
"2020-08-15","","","72","20","62","","","","35","139","54","71","85","69","","157","","","138","46","9","89","","","43","151","45","40","40","","122","187","56","166","","","71","38","","","498","152","","73","","","","115","52","100","66","12","138","64","69","","51","141","",""
"2020-08-16","","","19","21","113","","","","19","54","177","52","46","35","","96","","","15","71","28","28","","","6","13","30","13","36","","35","127","50","97","","","90","18","","","255","82","","35","","","","97","37","74","33","7","78","28","34","","57","81","",""
"2020-08-17","","","41","16","60","","","","19","131","78","38","67","57","","137","","","40","68","25","54","","","22","98","23","37","29","","38","203","33","143","","","91","9","","","304","129","","46","","","","87","30","66","28","12","80","68","36","","30","52","",""
"2020-08-18","","","97","34","136","","","","29","164","185","66","71","43","","200","","","64","61","8","46","","","22","96","31","49","50","","43","234","51","136","","","94","23","","","369","139","","68","","","","116","45","153","28","22","94","32","35","","42","81","",""
"2020-08-19","","","74","40","49","","","","27","103","70","58","39","55","","181","","","78","36","22","54","","","23","86","42","54","53","","53","115","46","173","","","74","26","","","427","104","","118","","","","108","36","98","37","10","113","60","46","","37","59","",""
"2020-08-20","","","41","34","78","","","","23","97","77","61","29","36","","90","","","58","49","23","46","","","38","102","24","38","47","","58","141","44","174","","","65","35","","","368","77","","49","","","","67","52","99","21","8","58","43","27","","33","41","",""
"2020-08-21","","","116","23","18","","","","23","99","70","25","36","33","","139","","","65","68","25","26","","","30","103","23","52","37","","45","134","23","163","","","103","23","","","313","96","","55","","","","75","54","103","17","14","48","48","23","","34","79","",""
"2020-08-22","","","47","18","65","","","","25","70","70","68","35","58","","143","","","83","43","11","31","","","34","73","45","61","40","","52","113","24","61","","","33","20","","","281","101","","68","","","","65","66","62","23","13","54","60","49","","33","40","",""
"2020-08-23","","","47","16","57","","","","25","159","115","71","24","38","","76","","","81","36","10","42","","","16","96","18","72","20","","57","97","35","127","","","70","21","","","203","79","","49","","","","120","37","65","13","14","58","43","56","","41","43","",""
"2020-08-24","","","13","9","22","","","","2","13","43","49","12","29","","68","","","55","2","11","35","","","6","33","9","13","18","","29","34","4","77","","","34","8","","","226","36","","44","","","","65","34","27","0","20","29","18","28","","21","51","",""
"2020-08-25","","","76","4","27","","","","7","46","55","20","14","27","","23","","","47","30","6","14","","","9","24","10","85","38","","32","64","5","80","","","37","15","","","269","34","","39","","","","44","30","44","12","14","21","11","29","","31","71","",""
"2020-08-26","","","117","24","31","","","","23","76","73","56","35","33","","132","","","68","36","8","30","","","18","62","30","49","26","","21","97","28","128","","","36","20","","","340","93","","37","","","","51","46","97","25","3","56","29","49","","48","32","",""
"2020-08-27","","","84","5","67","","","","10","123","129","29","26","21","","70","","","100","58","18","19","","","13","65","3","24","20","","31","95","7","104","","","30","15","","","297","75","","54","","","","19","31","37","11","19","27","9","61","","24","30","",""
"2020-08-28","","","83","12","32","","","","32","79","121","31","43","39","","94","","","36","59","29","12","","","7","84","14","88","20","","25","69","20","86","","","44","17","","","299","87","","27","","","","68","43","83","20","18","17","36","36","","41","47","",""
"2020-08-29","","","104","18","29","","","","35","52","70","25","26","36","","71","","","53","104","43","20","","","5","67","4","42","32","","47","112","25","99","","","44","16","","","318","81","","32","","","","64","80","60","23","12","30","26","51","","50","81","",""
"2020-08-30","","","101","33","64","","","","33","89","102","79","18","29","","80","","","46","40","30","46","","","15","46","12","31","14","","48","116","23","84","","","49","15","","","254","100","","50","","","","112","56","47","18","11","24","17","42","","26","78","",""
"2020-08-31","","","22","19","27","","","","13","36","126","43","24","18","","52","","","52","58","14","14","","","7","14","20","12","17","","42","68","10","73","","","34","3","","","156","65","","20","","","","33","40","26","14","12","27","24","31","","30","28","",""
