"date","Haryana/Ambala","Haryana/Bhiwani","Haryana/Charkhi Dadri","Haryana/Faridabad","Haryana/Fatehabad","Haryana/Foreign Evacuees","Haryana/Gurugram","Haryana/Hisar","Haryana/Italians","Haryana/Jhajjar","Haryana/Jind","Haryana/Kaithal","Haryana/Karnal","Haryana/Kurukshetra","Haryana/Mahendragarh","Haryana/Nuh","Haryana/Palwal","Haryana/Panchkula","Haryana/Panipat","Haryana/Rewari","Haryana/Rohtak","Haryana/Sirsa","Haryana/Sonipat","Haryana/Yamunanagar"
"2020-04-21","","","","   .00 %","","","   .00 %","","","","","","","","","","","","","","","","   .00 %",""
"2020-04-22","   .00 %","","","","","","   .00 %","","","","","","","","","","","","","","","","   .00 %",""
"2020-04-23","","","","","","","   .00 %","","","","","","","","","","","","","","   .00 %","","",""
"2020-04-24","","","","","","","   .00 %","","","","","","","","","","","","   .00 %","","   .00 %","","",""
"2020-04-25","   .00 %","","","","","","   .00 %","","","","","","","","","","","","   .00 %","","","","   .00 %",""
"2020-04-26","","","","   .00 %","","","","   .00 %","","","","","","","","","","","   .00 %","","","","   .00 %",""
"2020-04-27","   .00 %","","","   .00 %","","","   .00 %","","","   .00 %","","","","","","   .00 %","","","","","","","   .00 %",""
"2020-04-28","","","","   .00 %","","","","","","   .00 %","","","","","","   .00 %","   .00 %","   .00 %","   .00 %","","","","   .00 %",""
"2020-04-29","","","","   .00 %","","","","","","   .00 %","","","","","","   .00 %","","","","","","","   .00 %",""
"2020-04-30","","","","   .00 %","","","   .00 %","","","   .00 %","","","","","","   .00 %","","   .00 %","","","","","",""
"2020-05-01","   .00 %","","","   .00 %","","","   .00 %","","","   .00 %","","","","","","   .00 %","","","","","   .00 %","   .00 %","   .00 %",""
"2020-05-02","   .00 %","","","","","","   .00 %","","","   .00 %","","","","","","   .00 %","","","","","","","","   .00 %"
"2020-05-03","","","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","","","","","   .00 %","","   .00 %","","","","   .00 %","   .00 %"
"2020-05-04","   .00 %","",""," ##.## %","","","   .00 %","","","   .00 %","   .00 %","","","","","   .00 %","","","   .00 %","","","","   .00 %",""
"2020-05-05","","   .00 %","","   .00 %","","","   .00 %","","","   .00 %","","","   .00 %","","","","","","   .00 %","","","","   .00 %","   .00 %"
"2020-05-06","   .00 %","","","   .00 %","","","   .00 %","","","   .00 %","   .00 %","","   .00 %","","","","","","   .00 %","","","","   .00 %",""
"2020-05-07","","","","   .00 %","","","   .00 %","","","   .00 %","   .00 %","","","","   .00 %","","","","   .00 %","","","","   .00 %",""
"2020-05-08","","","","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %","","","","","   .00 %","",""," ##.## %","","","","   .00 %",""
"2020-05-09","","","","   .00 %","","","   .00 %","","","   .00 %","","","","","   .00 %","","","   .00 %"," 50.00 %","   .00 %","","   .00 %","   .00 %",""
"2020-05-10","","   .00 %","   .00 %"," 50.00 %","","","","","","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %"
"2020-05-11","   .00 %","","   .00 %"," 33.33 %","","","   .00 %","","","   .00 %","","","","","   .00 %","","","","","","","","   .00 %",""
"2020-05-12","   .00 %","","","   .00 %","","","   .00 %","","","","   .00 %","","   .00 %","   .00 %","","","","   .00 %","","   .00 %","","","   .00 %",""
"2020-05-13","","","","   .00 %","","","   .00 %","","","   .00 %","   .00 %","","","","","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %",""
"2020-05-14","","","","   .00 %","","","   .00 %","","","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","","","   .00 %","   .00 %"
"2020-05-15","   .00 %","",""," 25.00 %","","","   .00 %","","","","","   .00 %","","","","   .00 %","","   .00 %","","","   .00 %","","   .00 %",""
"2020-05-16","   .00 %","","","   .00 %","   .00 %","","   .00 %","","","   .00 %","","","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %",""
"2020-05-17","","",""," 20.00 %","","","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","",""
"2020-05-18","","","","   .00 %","","","   .00 %","   .00 %","","","","","   .00 %","","   .00 %","   .00 %","","","","","   .00 %","","   .00 %",""
"2020-05-19","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %",""
"2020-05-20","","","","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %","","","   .00 %","","","","","","","","","   .00 %",""
"2020-05-21","","","","   .00 %","   .00 %","","   .00 %","","","   .00 %","","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","   .00 %","","   .00 %",""
"2020-05-22","","","","   .00 %","","","   .00 %","","","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2020-05-23","","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %",""
"2020-05-24","","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","","","","","","   .00 %","   .00 %","   .00 %","","   .00 %",""
"2020-05-25","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","","","","   .00 %","","   .00 %","","   .00 %",""
"2020-05-26","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","",""
"2020-05-27","","",""," 16.67 %","","","   .00 %","","","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %",""
"2020-05-28","","","   .00 %","   .00 %","   .00 %",""," 50.00 %","   .00 %","","","","   .00 %","   .00 %","   .00 %","","","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-29","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %",""
"2020-05-30","   .00 %","",""," 14.29 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","","   .00 %","","   .00 %","","   .00 %",""
"2020-05-31","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %","","","","","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","","","","   .00 %",""
"2020-06-01","","   .00 %","","   .00 %","   .00 %",""," 33.33 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %",""
"2020-06-02","   .00 %","   .00 %",""," 25.00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %",""
"2020-06-03","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-04","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %"," ##.## %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","",""
"2020-06-05","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","",""
"2020-06-06","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-07","   .00 %","   .00 %",""," 30.00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 33.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-08","   .00 %","   .00 %","","   .00 %","   .00 %",""," ##.## %","   .00 %","","   .00 %"," 50.00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %",""
"2020-06-09","   .00 %","   .00 %",""," 15.38 %","   .00 %",""," 22.22 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","-##.## %"," ##.## %",""," 33.33 %","   .00 %"
"2020-06-10","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %"," 18.18 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"," 50.00 %","   .00 %"
"2020-06-11"," ##.## %","   .00 %",""," 22.22 %","   .00 %",""," 46.15 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 50.00 %","   .00 %","   .00 %","   .00 %"
"2020-06-12","   .00 %","   .00 %","   .00 %"," 18.18 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %"
"2020-06-13","   .00 %","   .00 %","   .00 %","  7.69 %","   .00 %",""," 31.58 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2020-06-14","   .00 %","   .00 %","","   .00 %","   .00 %",""," 24.00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %",""," 66.67 %","   .00 %","","   .00 %"
"2020-06-15","   .00 %","   .00 %",""," 17.86 %","   .00 %",""," 19.35 %","   .00 %",""," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2020-06-16","   .00 %","   .00 %","   .00 %"," 15.15 %","   .00 %",""," 24.32 %","   .00 %","","   .00 %"," 33.33 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %",""
"2020-06-17","   .00 %","   .00 %",""," 13.16 %","   .00 %",""," 10.87 %","   .00 %","","   .00 %","-25.00 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"," 28.57 %","   .00 %"
"2020-06-18","   .00 %","   .00 %","","  6.98 %","   .00 %","","  1.96 %","   .00 %","","   .00 %","","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-19","   .00 %"," 50.00 %","   .00 %"," 10.87 %","   .00 %","","  5.77 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.11 %",""
"2020-06-20","   .00 %","   .00 %","","  1.96 %","   .00 %","","  7.27 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-21","   .00 %","   .00 %","","  7.69 %","   .00 %","","  8.47 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %",""," 20.00 %","","   .00 %","   .00 %","   .00 %",""
"2020-06-22","   .00 %","   .00 %","","  8.93 %","","","  3.12 %","   .00 %",""," 50.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %",""
"2020-06-23","   .00 %","   .00 %","","  4.92 %","   .00 %","","  4.55 %","   .00 %","","   .00 %"," 33.33 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %",""," 20.00 %","   .00 %"," 10.00 %","   .00 %"
"2020-06-24","   .00 %","   .00 %","   .00 %","  1.56 %","","   .00 %","  8.70 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-25","   .00 %","   .00 %","","  4.62 %","   .00 %","","  1.33 %","   .00 %","","   .00 %","","   .00 %"," 50.00 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %"," 36.36 %",""
"2020-06-26","   .00 %","   .00 %","","  2.94 %","","","  6.58 %"," ##.## %","","   .00 %","   .00 %",""," 33.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-27","","   .00 %","","  1.43 %","   .00 %","","  2.47 %","",""," 33.33 %","",""," 25.00 %","","   .00 %","   .00 %","","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","  6.67 %","   .00 %"
"2020-06-28","   .00 %","   .00 %","   .00 %","  2.82 %","   .00 %","","  1.20 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.50 %","   .00 %"
"2020-06-29","   .00 %","","","  2.74 %","   .00 %","","  7.14 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2020-06-30","   .00 %","","","  2.67 %","","   .00 %","  1.11 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 50.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-01","   .00 %","   .00 %","","  3.90 %","   .00 %","","  1.10 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-02","   .00 %","   .00 %","   .00 %","  3.75 %","   .00 %","","  4.35 %"," 16.67 %","","   .00 %","   .00 %",""," 40.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %"
"2020-07-03","   .00 %","","   .00 %","  4.82 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-04","   .00 %","   .00 %","","  2.30 %","","","  3.12 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-05"," 50.00 %","   .00 %","","  3.37 %","   .00 %","","  1.01 %","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-07-06","   .00 %","   .00 %","","  3.26 %","   .00 %","","  1.00 %","","","   .00 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 57.14 %","   .00 %"," 11.11 %","   .00 %"
"2020-07-07","   .00 %"," 33.33 %","","   .00 %","   .00 %","","   .99 %","   .00 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-08"," 33.33 %","   .00 %","   .00 %","  2.11 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-09","   .00 %","   .00 %","","  1.03 %","","","   .98 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"," 33.33 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-10"," 25.00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.09 %","   .00 %","   .00 %","   .00 %"
"2020-07-11","   .00 %","   .00 %","","  3.06 %","   .00 %","","   .97 %","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"," 10.00 %",""
"2020-07-12","   .00 %","   .00 %","","   .00 %","   .00 %","","   .96 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 50.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.09 %","   .00 %"
"2020-07-13","   .00 %","   .00 %","   .00 %","   .00 %","","","  1.90 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %"," ##.## %"
"2020-07-14","   .00 %","   .00 %","","   .00 %","","","  1.87 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-15","   .00 %"," 25.00 %","   .00 %","  2.97 %","   .00 %","","   .92 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 33.33 %","   .00 %","   .00 %"," 14.29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-16","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %",""," 25.00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-17","","   .00 %","","   .00 %","   .00 %","","  1.82 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 50.00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-07-18"," 40.00 %","   .00 %","","  4.81 %"," ##.## %","","  1.79 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %"," 14.29 %","   .00 %","   .00 %"," 33.33 %"," 13.33 %","   .00 %","  4.17 %","   .00 %"
"2020-07-19"," 14.29 %","   .00 %","   .00 %","   .92 %","   .00 %","","  1.75 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 50.00 %"
"2020-07-20","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"," 14.29 %",""," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 14.29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.00 %",""
"2020-07-21","   .00 %","   .00 %","","  1.82 %","   .00 %","","   .00 %","",""," 16.67 %","   .00 %",""," 28.57 %","   .00 %","   .00 %","   .00 %"," 12.50 %","   .00 %"," 10.00 %","   .00 %"," 11.76 %","   .00 %","   .00 %","   .00 %"
"2020-07-22"," 12.50 %","   .00 %","","  1.79 %","","","  1.72 %","   .00 %",""," 14.29 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 12.50 %","   .00 %","   .00 %","   .00 %","","   .00 %"," ##.## %","   .00 %","   .00 %"
"2020-07-23","   .00 %","   .00 %","   .00 %","  2.63 %","   .00 %","","   .85 %","",""," 12.50 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.57 %","   .00 %"
"2020-07-24","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .84 %"," 12.50 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 11.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.45 %","   .00 %"
"2020-07-25"," 11.11 %","   .00 %","","  2.56 %","   .00 %","","   .00 %","   .00 %","","   .00 %"," 25.00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.26 %","   .00 %","  3.33 %","   .00 %"
"2020-07-26","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"," 11.11 %","","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-27"," 10.00 %","   .00 %","   .00 %","  2.50 %","","","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %",""
"2020-07-28"," 18.18 %","   .00 %","","  3.25 %","   .00 %","","   .83 %","   .00 %",""," 11.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-29","   .00 %","   .00 %","   .00 %","  1.57 %","   .00 %","","   .83 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 18.18 %","   .00 %","  5.00 %","   .00 %","  3.23 %","   .00 %"
"2020-07-30","  7.69 %","","","  1.55 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  9.09 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-31","  7.14 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .82 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  7.69 %","   .00 %","  4.76 %","   .00 %","   .00 %",""
"2020-08-01","   .00 %","   .00 %","","  2.29 %","   .00 %","","   .81 %","   .00 %","","   .00 %","","   .00 %","   .00 %"," ##.## %","","   .00 %","   .00 %","   .00 %","  7.14 %","   .00 %","   .00 %","","   .00 %","   .00 %"
"2020-08-02","  6.67 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"," ##.## %","  3.12 %",""
"2020-08-03","   .00 %"," 20.00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 50.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 26.67 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-08-04","   .00 %","   .00 %","","   .75 %"," 50.00 %","","   .00 %","   .00 %",""," 10.00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.55 %"," 75.00 %","   .00 %","   .00 %"
"2020-08-05","   .00 %","   .00 %","   .00 %","  1.48 %","   .00 %","","   .81 %","   .00 %","","  9.09 %","   .00 %","   .00 %"," 10.00 %"," 14.29 %","   .00 %","   .00 %","   .00 %"," 50.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
