"date","Indiana/Adams","Indiana/Allen","Indiana/Bartholomew","Indiana/Benton","Indiana/Blackford","Indiana/Boone","Indiana/Brown","Indiana/Carroll","Indiana/Cass","Indiana/Clark","Indiana/Clay","Indiana/Clinton","Indiana/Crawford","Indiana/Daviess","Indiana/DeKalb","Indiana/Dearborn","Indiana/Decatur","Indiana/Delaware","Indiana/Dubois","Indiana/Elkhart","Indiana/Fayette","Indiana/Floyd","Indiana/Fountain","Indiana/Franklin","Indiana/Fulton","Indiana/Gibson","Indiana/Grant","Indiana/Greene","Indiana/Hamilton","Indiana/Hancock","Indiana/Harrison","Indiana/Hendricks","Indiana/Henry","Indiana/Howard","Indiana/Huntington","Indiana/Jackson","Indiana/Jasper","Indiana/Jay","Indiana/Jefferson","Indiana/Jennings","Indiana/Johnson","Indiana/Knox","Indiana/Kosciusko","Indiana/LaGrange","Indiana/LaPorte","Indiana/Lake","Indiana/Lawrence","Indiana/Madison","Indiana/Marion","Indiana/Marshall","Indiana/Martin","Indiana/Miami","Indiana/Monroe","Indiana/Montgomery","Indiana/Morgan","Indiana/Newton","Indiana/Noble","Indiana/Ohio","Indiana/Orange","Indiana/Owen","Indiana/Parke","Indiana/Perry","Indiana/Pike","Indiana/Porter","Indiana/Posey","Indiana/Pulaski","Indiana/Putnam","Indiana/Randolph","Indiana/Ripley","Indiana/Rush","Indiana/Scott","Indiana/Shelby","Indiana/Spencer","Indiana/St. Joseph","Indiana/Starke","Indiana/Steuben","Indiana/Sullivan","Indiana/Switzerland","Indiana/Tippecanoe","Indiana/Tipton","Indiana/Unassigned","Indiana/Union","Indiana/Vanderburgh","Indiana/Vermillion","Indiana/Vigo","Indiana/Wabash","Indiana/Warren","Indiana/Warrick","Indiana/Washington","Indiana/Wayne","Indiana/Wells","Indiana/White","Indiana/Whitley"
"2020-04-15","   .00 %"," 10.94 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","  2.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %"," 11.00 %"," 36.67 %","   .00 %","   .00 %","   .00 %"," 11.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  7.44 %"," 10.00 %"," 20.00 %","  8.54 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.61 %","   .00 %","   .00 %","   .00 %","  6.67 %","  7.68 %","  5.71 %"," 14.30 %","  7.82 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %"," 21.67 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-04-16","   .00 %"," 10.05 %","  5.00 %","   .00 %","   .00 %"," 21.67 %","   .00 %","   .00 %","   .00 %","  2.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","  7.54 %"," 21.67 %","   .00 %","   .00 %","   .00 %","  5.00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  5.76 %","   .00 %","   .00 %"," 11.04 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.86 %","   .00 %","   .00 %","   .00 %"," 11.67 %"," 10.78 %","  5.71 %"," 14.30 %","  6.92 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %"," 30.00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %"," 19.67 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-04-17","   .00 %"," 13.80 %","  9.00 %","   .00 %","   .00 %"," 29.67 %","   .00 %","   .00 %","   .00 %","  4.72 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.67 %"," 11.82 %"," 21.67 %","   .00 %","   .00 %","  6.67 %","  9.00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 30.00 %","  6.23 %","   .00 %","   .00 %"," 11.48 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.81 %","   .00 %","   .00 %","   .00 %"," 11.67 %"," 11.27 %","  5.71 %"," 16.10 %","  8.27 %","   .00 %","   .00 %","   .00 %"," 30.00 %","   .00 %","   .00 %"," 36.67 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %"," 19.67 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","-20.00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %"," 16.67 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %"
"2020-04-18","   .00 %","  8.64 %","  9.00 %","   .00 %","   .00 %"," 32.52 %","   .00 %","   .00 %","   .00 %","  6.72 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %"," 11.67 %"," 11.82 %"," 21.67 %","   .00 %","   .00 %","  6.67 %"," 12.33 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 30.00 %","  7.94 %","   .00 %","   .00 %"," 11.48 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.48 %","   .00 %","   .00 %","   .00 %"," 11.67 %"," 10.95 %","  5.71 %"," 16.10 %","  9.15 %","   .00 %","   .00 %","   .00 %"," 36.67 %","   .00 %","   .00 %"," 36.67 %"," 20.00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %"," 22.52 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","-20.00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %"," 16.67 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %"
"2020-04-19","   .00 %","  8.75 %","  9.00 %","   .00 %","   .00 %"," 22.52 %","   .00 %","   .00 %","   .00 %","  6.72 %","   .00 %","   .00 %","   .00 %"," 30.00 %","   .00 %","  5.00 %"," 13.00 %"," 15.67 %","   .00 %","   .00 %","  6.67 %","  7.33 %"," 20.00 %","   .00 %","   .00 %","   .00 %"," 10.00 %"," 30.00 %","  5.44 %","  3.33 %","   .00 %","  9.48 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.12 %","   .00 %","   .00 %","   .00 %"," 11.67 %","  8.03 %","  5.71 %"," 16.10 %","  6.43 %","   .00 %","   .00 %","   .00 %"," 36.67 %","   .00 %","   .00 %"," 36.67 %"," 30.00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %"," 15.86 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","-20.00 %","   .00 %","   .00 %","   .00 %"," 11.67 %","   .00 %","   .00 %"," 16.67 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %"
"2020-04-20","   .00 %"," 14.10 %","  9.00 %","   .00 %","   .00 %"," 15.86 %","   .00 %","   .00 %","   .00 %","  4.22 %","   .00 %","   .00 %","   .00 %"," 30.00 %","   .00 %","  5.00 %","  7.00 %"," 12.33 %","   .00 %","   .00 %","  6.67 %","  7.33 %"," 20.00 %","   .00 %","   .00 %","   .00 %"," 10.00 %"," 16.67 %","  5.44 %","  3.33 %","   .00 %","  7.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.94 %","   .00 %","   .00 %","   .00 %","  5.00 %","  7.63 %","   .00 %","  6.10 %","  4.45 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %"," 16.67 %"," 36.67 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %"," 13.36 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","-20.00 %","   .00 %","   .00 %","   .00 %"," 11.67 %","   .00 %","   .00 %","  6.67 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %"
"2020-04-21","   .00 %"," 12.76 %","  7.33 %","   .00 %","   .00 %"," 33.36 %","   .00 %","   .00 %","   .00 %","  4.22 %","   .00 %","   .00 %","   .00 %"," 43.33 %","   .00 %","  5.00 %","  7.68 %"," 13.05 %","   .00 %","   .00 %","  6.67 %","  7.33 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %"," 16.67 %","  6.25 %","  3.33 %","   .00 %","  3.84 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.57 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.76 %","   .00 %","  7.35 %","  4.74 %","   .00 %","   .00 %","   .00 %"," 21.67 %","   .00 %","   .00 %","  6.67 %"," 36.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 23.33 %","   .00 %","   .00 %","  6.67 %"," 20.00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  5.36 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","-20.00 %","   .00 %","   .00 %","   .00 %"," 11.67 %","   .00 %","   .00 %","  5.00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %"
"2020-04-22","   .00 %","  9.01 %","  3.33 %","   .00 %","   .00 %"," 26.53 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .00 %","   .00 %"," 47.33 %","   .00 %","   .00 %","  4.40 %"," 13.05 %","   .00 %","   .00 %","   .00 %","  9.05 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","  6.67 %","  5.89 %","  3.33 %"," 10.00 %","  3.40 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.09 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.39 %","   .00 %","  4.01 %","  3.32 %","   .00 %","   .00 %","   .00 %"," 11.67 %","   .00 %","  6.67 %","   .00 %"," 36.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 23.33 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  7.58 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.67 %","   .00 %","   .00 %"," 17.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-04-23","   .00 %","  9.21 %","  6.19 %","   .00 %","   .00 %"," 24.79 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 30.67 %","   .00 %","   .00 %","  5.35 %"," 15.27 %","   .00 %","  6.67 %","   .00 %","  5.71 %","   .00 %","   .00 %","   .00 %","   .00 %"," 21.67 %","  6.67 %","  3.80 %","  3.33 %"," 16.67 %","  8.40 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.92 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.31 %","   .00 %","  4.94 %","  3.75 %","   .00 %","   .00 %","   .00 %","  9.00 %","   .00 %","  6.67 %","  5.00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 13.33 %","   .00 %","   .00 %","   .00 %"," 20.00 %"," 13.33 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  4.72 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %"," 19.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-04-24","   .00 %","  6.33 %","  6.19 %","   .00 %","   .00 %"," 24.79 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 23.52 %","   .00 %","   .00 %","  5.99 %"," 13.27 %","   .00 %","  6.67 %","   .00 %","  7.94 %","   .00 %","   .00 %","   .00 %","   .00 %"," 15.67 %","  6.67 %","  4.75 %","   .00 %"," 16.67 %","  9.20 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.60 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.04 %","   .00 %","  5.18 %","  4.42 %","   .00 %","   .00 %","   .00 %","  9.00 %","   .00 %","  6.67 %","  5.00 %","  6.67 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 13.33 %","   .00 %","   .00 %","   .00 %"," 20.00 %"," 13.33 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  6.72 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 23.94 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %"
"2020-04-25","   .00 %","  -.43 %"," 11.19 %","   .00 %","   .00 %"," 24.79 %","   .00 %","   .00 %","   .00 %","  3.64 %","   .00 %","   .00 %","   .00 %"," 26.02 %","   .00 %","   .00 %","  7.66 %","  9.94 %","   .00 %","  6.67 %","   .00 %","  9.94 %","   .00 %","   .00 %","   .00 %","   .00 %"," 15.67 %","   .00 %","  7.48 %","   .00 %"," 16.67 %","  9.20 %","   .00 %","  5.00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.81 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.42 %","   .00 %","  6.16 %","  5.85 %","   .00 %","   .00 %","   .00 %","  9.00 %","   .00 %","  6.67 %","  5.00 %","  5.00 %","   .00 %","  9.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 13.33 %","   .00 %","   .00 %","   .00 %"," 20.00 %"," 13.33 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  4.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.76 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %"
"2020-04-26","   .00 %","   .34 %","  7.86 %","   .00 %","   .00 %","  3.34 %","   .00 %","   .00 %","   .00 %","  3.64 %","   .00 %","   .00 %","   .00 %"," 12.69 %","   .00 %","   .00 %","  6.21 %","  4.22 %","   .00 %","  6.67 %","   .00 %"," 11.75 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.00 %","  5.00 %","  5.59 %","   .00 %"," 21.67 %"," 10.33 %","   .00 %","  5.00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.57 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.04 %","  4.44 %","  5.84 %","  4.70 %","   .00 %","   .00 %","   .00 %","  7.33 %","   .00 %","  6.67 %","  5.00 %"," 13.00 %","   .00 %","  9.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 13.33 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.68 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.76 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %"
"2020-04-27","   .00 %","  4.79 %","  7.86 %","   .00 %","   .00 %","  2.16 %","   .00 %","   .00 %","   .00 %","  3.64 %","   .00 %","   .00 %","   .00 %","  8.69 %","   .00 %","  4.00 %","  5.21 %","  7.86 %","   .00 %"," 11.67 %","   .00 %","  6.04 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.33 %","  5.00 %","  4.96 %","  5.71 %"," 11.67 %","  8.11 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.06 %","   .00 %","   .00 %"," 20.00 %","   .00 %","  4.22 %","  4.44 %","  5.84 %","  4.55 %","   .00 %","   .00 %","   .00 %","  7.33 %","   .00 %","   .00 %","  5.00 %"," 13.00 %","   .00 %"," 15.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 13.33 %","   .00 %","   .00 %","  6.67 %","   .00 %","  8.88 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.43 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %"
"2020-04-28","   .00 %"," 10.17 %","  7.00 %","   .00 %","   .00 %","  1.05 %","   .00 %","   .00 %","   .00 %","  3.64 %","   .00 %","   .00 %","   .00 %","  9.80 %","   .00 %","  4.00 %","  4.25 %","  5.64 %","   .00 %"," 13.00 %","   .00 %","  7.71 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.19 %","  9.00 %","  6.78 %","  5.71 %","  5.00 %","  4.49 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  6.30 %","   .00 %","   .00 %"," 20.00 %","   .00 %","  4.81 %","  4.44 %","  3.93 %","  4.36 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %"," 18.71 %","   .00 %"," 15.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.67 %","   .00 %"," 10.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.47 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %"
"2020-04-29","   .00 %"," 12.55 %","  8.82 %","   .00 %","   .00 %","  1.05 %","   .00 %","   .00 %"," 40.00 %","  3.64 %","   .00 %","   .00 %","   .00 %","  6.94 %","   .00 %","  4.00 %","  2.44 %","  3.64 %","   .00 %"," 13.00 %","   .00 %"," 10.10 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.69 %","  9.00 %","  6.52 %","  5.71 %"," 13.00 %","  4.98 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  5.36 %","   .00 %","   .00 %"," 20.00 %","   .00 %","  5.20 %","  8.08 %","  3.22 %","  5.11 %","   .00 %","   .00 %","   .00 %","  6.19 %","   .00 %","   .00 %","   .00 %"," 23.16 %","   .00 %"," 13.17 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 15.67 %","   .00 %","  9.47 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  4.00 %","   .00 %","   .00 %","  5.02 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-04-30","   .00 %"," 14.14 %","  3.82 %","   .00 %","   .00 %","  1.05 %","   .00 %","   .00 %"," 33.33 %","  1.54 %","   .00 %","   .00 %","   .00 %","  4.44 %","   .00 %","  4.00 %","  1.51 %","  6.71 %","   .00 %"," 13.00 %","   .00 %","  8.10 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.91 %","  9.00 %","  4.46 %","  5.71 %"," 15.86 %","  5.58 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  4.52 %","   .00 %","   .00 %"," 20.00 %","   .00 %","  4.42 %","  8.08 %","  2.24 %","  5.19 %","   .00 %","   .00 %","   .00 %","  6.19 %","   .00 %","   .00 %","   .00 %"," 19.98 %","   .00 %","  9.17 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 15.67 %","   .00 %","  9.47 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  4.00 %","   .00 %","   .00 %","  3.21 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-01","   .00 %"," 13.77 %","  3.82 %","   .00 %","   .00 %","  3.00 %","   .00 %","   .00 %"," 33.33 %","  4.40 %","   .00 %","   .00 %","   .00 %","  8.08 %","   .00 %","  4.00 %","   .74 %","  6.71 %","   .00 %"," 18.71 %","   .00 %","  6.28 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.91 %","  4.00 %","  5.67 %","  5.71 %"," 10.86 %","  6.81 %","   .00 %","  8.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  5.74 %","   .00 %","   .00 %"," 20.00 %","  4.00 %","  5.99 %","  3.64 %","  1.73 %","  5.55 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %","  5.00 %","  4.00 %"," 11.98 %","   .00 %","  9.17 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 15.67 %","   .00 %","  6.36 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.12 %","   .00 %"," 10.00 %","   .00 %","  4.00 %","   .00 %","   .00 %","  4.63 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-02","   .00 %","  9.72 %","  7.15 %","   .00 %","   .00 %","  3.00 %","   .00 %","   .00 %"," 33.33 %","  4.40 %","   .00 %","   .00 %","   .00 %","  9.62 %","   .00 %","  6.67 %","   .74 %","  3.08 %","   .00 %"," 13.71 %","   .00 %","  7.53 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.58 %","  4.00 %","  5.58 %","  2.22 %"," 10.86 %","  7.31 %","   .00 %"," 13.71 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 30.00 %","  6.33 %","   .00 %","   .00 %","   .00 %","  7.33 %","  6.35 %","  3.64 %","  2.96 %","  6.00 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %","  5.00 %"," 10.67 %"," 15.31 %","   .00 %","  4.72 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.33 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","  9.00 %","   .00 %","  5.99 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","-18.88 %","   .00 %","-10.00 %","   .00 %","  4.00 %","   .00 %","   .00 %","  4.30 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-03","   .00 %","  8.06 %","  5.15 %","   .00 %","   .00 %","  3.00 %","   .00 %","   .00 %"," 33.33 %","  4.40 %","   .00 %","   .00 %","   .00 %","  5.17 %","   .00 %","  9.17 %","   .74 %","  3.08 %","   .00 %"," 12.38 %","   .00 %","  5.87 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.72 %","   .00 %","  3.56 %","  4.22 %"," 10.86 %","  5.93 %","   .00 %"," 13.71 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","  4.46 %","   .00 %","   .00 %","   .00 %"," 10.19 %","  4.35 %","  3.64 %","  2.51 %","  5.04 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %","  9.00 %"," 10.67 %","  9.60 %","   .00 %","  4.72 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.33 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","  4.00 %","   .00 %","  4.66 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","-18.88 %","   .00 %","   .00 %","   .00 %","  4.00 %"," 20.00 %","   .00 %","  2.76 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-04","   .00 %","  4.82 %","  3.33 %","   .00 %","   .00 %","  3.87 %","   .00 %","   .00 %"," -6.67 %","  4.40 %","   .00 %","   .00 %","   .00 %","  6.60 %","   .00 %"," 11.39 %","   .74 %","  3.08 %","   .00 %"," 14.05 %","   .00 %","  2.43 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.22 %","   .00 %","  3.74 %","  4.22 %","  2.86 %","  4.64 %","   .00 %"," 13.71 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","  3.08 %","   .00 %","   .00 %","   .00 %"," 10.19 %","  3.74 %","  1.54 %","  2.03 %","  3.58 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.33 %"," 10.67 %","  5.15 %","   .00 %","  6.22 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","  1.67 %","   .00 %","  3.41 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","-18.88 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","  2.76 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-05","   .00 %","  1.93 %","  7.62 %","   .00 %","   .00 %","  5.54 %","   .00 %","   .00 %","   .00 %","  9.11 %","   .00 %","   .00 %","   .00 %","  6.60 %","   .00 %"," 13.39 %","   .00 %","   .00 %","   .00 %"," 14.05 %","   .00 %"," 12.43 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","  3.33 %","  3.63 %","  6.04 %","  2.50 %","  5.49 %"," 20.00 %"," 13.71 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","  3.91 %","   .00 %","   .00 %","   .00 %"," 10.19 %","  4.48 %","  1.54 %","  2.78 %","  2.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.33 %"," 10.67 %","  3.33 %","   .00 %","  7.89 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","  4.00 %"," 20.00 %","   .00 %","  3.21 %","   .00 %","  4.41 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","-18.88 %","   .00 %"," 20.00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","  5.26 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
